venue_name,match_id,match_home_team,match_away_team,match_date,match_local_time,match_attendance,match_round,match_home_team_goals,match_home_team_behinds,match_home_team_score,match_away_team_goals,match_away_team_behinds,match_away_team_score,match_margin,match_winner,match_weather_temp_c,match_weather_type,player_id,player_first_name,player_last_name,player_height_cm,player_weight_kg,player_is_retired,player_team,guernsey_number,kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,subbed,player_position,date
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12347,Harris,Andrews,202,0,FALSE,Brisbane Lions,31,7,6,4,11,10,91,0,0,0,0,4,0,0,1,1,1,0,5,6,3,0,10,0,0,96,45,NA,0,0,3,134,0,7,0,0,3,0,0,3,6,0,1,0,0,3,0,4,13.2,0,2,0,10,NA,CHB,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12359,Jake,Lever,194,0,FALSE,Melbourne,8,2,1,8,10,9,90,0,0,0,0,2,0,0,2,1,2,0,6,6,1,0,8,0,0,87,20,NA,0,0,4,91,2,7,0,0,1,0,0,8,2,0,2,0,0,1,0,10,9.8,0,2,0,3,NA,BPL,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12375,Alex,Neal-Bullen,182,0,FALSE,Melbourne,30,8,3,10,18,13,72,0,1,0,5,2,2,1,3,0,2,0,8,12,0,0,1,0,0,84,68,NA,1,0,6,267,4,6,0,0,0,1,0,11,4,0,8,0,0,0,0,25,10.1,0,2,1,0,NA,C,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12400,Conor,McKenna,184,0,FALSE,Brisbane Lions,26,16,4,2,18,9,50,0,0,0,0,4,2,0,3,0,0,0,6,7,1,0,4,0,1,83,64,NA,0,0,5,500,5,7,0,0,1,0,0,9,7,0,5,0,0,1,0,15,11.2,0,1,0,2,NA,INT,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12401,Ed,Langdon,182,0,FALSE,Melbourne,15,8,4,9,17,13,77,0,2,0,3,2,0,3,0,0,0,0,6,11,0,1,1,0,0,100,68,NA,0,3,4,144,0,1,0,0,1,0,0,5,5,0,5,0,0,0,1,12,6.3,0,0,2,1,NA,HFFR,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12411,Clayton,Oliver,189,0,FALSE,Melbourne,13,11,3,18,29,18,62,1,1,0,6,2,3,5,7,0,0,0,12,18,0,0,0,0,1,81,109,NA,2,3,7,423,5,3,1,0,0,0,0,6,6,1,10,0,0,1,1,21,12.8,0,3,2,0,NA,R,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12412,Callum,Ah Chee,183,0,FALSE,Brisbane Lions,4,10,5,2,12,8,67,1,3,0,1,0,1,2,2,1,1,0,3,10,0,3,2,0,0,80,60,NA,1,1,5,249,4,0,0,0,0,2,0,0,6,2,2,0,0,0,1,11,4,0,1,4,2,NA,FPL,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12421,Josh,Dunkley,191,0,FALSE,Brisbane Lions,5,17,12,15,32,20,63,0,1,0,10,1,6,7,2,3,1,0,14,18,1,1,1,0,1,89,158,NA,1,6,10,434,4,4,1,0,0,0,0,8,10,2,10,0,0,2,0,26,14,0,3,2,1,NA,RR,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12462,Eric,Hipwood,203,0,FALSE,Brisbane Lions,30,12,4,3,15,8,53,1,1,1,1,0,7,0,2,2,2,0,5,9,0,1,2,0,2,85,62,NA,0,0,11,425,3,2,0,0,0,0,0,1,7,3,3,0,100,0,1,12,14.3,1,1,4,2,NA,CHF,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12525,Jarrod,Berry,192,0,FALSE,Brisbane Lions,7,7,4,13,20,13,65,1,0,0,4,1,2,2,1,0,0,0,6,14,1,0,1,0,0,81,81,NA,0,2,4,172,3,2,0,0,0,0,0,7,3,0,5,0,0,1,0,13,8.6,0,1,1,1,NA,WR,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12526,Hugh,McCluggage,185,0,FALSE,Brisbane Lions,6,14,4,14,28,15,54,1,0,0,2,2,6,3,4,1,0,0,12,16,0,0,2,0,0,88,97,NA,2,1,7,478,4,4,1,0,1,0,0,8,4,0,11,0,0,0,0,22,15.5,0,1,1,1,NA,HFFR,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12594,Cam,Rayner,186,0,FALSE,Brisbane Lions,16,6,3,2,8,7,88,2,0,0,3,0,2,1,1,0,0,0,3,4,1,1,2,0,0,73,55,NA,0,1,6,143,1,1,2,0,0,0,0,2,5,0,1,0,0,0,1,13,12.9,0,1,2,1,NA,C,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12603,Bayley,Fritsch,188,0,FALSE,Melbourne,31,9,2,2,11,7,64,1,3,0,3,0,1,0,2,0,2,0,5,6,0,0,1,0,0,88,52,NA,0,0,8,276,2,1,1,0,0,3,0,2,5,3,5,0,0,0,0,7,12,0,1,4,1,NA,FF,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12617,Zac,Bailey,182,0,FALSE,Brisbane Lions,33,7,1,3,10,4,40,0,1,0,3,0,1,1,4,0,1,0,3,5,0,1,0,0,0,66,40,NA,0,1,3,211,5,2,1,0,0,1,0,6,2,1,3,0,0,0,0,18,0.9,0,1,2,0,NA,FPR,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12625,Oscar,McInerney,204,0,FALSE,Brisbane Lions,46,5,2,3,8,3,38,0,2,32,4,0,0,3,1,0,1,0,7,2,2,1,5,0,0,81,74,NA,0,3,4,121,1,0,0,0,0,1,1,4,1,2,3,4,39,0,0,10,7.1,82,1,2,3,NA,RK,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12660,Harrison,Petty,197,0,FALSE,Melbourne,35,9,8,6,15,9,60,0,4,0,4,0,3,0,1,0,0,0,8,6,5,2,1,0,0,74,83,NA,0,0,5,273,1,4,2,0,0,5,2,3,4,1,3,0,0,1,1,13,2.7,5,1,4,1,NA,CHF,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12661,Darragh,Joyce,195,0,FALSE,Brisbane Lions,41,10,5,5,15,9,60,0,0,0,0,2,2,0,2,0,0,0,3,11,1,0,3,0,0,87,55,NA,0,0,1,245,4,3,0,1,5,0,0,5,8,0,2,0,0,1,0,9,5.7,0,0,0,3,NA,FB,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12673,Brandon,Starcevich,187,0,FALSE,Brisbane Lions,37,15,6,4,19,14,74,0,0,0,4,4,4,0,2,0,0,0,5,11,0,0,4,0,1,89,87,NA,0,0,5,523,4,8,0,3,5,0,0,7,11,0,5,0,0,1,0,10,17.4,0,2,0,3,NA,HBFR,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12692,Tom,Sparrow,183,0,FALSE,Melbourne,32,9,1,6,15,10,67,0,0,0,3,2,3,3,2,0,0,0,7,10,0,0,2,0,1,74,54,NA,2,1,3,313,3,3,0,0,0,0,0,3,4,0,3,0,0,0,0,14,9,0,0,1,0,NA,INT,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12756,Kade,Chandler,175,0,FALSE,Melbourne,37,6,0,3,9,6,67,1,0,0,7,2,0,0,0,0,0,0,3,6,0,0,1,0,0,80,58,NA,0,0,4,179,2,1,2,0,0,1,0,5,3,1,3,0,0,0,0,15,10,0,1,1,1,NA,INT,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12774,Kysaiah,Pickett,171,0,FALSE,Melbourne,36,11,4,1,12,9,75,5,2,0,6,0,5,1,1,1,0,0,7,5,1,3,0,0,0,87,104,NA,0,1,11,360,1,0,3,0,0,2,1,7,8,2,4,0,0,0,1,20,26.3,0,0,7,0,NA,FPL,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12778,Trent,Rivers,188,0,NA,Melbourne,24,11,4,11,22,15,68,0,0,0,1,2,6,4,8,0,3,0,9,16,0,0,3,0,0,66,62,NA,3,1,6,448,7,1,0,0,0,0,0,6,7,1,5,0,0,0,0,14,9.8,0,2,0,1,NA,HBFR,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12969,Kai,Lohmann,185,0,NA,Brisbane Lions,1,5,3,5,10,8,80,1,1,0,5,0,2,1,0,1,0,0,6,4,0,1,1,1,0,72,62,NA,1,0,5,125,0,1,2,0,0,0,0,1,4,1,5,0,0,0,1,19,8.9,0,2,2,1,NA,INT,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,12998,Daniel,Turner,194,0,NA,Melbourne,42,9,5,1,10,8,80,1,0,0,1,0,3,0,1,0,0,0,4,6,3,1,0,0,1,69,54,NA,0,0,6,247,1,0,1,0,0,3,2,2,7,0,1,0,0,0,0,5,7.2,0,0,1,0,NA,INT,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,13027,Darcy,Wilmot,183,0,NA,Brisbane Lions,44,9,4,9,18,17,94,0,0,0,0,2,1,2,1,1,0,0,5,12,0,0,3,0,0,76,58,NA,0,2,5,129,2,2,0,0,1,0,0,10,8,0,4,0,0,1,0,12,9.1,0,2,0,2,NA,HBFL,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,13034,Will,Ashcroft,182,0,NA,Brisbane Lions,8,12,5,6,18,13,72,0,2,0,5,1,4,2,2,0,0,0,6,12,0,0,1,0,0,76,85,NA,0,2,7,280,3,1,0,0,0,0,0,8,7,0,6,0,0,0,0,17,4.7,0,1,2,0,NA,INT,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,13036,Judd,McVee,185,0,NA,Melbourne,4,10,0,7,17,12,71,0,0,0,1,7,1,2,3,0,0,0,7,6,0,0,5,2,1,88,48,NA,0,2,3,326,4,3,0,0,0,0,0,5,7,1,7,0,0,0,0,12,14.9,0,1,0,5,NA,BPR,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,13048,Jacob,van Rooyen,193,0,NA,Melbourne,2,9,8,5,14,9,64,2,0,7,3,0,1,2,3,0,0,0,7,7,3,3,3,0,0,82,92,NA,0,2,7,192,3,2,0,0,0,3,0,5,4,0,3,0,46.7,1,3,8,10.8,15,1,3,2,NA,FPR,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,13072,Jaspa,Fletcher,183,0,NA,Brisbane Lions,28,6,4,1,7,4,57,0,2,0,0,2,0,0,0,0,0,0,1,7,0,1,0,0,0,30,34,NA,0,0,4,138,2,1,0,0,0,0,0,1,3,1,1,0,0,1,0,3,-0.5,0,0,2,0,NA,SUB,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,13078,Taj,Woewodin,182,0,NA,Melbourne,40,6,2,5,11,7,64,0,0,0,3,1,2,0,1,1,0,0,3,8,0,0,2,0,0,67,47,NA,0,0,1,157,2,2,1,0,1,0,0,5,5,0,2,0,0,0,0,7,3.1,0,0,0,2,NA,WL,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,13099,Caleb,Windsor,185,0,NA,Melbourne,6,11,1,5,16,8,50,0,1,0,2,0,5,4,2,0,1,0,6,10,0,0,1,0,0,79,52,NA,0,4,5,398,2,3,1,0,0,0,0,5,4,0,6,0,0,0,0,12,9.6,0,2,1,1,NA,WR,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,13123,Koltyn,Tholstrup,186,0,NA,Melbourne,39,8,0,8,16,8,50,0,1,0,2,0,4,1,3,1,0,0,9,6,0,0,2,0,0,66,50,NA,0,1,7,205,5,0,1,0,0,0,0,4,1,4,9,0,0,0,0,23,8.8,0,0,2,1,NA,HFFL,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,13138,Logan,Morris,191,0,NA,Brisbane Lions,13,1,1,0,1,1,100,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,43,6,NA,0,0,0,47,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7,1.2,0,0,0,0,NA,INT,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,13139,Bruce,Reville,185,0,NA,Brisbane Lions,38,12,5,6,18,15,83,0,0,0,4,3,1,2,2,1,1,0,7,12,0,0,0,0,0,72,77,NA,0,2,8,259,4,3,0,0,0,0,0,5,9,4,6,0,0,0,1,8,10.2,0,2,0,0,NA,WL,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,13158,Kynan,Brown,181,0,NA,Melbourne,41,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,7,9,NA,0,1,0,33,2,1,0,0,0,0,0,7,0,0,2,0,0,0,0,7,0.2,0,0,0,0,NA,SUB,28/06/2024
Gabba,16753,Brisbane Lions,Melbourne,28/06/2024,19:40:00,0,16,11,20,86,11,15,81,5,Brisbane Lions,23,MOSTLY_SUNNY,13160,Andy,Moniz-Wakefield,182,0,NA,Melbourne,45,8,2,8,16,11,69,0,0,0,3,2,2,2,3,2,1,0,9,6,0,0,1,0,0,79,57,NA,0,2,2,299,5,6,0,0,0,0,0,11,4,0,7,0,0,0,0,13,9.5,0,1,0,1,NA,HBFL,28/06/2024
Marvel Stadium,16754,North Melbourne,Western Bulldogs,29/06/2024,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,RAIN,11766,Liam,Shiels,184,0,FALSE,North Melbourne,14,7,6,8,15,10,67,0,0,0,3,2,2,0,1,1,1,0,7,9,2,0,2,0,0,83,65,NA,0,0,3,206,4,6,1,0,0,0,0,8,4,1,4,0,0,2,0,16,8.7,0,1,0,1,NA,RR,29/06/2024
Marvel Stadium,16754,North Melbourne,Western Bulldogs,29/06/2024,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,RAIN,11874,Liam,Jones,199,0,FALSE,Western Bulldogs,19,16,10,1,17,14,82,0,0,0,0,6,0,0,4,1,2,0,4,10,1,0,7,0,0,98,75,NA,0,0,2,268,2,9,0,1,5,0,0,0,13,0,2,0,0,3,0,0,9.4,0,2,0,7,NA,FB,29/06/2024
Marvel Stadium,16754,North Melbourne,Western Bulldogs,29/06/2024,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,RAIN,11904,Tom,Liberatore,184,0,FALSE,Western Bulldogs,21,10,5,15,25,16,64,1,1,0,4,1,2,4,5,1,0,0,9,16,0,1,1,0,2,74,99,NA,4,0,5,240,4,2,0,0,0,0,0,15,4,0,9,0,0,0,1,29,10.9,0,0,2,1,NA,R,29/06/2024
Marvel Stadium,16754,North Melbourne,Western Bulldogs,29/06/2024,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,RAIN,12058,Adam,Treloar,185,0,FALSE,Western Bulldogs,1,14,5,8,22,13,59,2,1,0,1,2,6,2,7,0,2,0,3,18,0,1,0,3,0,81,84,NA,0,2,4,495,5,1,0,0,0,0,0,6,7,0,3,0,0,0,0,10,4.4,0,1,3,0,NA,C,29/06/2024
Marvel Stadium,16754,North Melbourne,Western Bulldogs,29/06/2024,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,RAIN,12169,Taylor,Duryea,181,0,FALSE,Western Bulldogs,15,3,1,4,7,6,86,0,0,0,4,0,0,0,1,0,1,0,5,3,0,0,2,0,0,49,33,NA,0,0,2,38,2,4,0,0,1,0,0,7,3,0,5,0,0,1,0,9,5.8,0,2,0,2,NA,BPL,29/06/2024
Marvel Stadium,16754,North Melbourne,Western Bulldogs,29/06/2024,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,RAIN,12172,Jack,Macrae,192,0,FALSE,Western Bulldogs,11,11,3,7,18,15,83,0,0,0,2,0,3,1,0,0,0,0,3,15,0,0,0,0,1,80,64,NA,0,1,5,367,3,2,1,0,0,0,0,4,8,0,3,0,0,1,0,10,10.6,0,1,0,0,NA,INT,29/06/2024
Marvel Stadium,16754,North Melbourne,Western Bulldogs,29/06/2024,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,RAIN,12185,Aidan,Corr,195,0,FALSE,North Melbourne,4,11,4,4,15,14,93,0,0,0,1,6,0,0,4,1,2,0,1,13,0,0,4,0,0,100,52,NA,0,0,3,293,2,1,0,0,2,0,0,5,10,0,1,0,0,0,0,8,2.6,0,0,0,4,NA,BPL,29/06/2024
Marvel Stadium,16754,North Melbourne,Western Bulldogs,29/06/2024,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,RAIN,12246,Luke,McDonald,189,0,FALSE,North Melbourne,11,8,3,4,12,10,83,0,0,0,1,2,2,0,2,0,0,0,4,8,0,0,2,0,0,74,45,NA,0,0,1,296,4,4,0,0,0,0,0,8,6,0,4,0,0,0,0,10,7.9,0,1,0,2,NA,HBFR,29/06/2024
Marvel Stadium,16754,North Melbourne,Western Bulldogs,29/06/2024,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,RAIN,12277,Marcus,Bontempelli,194,0,FALSE,Western Bulldogs,4,21,6,14,35,24,69,0,3,0,4,2,7,11,3,1,1,0,20,17,1,1,7,0,0,82,126,NA,2,9,6,647,9,3,2,0,0,0,0,4,13,5,11,0,0,0,0,14,22.6,0,1,3,2,NA,FF,29/06/2024
Marvel Stadium,16754,North Melbourne,Western Bulldogs,29/06/2024,13:45:00,0,16,9,6,60,11,11,77,17,Western Bulldogs,12,RAIN,12289,Rory,Lobb,207,0,FALSE,Western Bulldogs,7,10,8,6,16,14,88,0,0,0,2,2,1,0,1,0,1,0,9,6,3,0,4,0,0,100,71,NA,0,0,4,114,2,12,0,0,0,0,0,6,10,0,6,0,0,5,0,7,15.6,1,3,0,4,NA,WL,29/06/2024
