Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
1/06/2024,Harness,VIC,Melton,Darren and Brett Carroll,229476086,41740260,back,FALSE,"BACK:  #3 Aldebaran Zeus (WIN) for 2 units (Rated at $1.70)

This horse's last 12 runs have been in NZ &amp; USA. He's back here &amp; recent trials suggest the travels have done him the world of good. Draws to control this race.",Aldebaran Zeus,0,1.59,-1.00,-1.00,1.69
1/06/2024,Harness,VIC,Melton,Darren and Brett Carroll,229476089,49460375,lay,TRUE,"LAY: 7. My Uncle Stan (WIN) for 2 units (Rated at $9.00) 

I do like this horse but he has been in a winning position both runs this prep &amp; hasn't finished the job. Stiffer competition here so I'm happy to take him on.",My Uncle Stan,0,6.21,0.19,-1.00,0.19
1/06/2024,Harness,VIC,Melton,Darren and Brett Carroll,229476095,69867930,back,FALSE,"BACK: 7. Gawn (WIN) for 2 units  

So well graded here &amp; draw actually ideal as can work across gradually early in the race &amp; contro tempo.",Gawn,1,1.23,0.23,0.23,-1.00
1/06/2024,Harness,VIC,Melton,Darren and Brett Carroll,229476101,69867934,back,FALSE,"BACK: 11. Virginia Clowers (WIN) for 2 units (Rated at $2.00)

This horse has returned for this prep in unbelievable form &amp; handles the tapes well.",Virginia Clowers,0,4.43,-1.00,-1.00,0.29
1/06/2024,Harness,VIC,Melton,Darren and Brett Carroll,229476104,51333602,back,TRUE,"BACK: 4. Keayang Tokyo (WIN) for 3 units (Rated at $1.50) 

I have to admit I have a massive crush on this horse. I know it's not graded that well but I don't care I honestly think this horse is G1 potential &amp; I'll be going chips in here.",Keayang Tokyo,1,1.65,0.65,0.65,-1.00
1/06/2024,Thoroughbred,VIC,Caulfield,Jackson Oldham,229469511,68568481,back,FALSE,"BACK: 11. Arqana (WIN) for 2 units (Rated at $4.75) 

Arqana profiles like a new career peak is incoming, she was horribly held-up at Geelong two back then ran the fastest 400m-200m split of the meeting this track and trip last start before running the fourth-fastest last 200m of the meeting in restricted room. She will need luck and pattern in favour but is a worthy gamble. ",Arqana,0,4.60,-1.00,-1.00,0.28
1/06/2024,Thoroughbred,VIC,Caulfield,Jackson Oldham,229469565,69903441,back,TRUE,"BACK: 15. Mirzann (WIN) for 3 units (Rated at $2.65)

Mirzann ran the fastest closing sectionals of the race trying to chase down Amberite who had every possible at Flemington. D.Lane sticks and 2000m third-up looks his spot to get a victory. ",Mirzann,0,2.68,-1.00,-1.00,0.60
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466102,48426480,back,TRUE,"BACK: 5. Poison Chalice (WIN) for 2 units (Rated at $2.70)

Produced a big first up run in a strong race at an unsuitable distance now stepping up to the mile he looks better placed with the added fitness and has won when second up in the past. 
",Poison Chalice,0,5.01,-1.00,-1.00,0.25
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466120,27379303,lay,TRUE,"LAY: 5. Goldman (WIN) for 1 unit (Rated at $8.00) 

Was poor last start against some of these and although blinkers are going back on I am happy to risk him as jockey Regan Bayliss has just the one winner from his last fifty rides.  ",Goldman,0,7.45,0.16,-1.00,0.16
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466120,41574534,back,FALSE,6. Hezashocka (WIN),Hezashocka,1,2.52,1.52,1.52,-1.00
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466129,69902664,back,FALSE,"BACK: 3. Adelaide River (WIN) for 1 unit (Rated at $4.80)

Brings some strong overseas form to this and although first run in Aus he could just be better than these. Cross-over nose band on for the first time I expect he runs well. ",Adelaide River,0,5.18,-1.00,-1.00,0.24
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466129,69902665,lay,FALSE,"15. Shock Em Ova (WIN)

",Shock Em Ova,0,5.43,0.23,-1.00,0.23
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466138,66789725,back,FALSE,1. Broadsiding (WIN),Broadsiding,1,2.94,1.94,1.94,-1.00
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466138,69865857,back,FALSE,12. Angel Capital (WIN AND PLACE),Angel Capital,0,12.06,-1.00,-1.00,0.09
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466147,69902670,back,FALSE,7. Schwartz (WIN) ,Schwarz,0,7.11,-1.00,-1.00,0.16
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466147,69902674,back,FALSE,"BACK: 17. Stefi Magnetica (WIN) for 1 unit (Rated at $3.50)

Big run first up against the older horses in the Doomben 10,000. She ran well when up to 1400m last prep and if she can hold her form from the first up run she will be hard to beat in this. 


",Stefi Magnetica,0,4.15,-1.00,-1.00,0.32
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466156,3316380,back,FALSE,10. In Secret (WIN) ,In Secret,0,10.37,-1.00,-1.00,0.11
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466156,61069854,lay,FALSE,"LAY: 2. Think About It (WIN) for 1 unit (Rated at $8.50)

A horse that is taking up too much market percentage in my opinion is Think About It. Based on his performances so far this prep he is not going as well as he has in the past and coming into this from a
slight freshen with a couple of trials I would rather be with the race fit horses for a testing group one around Eagle Farm.",Think About It,0,4.23,0.31,-1.00,0.31
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466156,69865848,back,FALSE,12. Espiona (WIN AND PLACE),Espiona,0,14.00,-1.00,-1.00,0.08
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466157,3316380,back,FALSE,10. In Secret (PLACE) ,In Secret,1,2.98,1.98,1.98,-1.00
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466165,65520893,back,FALSE,17. Moonlight Magic (WIN AND PLACE),Moonlight Magic,0,32.63,-1.00,-1.00,0.03
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466165,69865841,back,FALSE,18. Autumn Angel (WIN),Autumn Angel,0,2.54,-1.00,-1.00,0.65
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466174,69902681,lay,FALSE,2. Comrade Rosa (WIN),Comrade Rosa,0,14.43,0.07,-1.00,0.07
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466174,69902683,back,FALSE,4. Coeur Valante (WIN AND PLACE),Coeur Volante,0,5.42,-1.00,-1.00,0.23
1/06/2024,Thoroughbred,QLD,Eagle Farm,Linton Chataway,229466174,69902689,back,FALSE,"BACK: 19. Moesha (WIN) for 1 unit (Rated at $7.00)

Racing consistently this year and the last start was good from a wide barrier against a horse who could potentially start fave if in this race. Jamie sticks and from the good draw will be competitive in this. 
",Moesha,0,9.00,-1.00,-1.00,0.13
1/06/2024,Thoroughbred,GB,Epsom,Rory Flanagan,229503804,56330034,back,FALSE,"BACK: 8. Chic Colombine (WIN) for 2 units (Rated at $5.00)

Chic Colombine has only tasted defeat twice in her last 7 runs and steps down in grade from the French 1000 Guineas where she was given no chance and gets a hefty weight allowance now. Buick takes over and she's drawn well. Can't see that price remaining double figures.",Chic Colombine,0,3.97,-1.00,-1.00,0.34
1/06/2024,Thoroughbred,GB,Epsom,Rory Flanagan,229503818,55382760,back,FALSE,"BACK: 2. Embesto (WIN) for 2 units (Rated at $3.50) 

Embesto wasn't ready last time out and will strip fitter for the run. Headgear goes on and often the Diomed is won by a horse rattling home from the back and as such the wide gate should be no issue. Highland Avenue the main danger if jumping and making all from the inside gate",Embesto,0,4.80,-1.00,-1.00,0.26
1/06/2024,Thoroughbred,GB,Epsom,Rory Flanagan,229503825,33074550,back,FALSE,"BACK: 6. Blue Storm  for 1 unit 

Blue Storm &amp; Due For Luck are simply a stand's rail bets. Often the winner here bounces out and makes all along the fence -except for last year when the wide gates opened half a second after the rest of the field and were declared fair starters",Blue Storm,1,11.00,10.00,10.00,-1.00
1/06/2024,Thoroughbred,GB,Epsom,Rory Flanagan,229503825,57349073,back,FALSE,"BACK:  11. Vince L'Amour (WIN) for 1 unit (Rated at $8.00)

Vince L'Amour was drawn in the wrong part of the track at York and is very suited to a downhill dash like this that favours those up on pace. If he's able to skip away and get towards the stand's side he is massive value considering his previous four starts were 3112
",Vince Lamour,0,30.74,-1.00,-1.00,0.03
1/06/2024,Thoroughbred,GB,Epsom,Rory Flanagan,229503825,57569604,back,FALSE,"BACK: 7. Due For Luck (WIN) for 1 unit 

Blue Storm &amp; Due For Luck are simply a stand's rail bets. Often the winner here bounces out and makes all along the fence -except for last year when the wide gates opened half a second after the rest of the field and were declared fair starters",Due For Luck,0,7.87,-1.00,-1.00,0.15
1/06/2024,Thoroughbred,GB,Epsom,Rory Flanagan,229503834,18719282,back,FALSE,"BACK: 1. Clarendon House  for 2 units (Rated at $4.00)

3/7 since gelding and a much improved performer. 3rd in this last year and now up 5kg in weights but clearly a better horse. Drawn to get a gun run if jumping with them and has the best closing burst in the field. A hefty impost of 9lb back to the next in the order, but shows the gulf in class between him and the rest this season.",Clarendon House,0,7.33,-1.00,-1.00,0.16
1/06/2024,Thoroughbred,GB,Epsom,Rory Flanagan,229503834,40115397,back,FALSE,"BACK: 1. Silky Wilkie  for 2 units (Rated at $4.00) 

Was the bad beat of the card last year and should have won doing handstands. Headgear goes on, carries 4kg less this year, massive winning chance and clear favourite. Meets most of his opponents better off at the weights now too.",Silky Wilkie,0,7.19,-1.00,-1.00,0.16
1/06/2024,Thoroughbred,GB,Epsom,Rory Flanagan,229503841,738766,back,TRUE,"BACK: 11. Los Angeles (WIN) for 3 units (Rated at $3.00)

I think on type and at this distance there is no logical reason for City Of Troy to be half the price of Los Angeles. Already a G1 winner, Los Angeles has improved from 2 to 3 and relished the trip first up at Leopardstown. He had Euphoric there as a pacemaker for him and picked up the leaders pretty comfortably on a leaders' track. Euphoric will repeat that dose here and should set things up for LA.",Los Angeles,0,8.80,-1.00,-1.00,0.13
1/06/2024,Thoroughbred,GB,Epsom,Rory Flanagan,229503841,1199902,lay,TRUE,"LAY: 4. City Of Troy (PLACE) for 5 units (Rated at $11.00)

 Simply put City Of Troy has not grown. He looks a pony by comparison to most of these and was the smallest horse in the 1000 Guineas as well as the first beaten. Nothing here says he should be favourite based on that run and he's being priced in the market on his 2yo form. We've seen time and time again that some freakish 2yos just don't grow and need to stick to shorter trips like Too Darn Hot, Pinatubo, Air Force Blue, Wootton Bassett and more. Furthermore he likes to dictate and dominate his races from the front and if they're putting a pacemaker in that will disrupt his pattern. Laid him at $1.73 last time and happy to lay the place here.",City Of Troy,1,3.89,-1.00,2.89,-1.00
1/06/2024,Thoroughbred,GB,Epsom,Rory Flanagan,229503841,56881078,back,FALSE,"BACK: 2. Ancient Wisdom (WIN) for 2 units (Rated at $4.50)

Long been on this horse as a prospect for the Derby as he's shown bags of stamina as a 2yo, especially getting through the testing going in the Futurity. He was conquered by Rosallion at Ascot but that was much too dry and quick for him, and look what that horse has gone on to do. The Dante was a struggle on fast ground but the winner looks immensely talented and he was warming to the task late on with now an extra 400m to assist his chances and sticky ground. Aidan's pacemaker here could further aid his chances instead of City Of Troy
",Ancient Wisdom,0,6.84,-1.00,-1.00,0.17
1/06/2024,Thoroughbred,SA,Morphettville,Lachlan Mosley,229470727,40940508,back,TRUE,"BACK: 7. Nicajon (WIN) for 1 unit  

With the 2 day downpour of rain I’m going to settled on a proven wet runner in Nicajon. Seems to grow another leg with the cut out the ground. Mick Shepherdson always places this horse well in South Australia. Gets down on the minimum and has a great record at this distance. Good each-way hope. Easy Campese is racing in great heart since joining the Sarah Rutten stable. Got a well overdue victory last start and did it with ease thanks to a lovely steer from Alana Livesey. Handles all conditions and deserves to be favourite here. Peacemaker is flying this prep and has won two in a row of late. 
Draws for a nice soft run here and no reason why can’t make it three on end. Prince Jofra wa OK in the Casterton Cup when 4L 6th. Will enjoy the drop back in class and distance here. Goes well with Rochelle Milnes on and handles wet tracks well. ",Nicajon,0,5.94,-1.00,-1.00,0.20
1/06/2024,Thoroughbred,SA,Morphettville,Lachlan Mosley,229470728,40940508,back,TRUE,"BACK: 7. Nicajon (PLACE) for 1 unit  

With the 2 day downpour of rain I’m going to settled on a proven wet runner in Nicajon. Seems to grow another leg with the cut out the ground. Mick Shepherdson always places this horse well in South Australia. Gets down on the minimum and has a great record at this distance. Good each-way hope. Easy Campese is racing in great heart since joining the Sarah Rutten stable. Got a well overdue victory last start and did it with ease thanks to a lovely steer from Alana Livesey. Handles all conditions and deserves to be favourite here. Peacemaker is flying this prep and has won two in a row of late. 
Draws for a nice soft run here and no reason why can’t make it three on end. Prince Jofra wa OK in the Casterton Cup when 4L 6th. Will enjoy the drop back in class and distance here. Goes well with Rochelle Milnes on and handles wet tracks well. ",Nicajon,1,1.83,0.83,0.83,-1.00
1/06/2024,Thoroughbred,SA,Morphettville,Lachlan Mosley,229470736,41006122,back,FALSE,"BACK: 2. Ammo Amor  (WIN) for 1 unit 

Ammo Amor is simply having no luck this prep with horror runs in transit. Is going better than form suggests. He has a great record at this track/distance and handles all conditions. Patience is wearing thin but deserves one more chance. Does It jarred up on a good surface last time out. Forgive that and go on previous form. Has been met with early market support. The Nephew was backed into favourite last start and ran really well for 1.3L 2nd. Had a hurdle trial earlier in the week to keep the horse sharp for this. Bellavardo has been disappointing the past two but previous form was excellent. Grows a leg with the sting out the track. Might improve at a big price.",Ammo Amor,0,8.80,-1.00,-1.00,0.13
1/06/2024,Thoroughbred,SA,Morphettville,Lachlan Mosley,229470754,59684606,lay,TRUE,"LAY: 7. Southern Shooter (WIN) for 1 unit 

Has placed his past three but has seemingly had every chance to win behind some pretty ordinary horses. Will have to get back from the wide gate and is suspect on rain affected going. ",Southern Shooter,0,3.81,0.36,-1.00,0.36
1/06/2024,Thoroughbred,SA,Morphettville,Lachlan Mosley,229470754,60451823,back,FALSE,"BACK: 6. Favourite Child (WIN) for 1 unit 

Liked Favourite Child’s chances last start but just raced 4 wide the trip and knocked up late. Draws for a much easier run in transit here and the step up in trip suits. Likes the cut out of the ground. Vee Rod burnt too much petrol last start and was a sitting duck late. Like a senior going on here, extra trip suits and the soft track is ideal. Nullify hit the front last start but was just grabbed in the shadows of the post for 3rd. That was a much better effort than previous. If he can hold that he would be in the mix. Tapa Call resumes from a break and has had a couple of quiet jump outs leading into this. Draws well and fresh form is good. ",Favourite Child,1,6.82,5.82,5.82,-1.00
1/06/2024,Thoroughbred,SA,Morphettville,Lachlan Mosley,229470772,69902245,back,FALSE,"BACK: 10. Streetcar Apollo (WIN) for 1 unit  

Streetcar Apollo was scratched from an easier race Wednesday in preference for this. First up just got too far back in the 900m scamper at Murray Bridge but hit the line nicely for 4th when the race was all over. Will take plenty of benefit from that. Draws to settle closer, handles the conditions and Kayla Crowther sticks the ride. Sportsbeat looks hard to toss after an excellent 4th at Flemington in a harder grade than this. Gets the services of Todd Pannell, drops back in class and is 1/1 at Morphettville. Wally West is a better horse than what he is showing this prep. Raced a bit keen last start and knocked up late in a tougher race than this. Drops in class and Jason Holder stays aboard. Worth another chance. Regal Dancer didn’t do much first up when hard in the market when settled back and was never a factor. Forgive that.",Streetcar Apollo,0,10.79,-1.00,-1.00,0.10
1/06/2024,Thoroughbred,SA,Morphettville,Lachlan Mosley,229470773,69902245,back,FALSE,"BACK: 10. Streetcar Apollo (PLACE) for 1 unit  

Streetcar Apollo was scratched from an easier race Wednesday in preference for this. First up just got too far back in the 900m scamper at Murray Bridge but hit the line nicely for 4th when the race was all over. Will take plenty of benefit from that. Draws to settle closer, handles the conditions and Kayla Crowther sticks the ride. Sportsbeat looks hard to toss after an excellent 4th at Flemington in a harder grade than this. Gets the services of Todd Pannell, drops back in class and is 1/1 at Morphettville. Wally West is a better horse than what he is showing this prep. Raced a bit keen last start and knocked up late in a tougher race than this. Drops in class and Jason Holder stays aboard. Worth another chance. Regal Dancer didn’t do much first up when hard in the market when settled back and was never a factor. Forgive that.",Streetcar Apollo,0,3.16,-1.00,-1.00,0.46
1/06/2024,Thoroughbred,NSW,Newcastle,Joshua Ingram,229491948,1288350,back,FALSE,"BACK: 4. Smart Action (WIN) for 2 units  

Looking to play 2 horses in this class 1 event. Smart Action is the first horse I am playing. Smart Action last start was at Scone Carnival on the 17/05 over the 1300m first up for 23 weeks. At Scone the horse jumped well and and was passive out of the gates to settle worst then midfield. In the straight it has made nice ground behind How Dare You to run 2nd. This race at Newcastle meets a much smaller field so it will be closer to the speed and up to the 1400m looks ideal and it is the same track where it broken it maiden.",Smart Action,0,4.57,-1.00,-1.00,0.28
1/06/2024,Thoroughbred,NSW,Newcastle,Joshua Ingram,229491948,2321459,back,FALSE,"BACK: 6. Great Point (WIN) for 1 unit 

Looking to play 2 horses in this class 1 event. Great point is the other horse I am playing. Great Point last start was at Tamworth on the 21/05 over the 1200m 1st up for 12 weeks. At Tamworth jumped poorly and settled at the rear of the field. From this position it has made nice ground late to finish in 5th place. In this race at Newcastle we get a positive jockey  change and up to the preferred distance where it broke it maiden over the 1400m. 2nd up starts are also 1 from 1. ",Great Point,0,10.19,-1.00,-1.00,0.11
1/06/2024,Thoroughbred,NSW,Rosehill,Mitch Lewis,229469120,44940064,back,FALSE,"
BACK: 6. Ningaloo Star (WIN) for 2 units (Rated at $4.00)

NINGALOO STAR did nothing wrong winning impressively last start and does have a good record 3rd up. Having a small be on her thinking she will appreciate the wet conditions. ",Ningaloo Star,0,7.80,-1.00,-1.00,0.15
1/06/2024,Thoroughbred,NSW,Rosehill,Mitch Lewis,229469156,61826387,lay,TRUE,"LAY: 10. Pisanello (WIN) for 2 units (Rated at $6.50) 

PISANELLO is a last start winner but rises in grade here today and has a wider barrier to content with which may make the race map tricky for him here today. Feel that’s the risk with him so I was happy to be against him at the price as the current race fave. 
",Pisanello,0,3.94,0.34,-1.00,0.34
1/06/2024,Thoroughbred,VIC,Werribee,Glenn Ingram,229492079,46471767,back,TRUE,"BACK: 7. Whiskey Tango  (WIN) for 3 units (Rated at $3.00)

Racing in great form since joining the new stable, only found one better here last start and has been schooled over the jumps between runs, claimer aboard, hard to beat. ",Whiskey Tango,0,7.80,-1.00,-1.00,0.15
2/06/2024,Harness,VIC,Cranbourne,Darren and Brett Carroll,229520205,69904159,lay,TRUE,"LAY: 7. Haveyoumetted (WIN) for 2 units (Rated at $7.00)

Drawn the extreme outside barrier in a field that has good depth makes it a very difficult task for this guy tonight. Just have to take him on as a result as just a difficult map to overcome.",Haveyoumetted,0,6.40,0.19,-1.00,0.19
2/06/2024,Harness,VIC,Cranbourne,Darren and Brett Carroll,229520215,35430862,back,FALSE,"BACK: 5. Rouge Queen (WIN) for 2 units (Rated at $1.90)

This mare made an early error on debut but did a great job to finish as close as it did after that. Better for the race experience i think if it trots all the way will be awfully hard to hold off.",Rouge Queen,0,4.05,-1.00,-1.00,0.33
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521542,68856064,back,FALSE,"BACK: The Bride (WIN) for 3 units

The first of the night is for the 2YOs. MEL RUSTY KITA (5) was a solid debut in quick time and should only come on from that so will take plenty of holding out. THE BRIDE (1) put in a rough one when going to settle handy so if she puts in a foolproof display she has the ability to be a major player. ",The Bride,1,2.70,1.70,1.70,-1.00
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521544,69868779,back,FALSE,"BACK: 1. Hunt a Rainbow (WIN) for 2 units

Here we have a race for the 3YO and older pacers drawn on lifetime wins. HUNT A RAINBOW (1) has been close up of late and draws the pole so looks to get every chance and the hardest to beat. ",Hunt A Rainbow,0,2.67,-1.00,-1.00,0.60
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521546,69868782,back,FALSE,"BACK: 2. Obler (WIN) for 1 unit

OBLER (2) is nearing a win and has the draw to get his chance so is worth a small play.",Obler,0,9.04,-1.00,-1.00,0.12
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521546,69868784,back,FALSE,"BACK: 7. Distinctive Stride (WIN) for 1 unit

DISTINCTIVE STRIDE (7) is the one that can improve over the shorter trip so keep safe.",Distinctive Stride,0,13.23,-1.00,-1.00,0.08
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521548,5166317,back,FALSE,"BACK: 3. Just Tiger (WIN) for 2 units

JUST TIGER (3) comes off a freshen up after a hat-trick of wins and this will be another step up. If he is close enough he has the speed to get over the top late.",Just Tiger,1,2.00,1.00,1.00,-1.00
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521551,38698382,back,FALSE,"BACK: 7. Cool Water Paddy (WIN) for 2 units

This is an open discretionary and it’s a tough one. COOL WATER PADDY (7) goes back to the 10m, but this is easier than his recent starts, so as long as he steps early, he will take holding out. ",Cool Water Paddy,1,2.36,1.36,1.36,-1.00
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521552,64765017,back,FALSE,"BACK: 3. Southern Luck (WIN) for 2 units

This is for the 4YO and older drawn on lifetime wins. SOUTHERN LUCK (3) Danny Malone has him flying and comes off a career-high win last time, and there is no reason why he can’t win again as he will be on speed throughout. ",Southern Luck,0,7.84,-1.00,-1.00,0.15
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521554,36610755,back,FALSE,"3. No Nukes Skipper (WIN) for 1 unit

NO NUKES KIPPER (3) and MAJOR LESTER (8) who are more than capable with the right trip so include for the wider exotic placings, along with BETTER EXCLUSIVE (5) who was ok at the first local run.",No Nukes Skipper,0,8.50,-1.00,-1.00,0.13
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521554,61869570,back,FALSE,"BACK: 4. Custom Harley (WIN) for 2 units

CUSTOM HARLEY (4) is a quality 3YO resuming and does draw to be on pace so looks to get every chance.",Custom Harley,1,5.90,4.90,4.90,-1.00
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521556,17775000,back,FALSE,"BACK: 8. Juniper (WIN) for 1 unit

JUNIPER (8) will be better for her latest run, so if the gaps open, she will be entitled to finish off strongly.",Juniper,0,5.50,-1.00,-1.00,0.22
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521556,50581261,back,FALSE,"BACK: 4. Sneaky Peak (WIN) for 2 units 

SNEAKY PEAK (4) has been below his best at his past couple but this looks easier and draws to get every chance to improve.",Sneaky Peak,0,2.63,-1.00,-1.00,0.61
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521558,4031594,back,FALSE,"BACK: 4. Kenya (WIN) for 2 units

KENYA (4) is a tough type who will look the winner at some stage so has to be kept safe.",Kenya,0,2.66,-1.00,-1.00,0.60
2/06/2024,Harness,TAS,Hobart,Jamie Cockshutt,229521558,42170726,back,FALSE,"BACK: 2. Iden Black Prince (WIN) for 1 unit

BLACK PRINCE (2) will be better for his first up effort and his best is good enough.",Iden Black Prince,1,4.86,3.86,3.86,-1.00
2/06/2024,Thoroughbred,FRA,Chantilly,Rory Flanagan,229531273,68134682,back,FALSE,"BACK: 1. Francisco's Piece (WIN) for 2 units 

Francisco's Piece should take a world of beating from the rail draw where most winners on this sprint course come from. Beaten in a sickener last time and really should be unbeaten, he has the street smarts to get the job done at both ends",Franciscos Piece,1,3.05,2.05,2.05,-1.00
2/06/2024,Thoroughbred,FRA,Chantilly,Rory Flanagan,229531277,44738011,back,TRUE,"BACK: 2. Vicious Harry  (WIN) for 4 units (Rated at $3.00) 

Took on Vicious Harry last time because of his carpark draw and now it's time to reverse that. He should be winning from gate 2 assuming he does not let Ponntos fall into his lap crossing from stall 6. Loves rain-affected ground and hasn't missed a place here at Chantilly or on soft ground.",Vicious Harry,0,6.03,-1.00,-1.00,0.20
