Tipster_Name,MeetingDate,TrackName,Content,International_Meeting,Racing_Code,Race,Selection,BettingStrategy,MarketType,RP,SelectionName,Stake,BestBet,Market_ID,Selection_ID,MBR,RESULT,BSP,PROFIT_BSP,PROFIT_BSP_RP,PROFIT_BESTBET
Darren Carroll,1/08/2024,Kilmore,EXPERT TIPS,FALSE,Harness,2,8,BACK,WIN,2.6,8. Bizzness Class,2,BEST BET,231235609,51149879,7,0,4.54,-2,-2,-2
Darren Carroll,1/08/2024,Kilmore,EXPERT TIPS,FALSE,Harness,3,11,BACK,WIN,6,11. Bacardi Spirit,1,,231235611,72097122,7,1,3,1.86,0,0
Darren Carroll,1/08/2024,Kilmore,EXPERT TIPS,FALSE,Harness,5,5,LAY,WIN,$5.00,5. Monsieur Flamel,2,BEST BET,231235615,62686442,7,1,6.27,-2,0,-2
Michael Tye,1/08/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,1,1,BACK,WIN,3.25,1. Aston Hamilton ,2,,231275419,71800631,7,1,4.3,6.14,6.14,0
Michael Tye,1/08/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,2,1,LAY,WIN,6.5,1. Flying Dinar ,1,,231275424,68124355,7,1,6,-1,-1,0
Michael Tye,1/08/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,3,4,LAY,PLACE,3.25,4. Big Energy ,2,BEST BET,231275430,53914446,7,0,3.16,0.86,0.86,0.86
Michael Tye,1/08/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,3,1,BACK,WIN,1.4,1. Ellas Babe ,4,BEST BET,231275429,67401370,7,0,1.74,-4,-4,-4
Michael Tye,1/08/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,4,1,BACK,WIN,31,1. Voice Of Thunder ,1,,231275434,54139894,7,0,21,-1,0,0
Michael Tye,1/08/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,4,4,BACK,WIN,26,4. Riptide Ruslie ,1,,231275434,42547383,7,0,46,-1,-1,0
Michael Tye,1/08/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,5,1,LAY,WIN,6,1. Iron Atlas ,1,,231275439,56576797,7,0,4.41,0.27,0.27,0
Michael Tye,1/08/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,7,8,LAY,WIN,6.5,8. House Of Turbo ,1,,231275449,64797158,7,0,4.9,0.24,0.24,0
Michael Tye,1/08/2024,Sandown Park,EXPERT TIPS,FALSE,Greyhounds,7,8,LAY,PLACE,6.5,8. House Of Turbo ,1,,231275450,64797158,7,1,2.18,-1,-1,0
Michael Tye,2/08/2024,Geelong,EXPERT TIPS,FALSE,Greyhounds,4,1,BACK,WIN,4,1. Idyllic Luther ,1,,231310097,63760325,7,0,6.4,-1,-1,0
Michael Tye,2/08/2024,Geelong,EXPERT TIPS,FALSE,Greyhounds,6,4,BACK,WIN,2.4,4. Vilma Bale,3,BEST BET,231310107,71223753,7,0,3.15,-3,-3,-3
Michael Tye,2/08/2024,Geelong,EXPERT TIPS,FALSE,Greyhounds,7,8,BACK,WIN,3.65,8. Nacho Problem,1,,231310112,67401402,7,0,4.9,-1,-1,0
Michael Tye,2/08/2024,Geelong,EXPERT TIPS,FALSE,Greyhounds,8,1,LAY,WIN,7.5,1. Ice Bath Forth ,1,,231310117,57733074,7,0,5.08,0.23,0.23,0
Michael Tye,2/08/2024,Geelong,EXPERT TIPS,FALSE,Greyhounds,8,6,BACK,WIN,2.5,6. Serial Sticker ,1,,231310117,72201515,7,1,2.04,0.97,0,0
Michael Tye,2/08/2024,Geelong,EXPERT TIPS,FALSE,Greyhounds,11,1,LAY,WIN,4,1.  Barbie Zeal ,1,BEST BET,231310132,66295692,7,0,2.84,0.51,0.51,0.51
Scott Hill,2/08/2024,Gloucester Park,EXPERT TIPS,FALSE,Harness,1,3,BACK,WIN,1.85,3. Winegum,3,BEST BET,231275865,42078348,7,0,2.09,-3,-3,-3
Scott Hill,2/08/2024,Gloucester Park,EXPERT TIPS,FALSE,Harness,3,5,BACK,WIN,3.3,5. Arma Xfactor,1,,231275871,50512037,7,0,3.2,-1,0,0
Scott Hill,2/08/2024,Gloucester Park,EXPERT TIPS,FALSE,Harness,4,9,LAY,WIN,2.8,9. Never Ending,3,,231275874,60190348,7,0,3.9,0.96,0,0
Scott Hill,2/08/2024,Gloucester Park,EXPERT TIPS,FALSE,Harness,5,12,BACK,WIN,8,12. Hale Saint Louie,1,,231275877,72137570,7,0,11.14,-1,-1,0
Scott Hill,2/08/2024,Gloucester Park,EXPERT TIPS,FALSE,Harness,5,12,BACK,PLACE,8,12. Hale Saint Louie,1,,231275878,72137570,7,0,2.42,-1,0,0
Rory Flanagan,2/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,1,16,BACK,WIN,5,Super Superjack,2,,231283748,35824463,5,0,11.56,-2,-2,0
Rory Flanagan,2/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,2,1,BACK,WIN,3,Al Musmak,2,,231283757,58186708,5,0,4.34,-2,-2,0
Rory Flanagan,2/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,3,16,BACK,WIN,7,Urban Sprawl,1,,231283764,44926322,5,0,24.1,-1,-1,0
Rory Flanagan,2/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,3,9,BACK,WIN,8,Two Tempting,1,,231283764,42230284,5,0,21.79,-1,-1,0
Rory Flanagan,2/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,3,17,BACK,WIN,9,Toimy Son,1,,231283764,39693015,5,1,19.86,17.92,17.92,0
Rory Flanagan,2/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,4,9,BACK,WIN,2.75,Big Evs,4,BEST BET,231283773,56460594,5,1,2.77,6.73,6.73,6.73
Rory Flanagan,2/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,5,2,BACK,WIN,2.75,Ciceros Gift,3,,231283780,49525932,5,0,4.3,-3,-3,0
Rory Flanagan,2/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,7,6,BACK,WIN,5,New Chelsea,2,,231283796,59154553,5,0,4.9,-2,0,0
Rory Flanagan,2/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,7,11,BACK,WIN,5,Assailant,2,,231283796,45448902,5,1,4.52,6.69,0,0
The Leg Up,2/08/2024,Ipswich,LAY OF THE DAY,FALSE,Thoroughbred,3,12,LAY,WIN,4.2,12. Shore To Happen,1,,231275096,62789049,7,0,4.5,0.27,0,0
Linton Chataway,2/08/2024,Ipswich,EXPERT TIPS,FALSE,Thoroughbred,5,7,LAY,WIN,5,7. Uncle Russ,1,BEST BET,231275106,5269321,7,0,4.81,0.24,0.24,0.24
Linton Chataway,2/08/2024,Ipswich,EXPERT TIPS,FALSE,Thoroughbred,6,2,LAY,WIN,8,2. Sir Carter,1,BEST BET,231275111,61069655,7,0,9.76,0.11,0,0.11
Darren Carroll,2/08/2024,Melton,EXPERT TIPS,FALSE,Harness,1,3,BACK,WIN,2,3. Rudy Gee,2,,231275736,60860485,7,0,3.12,-2,-2,0
Darren Carroll,2/08/2024,Melton,EXPERT TIPS,FALSE,Harness,2,10,BACK,WIN,2.4,10. Day Two,2,,231275739,64959533,7,0,2.56,-2,-2,0
Darren Carroll,2/08/2024,Melton,EXPERT TIPS,FALSE,Harness,4,9,BACK,WIN,2.5,9. Deuce Coupe,3,BEST BET,231275745,15672630,7,0,2.75,-3,-3,-3
Darren Carroll,2/08/2024,Melton,EXPERT TIPS,FALSE,Harness,8,2,LAY,WIN,6,2. Exalted Lady,2,BEST BET,231275757,6032314,7,0,2.86,1,1,1
Joe Lannutti,2/08/2024,Richmond,EXPERT TIPS,FALSE,Greyhounds,3,4,BACK,WIN,2,4. Cool Junior,2,BEST BET,231311586,71146225,7,1,1.58,1.08,0,1.08
Joe Lannutti,2/08/2024,Richmond,EXPERT TIPS,FALSE,Greyhounds,4,2,BACK,WIN,2,2. Sapphire Banner,2,BEST BET,231311591,65860281,7,1,1.55,1.02,0,1.02
Joe Lannutti,2/08/2024,Richmond,EXPERT TIPS,FALSE,Greyhounds,5,2,BACK,WIN,1.7,2. Kangaroo Jack,2,BEST BET,231311596,55621812,7,0,1.47,-2,0,-2
Joe Lannutti,2/08/2024,Richmond,EXPERT TIPS,FALSE,Greyhounds,6,1,BACK,WIN,3,1. All On Mum,2,,231311601,59812610,7,0,2.63,-2,0,0
Joe Lannutti,2/08/2024,Richmond,EXPERT TIPS,FALSE,Greyhounds,8,5,LAY,WIN,4,5. Remas Blue,1,BEST BET,231311611,72201436,7,0,3.21,0.42,0.42,0.42
Joe Lannutti,2/08/2024,Richmond,EXPERT TIPS,FALSE,Greyhounds,9,3,LAY,WIN,3.2,3. Ritza Trish,1,BEST BET,231311616,64546994,7,1,1.6,-1,-1,-1
Mitch Lewis,2/08/2024,Scone,EXPERT TIPS,FALSE,Thoroughbred,2,1,BACK,WIN,2.7,1. Tapa Kick,3,BEST BET,231272293,56289363,10,0,32.48,-3,-3,-3
Mitch Lewis,2/08/2024,Scone,EXPERT TIPS,FALSE,Thoroughbred,4,3,BACK,WIN,6,3. Moon Treaty,1,,231272298,71651264,10,0,16.47,-1,-1,0
Mitch Lewis,2/08/2024,Scone,EXPERT TIPS,FALSE,Thoroughbred,8,3,LAY,WIN,5,3. Sky Artist,1,BEST BET,231272318,71939911,10,0,10.16,0.1,0,0.1
Mitch Lewis,2/08/2024,Scone,EXPERT TIPS,FALSE,Thoroughbred,8,4,BACK,WIN,3.2,4. Brok Cafe,1,,231272318,72167527,10,1,4.6,3.24,3.24,0
Jackson Oldham,2/08/2024,Swan Hill,EXPERT TIPS,FALSE,Thoroughbred,4,4,LAY,WIN,2.66,4. Pray Day,3,BEST BET,231275057,71109477,7,1,2.34,-3,-3,-3
Jackson Oldham,2/08/2024,Swan Hill,EXPERT TIPS,FALSE,Thoroughbred,8,3,BACK,WIN,2.35,3. Melidesh ,3,BEST BET,231275081,72167602,7,0,3.26,-3,-3,-3
Ryan Spice,3/08/2024,Albion Park,EXPERT TIPS,FALSE,Harness,4,6,BACK,WIN,2,6. Blacksadance,3,BEST BET,231284191,23202294,7,0,3.5,-3,-3,-3
Ryan Spice,3/08/2024,Albion Park,EXPERT TIPS,FALSE,Harness,7,1,BACK,PLACE,1.5,1. Iron Clad,2,,231284201,54187341,7,1,1.49,0.91,0,0
Ryan Spice,3/08/2024,Albion Park,EXPERT TIPS,FALSE,Harness,10,2,LAY,WIN,2,2. Hunger Strike,2,BEST BET,231284209,72110958,7,0,2.94,0.96,0,0.96
Linton Chataway,3/08/2024,Doomben,EXPERT TIPS,FALSE,Thoroughbred,2,2,BACK,WIN,2.3,2. Climactic,1,,231275773,62356001,7,0,2.2,-1,0,0
Linton Chataway,3/08/2024,Doomben,EXPERT TIPS,FALSE,Thoroughbred,3,8,LAY,WIN,8,8. Introducing,1,BEST BET,231275782,72167726,7,0,9.2,0.11,0,0.11
Linton Chataway,3/08/2024,Doomben,EXPERT TIPS,FALSE,Thoroughbred,4,2,LAY,WIN,10,2. Daytona,1,,231275791,355190,7,0,5.98,0.19,0.19,0
Linton Chataway,3/08/2024,Doomben,EXPERT TIPS,FALSE,Thoroughbred,7,1,BACK,WIN,3.5,1. Brudenell,1,BEST BET,231275818,52435738,7,0,3.75,-1,-1,-1
Jackson Oldham,3/08/2024,Flemington,EXPERT TIPS,FALSE,Thoroughbred,4,3,BACK,WIN,1.65,3. Midtown Boss,5,BEST BET,231274838,54405068,7,0,2.16,-5,-5,-5
Jackson Oldham,3/08/2024,Flemington,EXPERT TIPS,FALSE,Thoroughbred,5,6,BACK,WIN,2.8,6. Le Zebra,2,,231274847,72168121,7,0,2.89,-2,-2,0
Jackson Oldham,3/08/2024,Flemington,EXPERT TIPS,FALSE,Thoroughbred,8,3,LAY,WIN,14,3. Astero,3,,231274874,35802275,7,0,8.2,0.39,0.39,0
Rory Flanagan,3/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,1,2,BACK,WIN,3,Al Aasy,3,,231315225,26588877,5,1,4.2,9.12,9.12,0
Rory Flanagan,3/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,2,10,BACK,WIN,3,Align The Stars,3,,231315321,59692156,5,1,4.69,10.52,10.52,0
Rory Flanagan,3/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,2,14,BACK,WIN,6,Dancing In Paris,1,,231315321,34457977,5,0,9.2,-1,-1,0
Rory Flanagan,3/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,2,7,BACK,WIN,8,Ayyab,1,,231315321,55382759,5,0,18.43,-1,-1,0
Rory Flanagan,3/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,3,4,BACK,WIN,2.5,Free Wind,5,BEST BET,231315328,37364592,5,0,3.89,-5,-5,-5
Rory Flanagan,3/08/2024,Goodwood,EXPERT TIPS,TRUE,Thoroughbred,7,9,BACK,WIN,2.4,Native Warrior,4,,231315358,9030813,5,0,2.9,-4,-4,0
Glenn Ingram,3/08/2024,Hamilton,LATE MAIL,FALSE,Thoroughbred,3,3,BACK,WIN,2.5,3. Hand Me Down,3,BEST BET,231312769,1288845,7,1,2.93,5.38,5.38,5.38
Jaycin Campbell,3/08/2024,Mandurah,EXPERT TIPS,FALSE,Greyhounds,5,3,BACK,WIN,2.5,3. Carter Axelrod,2,,231338536,51218647,7,0,2.24,-2,0,0
Jaycin Campbell,3/08/2024,Mandurah,EXPERT TIPS,FALSE,Greyhounds,7,5,LAY,WIN,5,5. Tear Tremor,2,,231338546,68930749,7,0,7.37,0.29,0,0
Jaycin Campbell,3/08/2024,Mandurah,EXPERT TIPS,FALSE,Greyhounds,7,2,BACK,WIN,2.5,2. Brute Banner,2,BEST BET,231338546,63404132,7,1,2.73,3.22,3.22,3.22
Jaycin Campbell,3/08/2024,Mandurah,EXPERT TIPS,FALSE,Greyhounds,10,4,LAY,WIN,5.5,4. Global Tracker,2,BEST BET,231338561,69830163,7,0,5.3,0.43,0.43,0.43
Brett Carroll,3/08/2024,Melton,EXPERT TIPS,FALSE,Harness,3,3,BACK,WIN,1.8,3. Layden,3,BEST BET,231284160,50295842,7,0,3.14,-3,-3,-3
Brett Carroll,3/08/2024,Melton,EXPERT TIPS,FALSE,Harness,7,8,BACK,PLACE,3,8. Rapid Return,2,,231284173,3480663,7,0,1.97,-2,0,0
Brett Carroll,3/08/2024,Melton,EXPERT TIPS,FALSE,Harness,9,4,LAY,WIN,10,4. El Resamo,2,BEST BET,231284178,64998086,7,0,21.77,0.09,0,0.09
Will Norman,3/08/2024,Menangle,EXPERT TIPS,FALSE,Harness,3,9,BACK,WIN,5,9. Whereyabinboppin,1,BEST BET,231284113,32827712,7,0,10.5,-1,-1,-1
Will Norman,3/08/2024,Menangle,EXPERT TIPS,FALSE,Harness,3,9,BACK,PLACE,5,9. Whereyabinboppin,1,BEST BET,231284114,32827712,7,0,3.14,-1,0,-1
Will Norman,3/08/2024,Menangle,EXPERT TIPS,FALSE,Harness,4,2,BACK,WIN,4,2. Mister Manager,1,,231284116,49514420,7,0,8.7,-1,-1,0
Will Norman,3/08/2024,Menangle,EXPERT TIPS,FALSE,Harness,5,6,BACK,WIN,4.5,6. Saveeon ,1,,231284119,50090092,7,0,9.45,-1,-1,0
Will Norman,3/08/2024,Menangle,EXPERT TIPS,FALSE,Harness,8,2,BACK,PLACE,2.5,2. Sheffield Sparky,1,,231284129,22929193,7,0,2.83,-1,-1,0
Lachlan Mosley,3/08/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,3,10,BACK,WIN,,10. Shearman Dyer,1,,231277885,55414987,7,0,25,-1,0,0
Lachlan Mosley,3/08/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,3,10,BACK,PLACE,,10. Shearman Dyer,1,,231277886,55414987,7,0,6,-1,0,0
Lachlan Mosley,3/08/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,4,7,BACK,WIN,,7. Quite The Lass ,2,BEST BET,231277894,49710813,7,1,5.24,7.89,0,7.89
Lachlan Mosley,3/08/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,5,4,BACK,WIN,,4. Alainge ,1,,231277903,67855178,7,0,15.74,-1,0,0
Lachlan Mosley,3/08/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,5,4,BACK,PLACE,,4. Alainge ,1,,231277904,67855178,7,0,4.94,-1,0,0
Lachlan Mosley,3/08/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,6,5,BACK,WIN,,5. Power Missile ,1,,231277912,63665563,7,0,8.2,-1,0,0
Lachlan Mosley,3/08/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,6,5,BACK,PLACE,,5. Power Missile ,1,,231277913,63665563,7,0,2.55,-1,0,0
Lachlan Mosley,3/08/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,7,11,BACK,WIN,,11. Annihilate ,1,,231277921,72167545,7,1,13.38,11.51,0,0
Lachlan Mosley,3/08/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,7,6,BACK,WIN,,6. Cullen Skink ,1,,231277921,54935727,7,0,6.95,-1,0,0
Lachlan Mosley,3/08/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,9,14,BACK,WIN,,14. Blue Special ,1,,231277939,72167561,7,0,20.46,-1,0,0
Lachlan Mosley,3/08/2024,Murray Bridge,EXPERT TIPS,FALSE,Thoroughbred,9,14,BACK,PLACE,,14. Blue Special ,1,,231277940,72167561,7,0,5.83,-1,0,0
Joshua Ingram,3/08/2024,Newcastle,EXPERT TIPS,FALSE,Thoroughbred,1,3,BACK,WIN,,3. Fioprospero,3,BEST BET,231300416,69931576,10,1,2.55,4.19,0,4.19
Joshua Ingram,3/08/2024,Newcastle,EXPERT TIPS,FALSE,Thoroughbred,2,4,BACK,WIN,,4. Shuri,2,BEST BET,231300421,61860930,10,0,2.87,-2,0,-2
Joshua Ingram,3/08/2024,Newcastle,EXPERT TIPS,FALSE,Thoroughbred,5,6,BACK,WIN,,6. Lady Ichikawa,2,,231300436,71223024,10,0,2.38,-2,0,0
Joshua Ingram,3/08/2024,Newcastle,EXPERT TIPS,FALSE,Thoroughbred,5,6,BACK,PLACE,,6. Lady Ichikawa,2,,231300437,71223024,10,1,1.32,0.58,0,0
Scott Hill,3/08/2024,Northam,EXPERT TIPS,FALSE,Harness,2,1,BACK,WIN,1.65,1. Gota Good Warhol ,3,BEST BET,231310388,46159143,7,0,2.02,-3,-3,-3
Scott Hill,3/08/2024,Northam,EXPERT TIPS,FALSE,Harness,3,9,BACK,WIN,6,9. Disco Under Fire,1,,231310390,12901542,7,0,6.6,-1,-1,0
Scott Hill,3/08/2024,Northam,EXPERT TIPS,FALSE,Harness,4,4,BACK,WIN,1.65,4. Im Lightning Banner,3,,231310392,72191736,7,1,2.42,3.96,3.96,0
Mitch Lewis,3/08/2024,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,3,2,BACK,WIN,2.9,2. Vivy Air,4,BEST BET,231274964,67289651,10,0,2.41,-4,0,-4
Mitch Lewis,3/08/2024,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,7,9,BACK,WIN,3.4,9. Spring Lee,2,,231275000,63640314,10,0,2.34,-2,0,0
Mitch Lewis,3/08/2024,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,9,3,BACK,WIN,4,3. Contemporary,2,,231275018,1002683,10,1,3.8,5.04,0,0
Mitch Lewis,3/08/2024,Rosehill,EXPERT TIPS,FALSE,Thoroughbred,10,11,LAY,WIN,8,11. Little Cointreau,2,BEST BET,231275027,72168223,10,0,4.54,0.51,0.51,0.51
Joe Lannutti,3/08/2024,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,2,2,LAY,WIN,4,2. Crowded House,1,BEST BET,231340556,59723804,7,0,6.57,0.17,0,0.17
Joe Lannutti,3/08/2024,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,3,5,BACK,WIN,3.5,5. What Can Do,1,,231340561,64368205,7,1,4.6,3.35,3.35,0
Joe Lannutti,3/08/2024,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,7,8,BACK,WIN,7,8. Embrace ,1,BEST BET,231340581,43986215,7,0,13,-1,-1,-1
Joe Lannutti,3/08/2024,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,7,8,BACK,PLACE,7,8. Embrace ,1,BEST BET,231340582,43986215,7,0,4.71,-1,0,-1
Joe Lannutti,3/08/2024,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,9,2,BACK,WIN,2.4,2. Stop It,2,BEST BET,231340591,72240258,7,1,1.67,1.25,0,1.25
Joe Lannutti,3/08/2024,Wentworth Park,EXPERT TIPS,FALSE,Greyhounds,10,2,LAY,WIN,2.8,2. Zipping Kerr,1,BEST BET,231340596,69967756,7,0,3.9,0.32,0,0.32
Brett Carroll,4/08/2024,Cranbourne,EXPERT TIPS,FALSE,Harness,1,8,BACK,PLACE,3,8. Ready To Rock,2,,231337358,1073375,7,1,3.4,4.46,4.46,0
Brett Carroll,4/08/2024,Cranbourne,EXPERT TIPS,FALSE,Harness,3,8,BACK,WIN,41.6,8. Lavada Gold,3,BEST BET,231337361,42916350,7,0,2.06,-3,0,-3
Stephen Christie,4/08/2024,Devonport,EXPERT TIPS,FALSE,Thoroughbred,1,10,BACK,WIN,1.7,10. Zoetes Rock,3,,231337168,72167274,7,1,1.48,1.34,0,0
Stephen Christie,4/08/2024,Devonport,EXPERT TIPS,FALSE,Thoroughbred,2,5,BACK,WIN,1.7,5. Night Action,4,,231337174,2522468,7,1,1.49,1.82,0,0
Stephen Christie,4/08/2024,Devonport,EXPERT TIPS,FALSE,Thoroughbred,3,3,BACK,WIN,2.6,3. Johnnie Pinch,2,,231337180,52204767,7,1,2.79,3.33,3.33,0
Stephen Christie,4/08/2024,Devonport,EXPERT TIPS,FALSE,Thoroughbred,4,4,BACK,WIN,4,4. Captain Cam,1,,231337186,57625459,7,0,4.49,-1,-1,0
Stephen Christie,4/08/2024,Devonport,EXPERT TIPS,FALSE,Thoroughbred,4,7,BACK,WIN,4.2,7. Mihoko Takeo,1,,231337186,72167285,7,0,20.58,-1,-1,0
Stephen Christie,4/08/2024,Devonport,EXPERT TIPS,FALSE,Thoroughbred,5,4,BACK,WIN,2.8,4. Golden Meadow,2,,231337192,5505459,7,1,4.19,5.93,5.93,0
Stephen Christie,4/08/2024,Devonport,EXPERT TIPS,FALSE,Thoroughbred,6,4,BACK,WIN,2.7,4. Bold Instinct ,1,,231337198,42560956,7,0,1.91,-1,0,0
Stephen Christie,4/08/2024,Devonport,EXPERT TIPS,FALSE,Thoroughbred,6,6,BACK,WIN,4,6. Philosophers Stone,1,,231337198,41860269,7,1,5.94,4.59,4.59,0
Chris Camilleri,4/08/2024,Sandown,EXPERT TIPS,FALSE,Thoroughbred,2,2,BACK,WIN,3,2. Valois ,2,,231336535,63084227,7,1,2.98,3.68,0,0
Chris Camilleri,4/08/2024,Sandown,EXPERT TIPS,FALSE,Thoroughbred,5,5,BACK,WIN,7,5. Flying Ace ,1,,231336559,67900101,7,0,13.38,-1,-1,0
Chris Camilleri,4/08/2024,Sandown,EXPERT TIPS,FALSE,Thoroughbred,6,9,LAY,WIN,8,9. Name Dropper ,2,BEST BET,231336567,6810159,7,0,7.06,0.31,0.31,0.31
Glenn Ingram,4/08/2024,Sandown,LATE MAIL,FALSE,Thoroughbred,6,3,BACK,WIN,,3. Sandpaper,2,BEST BET,231336567,54339900,7,0,2.46,-2,0,-2
Chris Camilleri,4/08/2024,Sandown,EXPERT TIPS,FALSE,Thoroughbred,7,2,BACK,WIN,2.6,2. Preferential ,2,BEST BET,231336575,72201386,7,0,3.98,-2,-2,-2
Linton Chataway,4/08/2024,Sunshine Coast,EXPERT TIPS,FALSE,Thoroughbred,1,10,BACK,WIN,3.4,10. Creativity Miss,1,,231337098,72200815,7,0,2.21,-1,0,0
Linton Chataway,4/08/2024,Sunshine Coast,EXPERT TIPS,FALSE,Thoroughbred,2,3,BACK,WIN,1.9,3. Elaea,3,BEST BET,231337103,72200821,7,0,2.36,-3,-3,-3
