LOCAL_RACE_DATE,RACETIME,COUNTRY_ID,TRACK,EVENT_ID,WIN_MARKET_ID,PLACE_MARKET_ID,RACE_NAME,WIN_MARKET_NAME,RACE_NUMBER,SELECTION_ID,RUNNER_NAME,RATED_PRICE,WIN_BSP,WIN_RESULT,PLACE_BSP,PLACE_RESULT
2025-10-31,2025-11-01 02:10:00,1.0,Newcastle,33924717,238000091,238000092.0,Weekly Free Bets With BetMGM Extra Classified Stakes (Class F),1m Class Stks,2,75091801,Brave Musketeer,107.82,739.18,0.0,120.52,0.0
2025-10-31,2025-11-01 02:45:00,1.0,Newcastle,33924717,238000097,238000099.0,Win 1M With BetMGM's Golden Goals Novice Stakes (Class E),1m Nov Stks,3,55681535,Bella Puledra,290.15,1000.0,0.0,95.0,0.0
2025-10-31,2025-11-01 02:45:00,1.0,Newcastle,33924717,238000097,238000099.0,Win 1M With BetMGM's Golden Goals Novice Stakes (Class E),1m Nov Stks,3,59423715,Kingdom Of Time,18.34,32.4,0.0,3.05,0.0
2025-10-31,2025-11-01 02:45:00,1.0,Newcastle,33924717,238000097,238000099.0,Win 1M With BetMGM's Golden Goals Novice Stakes (Class E),1m Nov Stks,3,205390,Parkland,3.78,4.6,0.0,1.32,0.0
2025-10-31,2025-11-01 02:45:00,1.0,Newcastle,33924717,238000097,238000099.0,Win 1M With BetMGM's Golden Goals Novice Stakes (Class E),1m Nov Stks,3,47267421,Chantilly Moon,197.5,1000.0,0.0,173.21,0.0
2025-10-31,2025-11-01 02:45:00,1.0,Newcastle,33924717,238000097,238000099.0,Win 1M With BetMGM's Golden Goals Novice Stakes (Class E),1m Nov Stks,3,155389,Encircle,29.1,589.97,0.0,38.32,0.0
2025-10-31,2025-11-01 02:45:00,1.0,Newcastle,33924717,238000097,238000099.0,Win 1M With BetMGM's Golden Goals Novice Stakes (Class E),1m Nov Stks,3,76024462,Sovereign Sea,1.94,5.13,0.0,1.34,1.0
2025-10-31,2025-11-01 02:45:00,1.0,Newcastle,33924717,238000097,238000099.0,Win 1M With BetMGM's Golden Goals Novice Stakes (Class E),1m Nov Stks,3,22015448,Without Compromise,21.41,53.95,0.0,3.85,1.0
2025-10-31,2025-11-01 02:45:00,1.0,Newcastle,33924717,238000097,238000099.0,Win 1M With BetMGM's Golden Goals Novice Stakes (Class E),1m Nov Stks,3,77899612,Jam Lass,79.89,1000.0,0.0,132.2,0.0
2025-10-31,2025-11-01 02:45:00,1.0,Newcastle,33924717,238000097,238000099.0,Win 1M With BetMGM's Golden Goals Novice Stakes (Class E),1m Nov Stks,3,78760607,Bragbor,15.69,1.71,1.0,1.15,1.0
2025-10-31,2025-11-01 03:15:00,1.0,Newcastle,33924717,238000104,238000106.0,Weekly 5 Free Bet With BetUK Handicap (Class E),5f Hcap,4,35528107,Ramon Di Loria,11.63,34.0,0.0,7.76,0.0
2025-10-31,2025-11-01 03:15:00,1.0,Newcastle,33924717,238000104,238000106.0,Weekly 5 Free Bet With BetUK Handicap (Class E),5f Hcap,4,14629579,Sugar Baby,29.67,132.87,0.0,24.98,0.0
2025-10-31,2025-11-01 03:15:00,1.0,Newcastle,33924717,238000104,238000106.0,Weekly 5 Free Bet With BetUK Handicap (Class E),5f Hcap,4,390828,Gustav Graves,6.56,5.1,0.0,1.81,1.0
2025-10-31,2025-11-01 03:15:00,1.0,Newcastle,33924717,238000104,238000106.0,Weekly 5 Free Bet With BetUK Handicap (Class E),5f Hcap,4,39450287,Mumayaz,5.79,7.8,0.0,2.48,0.0
2025-10-31,2025-11-01 03:15:00,1.0,Newcastle,33924717,238000104,238000106.0,Weekly 5 Free Bet With BetUK Handicap (Class E),5f Hcap,4,45720366,Thunder Star,11.81,11.23,0.0,3.05,1.0
2025-10-31,2025-11-01 03:15:00,1.0,Newcastle,33924717,238000104,238000106.0,Weekly 5 Free Bet With BetUK Handicap (Class E),5f Hcap,4,47883678,Dicko The Legend,6.23,4.97,0.0,1.93,0.0
2025-10-31,2025-11-01 03:15:00,1.0,Newcastle,33924717,238000104,238000106.0,Weekly 5 Free Bet With BetUK Handicap (Class E),5f Hcap,4,52951384,Darlo Pride,8.66,7.05,0.0,2.13,0.0
2025-10-31,2025-11-01 03:15:00,1.0,Newcastle,33924717,238000104,238000106.0,Weekly 5 Free Bet With BetUK Handicap (Class E),5f Hcap,4,67168407,Oriental Prince,5.15,4.5,1.0,1.72,1.0
2025-10-31,2025-11-01 03:45:00,1.0,Newcastle,33924717,238000111,238000112.0,Bet 10 Get 40 At BetMGM Classified Stakes (Class F),7f Class Stks,5,21155053,See My Baby Jive,28.0,36.0,0.0,5.4,0.0
2025-10-31,2025-11-01 03:45:00,1.0,Newcastle,33924717,238000111,238000112.0,Bet 10 Get 40 At BetMGM Classified Stakes (Class F),7f Class Stks,5,23983749,Alexander James,7.14,9.6,0.0,2.44,0.0
2025-10-31,2025-11-01 03:45:00,1.0,Newcastle,33924717,238000111,238000112.0,Bet 10 Get 40 At BetMGM Classified Stakes (Class F),7f Class Stks,5,25577505,Jems Bond,10.26,25.0,0.0,4.88,0.0
2025-10-31,2025-11-01 03:45:00,1.0,Newcastle,33924717,238000111,238000112.0,Bet 10 Get 40 At BetMGM Classified Stakes (Class F),7f Class Stks,5,28414666,Gunnerside,7.26,6.8,0.0,1.88,0.0
2025-10-31,2025-11-01 03:45:00,1.0,Newcastle,33924717,238000111,238000112.0,Bet 10 Get 40 At BetMGM Classified Stakes (Class F),7f Class Stks,5,35686778,Barneys Bay,65.32,120.0,0.0,21.06,0.0
2025-10-31,2025-11-01 03:45:00,1.0,Newcastle,33924717,238000111,238000112.0,Bet 10 Get 40 At BetMGM Classified Stakes (Class F),7f Class Stks,5,39439834,Yaahobby,14.25,13.87,0.0,2.98,1.0
2025-10-31,2025-11-01 03:45:00,1.0,Newcastle,33924717,238000111,238000112.0,Bet 10 Get 40 At BetMGM Classified Stakes (Class F),7f Class Stks,5,11916087,The Muffin Man,149.73,438.11,0.0,100.0,0.0
2025-10-31,2025-11-01 03:45:00,1.0,Newcastle,33924717,238000111,238000112.0,Bet 10 Get 40 At BetMGM Classified Stakes (Class F),7f Class Stks,5,7313510,Barossa,23.48,36.8,0.0,5.64,0.0
2025-10-31,2025-11-01 03:45:00,1.0,Newcastle,33924717,238000111,238000112.0,Bet 10 Get 40 At BetMGM Classified Stakes (Class F),7f Class Stks,5,51257331,Agent Mayfair,3.84,10.74,0.0,2.74,0.0
2025-10-31,2025-11-01 03:45:00,1.0,Newcastle,33924717,238000111,238000112.0,Bet 10 Get 40 At BetMGM Classified Stakes (Class F),7f Class Stks,5,54186377,Believe Me Now,8.47,17.97,1.0,4.8,1.0
2025-10-31,2025-11-01 03:45:00,1.0,Newcastle,33924717,238000111,238000112.0,Bet 10 Get 40 At BetMGM Classified Stakes (Class F),7f Class Stks,5,70867341,Kranjcar,13.13,2.55,0.0,1.62,1.0
2025-10-31,2025-11-01 04:15:00,1.0,Newcastle,33924717,238000118,238000120.0,Gamble Responsibly At BetUK Handicap (Class F),5f Hcap,6,9483456,Rockley Point,20.01,23.8,0.0,4.5,0.0
2025-10-31,2025-11-01 04:15:00,1.0,Newcastle,33924717,238000118,238000120.0,Gamble Responsibly At BetUK Handicap (Class F),5f Hcap,6,4090911,Phoenix Star,11.56,10.25,0.0,2.66,1.0
2025-10-31,2025-11-01 04:15:00,1.0,Newcastle,33924717,238000118,238000120.0,Gamble Responsibly At BetUK Handicap (Class F),5f Hcap,6,25182446,Stroxx,18.6,44.0,0.0,9.0,0.0
2025-10-31,2025-11-01 04:15:00,1.0,Newcastle,33924717,238000118,238000120.0,Gamble Responsibly At BetUK Handicap (Class F),5f Hcap,6,34898757,The Princes Poet,79.87,32.71,0.0,7.42,0.0
2025-10-31,2025-11-01 04:15:00,1.0,Newcastle,33924717,238000118,238000120.0,Gamble Responsibly At BetUK Handicap (Class F),5f Hcap,6,10096390,Gidwa,24.86,40.0,0.0,8.64,0.0
2025-10-31,2025-11-01 04:15:00,1.0,Newcastle,33924717,238000118,238000120.0,Gamble Responsibly At BetUK Handicap (Class F),5f Hcap,6,10846507,Beneficiary,5.27,5.25,0.0,2.09,1.0
2025-10-31,2025-11-01 04:15:00,1.0,Newcastle,33924717,238000118,238000120.0,Gamble Responsibly At BetUK Handicap (Class F),5f Hcap,6,46434639,Three Beauz,4.01,3.76,0.0,1.82,0.0
2025-10-31,2025-11-01 04:15:00,1.0,Newcastle,33924717,238000118,238000120.0,Gamble Responsibly At BetUK Handicap (Class F),5f Hcap,6,51418441,Beaumadier,11.74,5.8,1.0,2.32,1.0
2025-10-31,2025-11-01 04:15:00,1.0,Newcastle,33924717,238000118,238000120.0,Gamble Responsibly At BetUK Handicap (Class F),5f Hcap,6,1492464,Desert Master,5.36,6.82,0.0,2.38,0.0
2025-10-31,2025-11-01 04:15:00,1.0,Newcastle,33924717,238000118,238000120.0,Gamble Responsibly At BetUK Handicap (Class F),5f Hcap,6,55067302,Travel Candy,21.67,27.0,0.0,6.78,0.0
2025-10-31,2025-11-01 04:45:00,1.0,Newcastle,33924717,238000125,238000127.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 1) (Class F),6f Hcap,7,9438226,Dodgy Bob,58.65,154.28,0.0,26.0,0.0
2025-10-31,2025-11-01 04:45:00,1.0,Newcastle,33924717,238000125,238000127.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 1) (Class F),6f Hcap,7,24292276,Spartan Fighter,12.12,11.52,0.0,2.9,0.0
2025-10-31,2025-11-01 04:45:00,1.0,Newcastle,33924717,238000125,238000127.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 1) (Class F),6f Hcap,7,28591034,Fircombe Hall,6.84,7.0,0.0,1.78,1.0
2025-10-31,2025-11-01 04:45:00,1.0,Newcastle,33924717,238000125,238000127.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 1) (Class F),6f Hcap,7,35856221,Sir Maxi,5.22,3.4,1.0,1.46,1.0
2025-10-31,2025-11-01 04:45:00,1.0,Newcastle,33924717,238000125,238000127.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 1) (Class F),6f Hcap,7,41080578,The Gay Blade,6.83,18.65,0.0,3.4,0.0
2025-10-31,2025-11-01 04:45:00,1.0,Newcastle,33924717,238000125,238000127.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 1) (Class F),6f Hcap,7,45906444,Ben Dikduk,14.08,69.16,0.0,9.92,0.0
2025-10-31,2025-11-01 04:45:00,1.0,Newcastle,33924717,238000125,238000127.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 1) (Class F),6f Hcap,7,57856746,Tomorrow Day,4.97,2.82,0.0,1.38,1.0
2025-10-31,2025-11-01 04:45:00,1.0,Newcastle,33924717,238000125,238000127.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 1) (Class F),6f Hcap,7,60958044,Sacred Melody,19.48,92.52,0.0,12.11,0.0
2025-10-31,2025-11-01 04:45:00,1.0,Newcastle,33924717,238000125,238000127.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 1) (Class F),6f Hcap,7,68686048,Nevernay,10.79,32.0,0.0,5.44,0.0
2025-10-31,2025-11-01 05:15:00,1.0,Newcastle,33924717,238000132,238000134.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 2) (Class F),6f Hcap,8,35514507,Captain Vallo,4.73,3.47,0.0,1.49,0.0
2025-10-31,2025-11-01 05:15:00,1.0,Newcastle,33924717,238000132,238000134.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 2) (Class F),6f Hcap,8,3324325,My Boy Jack,6.51,7.58,0.0,1.93,1.0
2025-10-31,2025-11-01 05:15:00,1.0,Newcastle,33924717,238000132,238000134.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 2) (Class F),6f Hcap,8,41050536,Sirius White,13.53,10.1,1.0,2.81,1.0
2025-10-31,2025-11-01 05:15:00,1.0,Newcastle,33924717,238000132,238000134.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 2) (Class F),6f Hcap,8,42416870,Eldeyaar,15.11,26.0,0.0,5.3,0.0
2025-10-31,2025-11-01 05:15:00,1.0,Newcastle,33924717,238000132,238000134.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 2) (Class F),6f Hcap,8,26001801,Fortunate Star,4.67,8.03,0.0,2.31,1.0
2025-10-31,2025-11-01 05:15:00,1.0,Newcastle,33924717,238000132,238000134.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 2) (Class F),6f Hcap,8,2246366,King Of The Jungle,4.88,3.23,0.0,1.37,0.0
2025-10-31,2025-11-01 05:15:00,1.0,Newcastle,33924717,238000132,238000134.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 2) (Class F),6f Hcap,8,56183615,Parsons Meadow,14.48,48.0,0.0,8.38,0.0
2025-10-31,2025-11-01 05:15:00,1.0,Newcastle,33924717,238000132,238000134.0,Free Bets With BetUK Bet Club Amateur Jockeys' Handicap (Div 2) (Class F),6f Hcap,8,60087292,Captain Bentley,147.96,380.0,0.0,61.11,0.0
2025-10-31,2025-11-01 02:00:00,35.0,Dundalk,33924738,238000146,238000147.0,Happy New Year From All At Dundalk Apprentice Handicap (Class D) (50-80),1m4f Hcap,1,45664,Figurehead,23.04,43.65,0.0,8.6,0.0
2025-10-31,2025-11-01 02:00:00,35.0,Dundalk,33924738,238000146,238000147.0,Happy New Year From All At Dundalk Apprentice Handicap (Class D) (50-80),1m4f Hcap,1,39882477,Bambeano,41.13,274.04,0.0,72.48,0.0
2025-10-31,2025-11-01 02:00:00,35.0,Dundalk,33924738,238000146,238000147.0,Happy New Year From All At Dundalk Apprentice Handicap (Class D) (50-80),1m4f Hcap,1,10073094,Eighty Eight,4.19,4.02,0.0,1.73,1.0
2025-10-31,2025-11-01 02:00:00,35.0,Dundalk,33924738,238000146,238000147.0,Happy New Year From All At Dundalk Apprentice Handicap (Class D) (50-80),1m4f Hcap,1,46588366,Rockview Consort,10.42,9.93,0.0,2.63,0.0
2025-10-31,2025-11-01 02:00:00,35.0,Dundalk,33924738,238000146,238000147.0,Happy New Year From All At Dundalk Apprentice Handicap (Class D) (50-80),1m4f Hcap,1,9990948,Autocrat,10.35,13.33,0.0,3.25,0.0
2025-10-31,2025-11-01 02:00:00,35.0,Dundalk,33924738,238000146,238000147.0,Happy New Year From All At Dundalk Apprentice Handicap (Class D) (50-80),1m4f Hcap,1,49020624,Polemon,24.65,27.07,0.0,6.4,0.0
2025-10-31,2025-11-01 02:00:00,35.0,Dundalk,33924738,238000146,238000147.0,Happy New Year From All At Dundalk Apprentice Handicap (Class D) (50-80),1m4f Hcap,1,50307050,Jazz Forever,8.44,10.5,0.0,2.91,0.0
2025-10-31,2025-11-01 02:00:00,35.0,Dundalk,33924738,238000146,238000147.0,Happy New Year From All At Dundalk Apprentice Handicap (Class D) (50-80),1m4f Hcap,1,51137354,Rhythm And Tyne,6.16,10.55,0.0,3.02,0.0
2025-10-31,2025-11-01 02:00:00,35.0,Dundalk,33924738,238000146,238000147.0,Happy New Year From All At Dundalk Apprentice Handicap (Class D) (50-80),1m4f Hcap,1,55067301,Nika Pika,17.97,46.66,0.0,9.72,1.0
2025-10-31,2025-11-01 02:00:00,35.0,Dundalk,33924738,238000146,238000147.0,Happy New Year From All At Dundalk Apprentice Handicap (Class D) (50-80),1m4f Hcap,1,61300887,Brosna Town,8.85,3.23,1.0,1.52,1.0
2025-10-31,2025-11-01 02:00:00,35.0,Dundalk,33924738,238000146,238000147.0,Happy New Year From All At Dundalk Apprentice Handicap (Class D) (50-80),1m4f Hcap,1,12334689,Saga Des Aigles,91.37,130.0,0.0,15.5,0.0
2025-10-31,2025-11-01 02:30:00,35.0,Dundalk,33924738,238000151,238000152.0,Irishinjuredjockeys.com Apprentice Handicap (Class E) (0-70),6f Hcap,2,68685628,Weegeebear,17.88,44.37,0.0,5.52,0.0
2025-10-31,2025-11-01 02:30:00,35.0,Dundalk,33924738,238000151,238000152.0,Irishinjuredjockeys.com Apprentice Handicap (Class E) (0-70),6f Hcap,2,69174769,Hooz In Court,20.34,88.62,0.0,8.8,0.0
2025-10-31,2025-11-01 02:30:00,35.0,Dundalk,33924738,238000151,238000152.0,Irishinjuredjockeys.com Apprentice Handicap (Class E) (0-70),6f Hcap,2,69557372,Tomarlo,3.72,2.34,0.0,1.25,1.0
2025-10-31,2025-11-01 02:30:00,35.0,Dundalk,33924738,238000151,238000152.0,Irishinjuredjockeys.com Apprentice Handicap (Class E) (0-70),6f Hcap,2,70641675,Movin And Groovin,4.34,3.55,1.0,1.36,1.0
2025-10-31,2025-11-01 02:30:00,35.0,Dundalk,33924738,238000151,238000152.0,Irishinjuredjockeys.com Apprentice Handicap (Class E) (0-70),6f Hcap,2,71847137,Endless Dawn,12.34,52.58,0.0,7.75,0.0
2025-10-31,2025-11-01 02:30:00,35.0,Dundalk,33924738,238000151,238000152.0,Irishinjuredjockeys.com Apprentice Handicap (Class E) (0-70),6f Hcap,2,72360878,Drish Samphire,25.85,106.48,0.0,10.95,0.0
2025-10-31,2025-11-01 02:30:00,35.0,Dundalk,33924738,238000151,238000152.0,Irishinjuredjockeys.com Apprentice Handicap (Class E) (0-70),6f Hcap,2,74010991,Bansha Belle,8.56,9.99,0.0,2.26,1.0
2025-10-31,2025-11-01 02:30:00,35.0,Dundalk,33924738,238000151,238000152.0,Irishinjuredjockeys.com Apprentice Handicap (Class E) (0-70),6f Hcap,2,74754710,Lyle The Crocodile,6.28,7.86,0.0,1.94,0.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,21052687,Current Option,7.44,4.19,0.0,1.73,0.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,15028549,Shoot To Kill,6.28,4.08,0.0,1.67,1.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,25867594,Is That Love,33.79,310.0,0.0,42.0,0.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,28618239,Benavente,13.21,32.0,0.0,5.1,0.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,1405292,Ransom,27.93,24.0,0.0,4.94,0.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,28663438,Sayifyouwill,5.3,4.03,1.0,1.68,1.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,34000814,May Night,66.99,370.0,0.0,75.8,0.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,36364335,Ivasecret,49.16,64.31,0.0,12.94,0.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,39439921,Superior Force,25.76,142.24,0.0,19.14,0.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,55504990,Nikki Swango,27.56,29.0,0.0,5.8,0.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,45775422,Duplantis,19.44,179.48,0.0,25.27,0.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,57121121,Clarita,5.65,8.0,0.0,2.32,1.0
2025-10-31,2025-11-01 03:00:00,35.0,Dundalk,33924738,238000156,238000157.0,William Hill Top Price Guarantee Handicap (Class D) (50-85),7f Hcap,3,59423763,Nezeeh,26.45,100.0,0.0,21.96,0.0
2025-10-31,2025-11-01 03:30:00,35.0,Dundalk,33924738,238000161,238000162.0,Group Deals Available At Dundalk Stadium Maiden (Class E),1m Mdn,4,74432189,Mveve,3.24,3.04,0.0,1.42,0.0
2025-10-31,2025-11-01 03:30:00,35.0,Dundalk,33924738,238000161,238000162.0,Group Deals Available At Dundalk Stadium Maiden (Class E),1m Mdn,4,18202811,All Told,16.4,6.77,0.0,2.2,0.0
2025-10-31,2025-11-01 03:30:00,35.0,Dundalk,33924738,238000161,238000162.0,Group Deals Available At Dundalk Stadium Maiden (Class E),1m Mdn,4,930440,Nepal,5.22,4.2,0.0,1.46,0.0
2025-10-31,2025-11-01 03:30:00,35.0,Dundalk,33924738,238000161,238000162.0,Group Deals Available At Dundalk Stadium Maiden (Class E),1m Mdn,4,39318642,Eutropia,7.55,19.0,0.0,3.8,0.0
2025-10-31,2025-11-01 03:30:00,35.0,Dundalk,33924738,238000161,238000162.0,Group Deals Available At Dundalk Stadium Maiden (Class E),1m Mdn,4,77705248,Lady Plimsoll,30.82,38.0,0.0,6.2,1.0
2025-10-31,2025-11-01 03:30:00,35.0,Dundalk,33924738,238000161,238000162.0,Group Deals Available At Dundalk Stadium Maiden (Class E),1m Mdn,4,78760401,Calm The Jets,16.54,82.46,1.0,16.14,1.0
2025-10-31,2025-11-01 03:30:00,35.0,Dundalk,33924738,238000161,238000162.0,Group Deals Available At Dundalk Stadium Maiden (Class E),1m Mdn,4,78760399,Highland Harvey,22.49,320.0,0.0,85.0,0.0
2025-10-31,2025-11-01 03:30:00,35.0,Dundalk,33924738,238000161,238000162.0,Group Deals Available At Dundalk Stadium Maiden (Class E),1m Mdn,4,78760403,Hopes Are High,16.95,14.07,0.0,3.78,1.0
2025-10-31,2025-11-01 03:30:00,35.0,Dundalk,33924738,238000161,238000162.0,Group Deals Available At Dundalk Stadium Maiden (Class E),1m Mdn,4,78760400,Some Good Men Gone,14.06,9.3,0.0,2.59,0.0
2025-10-31,2025-11-01 03:30:00,35.0,Dundalk,33924738,238000161,238000162.0,Group Deals Available At Dundalk Stadium Maiden (Class E),1m Mdn,4,78760398,Rising Sky,25.45,330.95,0.0,153.27,0.0
2025-10-31,2025-11-01 04:00:00,35.0,Dundalk,33924738,238000166,238000167.0,View Restaurant At Dundalk Stadium Fillies Maiden (Class E),1m Mdn,5,28093605,Powerful Lady,3.3,3.05,1.0,1.41,1.0
