Date,Track,Race Name,Race,Market,Selection,Number,Horse,Rank,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP
2025-01-01,Burrumbeet,R6 1350m Hcap,6,237701164,49268492,6,Zephyr Wings,2,0.0,6.25,1.0,1.85
2025-01-01,Burrumbeet,R6 1350m Hcap,6,237701164,51312302,5,Galaxy Turf,5,0.0,12.58,1.0,2.48
2025-01-01,Burrumbeet,R6 1350m Hcap,6,237701164,78432907,2,More Money Please,3,0.0,8.79,0.0,2.38
2025-01-01,Burrumbeet,,6,237701164,78432908,3,Cafe Mocha,1,,,,
2025-01-01,Burrumbeet,R7 1800m Hcap,7,237701170,1253272,5,Friday At Five,4,1.0,2.34,1.0,1.3
2025-01-01,Burrumbeet,R7 1800m Hcap,7,237701170,42413120,4,Kokonotsu,3,0.0,10.92,1.0,2.66
2025-01-01,Burrumbeet,R7 1800m Hcap,7,237701170,42688518,3,The Nephew,2,0.0,16.0,0.0,3.45
2025-01-01,Burrumbeet,R7 1800m Hcap,7,237701170,54339809,6,Pulveriser,5,0.0,63.56,0.0,9.4
2025-01-01,Burrumbeet,R7 1800m Hcap,7,237701170,74079162,2,Kentucky Nick,1,0.0,4.76,0.0,1.86
2025-01-01,Burrumbeet,R8 1000m Hcap,8,237701176,46345105,6,Raging Monkey,4,0.0,8.98,0.0,2.7
2025-01-01,Burrumbeet,R8 1000m Hcap,8,237701176,52670542,3,Factually,3,0.0,3.13,0.0,1.51
2025-01-01,Burrumbeet,R8 1000m Hcap,8,237701176,70891629,2,Bokeem,5,0.0,8.19,1.0,2.29
2025-01-01,Burrumbeet,R8 1000m Hcap,8,237701176,77427575,11,Miss Molokai,1,0.0,17.0,0.0,3.93
2025-01-01,Burrumbeet,R8 1000m Hcap,8,237701176,78432915,4,Lefkada,2,0.0,12.0,0.0,3.4
2025-01-01,Canterbury,R1 1900m Mdn,1,237700469,501694,10,Tempestry,3,0.0,24.0,0.0,3.53
2025-01-01,Canterbury,R1 1900m Mdn,1,237700469,833948,11,The Beast,2,0.0,13.8,1.0,2.34
2025-01-01,Canterbury,R1 1900m Mdn,1,237700469,75673461,9,Sacro Catino,1,0.0,55.93,0.0,6.4
2025-01-01,Canterbury,R1 1900m Mdn,1,237700469,78432348,2,Sounds Unusual,4,1.0,1.52,1.0,1.15
2025-01-01,Canterbury,R1 1900m Mdn,1,237700469,78432349,4,Ana Carolina,5,0.0,9.42,1.0,2.26
2025-01-01,Canterbury,R2 1200m 3yo,2,237700478,1445633,10,Secure,4,0.0,31.72,0.0,5.0
2025-01-01,Canterbury,R2 1200m 3yo,2,237700478,2165403,2,Cold Brew,5,0.0,23.0,1.0,3.93
2025-01-01,Canterbury,R2 1200m 3yo,2,237700478,70386295,5,Goodlucktome,3,1.0,2.56,1.0,1.37
2025-01-01,Canterbury,R2 1200m 3yo,2,237700478,78432357,9,Maori Chief,1,0.0,5.22,0.0,1.76
2025-01-01,Canterbury,R2 1200m 3yo,2,237700478,78432358,11,The Enchanter,2,0.0,4.46,1.0,1.67
2025-01-01,Canterbury,R3 1200m 3yo,3,237700487,4475047,12,Scintilla,3,0.0,4.68,1.0,1.6
2025-01-01,Canterbury,R3 1200m 3yo,3,237700487,78432361,6,Jayashree,5,0.0,3.79,0.0,1.58
2025-01-01,Canterbury,R3 1200m 3yo,3,237700487,78432362,7,Mackinaw Peach,4,0.0,44.0,0.0,6.1
2025-01-01,Canterbury,R3 1200m 3yo,3,237700487,78432364,10,Qatars Choice,1,1.0,2.9,1.0,1.68
2025-01-01,Canterbury,R3 1200m 3yo,3,237700487,78432365,11,Rach,2,0.0,15.0,0.0,3.73
2025-01-01,Canterbury,R4 1250m Hcap,4,237700496,4640298,5,Deceive,5,0.0,6.04,0.0,1.71
2025-01-01,Canterbury,R4 1250m Hcap,4,237700496,12739521,3,Lancaster Bomber,1,0.0,5.31,0.0,1.48
2025-01-01,Canterbury,R4 1250m Hcap,4,237700496,39648934,6,Walkintalkin,2,1.0,13.53,1.0,2.8
2025-01-01,Canterbury,R4 1250m Hcap,4,237700496,43692401,2,Noble Soldier,3,0.0,11.12,1.0,2.08
2025-01-01,Canterbury,R4 1250m Hcap,4,237700496,71373474,4,Lady Extreme,4,0.0,2.26,1.0,1.18
2025-01-01,Canterbury,R5 1550m Hcap,5,237700505,66331998,4,Luskaire,5,0.0,13.09,0.0,2.4
2025-01-01,Canterbury,R5 1550m Hcap,5,237700505,70456370,6,Oh Diamond Lil,3,1.0,2.38,1.0,1.26
2025-01-01,Canterbury,R5 1550m Hcap,5,237700505,76934432,9,Shelstein,2,0.0,24.0,1.0,3.07
2025-01-01,Canterbury,R5 1550m Hcap,5,237700505,78000178,7,Valetudo,4,0.0,16.64,0.0,2.98
2025-01-01,Canterbury,R5 1550m Hcap,5,237700505,78432370,2,Pocketing,1,0.0,3.22,1.0,1.23
2025-01-01,Canterbury,R6 1900m Hcap,6,237700514,2382242,15,Sting In The Tail,5,0.0,14.28,0.0,4.1
2025-01-01,Canterbury,R6 1900m Hcap,6,237700514,46602786,6,Smart Legend,3,1.0,4.1,1.0,1.92
2025-01-01,Canterbury,R6 1900m Hcap,6,237700514,51454852,4,War Star,2,0.0,5.86,0.0,2.49
2025-01-01,Canterbury,R6 1900m Hcap,6,237700514,53858404,11,Shes Got Veuve,1,0.0,4.25,1.0,1.57
2025-01-01,Canterbury,R6 1900m Hcap,6,237700514,78432376,16,Waverley,4,0.0,26.88,0.0,5.94
2025-01-01,Canterbury,R7 1200m Listed,7,237700523,48821330,5,Pereille,3,0.0,8.6,1.0,2.16
2025-01-01,Canterbury,R7 1200m Listed,7,237700523,49806705,4,Iowna Merc,5,1.0,10.0,1.0,2.78
2025-01-01,Canterbury,R7 1200m Listed,7,237700523,52435738,1,Brudenell,4,0.0,15.0,1.0,3.32
2025-01-01,Canterbury,R7 1200m Listed,7,237700523,64546068,3,Our Kobison,2,0.0,3.87,0.0,1.66
2025-01-01,Canterbury,R7 1200m Listed,7,237700523,78432379,10,Time To Boogie,1,0.0,3.45,0.0,1.53
2025-01-01,Canterbury,R8 1100m Hcap,8,237700532,3174625,7,Manuscript,4,1.0,3.27,1.0,1.44
2025-01-01,Canterbury,R8 1100m Hcap,8,237700532,66543014,1,Opal Fields,3,0.0,11.64,0.0,2.54
2025-01-01,Canterbury,R8 1100m Hcap,8,237700532,78432380,5,Red Hot Lizzie,5,0.0,33.5,1.0,6.85
2025-01-01,Canterbury,R8 1100m Hcap,8,237700532,78432382,11,Unleeshing,1,0.0,2.69,0.0,1.33
2025-01-01,Canterbury,R8 1100m Hcap,8,237700532,78432383,12,Luxe Eternal,2,0.0,18.5,0.0,3.7
2025-01-01,Flemington,R1 1400m 3yo,1,237700560,1238936,6,Regal Secret,4,0.0,5.54,0.0,1.9
2025-01-01,Flemington,R1 1400m 3yo,1,237700560,5696746,1,Dom,1,0.0,3.39,0.0,1.5
2025-01-01,Flemington,R1 1400m 3yo,1,237700560,77082238,5,Seindeel,3,0.0,11.45,1.0,2.52
2025-01-01,Flemington,R1 1400m 3yo,1,237700560,78432462,4,Garnacho,2,0.0,6.4,1.0,2.02
2025-01-01,Flemington,R1 1400m 3yo,1,237700560,78432463,7,Xarpo,5,1.0,3.64,1.0,1.44
2025-01-01,Flemington,R2 1600m Hcap,2,237700569,3417091,4,The Negotiator,4,0.0,22.0,0.0,3.52
2025-01-01,Flemington,R2 1600m Hcap,2,237700569,41018035,2,Wascaly,2,0.0,6.2,1.0,1.72
2025-01-01,Flemington,R2 1600m Hcap,2,237700569,55746662,1,Saint Lazare,3,0.0,20.0,0.0,3.3
2025-01-01,Flemington,R2 1600m Hcap,2,237700569,59957075,3,Enxuto,5,0.0,4.0,1.0,1.5
2025-01-01,Flemington,R2 1600m Hcap,2,237700569,78432465,6,Dream All Day,1,1.0,2.09,1.0,1.2
2025-01-01,Flemington,R3 1200m Hcap,3,237700578,55714714,2,Gronkowski,4,0.0,14.55,1.0,4.03
2025-01-01,Flemington,R3 1200m Hcap,3,237700578,55978635,1,Capper Thirtynine,3,0.0,14.77,0.0,3.84
2025-01-01,Flemington,R3 1200m Hcap,3,237700578,59187488,5,Redoutes Night,1,1.0,4.33,1.0,1.8
2025-01-01,Flemington,R3 1200m Hcap,3,237700578,68189743,4,Apparatus,5,0.0,4.96,0.0,1.94
2025-01-01,Flemington,R3 1200m Hcap,3,237700578,78432468,3,Trapeze Warrior,2,0.0,5.14,0.0,1.85
2025-01-01,Flemington,R4 1400m Listed,4,237700587,5578852,4,The Open,1,0.0,2.6,0.0,1.73
2025-01-01,Flemington,R4 1400m Listed,4,237700587,65261242,2,Running By,4,0.0,6.05,0.0,2.92
2025-01-01,Flemington,R4 1400m Listed,4,237700587,67856736,6,Miraval Rose,2,1.0,4.5,1.0,2.17
2025-01-01,Flemington,R4 1400m Listed,4,237700587,69390279,1,Munhamek,3,0.0,25.95,0.0,8.38
2025-01-01,Flemington,R4 1400m Listed,4,237700587,72168128,5,Windstorm,5,0.0,16.6,0.0,6.59
2025-01-01,Flemington,R5 1700m Hcap,5,237700596,4119752,6,Both Sides Now,4,0.0,3.8,0.0,1.55
2025-01-01,Flemington,R5 1700m Hcap,5,237700596,60816381,4,Served Cold,5,0.0,67.61,0.0,13.33
2025-01-01,Flemington,R5 1700m Hcap,5,237700596,70855445,11,Dreams Come True,1,0.0,7.62,0.0,2.33
2025-01-01,Flemington,R5 1700m Hcap,5,237700596,77386454,3,Zambezi Khan,3,1.0,5.05,1.0,1.73
2025-01-01,Flemington,R5 1700m Hcap,5,237700596,78432474,1,Miss Tarzy,2,0.0,7.0,1.0,2.58
2025-01-01,Flemington,R6 2800m Listed,6,237700605,491060,7,Newfoundland,4,0.0,4.73,0.0,1.84
2025-01-01,Flemington,R6 2800m Listed,6,237700605,1525930,3,Interpretation,2,0.0,11.76,1.0,3.24
2025-01-01,Flemington,R6 2800m Listed,6,237700605,45430152,2,Goldman,1,0.0,5.6,0.0,2.08
2025-01-01,Flemington,R6 2800m Listed,6,237700605,54404341,1,Muramasa,3,0.0,3.1,0.0,1.46
2025-01-01,Flemington,R6 2800m Listed,6,237700605,74264482,4,Mormona,5,0.0,27.0,1.0,5.04
2025-01-01,Flemington,R7 1800m Hcap,7,237700614,332006,8,Et Tu Brute,2,0.0,7.09,1.0,2.4
2025-01-01,Flemington,R7 1800m Hcap,7,237700614,51295397,5,Blushing Tycoon,1,0.0,14.83,1.0,4.16
2025-01-01,Flemington,R7 1800m Hcap,7,237700614,58372162,3,Moveforlex,4,0.0,11.92,0.0,3.63
2025-01-01,Flemington,R7 1800m Hcap,7,237700614,63296750,2,Zamborghini,5,0.0,111.69,0.0,18.0
2025-01-01,Flemington,R7 1800m Hcap,7,237700614,70138239,11,Cotton Tree,3,0.0,5.98,0.0,2.38
2025-01-01,Flemington,R8 1000m Hcap,8,237700623,3403703,8,Links,1,0.0,19.49,0.0,4.02
2025-01-01,Flemington,,8,237700623,3520087,7,Grand Larceny,4,,,,
2025-01-01,Flemington,R8 1000m Hcap,8,237700623,53882558,5,Rocket Tiger,5,0.0,60.0,1.0,8.37
2025-01-01,Flemington,R8 1000m Hcap,8,237700623,64051194,3,Lazy Susan,3,0.0,17.25,0.0,3.58
2025-01-01,Flemington,R8 1000m Hcap,8,237700623,77688171,4,Big Me,2,0.0,2.67,0.0,1.5
2025-01-01,Inverell,R1 1600m Hcap,1,237700992,15051914,7,Indian Thunder,2,0.0,30.0,0.0,4.7
2025-01-01,Inverell,R1 1600m Hcap,1,237700992,47637172,4,Jakat,5,0.0,18.0,1.0,3.35
2025-01-01,Inverell,R1 1600m Hcap,1,237700992,49118360,5,Rapid Outlaw,1,0.0,2.91,1.0,1.37
2025-01-01,Inverell,R1 1600m Hcap,1,237700992,61371214,2,Leica Model,3,1.0,4.4,1.0,1.85
2025-01-01,Inverell,R1 1600m Hcap,1,237700992,61592824,8,Aarkus,4,0.0,20.43,0.0,4.3
2025-01-01,Inverell,R2 1050m Mdn,2,237700997,38363427,10,Cresta Run,1,1.0,2.16,1.0,1.16
2025-01-01,Inverell,R2 1050m Mdn,2,237700997,68157477,3,Hefty Price,5,0.0,8.73,1.0,1.7
2025-01-01,Inverell,R2 1050m Mdn,2,237700997,69902331,1,Daulton,2,0.0,50.0,0.0,4.83
2025-01-01,Inverell,R2 1050m Mdn,2,237700997,78432423,6,Stainless Steel,3,0.0,280.0,0.0,25.65
2025-01-01,Inverell,R2 1050m Mdn,2,237700997,78432425,8,Takeover Lad,4,0.0,2.6,0.0,1.3
2025-01-01,Inverell,R3 1400m CL1,3,237701002,27550817,6,Stateswoman,2,0.0,16.28,0.0,3.85
2025-01-01,Inverell,R3 1400m CL1,3,237701002,54704601,4,Corpsman,4,0.0,3.75,0.0,1.6
2025-01-01,Inverell,R3 1400m CL1,3,237701002,63324895,3,Electric Evie,3,0.0,2.86,1.0,1.35
2025-01-01,Inverell,R3 1400m CL1,3,237701002,78432428,1,Invaida Prince,5,0.0,25.0,0.0,4.9
2025-01-01,Inverell,R3 1400m CL1,3,237701002,78432429,2,Trumpty Dumpty,1,0.0,8.8,1.0,2.5
2025-01-01,Inverell,R4 1400m Mdn,4,237701007,70421117,2,Ronny Bee,2,0.0,7.16,0.0,1.69
2025-01-01,Inverell,R4 1400m Mdn,4,237701007,74853531,6,Halle Bee,3,0.0,7.34,1.0,1.76
2025-01-01,Inverell,R4 1400m Mdn,4,237701007,78432431,1,Perfectly Frosted,1,0.0,1.9,1.0,1.27
2025-01-01,Inverell,R4 1400m Mdn,4,237701007,78432433,5,Frosty The Showman,5,0.0,248.55,0.0,25.0
2025-01-01,Inverell,R4 1400m Mdn,4,237701007,78432434,9,Johnny Boz,4,1.0,17.85,1.0,3.85
2025-01-01,Inverell,R5 1050m Hcap,5,237701012,1092472,4,Sparks,3,0.0,25.76,0.0,5.1
2025-01-01,Inverell,R5 1050m Hcap,5,237701012,3805991,5,Rocky Rogue,5,0.0,8.78,0.0,2.62
2025-01-01,Inverell,R5 1050m Hcap,5,237701012,39979722,1,Albanjo,2,0.0,21.47,0.0,5.54
2025-01-01,Inverell,R5 1050m Hcap,5,237701012,51577152,7,Antisocial,4,0.0,10.38,0.0,3.15
2025-01-01,Inverell,R5 1050m Hcap,5,237701012,78432437,6,Water Lad,1,0.0,5.4,1.0,2.02
2025-01-01,Inverell,R6 1050m Hcap,6,237701017,25112121,4,Fortyfive Parklane,4,0.0,25.05,0.0,4.35
2025-01-01,Inverell,R6 1050m Hcap,6,237701017,38608124,3,Ruby July,2,0.0,12.0,0.0,2.99
2025-01-01,Inverell,R6 1050m Hcap,6,237701017,49268438,6,Wiggles,5,0.0,3.1,0.0,1.71
2025-01-01,Inverell,,6,237701017,71145378,1,Deep Rouge,1,,,,
2025-01-01,Inverell,R6 1050m Hcap,6,237701017,76007213,5,Groovin The Moo,3,0.0,3.6,1.0,1.72
2025-01-01,Inverell,R7 1400m Hcap,7,237701022,35621246,1,Wild Chap,1,0.0,6.66,0.0,2.42
2025-01-01,Inverell,R7 1400m Hcap,7,237701022,39466070,2,Office Jim,4,0.0,5.87,0.0,2.42
2025-01-01,Inverell,R7 1400m Hcap,7,237701022,43986975,5,Skywolf,2,0.0,5.0,0.0,1.96
2025-01-01,Inverell,R7 1400m Hcap,7,237701022,52205537,3,Ella Te Ama,3,1.0,17.26,1.0,4.14
2025-01-01,Inverell,,7,237701022,56606356,8,Our Boy Ollie,5,,,,
2025-01-01,Inverell,R8 1200m CL3,8,237701027,4692223,2,Roman Rebel,3,0.0,15.17,0.0,3.72
2025-01-01,Inverell,R8 1200m CL3,8,237701027,63894104,3,Connewarre,1,0.0,3.55,0.0,1.56
2025-01-01,Inverell,R8 1200m CL3,8,237701027,68091505,5,Shut Eye,4,0.0,7.8,1.0,2.98
2025-01-01,Inverell,R8 1200m CL3,8,237701027,78432448,9,Choice Witness,5,0.0,9.8,1.0,2.53
2025-01-01,Inverell,R8 1200m CL3,8,237701027,78432449,12,Purple Esprit,2,0.0,7.4,0.0,2.53
2025-01-01,Longford,R1 1800m Mdn,1,237703533,60229039,1,Alpine Trout,1,0.0,8.75,1.0,3.48
2025-01-01,Longford,R1 1800m Mdn,1,237703533,67289265,3,Piping Willow,4,1.0,2.95,1.0,1.76
2025-01-01,Longford,R1 1800m Mdn,1,237703533,76572659,2,Heist On,5,0.0,85.0,0.0,22.0
2025-01-01,Longford,R1 1800m Mdn,1,237703533,76572666,5,Mr Shush,2,0.0,6.4,0.0,2.79
2025-01-01,Longford,R1 1800m Mdn,1,237703533,78290181,7,Miss Private,3,0.0,3.04,0.0,1.7
2025-01-01,Longford,R2 1400m Mdn,2,237703539,42087492,1,Freddysajetstar,1,0.0,15.05,1.0,2.85
2025-01-01,Longford,R2 1400m Mdn,2,237703539,57625442,7,Nightclubbing,4,0.0,9.6,0.0,2.16
2025-01-01,Longford,R2 1400m Mdn,2,237703539,65022987,9,Puzzle Miss,3,0.0,18.19,1.0,2.8
2025-01-01,Longford,R2 1400m Mdn,2,237703539,78290184,4,Dynamic Warrior,2,1.0,1.54,1.0,1.11
2025-01-01,Longford,R2 1400m Mdn,2,237703539,78290185,11,Diamond Sunrise,5,0.0,13.03,0.0,2.56
2025-01-01,Longford,R3 1400m Hcap,3,237703545,2514757,5,Lindrum,2,0.0,7.4,0.0,2.26
2025-01-01,Longford,R3 1400m Hcap,3,237703545,22019259,1,Ethical Dilemma,1,1.0,11.0,1.0,2.68
2025-01-01,Longford,R3 1400m Hcap,3,237703545,64546173,8,Araya Sunshine,5,0.0,6.41,1.0,1.95
2025-01-01,Longford,R3 1400m Hcap,3,237703545,68383518,3,Kakia,4,0.0,2.85,1.0,1.38
2025-01-01,Longford,,3,237703545,78290187,4,Within Sight,3,,,,
2025-01-01,Longford,R4 1400m Hcap,4,237703551,27385960,2,Gee Gee Can Win,3,1.0,5.43,1.0,1.74
2025-01-01,Longford,R4 1400m Hcap,4,237703551,27386027,6,Gingerson,4,0.0,2.54,1.0,1.38
2025-01-01,Longford,R4 1400m Hcap,4,237703551,53088605,5,Ring Of Honour,2,0.0,7.35,0.0,2.06
2025-01-01,Longford,R4 1400m Hcap,4,237703551,64604049,4,Bankrollbenny,1,0.0,10.5,0.0,2.84
2025-01-01,Longford,R4 1400m Hcap,4,237703551,65787785,3,Ole Ola,5,0.0,10.42,0.0,2.94
2025-01-01,Longford,R5 2400m Hcap,5,237703557,36772557,2,Chi Mazel,5,0.0,10.71,1.0,3.05
2025-01-01,Longford,R5 2400m Hcap,5,237703557,40113128,1,Clifton Danseur,3,0.0,8.0,0.0,2.66
2025-01-01,Longford,R5 2400m Hcap,5,237703557,42288844,3,Vintage Diesel,4,1.0,5.12,1.0,1.91
2025-01-01,Longford,R5 2400m Hcap,5,237703557,56686516,8,Pinandi,1,0.0,3.81,0.0,1.65
2025-01-01,Longford,R5 2400m Hcap,5,237703557,78290189,6,Oreilly Mcluke,2,0.0,8.31,0.0,2.5
2025-01-01,Longford,R6 800m Hcap,6,237703563,1482228,7,Lacerate,5,0.0,77.83,0.0,23.0
2025-01-01,Longford,R6 800m Hcap,6,237703563,5870044,5,Periwinkle,1,1.0,2.82,1.0,1.79
2025-01-01,Longford,R6 800m Hcap,6,237703563,41921291,2,Etosha,3,0.0,4.25,0.0,2.12
2025-01-01,Longford,R6 800m Hcap,6,237703563,56686532,4,Fear The Sting,4,0.0,5.58,0.0,2.68
2025-01-01,Longford,R6 800m Hcap,6,237703563,77301858,3,Wheeling,2,0.0,5.46,1.0,2.23
2025-01-01,Longford,R7 1800m Cup,7,237703569,22821613,1,Sir Simon,2,0.0,6.05,0.0,2.2
2025-01-01,Longford,R7 1800m Cup,7,237703569,35935030,6,Exalted Crown,1,0.0,5.0,0.0,1.84
2025-01-01,Longford,R7 1800m Cup,7,237703569,41988769,2,Swoop Dog,4,0.0,3.93,1.0,1.65
2025-01-01,Longford,R7 1800m Cup,7,237703569,44364579,4,Zulu Angel,5,0.0,6.16,0.0,2.16
2025-01-01,Longford,R7 1800m Cup,7,237703569,56872946,7,Noble Exception,3,0.0,38.0,0.0,6.8
