Date,Track,Race Name,Race,MarketID,SelectionID,Number,Horse,Rank,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP
24/02/2024,Gold Coast,R6 1050m 3yo,6,225184116,66331294,7,Ancient Scent,5,0,6.4,1,2.12
24/02/2024,Gold Coast,R7 1540m Hcap,7,225184121,17471509,2,Jimmy Neutron,1,0,7.01,0,1.99
24/02/2024,Gold Coast,R7 1540m Hcap,7,225184121,45967312,4,Capiteel,2,0,6.19,0,1.99
24/02/2024,Gold Coast,R7 1540m Hcap,7,225184121,51177945,7,Hes A Legend,3,0,22,0,5
24/02/2024,Gold Coast,R7 1540m Hcap,7,225184121,66331299,8,Snapoutofit,4,1,7.26,1,2.39
24/02/2024,Gold Coast,R7 1540m Hcap,7,225184121,52936217,5,Crazy About You,5,0,14.5,0,3.6
24/02/2024,Gold Coast,R8 1100m Hcap,8,225184126,36228907,5,Euphrates Dream,1,,,,
24/02/2024,Gold Coast,R8 1100m Hcap,8,225184126,3561448,4,Dimension,2,0,11.41,0,2.87
24/02/2024,Gold Coast,R8 1100m Hcap,8,225184126,46675625,1,Galaxy General,3,0,4.74,1,1.95
24/02/2024,Gold Coast,R8 1100m Hcap,8,225184126,56357667,3,Osterberg,4,0,4.9,0,1.89
24/02/2024,Gold Coast,R8 1100m Hcap,8,225184126,66331300,7,Caderas,5,1,3.28,1,1.39
24/02/2024,Gosford,R1 1100m Mdn,1,225184383,66331393,1,Rock Hard Love,1,1,3.68,1,1.4
24/02/2024,Gosford,R1 1100m Mdn,1,225184383,66331395,3,The New Sinatra,2,0,2.76,1,1.29
24/02/2024,Gosford,R1 1100m Mdn,1,225184383,66331396,4,Invaida Prince,3,0,73.3,0,10.5
24/02/2024,Gosford,R1 1100m Mdn,1,225184383,66331399,8,Marais,4,0,4.1,1,1.45
24/02/2024,Gosford,R1 1100m Mdn,1,225184383,66331397,6,Beersmadefromwater,5,0,63.38,0,9
24/02/2024,Gosford,R2 1600m Mdn,2,225184388,65292526,3,Bare Minimum,1,0,11,0,2.46
24/02/2024,Gosford,R2 1600m Mdn,2,225184388,63640287,1,Irish Anthem,2,0,3.15,0,1.44
24/02/2024,Gosford,R2 1600m Mdn,2,225184388,56904811,2,Jack Of Aces,3,1,3.25,1,1.46
24/02/2024,Gosford,R2 1600m Mdn,2,225184388,65758071,5,Wellerman,4,0,7.52,0,2.14
24/02/2024,Gosford,R2 1600m Mdn,2,225184388,66331401,6,December Sky,5,0,12.66,1,3.08
24/02/2024,Gosford,R3 1000m Mdn,3,225184393,66331404,8,Rockin Millie,1,1,3.07,1,1.44
24/02/2024,Gosford,R3 1000m Mdn,3,225184393,66331403,5,Hell Oh Baby,2,0,12,0,2.78
24/02/2024,Gosford,R3 1000m Mdn,3,225184393,66331402,4,Black Tiara,3,0,4.08,1,1.69
24/02/2024,Gosford,R3 1000m Mdn,3,225184393,54368003,6,Provencal,4,0,5.18,1,1.83
24/02/2024,Gosford,R3 1000m Mdn,3,225184393,61027171,2,Sizzling Boy,5,0,10.41,0,2.6
24/02/2024,Gosford,R4 2100m CL1,4,225184398,66331407,6,Wecansay Dun,1,0,1.99,0,1.17
24/02/2024,Gosford,R4 2100m CL1,4,225184398,55244133,4,Doraskaya,2,1,4.44,1,1.32
24/02/2024,Gosford,R4 2100m CL1,4,225184398,13590126,1,Tell The Future,3,0,5.9,1,1.5
24/02/2024,Gosford,R4 2100m CL1,4,225184398,66331409,8,Henley Extreme,4,0,32.47,0,4.7
24/02/2024,Gosford,R4 2100m CL1,4,225184398,66331406,5,Tinas Rock,5,0,23,0,3.55
24/02/2024,Gosford,R5 1100m Hcap,5,225184403,58844501,1,Fire Star,1,0,2.16,0,1.47
24/02/2024,Gosford,R5 1100m Hcap,5,225184403,56016731,5,Mysweetmoses,2,0,28.07,0,8
24/02/2024,Gosford,R5 1100m Hcap,5,225184403,43058009,6,Par Five,3,0,16.5,0,6.09
24/02/2024,Gosford,R5 1100m Hcap,5,225184403,39679101,8,Suprina,4,0,3.96,1,1.98
24/02/2024,Gosford,R5 1100m Hcap,5,225184403,57411743,3,Shako,5,0,7.6,0,2.71
24/02/2024,Gosford,R6 1600m Hcap,6,225184408,26234999,5,Buba,1,1,2.9,1,1.4
24/02/2024,Gosford,R6 1600m Hcap,6,225184408,52735290,2,The Himalayas,2,0,12.68,0,3.03
24/02/2024,Gosford,R6 1600m Hcap,6,225184408,42360507,3,Mon Amore,3,0,7.85,0,2.25
24/02/2024,Gosford,R6 1600m Hcap,6,225184408,48073786,7,Mr Severino,4,0,4.1,0,1.81
24/02/2024,Gosford,R6 1600m Hcap,6,225184408,52900225,1,Decimus,5,0,12,0,2.98
24/02/2024,Gosford,R7 1200m Hcap,7,225184413,42710888,3,Reggies Boy,1,0,5.1,0,1.82
24/02/2024,Gosford,R7 1200m Hcap,7,225184413,2509961,4,Tamaroa,2,0,4,0,1.78
24/02/2024,Gosford,R7 1200m Hcap,7,225184413,5200642,12,Catapult,3,0,27.5,0,5.12
24/02/2024,Gosford,R7 1200m Hcap,7,225184413,57148366,7,Zarni,4,0,8.14,1,2.92
24/02/2024,Gosford,R7 1200m Hcap,7,225184413,64342544,13,Geewiz Johnny,5,0,17.37,0,3.89
24/02/2024,Morphettville,R1 1600m Hcap,1,225152838,22721473,1,Conqueror,1,0,5.4,0,2.54
24/02/2024,Morphettville,R1 1600m Hcap,1,225152838,41664244,3,Pool Pony,2,0,4.27,0,1.98
24/02/2024,Morphettville,R1 1600m Hcap,1,225152838,40522052,2,Flossing,3,1,15.45,1,5.98
24/02/2024,Morphettville,R1 1600m Hcap,1,225152838,53447192,5,Pearl Adios,4,0,2.56,1,1.6
24/02/2024,Morphettville,R1 1600m Hcap,1,225152838,786568,4,Wild Willy,5,0,9.46,0,3.6
24/02/2024,Morphettville,R2 1800m Hcap,2,225152845,39142108,1,Jenkins,1,0,5.2,0,1.75
24/02/2024,Morphettville,R2 1800m Hcap,2,225152845,48401602,3,Marimenko,2,1,3.8,1,1.72
24/02/2024,Morphettville,R2 1800m Hcap,2,225152845,26336146,6,Angaston,3,0,13.79,0,3.82
24/02/2024,Morphettville,R2 1800m Hcap,2,225152845,49807124,8,Jackand,4,0,5.04,0,1.92
24/02/2024,Morphettville,R2 1800m Hcap,2,225152845,24140050,2,Frankel Star,5,0,11.5,0,3.34
24/02/2024,Morphettville,R3 1100m 3yo,3,225152852,50880058,1,Kalasec,1,0,4.89,0,2.18
24/02/2024,Morphettville,R3 1100m 3yo,3,225152852,61337573,9,Cherokee Miss,2,0,36,0,7.4
24/02/2024,Morphettville,R3 1100m 3yo,3,225152852,66294539,4,Stokomo,3,0,36,1,7.51
24/02/2024,Morphettville,R3 1100m 3yo,3,225152852,65787512,8,Vexatious Dancer,4,1,11,1,2.78
24/02/2024,Morphettville,R3 1100m 3yo,3,225152852,60987316,2,Anotherhouse,5,0,5.48,0,2.22
24/02/2024,Morphettville,R4 1200m Hcap,4,225152859,61861153,1,Miss Mucinni,1,0,13,1,3.34
24/02/2024,Morphettville,R4 1200m Hcap,4,225152859,4889561,5,Outsider,2,0,4.02,1,1.69
24/02/2024,Morphettville,R4 1200m Hcap,4,225152859,39466045,3,In Her Stride,3,1,10.16,1,2.98
24/02/2024,Morphettville,R4 1200m Hcap,4,225152859,43528271,2,Shes Greysful,4,0,5.89,0,2.12
24/02/2024,Morphettville,R4 1200m Hcap,4,225152859,54404235,10,Prancing Countess,5,0,5.9,0,2.18
24/02/2024,Morphettville,R5 1050m 2yo,5,225152866,66294544,3,Ville De Lumiere,1,0,12,0,2.59
24/02/2024,Morphettville,R5 1050m 2yo,5,225152866,66294543,2,Duchess Of Sussex,2,0,8.8,0,2.39
24/02/2024,Morphettville,R5 1050m 2yo,5,225152866,66294552,13,Pure Aqua,3,0,53.26,0,7.28
24/02/2024,Morphettville,R5 1050m 2yo,5,225152866,66294546,7,Campari Twist,4,0,2.05,0,1.64
24/02/2024,Morphettville,R5 1050m 2yo,5,225152866,66294542,1,Talisay,5,0,46,0,7
24/02/2024,Morphettville,R6 1050m Hcap,6,225152873,49739411,10,Zufasta,1,0,14.58,0,4.13
24/02/2024,Morphettville,R6 1050m Hcap,6,225152873,43184653,5,Lord Morton,2,0,10.34,0,3.15
24/02/2024,Morphettville,R6 1050m Hcap,6,225152873,28092383,13,Little Rich Boy,3,0,19.56,1,5.3
24/02/2024,Morphettville,R6 1050m Hcap,6,225152873,39658109,1,El Salto,4,0,9.65,0,3.96
24/02/2024,Morphettville,R6 1050m Hcap,6,225152873,38829356,4,Sea Witness,5,0,35.92,0,8.06
24/02/2024,Morphettville,R7 2600m Grp3,7,225152880,28161962,3,Grand Promenade,1,0,3.95,0,1.66
24/02/2024,Morphettville,R7 2600m Grp3,7,225152880,48672166,11,The Map,2,0,2.83,1,1.48
24/02/2024,Morphettville,R7 2600m Grp3,7,225152880,39078034,2,Hasta La War,3,0,11,1,2.87
24/02/2024,Morphettville,R7 2600m Grp3,7,225152880,52238318,14,Unusual Pearl,4,0,12,0,2.94
24/02/2024,Morphettville,R7 2600m Grp3,7,225152880,851310,12,Dixie Whistler,5,0,27.94,0,5.23
24/02/2024,Morphettville,R8 1200m Listed,8,225152887,7235807,7,Snapped,1,1,14.87,1,4.68
24/02/2024,Morphettville,R8 1200m Listed,8,225152887,28092345,1,Larimer Street,2,0,36.53,0,9.33
24/02/2024,Morphettville,R8 1200m Listed,8,225152887,38337832,2,Struck By,3,0,14,0,3.78
24/02/2024,Morphettville,R8 1200m Listed,8,225152887,66294560,12,Miss Icelandic,4,0,3.45,0,1.89
24/02/2024,Morphettville,R8 1200m Listed,8,225152887,40522270,5,My Khalifa,5,0,27.36,1,7.02
24/02/2024,Morphettville,R9 1200m Hcap,9,225152894,66294568,15,Wally West,1,0,10.67,0,3.52
24/02/2024,Morphettville,R9 1200m Hcap,9,225152894,66294566,12,Struck Gold,2,0,3.4,0,1.89
24/02/2024,Morphettville,R9 1200m Hcap,9,225152894,810436,13,Solar Blast,3,1,18.22,1,4.8
24/02/2024,Morphettville,R9 1200m Hcap,9,225152894,44619387,4,Mighty Sapphire,4,0,9.51,0,3.45
24/02/2024,Morphettville,R9 1200m Hcap,9,225152894,66294567,14,Midnight Rush,5,0,47.52,0,9.15
24/02/2024,Orange,R1 1010m Mdn,1,225184900,53719777,1,Hot Extraction,1,0,6.67,0,2.13
24/02/2024,Orange,R1 1010m Mdn,1,225184900,64796794,7,Cordiality,2,0,6.56,0,2.16
24/02/2024,Orange,R1 1010m Mdn,1,225184900,6411178,8,Final Flutter,3,0,3.24,1,1.54
24/02/2024,Orange,R1 1010m Mdn,1,225184900,410343,4,American Anthem,4,0,60,0,9.9
24/02/2024,Orange,R1 1010m Mdn,1,225184900,66331054,6,Sepearl,5,1,8.6,1,2.34
24/02/2024,Orange,R2 1290m Mdn,2,225184905,66331057,1,Bold Cherie,1,0,3,0,1.48
24/02/2024,Orange,R2 1290m Mdn,2,225184905,2719534,11,Single Shot,2,0,6.53,1,2.16
24/02/2024,Orange,R2 1290m Mdn,2,225184905,66331058,2,Kovanos,3,0,3.95,1,1.44
24/02/2024,Orange,R2 1290m Mdn,2,225184905,49547246,9,Painite,4,0,9.67,0,2.53
24/02/2024,Orange,R2 1290m Mdn,2,225184905,41945965,8,Moculta Warrior,5,0,83.7,0,12
24/02/2024,Orange,R3 1290m CL2,3,225184910,6377918,1,Invasive,1,1,4.37,1,1.7
24/02/2024,Orange,R3 1290m CL2,3,225184910,49268492,6,Zephyr Wings,2,0,4.2,0,1.9
24/02/2024,Orange,R3 1290m CL2,3,225184910,41929698,4,Still In Fashion,3,0,9.2,0,2.38
24/02/2024,Orange,R3 1290m CL2,3,225184910,49891344,8,The Hulkbuster,4,0,6.99,0,2.54
24/02/2024,Orange,R3 1290m CL2,3,225184910,48289877,2,Nest In The Hills,5,0,18.28,0,4.3
24/02/2024,Orange,R4 1610m Mdn,4,225184915,66331065,6,Super Defense,1,1,1.89,1,1.23
24/02/2024,Orange,R4 1610m Mdn,4,225184915,58258669,10,Deloris,2,0,34.02,1,5.1
24/02/2024,Orange,R4 1610m Mdn,4,225184915,51833396,2,Raven Scout,3,0,11.5,0,2.74
24/02/2024,Orange,R4 1610m Mdn,4,225184915,65823430,12,Icon Dream,4,0,8.2,0,2.09
24/02/2024,Orange,R4 1610m Mdn,4,225184915,48702007,8,Patchy Girl,5,0,34.07,0,5.12
24/02/2024,Orange,R5 1410m Hcap,5,225184920,36772255,10,Howlowcanyougo,1,0,9.12,0,2.87
24/02/2024,Orange,R5 1410m Hcap,5,225184920,46675153,5,Hallowed Star,2,0,3.93,0,1.83
24/02/2024,Orange,R5 1410m Hcap,5,225184920,59187627,14,Mandalong Starz,3,0,11.5,0,3.56
24/02/2024,Orange,R5 1410m Hcap,5,225184920,39990780,2,Crazy Wolf,4,1,5.6,1,2.18
24/02/2024,Orange,R5 1410m Hcap,5,225184920,51957629,7,Neidr Dawn,5,0,13,1,4.1
24/02/2024,Orange,R6 1010m Hcap,6,225184925,53720348,5,Simply Better,1,0,4.9,0,2.1
24/02/2024,Orange,R6 1010m Hcap,6,225184925,51982778,3,Sauce Dragon,2,0,6.33,1,2.42
24/02/2024,Orange,R6 1010m Hcap,6,225184925,39602696,9,Jarmanagic,3,0,36,0,6.24
24/02/2024,Orange,R6 1010m Hcap,6,225184925,16732855,11,Force Awakens,4,0,32,0,6.9
24/02/2024,Orange,R6 1010m Hcap,6,225184925,49364108,8,In The Air Tonight,5,0,14,0,4.1
24/02/2024,Rockhampton,R1 1400m Hcap,1,225184131,66331253,4,Harch Road,1,0,1.64,1,1.24
24/02/2024,Rockhampton,R1 1400m Hcap,1,225184131,43035487,3,Aleaco,2,1,4.01,1,1.88
24/02/2024,Rockhampton,R1 1400m Hcap,1,225184131,14716389,2,Capital Girl,3,0,96.47,0,19.99
24/02/2024,Rockhampton,R1 1400m Hcap,1,225184131,39456849,1,Take The Lead,4,0,38,0,9.6
24/02/2024,Rockhampton,R1 1400m Hcap,1,225184131,50380100,6,Lynric Lass,5,0,9.29,0,2.92
24/02/2024,Rockhampton,R2 1100m Hcap,2,225184136,43566776,2,Blue Kentucky Moon,1,1,1.55,,
24/02/2024,Rockhampton,R2 1100m Hcap,2,225184136,39088390,5,Ready For Magic,2,0,6.09,,
24/02/2024,Rockhampton,R2 1100m Hcap,2,225184136,38276828,1,Sir Rocket,3,0,9.44,,
24/02/2024,Rockhampton,R2 1100m Hcap,2,225184136,39810812,4,Courtesy Bus,4,0,12.76,,
24/02/2024,Rockhampton,R3 1200m Hcap,3,225184141,59115978,2,Valtino,1,1,2.92,1,1.75
24/02/2024,Rockhampton,R3 1200m Hcap,3,225184141,11298024,7,Sundara,2,0,15.5,0,6.11
24/02/2024,Rockhampton,R3 1200m Hcap,3,225184141,61826514,4,Beyond Star,3,0,5.8,0,2.66
24/02/2024,Rockhampton,R3 1200m Hcap,3,225184141,47489383,5,Nano Star,4,0,2.96,1,1.75
24/02/2024,Rockhampton,R3 1200m Hcap,3,225184141,43858410,6,Rose Of Taormina,5,0,15.5,0,6.2
24/02/2024,Rockhampton,R4 1100m 2yo,4,225184146,66331259,9,What A Doozy,1,0,1.81,1,1.11
24/02/2024,Rockhampton,R4 1100m 2yo,4,225184146,66331257,7,Simply Tina,2,0,23.54,1,2.68
24/02/2024,Rockhampton,R4 1100m 2yo,4,225184146,66331254,1,Mishani Burn,3,0,34,0,3.19
24/02/2024,Rockhampton,R4 1100m 2yo,4,225184146,66331258,8,Sunshinyday,4,1,3.43,1,1.17
24/02/2024,Rockhampton,R4 1100m 2yo,4,225184146,65558498,3,Mishani Wolf,5,0,280,0,13
24/02/2024,Rockhampton,R5 1200m Mdn,5,225184151,66331263,10,Divine Sienna,1,0,2.02,1,1.21
24/02/2024,Rockhampton,R5 1200m Mdn,5,225184151,66331260,2,Fulmen,2,0,5.19,0,1.87
24/02/2024,Rockhampton,R5 1200m Mdn,5,225184151,60815700,1,Excite Choo,3,,,,
24/02/2024,Rockhampton,R5 1200m Mdn,5,225184151,66331262,8,Tour De Field,4,0,8.15,1,1.95
24/02/2024,Rockhampton,R5 1200m Mdn,5,225184151,41145253,9,Divine Kamehalani,5,0,38.98,0,4.7
24/02/2024,Rockhampton,R6 1100m Hcap,6,225184156,66331267,9,Sheezalittletorque,1,0,5.37,1,1.68
24/02/2024,Rockhampton,R6 1100m Hcap,6,225184156,55286457,5,Afroginasock,2,0,32,0,5.56
24/02/2024,Rockhampton,R6 1100m Hcap,6,225184156,43377927,8,Prudish,3,0,62.79,0,8.1
24/02/2024,Rockhampton,R6 1100m Hcap,6,225184156,61139063,7,Para Park Chance,4,0,18.65,1,3.3
24/02/2024,Rockhampton,R6 1100m Hcap,6,225184156,50141229,1,Doubting Eye,5,1,1.84,1,1.16
24/02/2024,Toowoomba,R1 1100m CL3,1,225185520,48458391,1,Hussons Revenge,1,0,5.65,1,1.5
24/02/2024,Toowoomba,R1 1100m CL3,1,225185520,46836573,5,Dont Diss Around,2,1,25.33,1,3.68
24/02/2024,Toowoomba,R1 1100m CL3,1,225185520,52385044,2,Big Sky Country,3,0,1.78,1,1.21
24/02/2024,Toowoomba,R1 1100m CL3,1,225185520,39594890,8,Flying Tyrol,4,0,8.89,0,1.93
24/02/2024,Toowoomba,R1 1100m CL3,1,225185520,48488972,7,New York Gal,5,0,35.98,0,5.58
24/02/2024,Toowoomba,R2 1300m Hcap,2,225185525,36331419,12,One Reason,1,0,8.36,0,2.54
24/02/2024,Toowoomba,R2 1300m Hcap,2,225185525,50379909,5,Invictus Lad,2,0,8.07,0,2.62
24/02/2024,Toowoomba,R2 1300m Hcap,2,225185525,41845168,7,Private Banker,3,1,6.8,1,2.26
24/02/2024,Toowoomba,R2 1300m Hcap,2,225185525,54670385,8,Roconono,4,0,6.4,0,2.3
24/02/2024,Toowoomba,R2 1300m Hcap,2,225185525,50167871,1,Halfahope,5,,,,
24/02/2024,Toowoomba,R3 1200m Hcap,3,225185530,48843662,2,Fiery Ring,1,1,3.26,1,1.45
24/02/2024,Toowoomba,R3 1200m Hcap,3,225185530,66331370,3,Irish Maudie,2,0,6.4,0,2.01
24/02/2024,Toowoomba,R3 1200m Hcap,3,225185530,66331371,4,Purezza,3,0,4.01,1,1.58
24/02/2024,Toowoomba,R3 1200m Hcap,3,225185530,10491423,7,Jubilant,4,0,13.83,1,3.36
24/02/2024,Toowoomba,R3 1200m Hcap,3,225185530,25188745,1,By By Music,5,0,26.33,0,5.5
24/02/2024,Toowoomba,R4 1200m Mdn,4,225185535,710310,7,Depth Charge,1,1,4.03,1,1.67
24/02/2024,Toowoomba,R4 1200m Mdn,4,225185535,9262634,6,Approval,2,0,25.09,0,5
24/02/2024,Toowoomba,R4 1200m Mdn,4,225185535,66331377,13,Talakai,3,0,3.8,0,1.64
24/02/2024,Toowoomba,R4 1200m Mdn,4,225185535,11014047,2,Battalion,4,0,63.67,0,10.08
24/02/2024,Toowoomba,R4 1200m Mdn,4,225185535,59649698,11,Too Much Makeup,5,0,6.4,1,2.1
24/02/2024,Toowoomba,R5 1200m Hcap,5,225185540,38476347,3,Doctor Teekay,1,0,14.81,1,6.55
24/02/2024,Toowoomba,R5 1200m Hcap,5,225185540,40786309,1,Mill Rossa,1,1,6.32,1,3.39
24/02/2024,Toowoomba,R5 1200m Hcap,5,225185540,38476347,3,Doctor Teekay,2,0,14.81,1,6.55
24/02/2024,Toowoomba,R5 1200m Hcap,5,225185540,39679073,6,Spinning Spirit,2,0,7.37,0,3.27
24/02/2024,Toowoomba,R5 1200m Hcap,5,225185540,38476347,3,Doctor Teekay,3,0,14.81,1,6.55
24/02/2024,Toowoomba,R5 1200m Hcap,5,225185540,38476347,3,Doctor Teekay,4,0,14.81,1,6.55
24/02/2024,Toowoomba,R5 1200m Hcap,5,225185540,33024862,5,Magic In Me,5,0,2.78,0,1.78
24/02/2024,Toowoomba,R6 1890m CL1,6,225185545,46889245,8,Zou Zouamore,1,0,2.53,1,1.35
24/02/2024,Toowoomba,R6 1890m CL1,6,225185545,62869000,2,No Better Time,2,0,7.08,1,2.12
24/02/2024,Toowoomba,R6 1890m CL1,6,225185545,63122203,10,Salt And Pepper,3,0,15.57,0,3.75
24/02/2024,Toowoomba,R6 1890m CL1,6,225185545,55818659,7,Frijoles,4,0,15.33,0,3.51
24/02/2024,Toowoomba,R6 1890m CL1,6,225185545,53183931,1,Gripping,5,1,4.77,1,1.78
24/02/2024,Toowoomba,R7 1890m Mdn,7,225185550,11146393,6,Royal George,1,1,14.24,1,3.55
24/02/2024,Toowoomba,R7 1890m Mdn,7,225185550,66331381,2,Keep Calm,2,0,10.5,0,3.46
24/02/2024,Toowoomba,R7 1890m Mdn,7,225185550,66331384,9,Tavieslass,3,0,2.64,1,1.38
24/02/2024,Toowoomba,R7 1890m Mdn,7,225185550,63893784,1,More Success,4,0,9.2,1,2.72
24/02/2024,Toowoomba,R7 1890m Mdn,7,225185550,39602373,11,Vain Luke,5,0,6.07,0,2.14
24/02/2024,Toowoomba,R8 870m Hcap,8,225185555,47039088,2,Al Pals Gal,1,0,3.55,1,1.51
24/02/2024,Toowoomba,R8 870m Hcap,8,225185555,40459113,1,Polylithic,2,0,9.91,0,2.45
24/02/2024,Toowoomba,R8 870m Hcap,8,225185555,41222992,4,Hot Or Not,3,0,5.28,1,1.99
24/02/2024,Toowoomba,R8 870m Hcap,8,225185555,66331385,6,Boston City,4,0,25.24,0,4.2
24/02/2024,Toowoomba,R8 870m Hcap,8,225185555,51636085,5,Flank Speed,5,1,3.02,1,1.4
24/02/2024,Tuncurry,R1 1300m CL2,1,225185827,51454834,1,Lord Bob,1,0,2.86,0,1.37
24/02/2024,Tuncurry,R1 1300m CL2,1,225185827,53183941,5,Whispering Cate,2,0,4.42,1,1.5
24/02/2024,Tuncurry,R1 1300m CL2,1,225185827,66331511,2,Singapura,3,0,31.97,0,6.93
24/02/2024,Tuncurry,R1 1300m CL2,1,225185827,47268439,6,King Cornelius,4,0,36.32,1,5.88
24/02/2024,Tuncurry,R1 1300m CL2,1,225185827,51202601,7,Piccolo Ponti,5,0,17.1,0,3.35
24/02/2024,Tuncurry,R2 1300m CL2,2,225185832,53448005,1,Powder Man,1,1,4.2,1,1.72
24/02/2024,Tuncurry,R2 1300m CL2,2,225185832,40846340,7,Shes Rewarding,2,0,15.47,0,3.7
24/02/2024,Tuncurry,R2 1300m CL2,2,225185832,50853210,2,Frosbie,3,0,6.8,1,2.14
24/02/2024,Tuncurry,R2 1300m CL2,2,225185832,54973992,4,Pretty Shamrock,4,0,10.5,0,2.84
24/02/2024,Tuncurry,R2 1300m CL2,2,225185832,39905507,9,Pack Of Wolves,5,0,46,0,9
24/02/2024,Tuncurry,R3 1200m Mdn,3,225185837,66331516,6,Cool Machine,1,0,5.37,0,2.34
24/02/2024,Tuncurry,R3 1200m Mdn,3,225185837,66331514,4,The Young Years,2,1,7.94,1,2.32
24/02/2024,Tuncurry,R3 1200m Mdn,3,225185837,36359274,3,Solar Power,3,0,16.51,0,4.55
24/02/2024,Tuncurry,R3 1200m Mdn,3,225185837,65823481,1,Fortheo,4,0,11.94,0,3.16
24/02/2024,Tuncurry,R3 1200m Mdn,3,225185837,65291732,2,Chaserlette,5,0,3.4,1,1.5
24/02/2024,Tuncurry,R4 1000m CL1,4,225185842,56644802,1,Wheres The Fire,1,0,10.31,0,3.28
24/02/2024,Tuncurry,R4 1000m CL1,4,225185842,65519747,10,Penny For,2,0,9.4,0,2.7
24/02/2024,Tuncurry,R4 1000m CL1,4,225185842,66331523,6,Grand Horizon,3,0,3.91,1,1.79
24/02/2024,Tuncurry,R4 1000m CL1,4,225185842,52546168,11,Miss Capricorn,4,0,8.4,0,2.33
24/02/2024,Tuncurry,R4 1000m CL1,4,225185842,564871,5,Chester Le Street,5,0,14.5,0,3.7
24/02/2024,Tuncurry,R5 1600m Hcap,5,225185847,49977354,4,Seething Chuck,1,0,10,1,2.78
24/02/2024,Tuncurry,R5 1600m Hcap,5,225185847,54173953,10,Wannawinwin,2,0,7.79,1,2.46
24/02/2024,Tuncurry,R5 1600m Hcap,5,225185847,62135448,8,Raised By Wolves,3,0,5.6,0,2.14
24/02/2024,Tuncurry,R5 1600m Hcap,5,225185847,58138201,5,The Coat Hanger,4,0,7.6,0,2.42
24/02/2024,Tuncurry,R5 1600m Hcap,5,225185847,58138201,5,The Coat Hanger,5,0,7.6,0,2.42
24/02/2024,Tuncurry,R6 1400m Mdn,6,225185852,65519717,5,Pennart,1,1,2.07,1,1.34
24/02/2024,Tuncurry,R6 1400m Mdn,6,225185852,64367139,4,Divine Note,2,0,10.44,0,2.5
24/02/2024,Tuncurry,R6 1400m Mdn,6,225185852,66331532,14,Perri Lass,3,0,4.19,1,1.81
24/02/2024,Tuncurry,R6 1400m Mdn,6,225185852,58176998,1,Hongkong Harmony,4,0,22,0,4.6
24/02/2024,Tuncurry,R6 1400m Mdn,6,225185852,66331528,3,Anderson Kid,5,0,36.57,0,6.34
24/02/2024,Tuncurry,R7 1000m Hcap,7,225185857,39077442,4,Markwell Dreamer,1,0,5,1,1.94
24/02/2024,Tuncurry,R7 1000m Hcap,7,225185857,1371803,3,Debussy,2,0,5.41,0,2.13
24/02/2024,Tuncurry,R7 1000m Hcap,7,225185857,44535054,1,Time For Victory,3,0,13.5,0,3.46
24/02/2024,Tuncurry,R7 1000m Hcap,7,225185857,50739992,7,Bottom Bar,4,0,6.8,0,2.33
24/02/2024,Tuncurry,R7 1000m Hcap,7,225185857,49891540,6,October Revolution,5,0,14.52,1,4.2
24/02/2024,Tuncurry,R8 1400m CL5,8,225185862,53946125,1,Bantarki,1,0,7.52,1,2.73
24/02/2024,Tuncurry,R8 1400m CL5,8,225185862,54704620,4,Thats Molly,2,0,8.2,0,2.88
24/02/2024,Tuncurry,R8 1400m CL5,8,225185862,39008716,2,Auzstar,3,1,11.94,1,3.82
24/02/2024,Tuncurry,R8 1400m CL5,8,225185862,46675362,13,Agirlsbestfriend,4,0,5.5,1,2.38
24/02/2024,Tuncurry,R8 1400m CL5,8,225185862,49087913,9,Binkou,5,0,15.83,0,4.38
24/02/2024,Yarra Valley,R1 1000m Mdn,1,225185683,2994541,7,Fallen,1,1,3.95,1,1.67
24/02/2024,Yarra Valley,R1 1000m Mdn,1,225185683,21360510,12,Wondering,2,,,,
24/02/2024,Yarra Valley,R1 1000m Mdn,1,225185683,3526504,1,Atlantic Ridge,3,0,10,0,3.15
24/02/2024,Yarra Valley,R1 1000m Mdn,1,225185683,66331336,10,Serendip,4,0,26.38,0,5.73
24/02/2024,Yarra Valley,R1 1000m Mdn,1,225185683,66331333,4,Dakota Elegance,5,0,14.5,0,4.1
24/02/2024,Yarra Valley,R2 1200m 3yo,2,225185690,64520237,10,Our Silver Linings,1,0,10.43,0,2.48
24/02/2024,Yarra Valley,R2 1200m 3yo,2,225185690,66331346,9,Foxykoby,2,0,9.35,0,2.64
24/02/2024,Yarra Valley,R2 1200m 3yo,2,225185690,66331347,11,Readyinfive,3,1,6.6,1,2.12
24/02/2024,Yarra Valley,R2 1200m 3yo,2,225185690,54339799,6,Nothinupmysleeve,4,0,20.39,0,4.14
24/02/2024,Yarra Valley,R2 1200m 3yo,2,225185690,66331345,8,Divine Thoughts,5,0,2.27,0,1.37
24/02/2024,Yarra Valley,R3 1950m Mdn,3,225185697,64738527,9,Zipper Gate,1,0,5.3,1,2
24/02/2024,Yarra Valley,R3 1950m Mdn,3,225185697,4998292,5,Tahitian Warrior,2,0,8.3,1,2.73
24/02/2024,Yarra Valley,R3 1950m Mdn,3,225185697,64574712,6,Boyfriend Material,3,0,3.73,0,1.77
