Date,Track,Race Name,Race,Market,Selection,Number,Horse,Rank,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP
2025-09-01,Ballarat,R4 1500m Mdn,4,247205605,2943643,4,Infer,3,0.0,27.5,1.0,5.2
2025-09-01,Ballarat,R4 1500m Mdn,4,247205605,6621823,2,Garfield,5,1.0,2.09,1.0,1.2
2025-09-01,Ballarat,R4 1500m Mdn,4,247205605,41279004,10,Gentoo,2,0.0,7.59,0.0,2.35
2025-09-01,Ballarat,R4 1500m Mdn,4,247205605,73137898,3,Grunt For Glory,4,0.0,106.26,0.0,12.48
2025-09-01,Ballarat,R4 1500m Mdn,4,247205605,87857873,11,Sunflower Liv,1,0.0,23.17,0.0,4.2
2025-09-01,Ballarat,R5 1500m Hcap,5,247205613,5028962,12,Pharoahs Daughter,2,0.0,5.01,0.0,1.88
2025-09-01,Ballarat,R5 1500m Hcap,5,247205613,39880448,5,The Silent Sermon,3,0.0,29.88,0.0,6.2
2025-09-01,Ballarat,R5 1500m Hcap,5,247205613,73527407,10,Hot Stomper,4,0.0,6.8,0.0,2.3
2025-09-01,Ballarat,R5 1500m Hcap,5,247205613,87857876,9,Off The Deep End,1,0.0,6.69,1.0,2.29
2025-09-01,Ballarat,R5 1500m Hcap,5,247205613,87857878,13,Girls Night,5,1.0,6.93,1.0,2.24
2025-09-01,Ballarat,R6 1000m Hcap,6,247205621,1281752,9,Odessa,1,1.0,1.6,1.0,1.17
2025-09-01,Ballarat,R6 1000m Hcap,6,247205621,4888501,8,Over The Stars,5,0.0,10.5,1.0,2.31
2025-09-01,Ballarat,R6 1000m Hcap,6,247205621,27202688,6,Cosmic Rhapsody,2,0.0,41.52,0.0,5.5
2025-09-01,Ballarat,R6 1000m Hcap,6,247205621,36795643,3,El Salto,4,0.0,7.09,1.0,1.53
2025-09-01,Ballarat,R6 1000m Hcap,6,247205621,49040207,4,At The Mint,3,0.0,140.0,0.0,13.5
2025-09-01,Ballarat,R7 2100m Hcap,7,247205629,4381466,6,Triple Oh,3,0.0,6.27,0.0,2.44
2025-09-01,Ballarat,R7 2100m Hcap,7,247205629,51072252,2,My Symphony,2,0.0,9.42,1.0,3.05
2025-09-01,Ballarat,R7 2100m Hcap,7,247205629,62838924,1,Four Oclock Knock,4,0.0,55.08,0.0,10.91
2025-09-01,Ballarat,R7 2100m Hcap,7,247205629,71374456,7,Whispering Pharaoh,5,0.0,14.5,0.0,3.53
2025-09-01,Ballarat,R7 2100m Hcap,7,247205629,86854802,3,All In Vain,1,0.0,3.55,0.0,1.58
2025-09-01,Ballarat,R8 1200m Hcap,8,247205637,54901412,13,Haather,2,0.0,24.0,0.0,7.59
2025-09-01,Ballarat,R8 1200m Hcap,8,247205637,75047085,10,Auckland,3,0.0,13.5,0.0,3.7
2025-09-01,Ballarat,R8 1200m Hcap,8,247205637,77465290,3,Flux,4,0.0,7.2,1.0,2.47
2025-09-01,Ballarat,R8 1200m Hcap,8,247205637,87857884,4,Hellberg,1,0.0,16.5,1.0,4.7
2025-09-01,Ballarat,R8 1200m Hcap,8,247205637,87857886,11,Hidden Witness,5,0.0,7.95,0.0,2.62
2025-09-01,Port Macquarie,R1 1200m Mdn,1,247227078,5320624,8,The Simple Life,2,0.0,6.6,0.0,1.81
2025-09-01,Port Macquarie,R1 1200m Mdn,1,247227078,58918303,6,Fighting Daughter,1,0.0,23.0,0.0,5.02
2025-09-01,Port Macquarie,R1 1200m Mdn,1,247227078,64575020,5,Williams Smile,5,0.0,49.34,0.0,8.6
2025-09-01,Port Macquarie,R1 1200m Mdn,1,247227078,86057022,2,River Biscotte,4,0.0,3.12,0.0,1.49
2025-09-01,Port Macquarie,R1 1200m Mdn,1,247227078,87806272,1,Prince Rupert,3,1.0,3.38,1.0,1.38
2025-09-01,Port Macquarie,R2 1500m Mdn,2,247227083,3457453,3,Sass,1,0.0,3.6,0.0,1.62
2025-09-01,Port Macquarie,R2 1500m Mdn,2,247227083,87806277,1,Paralia,3,0.0,7.2,1.0,2.4
2025-09-01,Port Macquarie,R2 1500m Mdn,2,247227083,87806280,5,The Comanche,2,1.0,4.64,1.0,1.94
2025-09-01,Port Macquarie,R2 1500m Mdn,2,247227083,87806283,10,Pequena Diva,5,0.0,32.0,0.0,6.0
2025-09-01,Port Macquarie,R2 1500m Mdn,2,247227083,87806285,13,Twenty Four Guns,4,0.0,16.12,0.0,4.7
2025-09-01,Port Macquarie,R3 1500m CL1,3,247227088,65558452,11,Zartamay,4,0.0,160.0,0.0,19.08
2025-09-01,Port Macquarie,R3 1500m CL1,3,247227088,72414762,4,Rock Are Steiner,3,0.0,9.0,0.0,2.12
2025-09-01,Port Macquarie,R3 1500m CL1,3,247227088,82601889,2,Imarealamerican,1,0.0,12.12,0.0,2.88
2025-09-01,Port Macquarie,R3 1500m CL1,3,247227088,87806286,1,Dance Dance Dance,5,1.0,16.5,1.0,3.57
2025-09-01,Port Macquarie,R3 1500m CL1,3,247227088,87806287,3,Khant Fail,2,0.0,2.24,1.0,1.34
2025-09-01,Port Macquarie,R4 1000m Hcap,4,247227093,357917,2,Toomuchinformation,1,0.0,4.78,0.0,1.68
2025-09-01,Port Macquarie,R4 1000m Hcap,4,247227093,40297686,8,Robarge,5,0.0,25.55,0.0,6.0
2025-09-01,Port Macquarie,R4 1000m Hcap,4,247227093,44994818,4,Telegraph,3,0.0,14.33,1.0,3.4
2025-09-01,Port Macquarie,R4 1000m Hcap,4,247227093,46133423,12,Typhoon Neta,2,0.0,12.0,0.0,2.87
2025-09-01,Port Macquarie,R4 1000m Hcap,4,247227093,55244143,5,Canny Prospect,4,1.0,5.4,1.0,1.89
2025-09-01,Port Macquarie,R5 1000m CL1,5,247227098,35397911,4,Toyger,5,1.0,12.79,1.0,3.35
2025-09-01,Port Macquarie,R5 1000m CL1,5,247227098,67008884,5,Launch Sequence,2,0.0,6.8,1.0,2.04
2025-09-01,Port Macquarie,R5 1000m CL1,5,247227098,87806292,6,So Be Inspired,1,0.0,9.2,1.0,2.7
2025-09-01,Port Macquarie,R5 1000m CL1,5,247227098,87806293,7,Wing Nut,3,0.0,27.43,0.0,5.3
2025-09-01,Port Macquarie,R5 1000m CL1,5,247227098,87806294,9,Dayu,4,0.0,17.33,0.0,4.1
2025-09-01,Port Macquarie,R6 1500m Hcap,6,247227103,1029976,2,Gandolfini,5,0.0,24.63,0.0,4.2
2025-09-01,Port Macquarie,R6 1500m Hcap,6,247227103,53112240,7,Scotland,4,0.0,23.56,0.0,4.92
2025-09-01,Port Macquarie,R6 1500m Hcap,6,247227103,83642155,5,Keep At Em,2,0.0,5.58,1.0,2.04
2025-09-01,Port Macquarie,R6 1500m Hcap,6,247227103,85854659,4,Cluedo,3,0.0,8.2,0.0,2.38
2025-09-01,Port Macquarie,R6 1500m Hcap,6,247227103,87806297,3,Show Em Howl,1,1.0,2.25,1.0,1.23
2025-09-01,Port Macquarie,R7 1200m CL3,7,247227108,421504,9,Toy Story,2,0.0,14.07,1.0,2.72
2025-09-01,Port Macquarie,R7 1200m CL3,7,247227108,60568617,4,Nyali Sands,5,0.0,17.22,0.0,2.72
2025-09-01,Port Macquarie,R7 1200m CL3,7,247227108,67077236,6,Royal Teens,3,0.0,12.0,0.0,2.63
2025-09-01,Port Macquarie,R7 1200m CL3,7,247227108,69641395,2,Critical Time,4,0.0,34.0,0.0,4.33
2025-09-01,Port Macquarie,R7 1200m CL3,7,247227108,87806298,1,Pony Soprano,1,1.0,1.56,1.0,1.19
2025-09-01,Wellington,R1 900m Mdn,1,247227970,67531578,8,Broadcast Boogie,1,0.0,4.02,0.0,1.89
2025-09-01,Wellington,R1 900m Mdn,1,247227970,87805420,1,Argyle Springs,2,0.0,13.0,0.0,3.61
2025-09-01,Wellington,R1 900m Mdn,1,247227970,87805422,3,Tango On,4,0.0,7.65,1.0,2.82
2025-09-01,Wellington,R1 900m Mdn,1,247227970,87805425,7,Blackjack Sassy,3,0.0,10.92,0.0,3.64
2025-09-01,Wellington,R1 900m Mdn,1,247227970,87805427,11,Sabatina,5,0.0,10.0,0.0,3.13
2025-09-01,Wellington,R2 1100m Mdn,2,247227975,68415751,5,Prince Of Prophets,1,0.0,2.24,0.0,1.29
2025-09-01,Wellington,R2 1100m Mdn,2,247227975,69096855,4,Newby Bridge,5,1.0,33.26,1.0,7.6
2025-09-01,Wellington,R2 1100m Mdn,2,247227975,70169939,9,Im Independent,2,0.0,10.07,0.0,2.46
2025-09-01,Wellington,R2 1100m Mdn,2,247227975,87805432,12,Noterbel,3,0.0,7.76,1.0,2.3
2025-09-01,Wellington,R2 1100m Mdn,2,247227975,87805434,14,Winning Winnie,4,0.0,28.64,0.0,5.56
2025-09-01,Wellington,R3 1400m Mdn,3,247227980,3984148,2,Blarney Stone,2,0.0,8.6,0.0,2.66
2025-09-01,Wellington,R3 1400m Mdn,3,247227980,46291592,8,Brandywine,3,0.0,10.62,0.0,2.82
2025-09-01,Wellington,R3 1400m Mdn,3,247227980,75757998,13,My Kind Of Girl,5,0.0,16.02,0.0,3.8
2025-09-01,Wellington,R3 1400m Mdn,3,247227980,81775525,7,Blackfish,1,1.0,2.32,1.0,1.34
2025-09-01,Wellington,R3 1400m Mdn,3,247227980,87496131,1,Billabong Alvin,4,0.0,13.0,0.0,3.45
2025-09-01,Wellington,R4 1600m CL2,4,247227985,54901105,8,Sarastrina,5,0.0,26.0,0.0,4.94
2025-09-01,Wellington,R4 1600m CL2,4,247227985,55287054,5,Overflow Miss,2,0.0,12.4,0.0,2.94
2025-09-01,Wellington,R4 1600m CL2,4,247227985,79561611,7,Just On Fire,3,1.0,5.05,1.0,2.06
2025-09-01,Wellington,R4 1600m CL2,4,247227985,84470952,3,Way To Divine,4,0.0,6.83,1.0,2.29
2025-09-01,Wellington,R4 1600m CL2,4,247227985,87805442,1,Just Shane,1,0.0,3.7,1.0,1.81
2025-09-01,Wellington,R5 1000m CL1,5,247227990,915108,1,Romantic Love,2,0.0,8.4,0.0,2.65
2025-09-01,Wellington,R5 1000m CL1,5,247227990,68890173,5,Glowing Rapids,5,0.0,13.0,1.0,3.45
2025-09-01,Wellington,R5 1000m CL1,5,247227990,69931533,7,Line Of Law,1,0.0,30.82,0.0,5.34
2025-09-01,Wellington,R5 1000m CL1,5,247227990,87805444,3,Tiye,3,0.0,12.0,0.0,3.4
2025-09-01,Wellington,R5 1000m CL1,5,247227990,87805445,4,Angies Sister,4,0.0,2.99,1.0,1.57
2025-09-01,Wellington,R6 1400m Hcap,6,247227995,38545717,9,Geostorm,3,0.0,4.76,1.0,2.13
2025-09-01,Wellington,R6 1400m Hcap,6,247227995,51032360,6,Jade Division,2,0.0,9.88,1.0,3.0
2025-09-01,Wellington,R6 1400m Hcap,6,247227995,51414152,11,Luna Angel,5,0.0,9.63,0.0,3.5
2025-09-01,Wellington,R6 1400m Hcap,6,247227995,64161788,2,Avalicious,4,0.0,27.44,0.0,8.8
2025-09-01,Wellington,R6 1400m Hcap,6,247227995,74853078,3,Im Scarlett,1,1.0,6.2,1.0,2.42
2025-09-01,Wellington,R7 1100m Hcap,7,247228000,49949050,6,Willinga Karisma,5,0.0,20.1,0.0,4.4
2025-09-01,Wellington,R7 1100m Hcap,7,247228000,56872507,4,Cumnock,1,0.0,18.41,0.0,5.6
2025-09-01,Wellington,R7 1100m Hcap,7,247228000,65292406,3,Chico Casino,3,0.0,13.23,0.0,3.5
2025-09-01,Wellington,R7 1100m Hcap,7,247228000,87805454,16,Powderfinger,4,0.0,27.0,1.0,5.3
2025-09-01,Wellington,R7 1100m Hcap,7,247228000,87805455,17,Pee Dee,2,0.0,33.26,1.0,8.2
2025-09-02,Benalla,R1 1212m 3yo,1,247261905,7168778,3,Diamond Edge,4,0.0,19.0,1.0,2.45
2025-09-02,Benalla,R1 1212m 3yo,1,247261905,85452794,2,Chateau Eze,2,1.0,2.02,1.0,1.18
2025-09-02,Benalla,R1 1212m 3yo,1,247261905,87858198,4,Divine Empress,3,0.0,8.63,0.0,1.85
2025-09-02,Benalla,R1 1212m 3yo,1,247261905,87858199,5,Lei,5,0.0,21.0,0.0,3.11
2025-09-02,Benalla,R1 1212m 3yo,1,247261905,87858201,7,Obucci,1,0.0,3.46,1.0,1.29
2025-09-02,Benalla,R2 1212m Mdn,2,247261913,80603932,7,Homeward,1,0.0,8.6,0.0,2.56
2025-09-02,Benalla,R2 1212m Mdn,2,247261913,87715066,6,Fortysecondstreet,5,0.0,8.4,0.0,2.8
2025-09-02,Benalla,R2 1212m Mdn,2,247261913,87858207,2,Il Patrigno,4,0.0,21.0,0.0,4.5
2025-09-02,Benalla,R2 1212m Mdn,2,247261913,87858211,9,Pharoahs Glory,2,0.0,5.2,1.0,2.02
2025-09-02,Benalla,R2 1212m Mdn,2,247261913,87858216,16,Swing Your Magic,3,0.0,44.0,1.0,8.15
2025-09-02,Benalla,R3 1612m Mdn,3,247261921,72850457,6,Rasp,1,1.0,1.97,1.0,1.23
2025-09-02,Benalla,R3 1612m Mdn,3,247261921,72948723,2,Here Comes Wozza,5,0.0,8.6,1.0,2.1
2025-09-02,Benalla,R3 1612m Mdn,3,247261921,87858220,9,Gee And Tee,3,0.0,11.5,1.0,2.76
2025-09-02,Benalla,R3 1612m Mdn,3,247261921,87858221,10,Lady Thinkabell,2,0.0,7.6,0.0,2.0
2025-09-02,Benalla,R3 1612m Mdn,3,247261921,87858225,17,Cataclysmic,4,0.0,19.5,0.0,4.36
2025-09-02,Benalla,R4 2100m Mdn,4,247261929,58882687,9,Tha Maestro,5,0.0,21.0,0.0,2.52
2025-09-02,Benalla,R4 2100m Mdn,4,247261929,65230058,7,Translucent Angel,4,0.0,42.0,0.0,3.7
2025-09-02,Benalla,R4 2100m Mdn,4,247261929,74039653,3,Grunnettan,3,0.0,15.5,0.0,1.9
2025-09-02,Benalla,R4 2100m Mdn,4,247261929,79330447,5,Lots To Love,1,1.0,1.38,1.0,1.06
2025-09-02,Benalla,R4 2100m Mdn,4,247261929,87858226,1,Cowarrie,2,0.0,10.71,1.0,1.77
2025-09-02,Benalla,R5 2100m Hcap,5,247261937,39065233,8,Akihiro,5,0.0,32.0,0.0,6.2
2025-09-02,Benalla,R5 2100m Hcap,5,247261937,51957762,5,Top Arctic,4,0.0,5.32,0.0,1.9
2025-09-02,Benalla,R5 2100m Hcap,5,247261937,77427583,7,Thundering Falcon,3,0.0,7.8,1.0,2.68
2025-09-02,Benalla,R5 2100m Hcap,5,247261937,87858229,6,Larsen Bay,1,0.0,9.51,0.0,3.05
2025-09-02,Benalla,R5 2100m Hcap,5,247261937,87858230,9,Makamae,2,0.0,8.15,0.0,3.42
2025-09-02,Benalla,R6 1412m Hcap,6,247261945,24595173,2,Rushford,3,0.0,36.0,0.0,7.4
2025-09-02,Benalla,R6 1412m Hcap,6,247261945,51312023,6,Fortis In Armis,5,0.0,13.4,1.0,3.6
2025-09-02,Benalla,R6 1412m Hcap,6,247261945,57654649,3,Sheer Lunacy,2,0.0,4.0,1.0,1.64
2025-09-02,Benalla,R6 1412m Hcap,6,247261945,65052043,5,Boulder Jack,4,0.0,5.8,0.0,2.24
2025-09-02,Benalla,R6 1412m Hcap,6,247261945,87858232,1,Maid In Dubai,1,0.0,7.2,0.0,2.64
2025-09-02,Benalla,R7 1212m Hcap,7,247261953,28306784,4,Monsters Inc,2,0.0,200.0,0.0,26.2
2025-09-02,Benalla,R7 1212m Hcap,7,247261953,59187548,7,Brenlyns Trooper,3,0.0,8.99,0.0,2.27
2025-09-02,Benalla,R7 1212m Hcap,7,247261953,59958353,10,Brooklyn Baby,5,0.0,3.91,0.0,1.66
2025-09-02,Benalla,R7 1212m Hcap,7,247261953,62135300,1,Ruperts Red Rocket,4,0.0,5.09,1.0,1.91
2025-09-02,Benalla,R7 1212m Hcap,7,247261953,87858234,3,Danxia,1,0.0,3.7,0.0,1.66
2025-09-02,Benalla,R8 1212m Hcap,8,247261961,4225596,9,Kimono,3,0.0,9.4,0.0,3.03
2025-09-02,Benalla,R8 1212m Hcap,8,247261961,6639563,5,Runaway Soul,2,1.0,9.4,1.0,2.95
2025-09-02,Benalla,R8 1212m Hcap,8,247261961,48907689,12,Turnaquid,5,0.0,20.79,0.0,4.7
2025-09-02,Benalla,R8 1212m Hcap,8,247261961,58406876,1,Sheila,4,0.0,19.0,0.0,5.34
2025-09-02,Benalla,R8 1212m Hcap,8,247261961,87858236,8,Friendzoned,1,0.0,5.22,1.0,2.24
2025-09-02,Benalla,R9 1612m Hcap,9,247261969,39658076,2,Lord Domino,1,0.0,7.5,0.0,1.92
2025-09-02,Benalla,R9 1612m Hcap,9,247261969,50903016,1,Smart Poppy,4,0.0,11.35,0.0,2.41
2025-09-02,Benalla,R9 1612m Hcap,9,247261969,78290290,3,Sound Of Jura,5,0.0,7.2,1.0,1.95
2025-09-02,Benalla,R9 1612m Hcap,9,247261969,83155496,6,Biden Time,3,0.0,3.69,1.0,1.52
2025-09-02,Benalla,R9 1612m Hcap,9,247261969,87858239,4,Vagabond Hero,2,0.0,2.98,0.0,1.42
2025-09-02,Nowra,R1 1400m CL2,1,247259676,567201,5,Hope And Glory,3,0.0,12.71,0.0,4.65
2025-09-02,Nowra,R1 1400m CL2,1,247259676,75914471,2,A Book Of Days,4,0.0,27.26,1.0,7.6
2025-09-02,Nowra,R1 1400m CL2,1,247259676,86933224,3,Write Your Own,2,0.0,3.13,0.0,1.78
2025-09-02,Nowra,R1 1400m CL2,1,247259676,87856557,6,Reckless Behaviour,1,0.0,3.38,0.0,1.85
2025-09-02,Nowra,R1 1400m CL2,1,247259676,87856558,7,Caravanserai,5,0.0,5.7,0.0,2.66
2025-09-02,Nowra,R2 1100m Mdn,2,247259681,87856560,1,Dooralong,1,0.0,5.23,0.0,2.02
2025-09-02,Nowra,R2 1100m Mdn,2,247259681,87856561,2,Mary Le Bone,2,0.0,10.5,0.0,2.41
2025-09-02,Nowra,R2 1100m Mdn,2,247259681,87856562,3,Adellina,5,0.0,206.61,0.0,34.0
2025-09-02,Nowra,R2 1100m Mdn,2,247259681,87856563,4,Ciao Bella Mia,3,0.0,3.85,1.0,1.68
2025-09-02,Nowra,R2 1100m Mdn,2,247259681,87856564,5,Jackets,4,0.0,15.95,1.0,3.25
2025-09-02,Nowra,R3 1200m CL1,3,247259686,68157192,2,Artifactx,3,0.0,5.4,1.0,3.05
2025-09-02,Nowra,R3 1200m CL1,3,247259686,80677803,5,Wrong Footed,5,0.0,36.0,0.0,10.5
2025-09-02,Nowra,R3 1200m CL1,3,247259686,84471382,1,Ningaloo Reef,4,0.0,5.3,0.0,2.57
2025-09-02,Nowra,R3 1200m CL1,3,247259686,85778391,8,Molteuno,2,0.0,5.1,0.0,2.42
2025-09-02,Nowra,R3 1200m CL1,3,247259686,87856565,4,Jackpot Star,1,1.0,2.94,1.0,1.6
2025-09-02,Nowra,R4 1600m Hcap,4,247259691,5094405,1,Drunken Sailor,4,0.0,9.8,1.0,4.07
2025-09-02,Nowra,R4 1600m Hcap,4,247259691,25008452,6,Sapphires Son,1,0.0,9.0,0.0,4.2
2025-09-02,Nowra,R4 1600m Hcap,4,247259691,43035333,10,Jalmari,2,1.0,7.74,1.0,3.5
2025-09-02,Nowra,R4 1600m Hcap,4,247259691,69421523,2,Sonny Fella,5,0.0,21.85,0.0,8.6
2025-09-02,Nowra,R4 1600m Hcap,4,247259691,78229892,5,It Is To Be,3,0.0,7.3,0.0,3.4
2025-09-02,Nowra,R5 1100m Hcap,5,247259696,4604518,8,Sculptor,5,0.0,6.02,0.0,3.3
2025-09-02,Nowra,R5 1100m Hcap,5,247259696,55132199,2,Sumo Star,3,0.0,3.6,0.0,2.02
2025-09-02,Nowra,R5 1100m Hcap,5,247259696,60816323,4,Zipitalist,2,0.0,4.0,0.0,2.08
2025-09-02,Nowra,R5 1100m Hcap,5,247259696,68637104,9,Deni Gal,1,0.0,23.0,0.0,8.41
2025-09-02,Nowra,R5 1100m Hcap,5,247259696,76389539,10,Vereeva,4,0.0,6.07,0.0,3.3
2025-09-02,Nowra,R6 1400m Mdn,6,247259701,2142410,9,Angel City,1,0.0,2.42,0.0,1.36
2025-09-02,Nowra,R6 1400m Mdn,6,247259701,5124274,1,Bank Heist,2,0.0,8.14,0.0,2.62
2025-09-02,Nowra,R6 1400m Mdn,6,247259701,5252595,3,Vin Santo,3,0.0,5.6,1.0,1.98
2025-09-02,Nowra,R6 1400m Mdn,6,247259701,78780930,10,Prefer Diamonds,5,0.0,11.76,1.0,3.2
2025-09-02,Nowra,R6 1400m Mdn,6,247259701,87856573,12,Preordain,4,0.0,42.0,0.0,6.82
2025-09-02,Nowra,R7 1200m Mdn,7,247259706,87416004,16,Zoodoo,3,0.0,25.0,0.0,4.2
2025-09-02,Nowra,R7 1200m Mdn,7,247259706,87856575,5,Knight Of Rhodes,1,1.0,7.59,1.0,1.9
2025-09-02,Nowra,R7 1200m Mdn,7,247259706,87856579,10,Outcast Ally,2,0.0,11.0,0.0,2.36
2025-09-02,Nowra,R7 1200m Mdn,7,247259706,87856581,12,Ridotta,4,0.0,27.0,1.0,4.3
2025-09-02,Nowra,R7 1200m Mdn,7,247259706,87856583,14,Wild Legacy,5,0.0,11.21,0.0,2.51
2025-09-02,Scone,R1 1300m Mdn,1,247259713,1346628,9,Hot Chestnut,3,0.0,18.76,0.0,4.7
2025-09-02,Scone,R1 1300m Mdn,1,247259713,5534628,4,Toranaga,2,0.0,6.22,0.0,2.34
2025-09-02,Scone,R1 1300m Mdn,1,247259713,69128195,8,Dreymon,1,1.0,2.46,1.0,1.37
2025-09-02,Scone,R1 1300m Mdn,1,247259713,79562776,11,Pinot Nero,4,0.0,5.6,1.0,1.66
2025-09-02,Scone,R1 1300m Mdn,1,247259713,84659240,10,Irish Accolade,5,0.0,103.4,0.0,11.0
2025-09-02,Scone,R2 1400m CL1,2,247259718,4389789,8,Our Emily,1,0.0,6.46,0.0,2.03
2025-09-02,Scone,,2,247259718,55205914,11,Thirteen Under,5,,,,
2025-09-02,Scone,R2 1400m CL1,2,247259718,63858918,10,Starlacca,4,0.0,61.13,0.0,8.38
2025-09-02,Scone,R2 1400m CL1,2,247259718,84696168,3,Major Lightning,3,0.0,7.71,1.0,2.28
2025-09-02,Scone,R2 1400m CL1,2,247259718,87857830,2,Smart Buy,2,1.0,2.58,1.0,1.23
2025-09-02,Scone,R3 1100m Mdn,3,247259723,6972399,10,Iniesta,2,0.0,11.71,0.0,1.97
2025-09-02,Scone,R3 1100m Mdn,3,247259723,87767499,12,Mineral Resources,4,0.0,25.0,0.0,3.25
2025-09-02,Scone,R3 1100m Mdn,3,247259723,87857835,5,The Warrior,5,0.0,20.0,0.0,2.76
2025-09-02,Scone,R3 1100m Mdn,3,247259723,87857836,6,Autumn King,1,0.0,1.48,1.0,1.1
2025-09-02,Scone,R3 1100m Mdn,3,247259723,87857838,9,Hammoon Sensation,3,0.0,76.23,0.0,6.45
2025-09-02,Scone,R4 1100m Mdn,4,247259728,78977057,8,Miss Fleetwood,2,0.0,12.0,0.0,2.78
2025-09-02,Scone,R4 1100m Mdn,4,247259728,82310328,4,Rivana,4,0.0,50.0,0.0,8.2
2025-09-02,Scone,R4 1100m Mdn,4,247259728,86099370,5,Yvette,1,0.0,16.0,1.0,3.6
2025-09-02,Scone,R4 1100m Mdn,4,247259728,87857841,2,Flying Molly,5,0.0,44.0,0.0,7.2
2025-09-02,Scone,R4 1100m Mdn,4,247259728,87857842,6,Anotherbaddecision,3,0.0,13.5,0.0,2.96
2025-09-02,Scone,R5 1000m Hcap,5,247259733,75118216,5,Edge Of Midnight,2,0.0,9.4,1.0,1.91
2025-09-02,Scone,R5 1000m Hcap,5,247259733,77427161,2,Nights Inferno,5,0.0,9.98,0.0,2.32
2025-09-02,Scone,R5 1000m Hcap,5,247259733,78534801,3,Savethebesttillast,3,0.0,32.0,0.0,5.06
2025-09-02,Scone,R5 1000m Hcap,5,247259733,87857848,7,Quick Sharp,4,0.0,7.6,0.0,2.04
2025-09-02,Scone,R5 1000m Hcap,5,247259733,87857849,9,Social Circle,1,1.0,1.77,1.0,1.23
2025-09-02,Scone,R6 1600m Hcap,6,247259738,4333894,4,Bush Telegraph,3,0.0,44.0,0.0,8.06
2025-09-02,Scone,R6 1600m Hcap,6,247259738,9211475,1,Dale,1,0.0,4.22,0.0,1.67
2025-09-02,Scone,R6 1600m Hcap,6,247259738,62869304,6,Rockbarton Icon,5,0.0,37.39,0.0,8.62
2025-09-02,Scone,R6 1600m Hcap,6,247259738,68637713,9,Release Point,2,1.0,3.55,1.0,1.61
2025-09-02,Scone,R6 1600m Hcap,6,247259738,76389160,5,Bonnie And Bruce,4,0.0,11.59,0.0,3.15
2025-09-02,Scone,R7 1200m CL3,7,247259743,49514138,2,Cape Byron,2,0.0,11.29,0.0,3.65
2025-09-02,Scone,R7 1200m CL3,7,247259743,75084013,9,Wherestheprofit,1,0.0,3.51,1.0,1.47
2025-09-02,Scone,R7 1200m CL3,7,247259743,75355151,4,River Pat,3,0.0,17.5,0.0,3.75
2025-09-02,Scone,R7 1200m CL3,7,247259743,76705963,3,Verbil,4,1.0,4.32,1.0,1.83
2025-09-02,Scone,R7 1200m CL3,7,247259743,78811857,12,Hibiki Harmony,5,0.0,18.22,0.0,4.89
2025-09-02,Townsville,R1 1200m Mdn,1,247262075,60857501,11,Arik Lad,5,0.0,6.0,1.0,2.04
2025-09-02,Townsville,R1 1200m Mdn,1,247262075,61104681,1,Combat Crusader,3,0.0,8.95,0.0,3.1
2025-09-02,Townsville,R1 1200m Mdn,1,247262075,78756276,9,Charm Teller,2,0.0,5.7,1.0,2.06
2025-09-02,Townsville,R1 1200m Mdn,1,247262075,80091102,4,National Goal,4,0.0,9.06,0.0,2.89
