Date,Track,Race Name,Race,Market,Selection_ID,TAB_Number,Runner_Name,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value
2025-10-01,Bathurst,R3 1730m Pace M,3,248463037,6190558,7,REASON TO PARTY,9.97,0.0,14.0,0.0,3.65,0.028872331279552937
2025-10-01,Bathurst,R3 1730m Pace M,3,248463037,19750813,9,ALTA DOWNS,26.3,0.0,18.93,0.0,3.95,-0.014803388107877936
2025-10-01,Bathurst,R3 1730m Pace M,3,248463037,23085197,5,CARIBBEAN PAT,26.69,0.0,95.0,0.0,13.5,0.02694090039636371
2025-10-01,Bathurst,R3 1730m Pace M,3,248463037,23721663,6,ROCKY LEIGH,12.95,0.0,14.28,0.0,4.3,0.007192066015595425
2025-10-01,Bathurst,R3 1730m Pace M,3,248463037,27540137,1,THE DANCER,11.99,0.0,7.15,0.0,2.42,-0.05645730416372617
2025-10-01,Bathurst,R3 1730m Pace M,3,248463037,40164913,2,OUR UNCLE HAROLD,26.88,0.0,127.71,1.0,19.0,0.029372140564001028
2025-10-01,Bathurst,R3 1730m Pace M,3,248463037,51296163,8,TAFL MOVE,5.44,1.0,4.47,1.0,1.88,-0.03989011712067381
2025-10-01,Bathurst,R3 1730m Pace M,3,248463037,55494453,10,LETSGO MATILDA,12.71,0.0,26.0,0.0,6.73,0.04021666767536161
2025-10-01,Bathurst,R3 1730m Pace M,3,248463037,57462661,4,LINE ME UP BRO,6.65,0.0,11.35,0.0,2.7,0.06227021297737735
2025-10-01,Bathurst,R3 1730m Pace M,3,248463037,63027349,3,SHEZA BETTOR GEM,4.69,0.0,3.88,1.0,1.66,-0.044512342558195805
2025-10-01,Bathurst,R4 1730m Pace M,4,248463040,1099822,5,COLBY,8.03,1.0,1.86,1.0,1.46,-0.4131014073568205
2025-10-01,Bathurst,R4 1730m Pace M,4,248463040,28051831,6,DRIVE TO THE BEACH,9.92,0.0,18.01,0.0,3.9,0.04528174311762284
2025-10-01,Bathurst,R4 1730m Pace M,4,248463040,38514700,4,BETTOR KEPPEL,7.74,0.0,14.0,1.0,3.15,0.0577703949796973
2025-10-01,Bathurst,R4 1730m Pace M,4,248463040,43658790,3,GRAFFITI LANE,28.38,0.0,225.9,0.0,61.48,0.030809344253243075
2025-10-01,Bathurst,R4 1730m Pace M,4,248463040,53186077,1,KICKATINALONGPONY,7.54,0.0,12.0,0.0,3.3,0.0492926613616269
2025-10-01,Bathurst,R4 1730m Pace M,4,248463040,58973776,9,MISTERFOURTHOUSAND,7.64,0.0,7.93,0.0,2.12,0.004786647564091556
2025-10-01,Bathurst,R4 1730m Pace M,4,248463040,60815346,8,DEEPWATER CAM,27.65,0.0,390.0,0.0,65.0,0.03360226271618677
2025-10-01,Bathurst,R4 1730m Pace M,4,248463040,67267372,10,FLASH AZARAT,6.93,0.0,32.0,0.0,4.3,0.11305014430014432
2025-10-01,Bathurst,R4 1730m Pace M,4,248463040,71343722,7,ALWAYSBMINNIE,11.51,0.0,12.5,1.0,2.64,0.0068809730668983465
2025-10-01,Bathurst,R4 1730m Pace M,4,248463040,88347623,2,MY ULTIMATE LUCIUS,12.61,0.0,91.4,0.0,4.9,0.06836122212061214
2025-10-01,Bathurst,R5 1730m Pace M,5,248463043,22347737,2,THE HANDSOME ONE,4.87,0.0,2.86,0.0,1.41,-0.1443115406154421
2025-10-01,Bathurst,R5 1730m Pace M,5,248463043,25649105,9,CAPITALLEE,9.55,0.0,11.44,0.0,2.9,0.017299454472229317
2025-10-01,Bathurst,R5 1730m Pace M,5,248463043,38979746,8,ROSE OF JULIANA,21.35,0.0,200.0,0.0,50.0,0.0418384074941452
2025-10-01,Bathurst,R5 1730m Pace M,5,248463043,41490282,6,LUCKY ZARA,7.4,0.0,16.51,0.0,4.4,0.07456578322720053
2025-10-01,Bathurst,R5 1730m Pace M,5,248463043,51835571,10,BETTING ON COURAGE,9.18,1.0,18.0,1.0,4.1,0.0533769063180828
2025-10-01,Bathurst,R5 1730m Pace M,5,248463043,52900989,4,FESTINALENTE,6.92,0.0,6.57,0.0,2.08,-0.007698331001838782
2025-10-01,Bathurst,R5 1730m Pace M,5,248463043,53874418,7,WEENEEDDREAMS,19.59,0.0,48.0,1.0,8.8,0.030213118938233797
2025-10-01,Bathurst,R5 1730m Pace M,5,248463043,64208081,5,MY FRIEND MOLLY,53.12,0.0,158.92,0.0,130.0,0.012532827003963503
2025-10-01,Bathurst,R5 1730m Pace M,5,248463043,64385971,3,HALL MOST AN ANGEL,11.53,0.0,5.2,1.0,1.78,-0.10557742344385881
2025-10-01,Bathurst,R5 1730m Pace M,5,248463043,69213517,1,NIKALONG MINT,10.2,0.0,18.5,0.0,3.55,0.043985161632220465
2025-10-01,Bathurst,R6 1730m Pace M,6,248463046,87552653,5,YA RACIN CARL,6.53,0.0,26.0,1.0,2.6,0.1146778183531629
2025-10-01,Bathurst,R6 1730m Pace M,6,248463046,89110660,1,YOTTIE,3.2,1.0,1.34,1.0,1.06,-0.43376865671641784
2025-10-01,Bathurst,R6 1730m Pace M,6,248463046,89110661,2,BILLS SWAN SONG,14.66,0.0,209.03,0.0,6.36,0.06342882171459295
2025-10-01,Bathurst,R6 1730m Pace M,6,248463046,89110662,3,PROMISING MAN,32.63,0.0,270.0,0.0,29.44,0.02694294048875722
2025-10-01,Bathurst,R6 1730m Pace M,6,248463046,89110663,4,ONLY ONE REASON,31.83,0.0,450.0,0.0,19.5,0.02919468007121165
2025-10-01,Bathurst,R6 1730m Pace M,6,248463046,89110665,7,CALL ME BILLY,13.12,0.0,11.6,0.0,1.93,-0.009987384356602194
2025-10-01,Bathurst,R6 1730m Pace M,6,248463046,89110666,8,SAINT GUTHO,21.05,0.0,100.0,0.0,4.84,0.03750593824228028
2025-10-01,Bathurst,R6 1730m Pace M,6,248463046,89110667,9,SLICK BY DESIGN,3.57,0.0,8.98,1.0,1.35,0.1687534702076822
2025-10-01,Bathurst,R7 1730m Pace M,7,248463049,81780184,5,MINOR PREMIER,9.54,0.0,28.0,0.0,2.8,0.06910751722072478
2025-10-01,Bathurst,R7 1730m Pace M,7,248463049,86141918,4,ADAH KOKO,5.48,0.0,6.57,1.0,1.52,0.03027475030274751
2025-10-01,Bathurst,R7 1730m Pace M,7,248463049,88794349,6,BETHS FURY,29.32,0.0,582.98,0.0,55.0,0.03239108729448924
2025-10-01,Bathurst,R7 1730m Pace M,7,248463049,89110668,1,SAMUI,11.12,0.0,44.0,1.0,3.05,0.06720078482668412
2025-10-01,Bathurst,R7 1730m Pace M,7,248463049,89110669,2,MOREFUNTOCOME,4.39,0.0,24.93,0.0,1.91,0.18767811832127682
2025-10-01,Bathurst,R7 1730m Pace M,7,248463049,89110670,3,I AM RAVISHING,3.14,1.0,1.73,1.0,1.07,-0.2595633445013071
2025-10-01,Bathurst,R7 1730m Pace M,7,248463049,89110671,7,THE NEEDY QUEEN,69.68,0.0,146.12,0.0,16.5,0.0075076302037581045
2025-10-01,Bathurst,R7 1730m Pace M,7,248463049,89110672,8,ROSANNA SHANNON,35.59,0.0,77.53,0.0,8.0,0.015199547333271309
2025-10-01,Bathurst,R8 1730m Pace M,8,248463052,42162028,5,PAD THAI,40.83,,,,,
2025-10-01,Bathurst,R8 1730m Pace M,8,248463052,72241090,2,BETTINGONYA,13.27,,,,,
2025-10-01,Bathurst,R8 1730m Pace M,8,248463052,85856084,1,KAELEIGHS COMET,36.14,,,,,
2025-10-01,Bathurst,R8 1730m Pace M,8,248463052,87769528,3,COME ON SHANNON,13.79,,,,,
2025-10-01,Bathurst,R8 1730m Pace M,8,248463052,89110673,4,AARON MINT,37.06,,,,,
2025-10-01,Bathurst,R8 1730m Pace M,8,248463052,89110674,6,TEDDY ZING,49.43,,,,,
2025-10-01,Bathurst,R8 1730m Pace M,8,248463052,89110675,7,BEROCCA BERNIE,2.94,,,,,
2025-10-01,Bathurst,R8 1730m Pace M,8,248463052,89110676,8,RACING RAY,46.93,,,,,
2025-10-01,Bathurst,R8 1730m Pace M,8,248463052,89110677,9,CALIFORNIAPRINCESS,3.62,,,,,
2025-10-01,Bathurst,R8 1730m Pace M,8,248463052,89110678,10,MERRYWOOD MARY,8.68,,,,,
2025-10-01,Bathurst,R9 1730m Pace M,9,248463055,5719445,4,DELIGHTFUL MARY,15.38,,,,,
2025-10-01,Bathurst,R9 1730m Pace M,9,248463055,66379162,6,DEAR DARLING,3.71,,,,,
2025-10-01,Bathurst,R9 1730m Pace M,9,248463055,78567591,2,MONSTER MINT,13.32,,,,,
2025-10-01,Bathurst,R9 1730m Pace M,9,248463055,85252325,1,BRADNESS MOO,17.7,,,,,
2025-10-01,Bathurst,R9 1730m Pace M,9,248463055,88794355,7,A TRUE BELIEVER,16.35,,,,,
2025-10-01,Bathurst,R9 1730m Pace M,9,248463055,89110679,3,GENERAL MISCONDUCT,6.39,,,,,
2025-10-01,Bathurst,R9 1730m Pace M,9,248463055,89110680,5,MCSIREN,12.44,,,,,
2025-10-01,Bathurst,R9 1730m Pace M,9,248463055,89110681,8,BETTOR BRILLIANCE,6.89,,,,,
2025-10-01,Bathurst,R9 1730m Pace M,9,248463055,89110682,9,RUSTY VEEJAY,69.63,,,,,
2025-10-01,Bathurst,R9 1730m Pace M,9,248463055,89110683,10,BRADNESS BRANDRISI,13.12,,,,,
2025-10-01,Bendigo,R1 2150m Pace M,1,248465247,3560993,8,SPECULATOR,37.26,0.0,130.0,0.0,13.0,0.019146124943226393
2025-10-01,Bendigo,R1 2150m Pace M,1,248465247,23047284,9,MYNAMEISRUBY,7.68,0.0,18.5,0.0,4.2,0.07615427927927929
2025-10-01,Bendigo,R1 2150m Pace M,1,248465247,27444908,5,FAVOURITEHIGHLIGHT,17.72,0.0,20.0,0.0,5.0,0.006433408577878108
2025-10-01,Bendigo,R1 2150m Pace M,1,248465247,38090816,4,ICANMOTOR,4.71,0.0,5.22,1.0,1.8,0.020743343827024918
2025-10-01,Bendigo,R1 2150m Pace M,1,248465247,39141805,2,NOBLE JULIA,10.21,0.0,22.0,0.0,5.7,0.05248864749354465
2025-10-01,Bendigo,R1 2150m Pace M,1,248465247,43653172,7,GO GEORGE GO,30.18,0.0,212.2,0.0,38.0,0.0284219908322606
2025-10-01,Bendigo,R1 2150m Pace M,1,248465247,46675991,11,LILNOVA,42.92,0.0,257.32,0.0,75.0,0.01941294950938116
2025-10-01,Bendigo,R1 2150m Pace M,1,248465247,56357720,10,THE MAJORS GIRL,13.1,0.0,110.0,0.0,22.74,0.06724496877168633
2025-10-01,Bendigo,R1 2150m Pace M,1,248465247,75314186,3,LILSTREPO,11.73,1.0,6.18,1.0,2.04,-0.07656080583351958
2025-10-01,Bendigo,R1 2150m Pace M,1,248465247,89061587,1,KIDWITHAGRIN,6.49,0.0,6.88,0.0,1.99,0.008734367721360214
2025-10-01,Bendigo,R1 2150m Pace M,1,248465247,89061590,12,PRINCESS ARNA,9.63,0.0,3.3,1.0,1.44,-0.1991881431133768
2025-10-01,Bendigo,R2 1650m Pace M,2,248465249,20274590,6,LENARD ESS,12.14,0.0,22.39,1.0,5.4,0.037709527008482985
2025-10-01,Bendigo,R2 1650m Pace M,2,248465249,41477543,1,ARNIES ARMY,8.74,0.0,13.0,0.0,3.35,0.03749339904946311
2025-10-01,Bendigo,R2 1650m Pace M,2,248465249,43989531,5,KEAYANG OMAR,10.72,0.0,4.5,0.0,2.0,-0.12893864013266998
2025-10-01,Bendigo,R2 1650m Pace M,2,248465249,55713905,4,MICHEN ROY,22.27,0.0,13.03,0.0,3.53,-0.03184251327029849
2025-10-01,Bendigo,R2 1650m Pace M,2,248465249,65822636,2,SHEZA DAYDREAMA,8.49,0.0,9.68,0.0,2.73,0.014479845029154365
2025-10-01,Bendigo,R2 1650m Pace M,2,248465249,67822931,9,KARUMA KEV,6.28,0.0,9.8,1.0,2.79,0.05719485246327831
2025-10-01,Bendigo,R2 1650m Pace M,2,248465249,71724258,3,TOORAM CEE CEE,5.09,1.0,5.03,1.0,1.9,-0.002343502833685479
2025-10-01,Bendigo,R2 1650m Pace M,2,248465249,75356056,8,CARRAMAR TITMUS,11.27,0.0,5.92,0.0,2.17,-0.08018777428715317
2025-10-01,Bendigo,R2 1650m Pace M,2,248465249,89061603,7,POSTIT LAFITE,9.74,0.0,183.14,0.0,30.0,0.09720910092457404
2025-10-01,Bendigo,R3 1650m Trot M,3,248465251,13580011,1,TENSION SEEKER,35.85,0.0,510.0,0.0,77.19,0.02593321847567479
2025-10-01,Bendigo,R3 1650m Trot M,3,248465251,24229029,3,CHRISTMAS BABE,8.69,0.0,22.42,0.0,2.96,0.070471765612858
2025-10-01,Bendigo,R3 1650m Trot M,3,248465251,38454730,7,LITTLE TEDEY,33.81,0.0,223.12,0.0,32.0,0.02509515505892132
2025-10-01,Bendigo,R3 1650m Trot M,3,248465251,41575555,2,XIAOBO,13.34,0.0,36.0,0.0,4.67,0.04718474096285191
2025-10-01,Bendigo,R3 1650m Trot M,3,248465251,48516960,4,POPPY POPSTAR,7.93,0.0,7.74,1.0,1.75,-0.0030955616163393374
2025-10-01,Bendigo,R3 1650m Trot M,3,248465251,48910076,9,WHATS THE TEA,14.51,0.0,55.0,0.0,6.0,0.05073616941294406
2025-10-01,Bendigo,R3 1650m Trot M,3,248465251,61671139,8,FRANKYTHEFRENCHMAN,6.69,0.0,15.0,1.0,2.2,0.08281016442451418
2025-10-01,Bendigo,R3 1650m Trot M,3,248465251,65260837,6,CHAMPAGNES,5.6,1.0,1.61,1.0,1.13,-0.4425465838509316
2025-10-01,Bendigo,R3 1650m Trot M,3,248465251,74616292,5,THE NIGHT QUEEN,4.36,0.0,13.5,0.0,2.08,0.15528372409106353
2025-10-01,Bendigo,R4 2150m Pace M,4,248465253,8182877,5,IMPEACHED,7.75,0.0,180.0,0.0,17.23,0.12347670250896058
2025-10-01,Bendigo,R4 2150m Pace M,4,248465253,25054304,7,MAYWYNS JEWEL,23.2,0.0,36.0,0.0,5.5,0.015325670498084296
2025-10-01,Bendigo,R4 2150m Pace M,4,248465253,28152905,3,MADAM REACTOR,3.51,0.0,1.69,1.0,1.12,-0.30681569143107607
2025-10-01,Bendigo,R4 2150m Pace M,4,248465253,37258847,6,REDBANK MOLLY,5.84,1.0,8.56,1.0,2.02,0.0544104468057867
2025-10-01,Bendigo,R4 2150m Pace M,4,248465253,56809562,4,MONSIEUR FLAMEL,12.13,0.0,65.0,0.0,6.4,0.06705561544803094
2025-10-01,Bendigo,R4 2150m Pace M,4,248465253,70079662,8,KALKADOON DREAMING,10.76,0.0,20.0,0.0,2.92,0.0429368029739777
2025-10-01,Bendigo,R4 2150m Pace M,4,248465253,89061616,1,RANDOM MAHONEY,9.44,0.0,26.0,0.0,3.2,0.06747066492829205
2025-10-01,Bendigo,R4 2150m Pace M,4,248465253,89061617,2,BREAK MY ART,11.06,0.0,7.36,1.0,1.62,-0.04545365201666797
2025-10-01,Bendigo,R5 1650m Pace M,5,248465255,35608396,2,WOW YOU CAN DANCE,6.94,0.0,11.0,1.0,4.4,0.053183128111082
2025-10-01,Bendigo,R5 1650m Pace M,5,248465255,35620857,4,WRITTEN IN SILK,2.91,0.0,2.97,0.0,1.5,0.006942274983512131
2025-10-01,Bendigo,R5 1650m Pace M,5,248465255,43509961,1,CHANSU,10.02,0.0,239.21,0.0,40.0,0.09561997196193292
2025-10-01,Bendigo,R5 1650m Pace M,5,248465255,63644345,6,WATCH IT HAPPEN,13.5,0.0,50.72,0.0,13.0,0.05435798574599836
2025-10-01,Bendigo,R5 1650m Pace M,5,248465255,74572562,3,EARS THE BOSS,6.12,0.0,5.8,0.0,2.56,-0.009015100292990769
2025-10-01,Bendigo,R5 1650m Pace M,5,248465255,82611572,8,OWEN THE SAINTS,5.73,1.0,2.78,1.0,1.61,-0.18519216040779946
2025-10-01,Bendigo,R6 1650m Pace M,6,248465257,26435821,2,WHERES WOOD WOOD,5.56,0.0,2.78,0.0,1.46,-0.1798561151079137
2025-10-01,Bendigo,R6 1650m Pace M,6,248465257,38553633,4,SALSBOY,4.12,0.0,7.6,1.0,2.25,0.1111394992335207
2025-10-01,Bendigo,R6 1650m Pace M,6,248465257,38697708,1,ONECROWDEDHOUR,8.04,0.0,6.14,0.0,1.72,-0.03848834005866433
2025-10-01,Bendigo,R6 1650m Pace M,6,248465257,39610636,8,TASTE IT,18.87,0.0,18.0,0.0,4.7,-0.002561384914326094
2025-10-01,Bendigo,R6 1650m Pace M,6,248465257,62433930,5,PAPPA LEO,35.25,0.0,47.63,0.0,10.5,0.007373623215596585
2025-10-01,Bendigo,R6 1650m Pace M,6,248465257,67822920,6,MAJORS CREEK,5.43,0.0,10.5,1.0,2.62,0.08892396737700606
2025-10-01,Bendigo,R6 1650m Pace M,6,248465257,84267097,7,EMJAY JAZZ,5.9,1.0,5.1,1.0,1.81,-0.02658690594882024
2025-10-01,Bendigo,R6 1650m Pace M,6,248465257,89061618,3,ORSOME DIVA,56.3,0.0,542.79,0.0,130.99,0.015919656212129707
2025-10-01,Bendigo,R7 1650m Pace M,7,248465259,10413784,7,TRIP TO PARIS,9.37,0.0,26.0,1.0,3.0,0.0682620474509482
2025-10-01,Bendigo,R7 1650m Pace M,7,248465259,82311226,3,FICTION FILE,1.56,1.0,1.13,1.0,1.44,-0.24393011118674846
2025-10-01,Bendigo,R7 1650m Pace M,7,248465259,89061619,1,LETS FLY WITH ME,10.52,0.0,98.16,0.0,6.2,0.08486958515777764
2025-10-01,Bendigo,R7 1650m Pace M,7,248465259,89061620,4,OZZIE PEARL,8.11,0.0,15.5,0.0,1.85,0.058788433236545895
2025-10-01,Bendigo,R7 1650m Pace M,7,248465259,89061622,6,ALCATRAZ MISS,30.4,0.0,410.0,0.0,139.28,0.03045571245186136
2025-10-01,Globe Derby,R2 1800m Pace M,2,248465182,8772520,2,LUV ME OR HATE ME,28.1,0.0,130.0,0.0,46.0,0.027894880919791948
2025-10-01,Globe Derby,R2 1800m Pace M,2,248465182,20944036,1,PASSIONATE PURSUIT,16.69,0.0,24.0,0.0,5.3,0.0182494507689235
2025-10-01,Globe Derby,R2 1800m Pace M,2,248465182,20980618,4,WHITE STAR VILLAGE,5.95,0.0,4.56,0.0,1.59,-0.051231018723278815
2025-10-01,Globe Derby,R2 1800m Pace M,2,248465182,22537352,3,CHILDERS ROAD,6.62,0.0,4.12,1.0,1.58,-0.09166104478925294
2025-10-01,Globe Derby,R2 1800m Pace M,2,248465182,25009512,9,GOLDEN JAYLET,4.7,0.0,3.7,0.0,1.49,-0.05750431282346172
2025-10-01,Globe Derby,R2 1800m Pace M,2,248465182,35994315,6,MAJOR MAD,7.27,0.0,17.45,1.0,11.19,0.08024499158531156
2025-10-01,Globe Derby,R2 1800m Pace M,2,248465182,39387719,7,WHITESTARCHRISTIAN,22.16,0.0,24.98,0.0,3.74,0.005094328170117325
2025-10-01,Globe Derby,R2 1800m Pace M,2,248465182,46479458,8,TWIN CONNECTION,5.26,1.0,9.8,1.0,2.14,0.08807325211453405
2025-10-01,Globe Derby,R3 1800m Pace M,3,248465184,2476139,7,PRE NUP,12.29,0.0,11.44,1.0,2.7,-0.006045622400382367
2025-10-01,Globe Derby,R3 1800m Pace M,3,248465184,3820416,8,ROSTOVA,6.96,1.0,8.4,1.0,2.7,0.02463054187192118
2025-10-01,Globe Derby,R3 1800m Pace M,3,248465184,10173342,3,CAVALRY,4.79,0.0,5.3,0.0,1.85,0.02008902194036316
2025-10-01,Globe Derby,R3 1800m Pace M,3,248465184,11223382,6,BAZ,9.32,0.0,12.68,0.0,3.42,0.028431784026752963
2025-10-01,Globe Derby,R3 1800m Pace M,3,248465184,43166888,4,THE NOTORIOUS R B G,12.38,0.0,5.88,0.0,1.95,-0.08929258294594089
2025-10-01,Globe Derby,R3 1800m Pace M,3,248465184,53374267,1,PARADIGM,6.3,0.0,8.2,1.0,2.53,0.03677893921796359
2025-10-01,Globe Derby,R3 1800m Pace M,3,248465184,71446816,2,WEOWNA SEGRETA,6.92,0.0,5.2,0.0,1.76,-0.047799021787461066
2025-10-01,Globe Derby,R3 1800m Pace M,3,248465184,72917927,5,CLARENDEN SAKURA,13.38,0.0,60.0,0.0,16.0,0.05807174887892376
2025-10-01,Globe Derby,R4 1800m Pace M,4,248465186,71343089,8,CAPTAINS DREAM,10.75,0.0,29.0,0.0,2.6,0.05854049719326383
2025-10-01,Globe Derby,R4 1800m Pace M,4,248465186,73525092,1,CLARENDEN VINTAGE,9.87,0.0,17.39,1.0,1.96,0.04381280977025659
2025-10-01,Globe Derby,R4 1800m Pace M,4,248465186,74227509,5,NANNA HELEN,6.37,0.0,14.5,0.0,2.3,0.08802035403020625
2025-10-01,Globe Derby,R4 1800m Pace M,4,248465186,77083482,6,MAISIELOUISA,12.63,0.0,70.0,0.0,4.9,0.06489084945141951
2025-10-01,Globe Derby,R4 1800m Pace M,4,248465186,77740085,2,RUMBLE ALONG,23.3,0.0,180.0,0.0,17.5,0.03736289938006676
2025-10-01,Globe Derby,R4 1800m Pace M,4,248465186,78755930,4,THE GAME,53.72,0.0,228.91,0.0,32.0,0.014246511836843535
2025-10-01,Globe Derby,R4 1800m Pace M,4,248465186,80720504,7,CATHERINE,12.04,0.0,77.09,0.0,9.88,0.07008462732216605
2025-10-01,Globe Derby,R4 1800m Pace M,4,248465186,87206797,3,DALLAS DALE,3.28,1.0,1.35,1.0,1.1,-0.4358626919602529
2025-10-01,Globe Derby,R4 1800m Pace M,4,248465186,88747954,9,DON CAPITANO,8.35,0.0,18.0,1.0,2.34,0.06420492348636062
2025-10-01,Globe Derby,R5 1800m Pace M,5,248465188,74540250,8,CICI NIEN,12.22,0.0,34.0,0.0,4.4,0.05242129585058245
2025-10-01,Globe Derby,R5 1800m Pace M,5,248465188,86669646,4,RICKSHAWSHADOW,4.28,0.0,2.52,1.0,1.28,-0.1631805370123127
2025-10-01,Globe Derby,R5 1800m Pace M,5,248465188,88707071,1,CLARENDEN ARCADIA,12.61,0.0,12.5,0.0,2.38,-0.0006978588421887311
2025-10-01,Globe Derby,R5 1800m Pace M,5,248465188,88747953,7,LEICA GREY SHARK,30.41,0.0,105.59,0.0,43.03,0.023413325957004127
2025-10-01,Globe Derby,R5 1800m Pace M,5,248465188,89110972,3,AMIRA MARIE,12.94,1.0,4.37,1.0,1.65,-0.15155319924028873
2025-10-01,Globe Derby,R5 1800m Pace M,5,248465188,89110973,5,OAKLANDER,6.63,0.0,200.0,0.0,160.95,0.14582956259426846
2025-10-01,Globe Derby,R5 1800m Pace M,5,248465188,89110974,6,ARROWSDIDIT,21.32,0.0,63.65,0.0,6.4,0.03119339610823143
2025-10-01,Globe Derby,R5 1800m Pace M,5,248465188,89110975,9,NURUNDERI,9.4,0.0,47.16,1.0,6.88,0.08517856820601663
2025-10-01,Globe Derby,R5 1800m Pace M,5,248465188,89110976,10,JUST BECCY,5.25,0.0,5.3,0.0,1.78,0.001796945193171584
2025-10-01,Globe Derby,R6 1800m Pace M,6,248465190,12462228,1,BETTOR BE LIVELY,9.05,0.0,3.54,0.0,1.48,-0.17198863813715393
2025-10-01,Globe Derby,R6 1800m Pace M,6,248465190,42560369,2,BUZZ BOMB,5.43,0.0,10.92,1.0,1.96,0.09258697104000972
2025-10-01,Globe Derby,R6 1800m Pace M,6,248465190,42589894,6,TRUE BLUE ROSE,17.46,0.0,57.22,0.0,8.2,0.03979736176322331
2025-10-01,Globe Derby,R6 1800m Pace M,6,248465190,55458826,5,VATICAN GREEN,5.02,1.0,3.7,1.0,1.7,-0.0710670830192742
2025-10-01,Globe Derby,R6 1800m Pace M,6,248465190,57412287,3,BUTTER CUP,14.78,0.0,49.11,1.0,10.88,0.04729654700764267
2025-10-01,Globe Derby,R6 1800m Pace M,6,248465190,58345251,4,TRAILBLAZER,4.71,0.0,5.3,0.0,1.97,0.023634979770059683
2025-10-01,Globe Derby,R6 1800m Pace M,6,248465190,65860603,7,FENG SHUI STAR,15.39,0.0,70.0,0.0,13.0,0.05069154367399981
2025-10-01,Globe Derby,R6 1800m Pace M,6,248465190,67360812,8,PLACES YOU DONT,9.59,0.0,14.26,0.0,2.64,0.034149059548062424
2025-10-01,Globe Derby,R7 2230m Trot M,7,248465192,1325842,2,IVAR,30.99,0.0,32.0,0.0,8.0,0.0010184737011939352
2025-10-01,Globe Derby,R7 2230m Trot M,7,248465192,6428535,10,BUCKLES,11.16,0.0,10.68,0.0,2.68,-0.004027224034473045
2025-10-01,Globe Derby,R7 2230m Trot M,7,248465192,18129602,5,HORSE OF COURSE,11.14,0.0,15.2,0.0,3.55,0.023977133138051596
