Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
1/02/2024,Greyhounds,VIC,Sandown Park,Michael Tye,224244956,65520428,lay,TRUE,"LAY (WIN) 4. Shima Steel for 1.5 units at less than $4.60

Shima Steel can explode the lids and carve out some sizzling sectionals and break the hearts of those chasing him but he seems to race better at The Meadows than he does at Sandown Park, even though he has a PB here of 29.36. He raced as recently as Monday at Geelong and in what looked a very winnable race and I thought he was extremely disappointing. The run looked to be a gut buster and that may not bode well in a hot race tonight. ",Shima Steel,0,6.06,0.20,-1.00,0.20
1/02/2024,Greyhounds,VIC,Sandown Park,Michael Tye,224244936,63609764,back,TRUE,"BACK (WIN) #3 Zipping Kendrick for 1.5 units at $3.15+

Zipping Kendrick had nothing go right here last time he raced at this venue and he still nearly won. His last two starts at The Meadows have been in tricky races and looks much better suited here. He is the capability of leading this but is also versatile enough to come from off the pace. If he was to miss the kick I could see Lakeview Emily and Groovebird spearing off the track at the first turn so he may end up getting a great run through anyway. ",Zipping Kendrick,0,3.93,-1.00,-1.00,0.34
1/02/2024,Greyhounds,VIC,Sandown Park,Michael Tye,224244946,58372101,back,FALSE,"LAY (WIN): 8. Ice Bath Forth for 1.5 units at less than $5.50

There is plenty of early pace here with Steath and Ike Bale the likely leaders. This may mean Ice Bath Forth gets posted wide and when in doubt I'm always happy to Lay off Box 8 which has a very poor winning strike rate over this 515m start. ",Ice Bath Forth,0,4.58,-1.00,-1.00,0.28
1/02/2024,Harness,VIC,Shepparton,Darren and Brett Carroll,224198900,65469522,back,FALSE,I Didnt Know That expected to win this – small WIN bet.,I Didnt Know That,1,1.63,0.63,0.63,-1.00
1/02/2024,Harness,VIC,Shepparton,Darren and Brett Carroll,224198912,59416345,lay,TRUE,"LAY (WIN): #7 Lilli Bet at up to $10

Lilli Bet is a speedy mare who has run her best races over the sprint trip. Throwing in the wide draw here, she looks up against it tonight.",Lilli Bet,0,14.52,0.07,-1.00,0.07
1/02/2024,Harness,VIC,Shepparton,Darren and Brett Carroll,224198910,65469541,back,TRUE,"BACK (WIN): #9 Dat Lou AT $1.80+

Dat Lou ran a cracking race on stable debut last time out. The draw should work out well &amp; I’m expecting this horse to settle midfield &amp; be too strong &amp; too fast up the straight.",Dat Lou,0,1.99,-1.00,-1.00,1.01
1/02/2024,Thoroughbred,QLD,Doomben,Shane Ciurleo,224209482,8288858,lay,TRUE,"LAY (WIN) 1. FEMME FATALE 

Confident will lead, but very doubtful can run out a strong 1200m, especially on a wet deck.",Femme Fatale,0,3.15,0.47,-1.00,0.47
1/02/2024,Thoroughbred,QLD,Doomben,Shane Ciurleo,224209517,65460112,back,TRUE,"BACK (WIN) 9. PETERSHAM

Was a nice “pipe opener” first up, with very strong closing sectionals. Marked him sub $3 and have him clear horse to beat ",Petersham,0,3.26,-1.00,-1.00,0.44
1/02/2024,Thoroughbred,QLD,Doomben,Shane Ciurleo,224209496,27768724,back,FALSE,"BACK (WIN) 3. LE HERROS

Happy to play LE HEROS at odds here. Fitter now, leads and can run a race better than market suggest / expects. ",Le Heros,0,16.69,-1.00,-1.00,0.06
1/02/2024,Thoroughbred,QLD,Doomben,Wolfden Pro Picks,224209524,65460120,back,FALSE,,Moonan Me,1,4.42,3.42,3.42,-1.00
1/02/2024,Thoroughbred,QLD,Doomben,Wolfden Pro Picks,224209482,52842039,back,TRUE,,Ser Joh,0,2.13,-1.00,-1.00,0.88
1/02/2024,Thoroughbred,NSW,Gosford,Wolfden Pro Picks,224199393,65487362,back,FALSE,,Hellinda,0,3.38,-1.00,-1.00,0.42
1/02/2024,Thoroughbred,NSW,Gosford,Wolfden Pro Picks,224199383,65487359,back,FALSE,,Himeros,0,11.25,-1.00,-1.00,0.10
1/02/2024,Thoroughbred,VIC,Pakenham,Glenn Ingram,224198238,63363614,back,TRUE,"BACK: #12 Princess Pia (WIN) for 3 units 

Suitable race up to 1400m today with the rail out and going forward from her inside draw. ",Princess Pia,0,3.06,-1.00,-1.00,0.49
1/02/2024,Thoroughbred,VIC,Pakenham,Jackson Oldham,224198203,65487403,back,TRUE,"BACK: 10. Sinister Sauce (WIN) for 2 unit(s) (Rated at: $5.12)

Sinister Sauce has showed plenty in three career runs despite not managing a placing in those runs. Two back she was in an impossible position at Seymour behind Inez, running some of the best closing splits of the meeting. She copped a check in the straight last start at Cranbourne and was still picking up through the line. She gets up in trip and on a big track and gets D.Lane.",Sinister Sauce,1,5.74,4.74,4.74,-1.00
1/02/2024,Thoroughbred,VIC,Pakenham,Jackson Oldham,224198217,667140,lay,TRUE,"LAY: 2. Rampant Lion (WIN) for 4 unit(s) (Rated at: $8)

Happy to oppose Rampant Lion, D.Lane gets on the stablemate Scorsese which tells you which horse the Moody/Coleman team like better for this. The stable is 2/22 the last two months with horses first-up and 12 of those started $6 or shorter.",Rampant Lion,0,6.66,0.18,-1.00,0.18
1/02/2024,Thoroughbred,VIC,Pakenham,Wolfden Pro Picks,224198231,53344495,back,FALSE,,Vienna Vixen,1,3.33,2.33,2.33,-1.00
1/02/2024,Thoroughbred,VIC,Pakenham,Wolfden Pro Picks,224198210,65487404,back,FALSE,,Magarten,0,2.81,-1.00,-1.00,0.55
2/02/2024,Greyhounds,VIC,Geelong,Michael Tye,224282920,60452251,back,FALSE,"BACK (WIN) 6. Minty Box for 1.5 units at $3.00+

Minty Box should be able to zoom straight to the front in a race where there isn't a ton of early pressure. Box 6 doesn't bother me to much as he usually leads early in most races he contests. He has gotten stronger in recent weeks which adds to my confidence. ",Minty Box,1,2.95,1.95,1.95,-1.00
2/02/2024,Greyhounds,VIC,Geelong,Michael Tye,224282900,65566237,lay,TRUE,"LAY (WIN) 8. Rapid Heart for 1.5 units at less than $4.50

This is a race with a deceptive amount of depth and Rapid Heart may struggle to get a clean run across with some wide runners drawn underneath him, especially in unfamiliar territory. Seeing he is with the powerful Thompson kennel he is likely to be over bet in this event. ",Rapid Heart,0,1.53,1.89,-1.00,1.89
2/02/2024,Greyhounds,VIC,Geelong,Michael Tye,224282910,60569224,back,FALSE,"BACK (WIN) 4. Mister Easy for 2 units at $1.50+

Mister Easy won his heat with a leg in the air and I expect more of the same in this final. He looks perfectly drawn in Box 4 here as he raced on the middle of the track in his heat run. Crimson Cannon will look to push off the track so Box 1 is no help to his chances and the wide runners will struggle to get across at the first turn so I keep coming back to Mister Easy.",Mister Easy,1,1.58,0.58,0.58,-1.00
2/02/2024,Greyhounds,VIC,Geelong,Michael Tye,224282925,59586547,back,TRUE,"BACK (WIN) 3. Tim Zoo for 2 units at $1.50+

Tim Zoo is a superstar chaser who looks well drawn in Box 3. There isn't a ton of speed drawn around him and he should be able to use his explosive mid race speed to power to the front and lead this all the way.",Tim Zoo,0,1.94,-1.00,-1.00,1.06
2/02/2024,Harness,WA,Gloucester Park,Scott Hill,224244841,44052042,back,FALSE,"BACK (WIN) #7 Flying Rumour at $5.00+

Love the way this bloke is going and his last run was sensational after doing some early work and continuing to hit the line.  Will need some luck but he is great value in a pretty even race.",Flying Rumour,1,7.55,6.55,6.55,-1.00
2/02/2024,Harness,WA,Gloucester Park,Scott Hill,224244865,38256350,back,FALSE,"BACK (WIN) #5 Rumour Has It at $1.65+

Rumour Has It low flying at the moment and will work to the top and post Three Rumours which gives her a massive advantage.",Rumour Has It,1,1.87,0.87,0.87,-1.00
2/02/2024,Harness,WA,Gloucester Park,Scott Hill,224244859,41035542,back,FALSE,"BACK (WIN) #4 Ardens Horizon at $1.90+

Last time Ardens Horizon led under these conditions he was ran down late by Minstrel. I think it’s a simple case of him stepping and they wont beat him.",Ardens Horizon,1,1.61,0.61,0.61,-1.00
2/02/2024,Harness,WA,Gloucester Park,Scott Hill,224244844,43352833,back,TRUE,"BACK (WIN) #2 Sugar Apple at $1.50+

Think this bloke will just roll to the top and be too good for them.",Sugar Apple,1,1.35,0.35,0.35,-1.00
2/02/2024,Harness,WA,Gloucester Park,Scott Hill,224244865,39905437,lay,TRUE,"LAY (WIN) #6 Three Rumours at under $4.00

As good a mare as she is I just can’t see Three Rumours sitting outside of Rumour Has It on the pegs and beating her.",Three Rumours,0,4.84,0.26,-1.00,0.26
2/02/2024,Harness,WA,Gloucester Park,Scott Hill,224244853,38262490,back,FALSE,"BACK (WIN) #6 Cowboys N Bandits at $1.40+

Cowboys N Bandits had a confidence boosting win on Tuesday and expect him to be dominant here.",Cowboys N Bandits,0,1.75,-1.00,-1.00,1.33
2/02/2024,Thoroughbred,NSW,Bathurst,Wolfden Pro Picks,224243175,38415700,back,FALSE,,Benyatta,0,6.37,-1.00,-1.00,0.19
2/02/2024,Thoroughbred,NSW,Canterbury,Wolfden Pro Picks,224246035,64319473,back,FALSE,,Bubbas Bay,0,1.99,-1.00,-1.00,1.01
2/02/2024,Thoroughbred,NSW,Canterbury,Wolfden Pro Picks,224246019,9973233,back,TRUE,,Sophias Magic,0,3.56,-1.00,-1.00,0.39
2/02/2024,Thoroughbred,NSW,Canterbury,Wolfden Pro Picks,224278977,65520232,back,FALSE,,Anini,0,14.52,-1.00,-1.00,0.07
2/02/2024,Thoroughbred,VIC,Moonee Valley,Daniel O'Sullivan,224245195,3474581,back,FALSE,"Back R8 | #10 Hello World 

Will settle near the lead and look to control the tempo",Hello World,1,3.57,2.57,2.57,-1.00
2/02/2024,Thoroughbred,VIC,Moonee Valley,Daniel O'Sullivan,224245187,52237073,back,FALSE,"Back R7 | #9 Satin and Silk

The Snowdens have brought Satin and Silk down from NSW which is a good pointer. ",Satin And Silk,1,2.80,1.80,1.80,-1.00
2/02/2024,Thoroughbred,VIC,Moonee Valley,Daniel O'Sullivan,224245139,54632559,back,FALSE,"Back R1 | #4 Unusual Pearl 

""Appreciates the step up to 2400m""",Unusual Pearl,1,1.66,0.66,0.66,-1.00
2/02/2024,Thoroughbred,VIC,Moonee Valley,Daniel O'Sullivan,224245163,64343007,back,FALSE,"Back R4 | #2 Genricho

A strong SP profile and can improve on that rating. ",Genrichero,0,1.92,-1.00,-1.00,1.09
2/02/2024,Thoroughbred,VIC,Moonee Valley,Jackson Oldham,224245195,3474581,back,FALSE,"BACK: 10. Hello World  (WIN) for 2 unit(s) (Rated at: $2.9)

Hello World comes through what I am betting on to be a really strong form race at Mornington, the last 600m sectionals were hot and he maps well again here. plenty of positives in a race that falls away quickly. 

   
",Hello World,1,3.57,2.57,2.57,-1.00
2/02/2024,Thoroughbred,VIC,Moonee Valley,Jackson Oldham,224245163,64343007,back,TRUE,"BACK: 2. Genrichero  (WIN) for 3.5 unit(s) (Rated at: $1.61)

Genrichero was also entered on Saturday at Caulfield but it looks like Laurie has decided to take the softer of the two options and that would result in a win. He was terrific zipping home in the fastest sectionals of the meeting over 1200m on debut behind Hello World before winning impressively off another slow speed last start. The only worry is the way he got around the corner last start at Mornington but this is a weak race and he has good ability. 

",Genrichero,0,1.92,-1.00,-1.00,1.09
2/02/2024,Thoroughbred,VIC,Moonee Valley,Jackson Oldham,224245187,52237073,lay,TRUE,"LAY: 9. Satin And Silk (WIN) for 1 unit(s) (Rated at: $4.2)

Satin And Silk will need to absorb plenty of pressure to win this. Speed engaged everywhere and the other horses in the market are no pushovers.


",Satin And Silk,1,2.80,-1.00,1.80,-1.00
2/02/2024,Thoroughbred,QLD,Sunshine Coast,Shane Ciurleo,224242526,65460116,back,FALSE,"BACK (PLACE) 16. ONE IN ALL

Ran well behind a horse with plenty of upside last start. Drops in grade, back on home deck, PB run on a soft 7 and Jock sticks. Easy bet to have.",One In All,1,7.20,6.20,6.20,-1.00
2/02/2024,Thoroughbred,QLD,Sunshine Coast,Shane Ciurleo,224242533,42997860,back,FALSE,"BACK (WIN) 5. CHANCES WITH WOLVES

Ran a PB last time on this exact set up. Wet track and ridden cold from a wide gate. A repeat of that makes it hard to beat here. So expect same tactics tonight, and hoping for same result.",Chance With Wolves,0,9.09,-1.00,-1.00,0.12
2/02/2024,Thoroughbred,QLD,Sunshine Coast,Shane Ciurleo,224242519,62098609,back,FALSE,"BACK (WIN) 7. KOOLED

KOOLED was impressive last, first in QLD from Victoria winning on a heavy track at Ipswich. Wet track here certainly no concern, and drawn to smother in behind speed and gets chance to be strong late. ",Kooled,0,17.53,-1.00,-1.00,0.06
2/02/2024,Thoroughbred,QLD,Sunshine Coast,Shane Ciurleo,224242520,62098609,back,FALSE,"BACK (PLACE) 7. KOOLED

Looks a heap of speed and a few in the market drawn wide, KOOLED looks a great Top 3 Finish chance here.",Kooled,0,4.78,-1.00,-1.00,0.26
2/02/2024,Thoroughbred,VIC,Werribee,Glenn Ingram,224242973,59649913,back,TRUE,"BACK: 8. Lady Cederberg (WIN) for 2 unit(s) 

Soft winner first-up swooping the field at Cranbourne, another genuine tempo expected and race shape to suit.",Lady Cederberg,0,3.67,-1.00,-1.00,0.37
2/02/2024,Thoroughbred,VIC,Werribee,Wolfden Pro Picks,224242959,732489,back,FALSE,,Unthinkable,0,2.53,-1.00,-1.00,0.65
2/02/2024,Thoroughbred,VIC,Werribee,Wolfden Pro Picks,224242938,65519878,back,FALSE,,Maid An Offer,0,4.20,-1.00,-1.00,0.31
3/02/2024,Greyhounds,WA,Cannington,Jaycin Campbell,224315763,55165737,back,TRUE,"BACK: 4. Flying Freda (WIN) for 3 units (Rated at: $1.50)

Flying Freda will be looking to keep her winning record intact over the 715m at Cannington. She has mixed her distances in recent starts racing over the 600m and the 715m; however, appears better suited at 715m due to being a dog that needs to find the arm to produce her best. 

She will appreciate two vacant boxes either side of her and she can muster through to find the lead. Concerned second up syndrome will strike for Hurricane Taylor who could race flat tonight.
",Flying Freda,1,1.59,0.59,0.59,-1.00
3/02/2024,Greyhounds,WA,Cannington,Jaycin Campbell,224315738,57078381,lay,TRUE,"LAY: 2. Storm Alert (WIN) for 2 units (Rated at: $3)

Storm Alert’s recent wins appear to be affecting his price too heavily. Despite following him in recent weeks it appears to be a good time to bet against him here as he is unlikely to get the run he requires to show his best. 

He isn’t a brilliant box dog; however, does muster well. The trick to him is finding the arm at the first post or around the 380m boxes. I don’t think he’ll get the chance to do that here with Wooden Hands wanting the rails outside him and Chloe Ant capable of running good splits early. 
",Storm Alert,0,2.78,0.56,-1.00,0.56
3/02/2024,Greyhounds,WA,Cannington,Jaycin Campbell,224315723,64084618,back,FALSE,"BACK: 8. Wise Barra (WIN) for 2 units (Rated at: $3)

Wise Barra has started her career off in terrific order having won two from five with a further two placings. She was excellent, scoring from box eight three starts ago in Novice company over this track and trip in 29.99. 

She is well boxed in this contest with Silly Sally drawn inside her, unlikely to challenge her early due to dropping back from 600m and being a slow beginner. 

Both Care Factor and Gimli are talented; however, they’re coming out of provincial class and appear extremely short in the market.
",Wise Barra,0,2.91,-1.00,-1.00,0.52
3/02/2024,Greyhounds,WA,Cannington,Jaycin Campbell,224315753,64408472,back,FALSE,"BACK: 4. Sunset Comanche (WIN) for 1 unit (Rated at: $3)

Sunset Comanche is searching for the hat-trick on Saturday night. The son of Hard Style Rico has won his past two races over track and trip both from box six. He has been able to circle fields and finish off strongly. 

His map appears good tonight with the kennelmate, Sunset Tyson likely to begin fast and give him a nice cart into the race. Sunset Tyson was a month between runs last start and was weak late in the piece. He could be vulnerable late again here and there appears to be too much between the pair in betting.
",Sunset Comanche,0,5.70,-1.00,-1.00,0.21
3/02/2024,Greyhounds,NSW,Gosford,Joe Lannutti,224313360,48967762,back,TRUE,"BACK: 2. My Hepburn (WIN) for 1 unit(s) (Rated at: $3.00)

Queen of the coast for the girls and I think 2 can lead all the way. Blinding box speed and can steal it out in front. 3 is going super and the 6 can win although it has to get around the 4 early. My Hepburn to be first out and first home.
",My Hepburn,0,1.99,-1.00,-1.00,1.01
3/02/2024,Greyhounds,NSW,Gosford,Joe Lannutti,224313355,65595456,back,TRUE,"BACK: 9. Like Wildfire (WIN) for 2 unit(s) (Rated at: $2.50)

The track record holder gains a start from box 1 and looks hard to beat. Only has to begin level to get the gun run behind the 2 and be too strong late. If there's trouble 7 can win at a price.",Like Wildfire,0,2.30,-1.00,-1.00,0.77
3/02/2024,Greyhounds,NSW,Gosford,Joe Lannutti,224313335,63552689,lay,TRUE,"LAY: 4. Check The Radar (WIN) for 1 unit(s) (Rated at: $6)

Huge scratching with the pink coming out. 1 looks hard to beat but second up syndrome over the 700?? 5 will be strong late. I think 4 is worth taking on over the 700. Will be unders and not overly strong over this trip.",Check The Radar,1,7.68,-1.00,6.68,-1.00
3/02/2024,Harness,QLD,Albion Park,Ryan Spice,224279326,22862362,back,FALSE,"BACK: 1. Heaven Attracts (WIN) (Rated at $2.00)

Qualifying B 2138m $11k:

This looks the right race for Heaven Attracts - Pete McMullen jumps aboard, dropping in class and the horse has a liking for the middle trip with 9 of 10 career victories. 

Hey Mister Taylor looks the only possible threat.
",Heaven Attracts,1,1.82,0.82,0.82,-1.00
3/02/2024,Harness,QLD,Albion Park,Ryan Spice,224279309,11214656,lay,TRUE,"LAY: 2. Murphys Reward (PLACE) 

Band 5 Mile $14k:
Murphys Reward won his Qually last start and now jumps into a pretty hot band 5. With speed drawn to his inside and out, suspect he doesn’t find the fence in transit. 


",Murphys Reward,0,3.15,0.47,-1.00,0.47
3/02/2024,Harness,QLD,Albion Park,Ryan Spice,224279312,28499351,back,TRUE,"BACK: 11. Manila Playboy (PLACE) (Rated at $1.60)

Open Pace 2138m $26k:

Full field for the FFA where 3 horses have a clear class edge over rivals. Expecting solid tempo for the first 600m, this should allow both Turn It Up and Manila Playboy the opportunity to get into the race from their poor barriers.


",Manila Playboy,1,1.46,0.46,0.46,-1.00
3/02/2024,Harness,QLD,Albion Park,Ryan Spice,224279314,59115951,back,FALSE,"BACK: 1. So Sirius (WIN) (Rated at $3.00)

Qualifying Pace 2138m $21k:

So Sirius was massive in defeat last start, breezing in fast over the middle trip when just failing to pick up Catseye Beach. He can go one better today with the excellent barrier draw.
",So Sirius,0,2.83,-1.00,-1.00,0.55
3/02/2024,Harness,QLD,Albion Park,Ryan Spice,224279311,28499351,back,TRUE,"BACK: 11. Manila Playboy (PLACE) (Rated at $1.60)

Open Pace 2138m $26k:

Full field for the FFA where 3 horses have a clear class edge over rivals. Expecting solid tempo for the first 600m, this should allow both Turn It Up and Manila Playboy the opportunity to get into the race from their poor barriers.


",Manila Playboy,0,2.85,-1.00,-1.00,0.54
3/02/2024,Harness,VIC,Melton,Darren and Brett Carroll,224277822,65488228,back,FALSE,"BACK (WIN) #9 Major Thinker

Major Thinker looks a progressive type &amp; I think he can overcome the sticky draw – small WIN bet.",Major Thinker,1,2.85,1.85,1.85,-1.00
3/02/2024,Harness,VIC,Melton,Darren and Brett Carroll,224277825,65488230,back,FALSE,"BACK (WIN) #2 Callmethebreeze

Expect Callmethebreeze to be winning this – small WIN bet.",Callmethebreeze,1,1.85,0.85,0.85,-1.00
3/02/2024,Harness,VIC,Melton,Darren and Brett Carroll,224277834,50115548,lay,TRUE,"BEST LAY OF THE DAY:

Race 5 #1 Perfect Class

Perfect Class is clearly a talent but I’m not sure he has enough high speed to hold out the extreme-pace runners drawn around him. The way I see it is whatever map pans out he’s vulnerable so I’m taking him on.

LAY to WIN at up to $7

",Perfect Class,0,5.89,0.20,-1.00,0.20
3/02/2024,Harness,VIC,Melton,Darren and Brett Carroll,224277828,25156589,lay,FALSE,"LAY (WIN) #9 Just Believe

The time has come for Just Believe to lower his colours! This is a heat race for the final later tonight &amp; 2 serious rivals have a significant barrier advantage.
Small LAY the champ Just Believe!
",Just Believe,1,1.80,-1.00,0.80,-1.00
3/02/2024,Harness,VIC,Melton,Darren and Brett Carroll,224277843,51130601,back,TRUE,"BEST BET OF THE DAY: 

Jillibyjacksparrow ran significantly faster time winning his heat &amp; I think he can swoop across to the early lead. The sparrow to fly over the mad dash here.

BACK to WIN at $2+


",Jillibyjacksparrow,0,2.39,-1.00,-1.00,0.72
3/02/2024,Harness,VIC,Melton,Darren and Brett Carroll,224277846,65488245,back,FALSE,"BACK (WIN) #12 Arggghhhh

Good race here but I do think Arggghhh is well placed here &amp; looks hard to hold out – small WIN bet.",Arggghhh,0,5.49,-1.00,-1.00,0.22
3/02/2024,Harness,VIC,Melton,Darren and Brett Carroll,224277840,41127094,back,FALSE,"BACK (WIN) #2 Ideal Escape

Ideal Escape a different horse in front – I think he can lead here so small WIN bet.",Ideal Escape,0,9.73,-1.00,-1.00,0.11
3/02/2024,Thoroughbred,VIC,Caulfield,Bella Anderson,224243032,64546228,back,TRUE,Back #7,Miss Icelandic,1,5.15,4.15,4.15,-1.00
3/02/2024,Thoroughbred,VIC,Caulfield,Bella Anderson,224243048,65520164,back,TRUE,Back #7,Punch Lane,1,2.32,1.32,1.32,-1.00
3/02/2024,Thoroughbred,VIC,Caulfield,Bella Anderson,224243056,48672348,back,TRUE,Back #5,Herman Hesse,1,1.89,0.89,0.89,-1.00
3/02/2024,Thoroughbred,VIC,Caulfield,Bella Anderson,224243016,65520146,lay,TRUE,,Lost,0,3.42,0.41,-1.00,0.41
3/02/2024,Thoroughbred,VIC,Caulfield,Bella Anderson,224243056,65520168,lay,TRUE,Lay #3,Monbaher,0,7.20,0.16,-1.00,0.16
3/02/2024,Thoroughbred,VIC,Caulfield,Bella Anderson,224243024,65520152,back,TRUE,,Smokin Giant,0,3.39,-1.00,-1.00,0.42
3/02/2024,Thoroughbred,VIC,Caulfield,Bella Anderson,224243072,45943324,back,TRUE,BACK #1,Wrote To Arataki,0,4.13,-1.00,-1.00,0.32
3/02/2024,Thoroughbred,VIC,Caulfield,Bella Anderson,224243016,65520148,back,TRUE,,Barbys Doll,0,4.59,-1.00,-1.00,0.28
3/02/2024,Thoroughbred,VIC,Caulfield,Bella Anderson,224243064,65520172,back,TRUE,Back #10 ,Moveforlex,0,5.00,-1.00,-1.00,0.25
3/02/2024,Thoroughbred,VIC,Caulfield,Bella Anderson,224243080,42087920,back,FALSE,,Jungle Jim,0,6.94,-1.00,-1.00,0.17
