Date,Track,Race Name,Race,Market,Selection,Number,Horse,Rank,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP
2026-06-01,Northam,R1 2200m Mdn,1,258736350,98147519,3,Mr Frodo,3,0.0,4.63,1.0,2.18
2026-06-01,Northam,R1 2200m Mdn,1,258736350,98996702,7,Sister Mary,4,1.0,5.98,1.0,3.26
2026-06-01,Northam,R2 1000m 3yo,2,258736354,78002246,4,Salve Regina,2,0.0,3.25,1.0,1.36
2026-06-01,Northam,R2 1000m 3yo,2,258736354,91873325,1,Tiger Tank,1,1.0,4.11,1.0,1.74
2026-06-01,Northam,R2 1000m 3yo,2,258736354,98996704,3,Fennec Storm,4,0.0,13.5,1.0,2.94
2026-06-01,Northam,R2 1000m 3yo,2,258736354,98996705,5,Moon Jewel,5,0.0,7.22,0.0,1.86
2026-06-01,Northam,R2 1000m 3yo,2,258736354,98996708,9,Harveys Wish,3,0.0,6.6,0.0,2.52
2026-06-01,Northam,R3 1100m Mdn,3,258736358,433669,1,On Cue,5,0.0,5.68,1.0,1.79
2026-06-01,Northam,R3 1100m Mdn,3,258736358,1388980,2,El Alamein,3,0.0,40.0,0.0,6.9
2026-06-01,Northam,R3 1100m Mdn,3,258736358,91390677,8,White Hot,1,0.0,3.88,0.0,1.55
2026-06-01,Northam,,3,258736358,98388566,7,Cawarra,2,,,,
2026-06-01,Northam,R3 1100m Mdn,3,258736358,98996710,6,Maurices Princess,4,0.0,4.37,0.0,1.77
2026-06-01,Northam,R4 1300m Mdn,4,258736362,4571908,7,Elegant Ruler,3,1.0,16.49,1.0,3.35
2026-06-01,Northam,R4 1300m Mdn,4,258736362,89592598,3,Olaf The Snowman,2,0.0,3.83,1.0,1.5
2026-06-01,Northam,R4 1300m Mdn,4,258736362,98996712,2,Yandy Blue,4,0.0,9.37,0.0,1.99
2026-06-01,Northam,R4 1300m Mdn,4,258736362,98996713,5,Raylana,5,0.0,18.68,0.0,3.35
2026-06-01,Northam,R4 1300m Mdn,4,258736362,98996715,8,Bookends,1,0.0,2.18,0.0,1.22
2026-06-01,Northam,R5 1300m Mdn,5,258736366,98996716,1,Wattos Warrior,1,0.0,4.38,0.0,1.74
2026-06-01,Northam,R5 1300m Mdn,5,258736366,98996717,2,Funky Boy,3,0.0,19.92,0.0,4.08
2026-06-01,Northam,R5 1300m Mdn,5,258736366,98996718,3,Angels Point,4,0.0,65.0,0.0,12.0
2026-06-01,Northam,R5 1300m Mdn,5,258736366,98996720,6,Premium Boy,2,0.0,5.87,0.0,1.92
2026-06-01,Northam,R5 1300m Mdn,5,258736366,98996724,11,Forever Elite,5,0.0,12.0,0.0,3.35
2026-06-01,Northam,R6 1600m CL1,6,258736370,92391482,8,Who Told Kayla,4,0.0,8.4,0.0,2.05
2026-06-01,Northam,R6 1600m CL1,6,258736370,98996725,1,Special Counsel,2,1.0,2.53,1.0,1.34
2026-06-01,Northam,R6 1600m CL1,6,258736370,98996728,4,Dominant Force,1,0.0,6.0,0.0,2.0
2026-06-01,Northam,R6 1600m CL1,6,258736370,98996729,5,Take A Leaf,3,0.0,5.5,1.0,1.83
2026-06-01,Northam,R6 1600m CL1,6,258736370,98996730,6,Reliable Image,5,0.0,9.43,0.0,2.29
2026-06-01,Northam,R7 1600m Hcap,7,258736374,26767000,1,Battle Commander,5,0.0,25.0,0.0,5.86
2026-06-01,Northam,R7 1600m Hcap,7,258736374,55418482,5,First Encounter,3,0.0,9.49,0.0,2.88
2026-06-01,Northam,R7 1600m Hcap,7,258736374,82604622,9,Correct Choice,2,1.0,8.55,1.0,2.65
2026-06-01,Northam,R7 1600m Hcap,7,258736374,98996731,12,More Than Enuff,4,0.0,14.59,0.0,3.6
2026-06-01,Northam,R7 1600m Hcap,7,258736374,98996732,13,Astro World,1,0.0,2.58,1.0,1.58
2026-06-01,Northam,R8 1000m CL3,8,258736378,798483,1,Capitola,3,0.0,17.5,0.0,5.12
2026-06-01,Northam,R8 1000m CL3,8,258736378,1024516,2,Art Session,4,0.0,4.29,0.0,1.59
2026-06-01,Northam,R8 1000m CL3,8,258736378,69128396,4,Corner Off,2,0.0,5.16,1.0,1.67
2026-06-01,Northam,R8 1000m CL3,8,258736378,82604606,8,Sesh,5,1.0,12.5,1.0,2.75
2026-06-01,Northam,R8 1000m CL3,8,258736378,91355393,6,Shes Capitana,1,0.0,7.59,1.0,2.28
2026-06-01,Thangool,R1 1300m Mdn,1,258736113,76007204,3,Mr Democrat,1,0.0,11.52,0.0,3.2
2026-06-01,Thangool,R1 1300m Mdn,1,258736113,87415927,1,Cash Pit,3,0.0,19.0,0.0,5.5
2026-06-01,Thangool,R1 1300m Mdn,1,258736113,96220156,6,Silvertail,5,0.0,46.0,0.0,12.21
2026-06-01,Thangool,R1 1300m Mdn,1,258736113,98996110,4,Holler Dash,4,0.0,3.6,1.0,1.68
2026-06-01,Thangool,R1 1300m Mdn,1,258736113,98996111,5,Shiny Love,2,1.0,1.84,1.0,1.29
2026-06-01,Thangool,R2 800m Mdn,2,258736122,567208,4,My Boy Lollipop,5,0.0,162.93,0.0,11.5
2026-06-01,Thangool,R2 800m Mdn,2,258736122,76389522,2,Moochi Starlight,1,1.0,1.81,1.0,1.11
2026-06-01,Thangool,R2 800m Mdn,2,258736122,93206940,1,Gunnie Gunfighter,2,0.0,5.3,1.0,1.46
2026-06-01,Thangool,R2 800m Mdn,2,258736122,94735700,10,Inspirational Lass,3,0.0,6.8,0.0,1.76
2026-06-01,Thangool,R2 800m Mdn,2,258736122,95919325,5,The Solicitor,4,0.0,50.0,1.0,4.9
2026-06-01,Thangool,R3 800m Hcap,3,258736131,5001459,1,The Driller,2,0.0,121.22,0.0,40.0
2026-06-01,Thangool,R3 800m Hcap,3,258736131,73991903,4,Defiant Boom,1,0.0,3.56,0.0,1.68
2026-06-01,Thangool,R3 800m Hcap,3,258736131,97448982,5,Upstart Legend,4,0.0,3.71,1.0,1.92
2026-06-01,Thangool,R3 800m Hcap,3,258736131,98996115,6,Maravillas,5,0.0,50.0,0.0,14.0
2026-06-01,Thangool,R3 800m Hcap,3,258736131,98996116,7,Tipsy Tiger,3,0.0,3.31,0.0,2.02
2026-06-01,Thangool,R4 1300m CL2,4,258736140,747481,2,Humble Hero,4,1.0,2.4,1.0,1.22
2026-06-01,Thangool,R4 1300m CL2,4,258736140,82670623,5,Heroic Talent,2,0.0,10.5,1.0,2.39
2026-06-01,Thangool,R4 1300m CL2,4,258736140,94181887,3,Notforthemoney,3,0.0,5.84,0.0,1.65
2026-06-01,Thangool,R4 1300m CL2,4,258736140,98735622,1,Silent Fox,1,0.0,4.8,0.0,1.9
2026-06-01,Thangool,R4 1300m CL2,4,258736140,98996119,8,Belvedere Miss,5,0.0,10.5,1.0,2.36
2026-06-01,Thangool,R5 1400m Hcap,5,258736149,3269154,8,Villandry,3,1.0,4.9,1.0,1.82
2026-06-01,Thangool,R5 1400m Hcap,5,258736149,42049330,3,All Business,4,0.0,65.32,0.0,11.5
2026-06-01,Thangool,R5 1400m Hcap,5,258736149,68348159,9,Better Than Words,5,0.0,4.77,0.0,1.8
2026-06-01,Thangool,R5 1400m Hcap,5,258736149,71904096,6,Kind Wish,2,0.0,14.0,0.0,3.4
2026-06-01,Thangool,R5 1400m Hcap,5,258736149,80640019,2,Trapeze Warrior,1,0.0,4.75,0.0,1.82
2026-06-01,Thangool,R6 1200m Hcap,6,258736158,58176835,2,The Squire,5,1.0,5.7,1.0,2.0
2026-06-01,Thangool,R6 1200m Hcap,6,258736158,61593074,4,Been A Secret,2,0.0,4.2,1.0,1.76
2026-06-01,Thangool,R6 1200m Hcap,6,258736158,80091687,9,Electric Brae,1,0.0,10.81,0.0,2.59
2026-06-01,Thangool,R6 1200m Hcap,6,258736158,86389402,8,Darling Clementine,4,0.0,3.4,0.0,1.54
2026-06-01,Thangool,R6 1200m Hcap,6,258736158,98996120,6,Dark Gleam,3,0.0,7.77,1.0,2.17
2026-06-01,Thangool,R7 1075m Hcap,7,258736167,75165315,11,Boitumelo,5,0.0,16.0,0.0,3.7
2026-06-01,Thangool,R7 1075m Hcap,7,258736167,98996121,1,Lollies,1,0.0,3.69,0.0,1.62
2026-06-01,Thangool,R7 1075m Hcap,7,258736167,98996122,4,Marellity,2,0.0,4.4,1.0,1.52
2026-06-01,Thangool,R7 1075m Hcap,7,258736167,98996123,6,Little Freddy,3,0.0,26.0,1.0,4.6
2026-06-01,Thangool,R7 1075m Hcap,7,258736167,98996124,12,Flawless Ambition,4,0.0,132.61,0.0,14.0
2026-06-01,Warren,R1 2400m Hcap,1,258738028,60264698,3,King Cornelius,3,1.0,5.7,1.0,1.5
2026-06-01,Warren,R1 2400m Hcap,1,258738028,71435923,4,Tavijewel,2,0.0,3.27,1.0,1.31
2026-06-01,Warren,R1 2400m Hcap,1,258738028,79597271,7,Bold Rouge,4,0.0,19.0,0.0,3.35
2026-06-01,Warren,R1 2400m Hcap,1,258738028,98018299,6,Legs Power,5,0.0,2.92,1.0,1.24
2026-06-01,Warren,R1 2400m Hcap,1,258738028,98996179,5,Tokyo Queen,1,0.0,9.4,0.0,2.12
2026-06-01,Warren,R2 1000m Mdn,2,258738031,28311119,2,Harry,2,0.0,10.11,0.0,3.66
2026-06-01,Warren,R2 1000m Mdn,2,258738031,83445652,1,Fortians,4,0.0,110.0,0.0,15.0
2026-06-01,Warren,R2 1000m Mdn,2,258738031,98996181,10,Oakfield Mars,1,0.0,7.21,0.0,2.18
2026-06-01,Warren,R2 1000m Mdn,2,258738031,98996182,11,Prophets Lass,3,0.0,5.4,0.0,1.98
2026-06-01,Warren,R2 1000m Mdn,2,258738031,98996182,11,Prophets Lass,5,0.0,5.4,0.0,1.98
2026-06-01,Warren,R3 1200m Mdn,3,258738034,2773879,6,Corky,3,0.0,49.73,0.0,9.43
2026-06-01,Warren,R3 1200m Mdn,3,258738034,2773879,6,Corky,4,0.0,49.73,0.0,9.43
2026-06-01,Warren,R3 1200m Mdn,3,258738034,87127659,7,Nothing Finer,2,0.0,15.0,0.0,4.3
2026-06-01,Warren,R3 1200m Mdn,3,258738034,98180409,4,Glenns Legacy,1,0.0,3.5,0.0,1.69
2026-06-01,Warren,R3 1200m Mdn,3,258738034,98996187,10,Vadelle,5,0.0,21.0,0.0,5.9
2026-06-01,Warren,R4 1400m Mdn,4,258738037,5783201,1,Castro,2,0.0,4.8,1.0,1.93
2026-06-01,Warren,R4 1400m Mdn,4,258738037,89347794,9,Bindaree Lass,5,0.0,11.5,0.0,2.79
2026-06-01,Warren,R4 1400m Mdn,4,258738037,96965608,2,Fined For Speeding,1,0.0,2.16,1.0,1.22
2026-06-01,Warren,R4 1400m Mdn,4,258738037,96965609,4,Litlfela,4,0.0,13.93,0.0,2.75
2026-06-01,Warren,R4 1400m Mdn,4,258738037,98996192,13,Snow Dog,3,1.0,21.57,1.0,5.0
2026-06-01,Warren,R5 1600m CL1,5,258738040,62632573,6,Bold Splendor,5,0.0,130.0,0.0,19.5
2026-06-01,Warren,R5 1600m CL1,5,258738040,89707896,4,Grande Diablo,3,0.0,5.91,0.0,2.08
2026-06-01,Warren,R5 1600m CL1,5,258738040,97984625,1,My Crown,2,0.0,55.0,0.0,9.0
2026-06-01,Warren,R5 1600m CL1,5,258738040,98996196,5,Whittello Sun,4,0.0,9.8,0.0,2.66
2026-06-01,Warren,R5 1600m CL1,5,258738040,98996197,9,Saintly Sands,1,1.0,4.07,1.0,1.87
2026-06-01,Warren,R6 1200m Hcap,6,258738043,57411434,13,Ready For Lift Off,3,0.0,165.25,1.0,17.78
2026-06-01,Warren,R6 1200m Hcap,6,258738043,72444337,4,Champers Girl,4,0.0,9.2,0.0,2.78
2026-06-01,Warren,R6 1200m Hcap,6,258738043,94950137,3,Winning Emotions,1,1.0,3.61,1.0,1.69
2026-06-01,Warren,R6 1200m Hcap,6,258738043,98996204,2,Fan Harder,2,0.0,3.23,0.0,1.61
2026-06-01,Warren,R6 1200m Hcap,6,258738043,98996206,6,City Gold Speed,5,0.0,8.8,0.0,2.55
2026-06-01,Warren,R7 1200m Hcap,7,258738046,33954869,1,Andale Andale,2,1.0,4.42,1.0,1.65
2026-06-01,Warren,R7 1200m Hcap,7,258738046,39594525,4,London Boy,4,0.0,2.8,1.0,1.57
2026-06-01,Warren,R7 1200m Hcap,7,258738046,54973598,2,Plenitude,5,0.0,15.61,0.0,4.6
2026-06-01,Warren,R7 1200m Hcap,7,258738046,96965642,8,Charlie Magic,1,0.0,6.23,0.0,2.1
2026-06-01,Warren,R7 1200m Hcap,7,258738046,98996209,3,Invincible Salex,3,0.0,20.4,0.0,4.0
2026-06-01,Warren,R8 1000m Hcap,8,258738049,43015740,14,Gidgee Guy,5,0.0,28.24,0.0,7.8
2026-06-01,Warren,R8 1000m Hcap,8,258738049,86654135,3,Denman Force,4,0.0,10.43,0.0,3.6
2026-06-01,Warren,R8 1000m Hcap,8,258738049,98996210,6,Denman Bandit,2,0.0,8.2,1.0,2.74
2026-06-01,Warren,R8 1000m Hcap,8,258738049,98996211,11,Angies Sister,1,0.0,7.46,1.0,2.88
2026-06-01,Warren,R8 1000m Hcap,8,258738049,98996213,15,Hanuman,3,0.0,4.18,0.0,1.97
2026-06-02,Kembla Grange,R1 1000m Mdn,1,258763093,96965544,1,Banner Banner,5,0.0,50.0,0.0,8.0
2026-06-02,Kembla Grange,R1 1000m Mdn,1,258763093,99025660,2,Bumbling Artie,4,0.0,29.77,0.0,6.99
2026-06-02,Kembla Grange,R1 1000m Mdn,1,258763093,99025664,8,Touching Hans,2,0.0,6.36,0.0,2.08
2026-06-02,Kembla Grange,R1 1000m Mdn,1,258763093,99025665,10,Ask Di,3,0.0,4.14,0.0,2.0
2026-06-02,Kembla Grange,R1 1000m Mdn,1,258763093,99025671,17,Heart Reset,1,0.0,23.78,0.0,6.0
2026-06-02,Kembla Grange,R2 1000m Hcap,2,258763096,3824598,2,Take The Rap,2,0.0,14.0,0.0,2.99
2026-06-02,Kembla Grange,R2 1000m Hcap,2,258763096,50379896,3,Desi Emperor,1,0.0,20.57,0.0,4.3
2026-06-02,Kembla Grange,R2 1000m Hcap,2,258763096,79843837,1,Century Song,3,0.0,3.16,1.0,1.35
2026-06-02,Kembla Grange,R2 1000m Hcap,2,258763096,85213037,7,Donwon,5,0.0,7.34,1.0,2.58
2026-06-02,Kembla Grange,R2 1000m Hcap,2,258763096,86655071,8,Sunday Tycoon,4,1.0,3.65,1.0,1.45
2026-06-02,Kembla Grange,R3 2000m Mdn,3,258763099,2385652,4,Dance With Destiny,2,0.0,2.74,1.0,1.39
2026-06-02,Kembla Grange,R3 2000m Mdn,3,258763099,88732895,3,Time For Snow,5,0.0,12.53,0.0,2.98
2026-06-02,Kembla Grange,R3 2000m Mdn,3,258763099,98240987,7,Think I Will,1,1.0,4.05,1.0,1.8
2026-06-02,Kembla Grange,R3 2000m Mdn,3,258763099,99025675,6,Isosceles,4,0.0,38.0,0.0,6.83
2026-06-02,Kembla Grange,R3 2000m Mdn,3,258763099,99025677,13,Tragedies,3,0.0,7.36,1.0,2.3
2026-06-02,Kembla Grange,R4 1300m Mdn,4,258763102,6052007,2,Captain Peacock,5,0.0,4.8,0.0,2.2
2026-06-02,Kembla Grange,R4 1300m Mdn,4,258763102,98417849,1,Smoke N Darts,2,1.0,4.1,1.0,1.56
2026-06-02,Kembla Grange,R4 1300m Mdn,4,258763102,99025682,10,She Can Salsa,1,0.0,9.0,0.0,2.66
2026-06-02,Kembla Grange,R4 1300m Mdn,4,258763102,99025684,12,Lion Hunt,3,0.0,4.57,1.0,1.91
2026-06-02,Kembla Grange,R4 1300m Mdn,4,258763102,99025691,20,Grey Belief,4,0.0,48.0,0.0,7.8
2026-06-02,Kembla Grange,R5 1500m Mdn,5,258763105,2074468,12,Five Of A Kind,3,1.0,3.2,1.0,1.4
2026-06-02,Kembla Grange,R5 1500m Mdn,5,258763105,78231549,7,Hold My Drink,4,0.0,34.97,0.0,6.72
2026-06-02,Kembla Grange,R5 1500m Mdn,5,258763105,96116326,2,Flying Party,1,0.0,6.82,1.0,2.38
2026-06-02,Kembla Grange,R5 1500m Mdn,5,258763105,99025692,3,Angulon,2,0.0,24.56,0.0,7.2
2026-06-02,Kembla Grange,R5 1500m Mdn,5,258763105,99025697,13,Glamour Magic,5,0.0,16.0,1.0,3.96
2026-06-02,Kembla Grange,R6 1500m CL1,6,258763108,77728643,6,Felis Chaus,2,0.0,3.45,0.0,1.57
2026-06-02,Kembla Grange,R6 1500m CL1,6,258763108,79803269,1,Autumn Blonde,1,1.0,6.2,1.0,2.3
2026-06-02,Kembla Grange,R6 1500m CL1,6,258763108,79891024,3,Brannum,4,0.0,6.63,0.0,1.81
2026-06-02,Kembla Grange,R6 1500m CL1,6,258763108,96694389,4,Thunder Lights,5,0.0,7.46,0.0,2.92
2026-06-02,Kembla Grange,R6 1500m CL1,6,258763108,99025708,13,Lantau Island,3,0.0,31.15,1.0,6.02
2026-06-02,Kembla Grange,R7 1300m Hcap,7,258763111,50529395,3,Heuristic,2,0.0,4.44,0.0,1.83
2026-06-02,Kembla Grange,R7 1300m Hcap,7,258763111,69352349,1,Presides,3,1.0,3.0,1.0,1.51
2026-06-02,Kembla Grange,R7 1300m Hcap,7,258763111,84431211,2,Matima,1,0.0,9.6,1.0,2.76
2026-06-02,Kembla Grange,R7 1300m Hcap,7,258763111,99025711,8,Easiest Choice,4,0.0,7.28,0.0,2.16
2026-06-02,Kembla Grange,R7 1300m Hcap,7,258763111,99025718,20,Purple Rose,5,0.0,41.51,1.0,5.9
2026-06-02,Moree,R1 950m Mdn,1,258764591,69096491,1,Boomtime Now,1,1.0,3.21,1.0,1.48
2026-06-02,Moree,R1 950m Mdn,1,258764591,89708208,8,Cool Nanczye,2,0.0,150.0,0.0,18.06
2026-06-02,Moree,R1 950m Mdn,1,258764591,99025312,4,Ruairi,5,0.0,6.6,0.0,2.28
2026-06-02,Moree,R1 950m Mdn,1,258764591,99025314,10,Eezitosort,3,0.0,4.97,1.0,1.83
2026-06-02,Moree,R1 950m Mdn,1,258764591,99025317,16,Blueys Choice,4,0.0,24.0,0.0,4.77
2026-06-02,Moree,R2 1600m Hcap,2,258764594,41652866,7,Mammoth Mountain,3,0.0,7.41,0.0,2.5
