DATE,VENUE,tipster,market_id,selection_id,bet_type,bet_text,best_bet,SELECTION_NAME,WIN_LOSE,BSP,Tipster_Profit,Back_Profit,Lay_Profit
7/03/2023,Grafton,David Allan,210962724,49766579,Back,Back WIN #8 All Lies Ah,1,All Lies Ahead,0,3.3,-1,-1,0.435585876
7/03/2023,Grafton,David Allan,210962739,51090965,Back,Back WIN #4 Rise Up,1,Rise Up,0,3.97,-1,-1,0.337107071
7/03/2023,Shepparton,Darren And Brett Carroll,210899453,51736394,Lay,Lay WIN #11 Lady of the Arts,2,Lady Of The Arts,0,5.7,0.212765957,-1,0.212765957
7/03/2023,Shepparton,Darren And Brett Carroll,210899457,21300776,Back,Back WIN #9 Mongiana,2,Mongiana,1,1.96,0.96009023,0.96009023,-1
7/03/2023,Shepparton,Darren And Brett Carroll,210899465,2475440,Back,Back WIN #1 Cassiopeia,1,Cassiopeia,0,6.71,-1,-1,0.175069439
7/03/2023,Shepparton,Darren And Brett Carroll,210964501,39307592,Back,Back WIN #3 Caulonia Co,1,Caulonia Courage,0,2.39,-1,-1,0.721485948
8/03/2023,Ballarat,Michael Tye,211009191,41690547,Back,Back WIN #1 QUEBEC BA,1,Quebec Bale,0,3.09,-1,-1,0.477697813
8/03/2023,Ballarat,Michael Tye,211009201,39576008,Back,Back WIN #7 Tiggerlong,1,Tiggerlong Jet,1,7.2,6.2,6.2,-1
8/03/2023,Ballarat,Michael Tye,211009201,51010035,Lay,Lay WIN #2 Hello Jett,1,Hello Jett,0,2.03,0.970093285,-1,0.970093285
8/03/2023,Ballarat,Michael Tye,211009206,45565786,Back,Back WIN #1 Jacket Pota,1,Jacket Potato,0,1.43,-1,-1,2.320998287
8/03/2023,Ballarat,Michael Tye,211009216,53373261,Back,Back WIN #7 Barney's A Lad,2,Barneys A Lad,0,1.8,-1,-1,1.249451756
8/03/2023,Ballarat,Michael Tye,211009226,53373264,Lay,Lay WIN #1 Archie,2,Archie,1,1.77,-1,0.77258928,-1
8/03/2023,Ballarat,Michael Tye,211009231,27314044,Lay,Lay WIN #1 Special Tale,1,Special Talent,0,1.76,1.307707172,-1,1.307707172
8/03/2023,Doomben,Shane Ciurleo,210954834,6612637,Back,Back SAVE #2 Ghostwrite,1,Ghostwriter,1,2.08,1.08,1.08,-1
8/03/2023,Doomben,Shane Ciurleo,210954834,38476419,Back,Back WIN #5 Tintinwin,1,Tintinwin,0,5.4,-1,-1,0.227272727
8/03/2023,Doomben,Shane Ciurleo,210954834,48290076,Lay,Lay WIN #6 Flying Joy,1,Flying Joy,0,6.8,0.172413793,-1,0.172413793
8/03/2023,Doomben,Shane Ciurleo,210954846,52014102,Lay,Lay WIN #10 Polarising,1,Polarising,0,2.47,0.680504304,-1,0.680504304
8/03/2023,Doomben,Shane Ciurleo,210954850,53345554,Back,Back WIN #5 Tribecca St,1,Tribeca Star,1,1.69,0.68688766,0.68688766,-1
8/03/2023,Doomben,Gareth Phillips,210954862,47591307,Lay,Lay WIN #12 Sha Of Gome,2,Sha Of Gomer,1,2.35,-1,1.34701675,-1
8/03/2023,Doomben,Shane Ciurleo,210954862,47591307,Back,Back WIN #12 Sha Of Gomer,2,Sha Of Gomer,1,2.35,1.34701675,1.34701675,-1
8/03/2023,Pinjarra,Daniel Cripps,210960378,48013937,Lay,Lay PLACE #7 Deep Envy,2,Deep Envy,1,1.93,-1,0.93,-1
8/03/2023,Randwick,Marc Lambourne,210963055,53344052,Lay,Lay WIN #8 Outlawed,2,Outlawed,0,1.91,1.099409086,-1,1.099409086
8/03/2023,Randwick,Linton Chataway,210963059,51616022,Back,Back SAVE #2 Fightertow,1,Fightertown,0,10.33,-1,-1,0.107189836
8/03/2023,Randwick,Linton Chataway,210963059,53344053,Back,Back WIN #1 Capital Hea,1,Capital Heart,0,2.84,-1,-1,0.543504225
8/03/2023,Randwick,Linton Chataway,210963063,53344063,Back,Back WIN #4 Captain Ame,1,Captain Amelia,1,3.82,2.82141197,2.82141197,-1
8/03/2023,Randwick,Linton Chataway,210963067,41398031,Lay,Lay WIN #12 Snitcat,2,Snitcat,0,5.7,0.212765957,-1,0.212765957
8/03/2023,Randwick,Chris Camilleri,210963071,41145285,Lay,Lay WIN #2 Kokoro,2,Kokoro,0,2.27,0.785364037,-1,0.785364037
8/03/2023,Randwick,Linton Chataway,210963071,41145285,Back,Back WIN #2 Kokoro,1,Kokoro,0,2.27,-1,-1,0.785364037
8/03/2023,Randwick,Mark Rhoden,210963075,3766871,Lay,Lay WIN #3 Hypothetical,2,Hypothetical,1,3.33,-1,2.32830051,-1
8/03/2023,Randwick,Linton Chataway,210963079,41920760,Back,Back WIN #8 Speed Legen,1,Speed Legend,0,6.2,-1,-1,0.192307692
8/03/2023,Randwick,Cam O'Brien,210963083,53344091,Lay,Lay WIN #14 Cholante,2,Cholante,0,3.58,0.388178051,-1,0.388178051
8/03/2023,Randwick,Linton Chataway,210963083,53344091,Back,Back WIN #14 Cholante,2,Cholante,0,3.58,-1,-1,0.388178051
8/03/2023,Rockhampton,Jaycin Campbell,211012111,53373354,Back,Back WIN #3 Little Spyr,1,Little Spyro,0,4.1,-1,-1,0.322580645
8/03/2023,Rockhampton,Jaycin Campbell,211012113,52842874,Back,Back WIN #2 Atomic Warr,1,Atomic Warren,1,1.74,0.73969103,0.73969103,-1
8/03/2023,Rockhampton,Jaycin Campbell,211012118,41832424,Back,Back PLACE #8 Zipping D,1,Zipping Dudley,0,9.8,-1,-1,0.113636364
8/03/2023,Rockhampton,Jaycin Campbell,211012125,43066473,Lay,Lay WIN #1 First Black Jack,2,First Black Jack,1,3.52,-1,2.51693321,-1
8/03/2023,Sandown,Jackson Oldham,210954939,53344486,Lay,Lay PLACE #2 Irish Crickets,1,Irish Crickets,1,12,-1,11,-1
8/03/2023,Sandown,Punters.com.au,210954939,53344489,Lay,Lay WIN #6 Skywriter,2,Skywriter,0,2.56,0.641025641,-1,0.641025641
8/03/2023,Sandown,Jackson Oldham,210954951,53344490,Back,Back WIN #1 Ebony,2,Ebony King,1,1.74,0.73614291,0.73614291,-1
8/03/2023,Sandown,Jackson Oldham,210954963,40598984,Back,Back EW #1 Lloyd's Cro,1,Lloyds Crown,0,7.55,-1,-1,0.15278084
8/03/2023,Sandown,Jackson Oldham,210954964,40598984,Back,Back EW #1 Lloyd's Cro,1,Lloyds Crown,0,2.43,-1,-1,0.698042149
8/03/2023,Sandown,Glenn Ingram,210954981,41574082,Back,Back WIN #12 Seonee,1,Seonee,1,4.71,3.71087375,3.71087375,-1
8/03/2023,Strathalbyn,Lachlan Mosley,210953254,42154686,Back,Back WIN #11 Rebel Mistress,2,Rebel Mistress,0,2.56,-1,-1,0.641025641
8/03/2023,Strathalbyn,Lachlan Mosley,210953260,53344125,Back,Back WIN #14 Fingolfin,1,Fingolfin,0,2.55,-1,-1,0.643396657
8/03/2023,Strathalbyn,Lachlan Mosley,210953266,52384821,Lay,Lay WIN #1 Awen,2,Awen,0,4.34,0.299259746,-1,0.299259746
8/03/2023,Taupo,Robert Logan,210942322,53254888,Back,Back WIN #3 RUBY'S LAND,2,Ruby's Land,1,4.21,3.21,3.21,-1
9/03/2023,Bendigo,Darren And Brett Carroll,211008101,25009522,Lay,Lay WIN #3 Kyvalley Surfrider,2,Kyvalley Surfrider,0,5.31,0.231911874,-1,0.231911874
9/03/2023,Bendigo,Darren And Brett Carroll,211008109,44914475,Lay,Lay WIN #6 Speedy Lover,1,Speedy Lover,0,3.96,0.337279022,-1,0.337279022
9/03/2023,Bendigo,Darren And Brett Carroll,211008113,28763120,Back,Back WIN #11 Lost for W,1,Lost Four Words,0,4.67,-1,-1,0.272596537
9/03/2023,Bendigo,Darren And Brett Carroll,211008121,29059555,Back,Back WIN #11 Superbon,2,Superbon,0,4.91,-1,-1,0.256019646
9/03/2023,Newcastle,Linton Chataway,211002942,53370268,Back,Back WIN #9 Melissa,1,Melissa,0,3.25,-1,-1,0.445286414
9/03/2023,Newcastle,Linton Chataway,211002944,47489395,Back,Back WIN #10 Villa Tino,1,Villa Tino,0,2.89,-1,-1,0.528564199
9/03/2023,Newcastle,Linton Chataway,211002948,41110457,Back,Back WIN #5 Strombus,2,Strombus,0,3.45,-1,-1,0.408163265
9/03/2023,Newcastle,Linton Chataway,211002948,52841658,Back,Back SAVE #2 Cool Jakey,1,Cool Jakey,1,2.69,1.68988692,1.68988692,-1
9/03/2023,Newcastle,Linton Chataway,211002950,53370281,Back,Back WIN #4 Secaution,1,Secaution,0,3.68,-1,-1,0.373716966
9/03/2023,Newcastle,Linton Chataway,211002956,37829463,Lay,Lay WIN #3 Rocstar Boy,2,Rocstar Boy,0,5.91,0.203643941,-1,0.203643941
9/03/2023,Sandown Park,Michael Tye,211053707,51616332,Lay,Lay WIN #5 Pest Managem,1,Pest Management,0,3.47,0.405652952,-1,0.405652952
9/03/2023,Sandown Park,Michael Tye,211053712,52273040,Lay,Lay WIN #1 Rachael's Te ,1,Rachaels Tears,0,4.59,0.27857175,-1,0.27857175
9/03/2023,Sandown Park,Michael Tye,211053717,51178739,Back,Back WIN #3 Internal Af,1,Internal Affairs,0,6.37,-1,-1,0.186334491
9/03/2023,Sandown Park,Michael Tye,211053722,45943508,Lay,Lay WIN #1 El Dorado,2,El Dorado,1,2.42,-1,1.42,-1
9/03/2023,Sandown Park,Michael Tye,211053727,46292305,Back,Back WIN #7 Great Guy,2,Great Guy,1,3.24,2.23531308,2.23531308,-1
9/03/2023,Sandown Park,Michael Tye,211053742,41690554,Back,Back WIN #1 Blazing Tim,1,Blazing Times,0,4.52,-1,-1,0.284211365
9/03/2023,Sandown Park,Michael Tye,211053747,52735933,Back,Back WIN #1 Trending Ya,1,Trending Yale,0,2.38,-1,-1,0.723299467
10/03/2023,Gloucester Park,Scott Hill,211047001,40796154,Back,Back WIN #4 Vulcan Star,1,Vulcan Star,0,5.88,-1,-1,0.204832493
10/03/2023,Gloucester Park,Scott Hill,211047004,36394576,Back,Back PLAC #10 Better Ge,1,Bettor Get It On,0,6.05,-1,-1,0.197954094
10/03/2023,Gloucester Park,Scott Hill,211047007,38018646,Back,Back WIN #3 Minstrel,1,Minstrel,1,3.69,2.68687523,2.68687523,-1
10/03/2023,Gloucester Park,Scott Hill,211047010,53382820,Back,Back WIN #7 I'm The Bla,1,Im The Black Flash,1,1.7,0.69657391,0.69657391,-1
10/03/2023,Gloucester Park,Scott Hill,211047013,53126801,Back,Back WIN #3 Waverider,2,Waverider,1,2.7,1.7,1.7,-1
10/03/2023,Gloucester Park,Scott Hill,211047022,53382822,Back,Back WIN #10 Hengheng,1,Hengheng,0,5.42,-1,-1,0.226077827
10/03/2023,Gloucester Park,Scott Hill,211047025,39876771,Lay,Lay WIN #1 Arden Veloci,1,Arden Velocity,0,5.73,0.211612827,-1,0.211612827
10/03/2023,Gloucester Park,Scott Hill,211047025,53382824,Back,Back WIN #9 Ima Fivesta,1,Ima Fivestar General,0,3.95,-1,-1,0.339192925
10/03/2023,Horsham,Michael Tye,211093246,53448411,Lay,Lay WIN #8 Funny Old Fellow,2,Funny Old Fellow,0,8,0.142857143,-1,0.142857143
10/03/2023,Horsham,Michael Tye,211093261,50853573,Back,Back WIN #6 Xyloid Bale,1,Xyloid Bale,0,3.31,-1,-1,0.433708755
10/03/2023,Horsham,Michael Tye,211093271,42527202,Back,Back WIN #3 Yahiro Bale,2,Yahiro Bale,0,5.23,-1,-1,0.236669616
10/03/2023,Horsham,Michael Tye,211093276,42688838,Back,Back WIN #1 Dr Falkor,1,Dr Falkor,1,1.32,0.32302979,0.32302979,-1
10/03/2023,Horsham,Michael Tye,211093281,47872028,Back,Back WIN #4 Baby Jaycee,1,Baby Jaycee,0,3.56,-1,-1,0.39039033
10/03/2023,Horsham,Michael Tye,211093286,52643823,Back,Back WIN #4 Shima Dream,1,Shima Dream,1,1.63,0.63255152,0.63255152,-1
10/03/2023,Otaki,Robert Logan,211049787,53408941,Back,Back WIN #10 Belladonna,1,Belladonna Lily,0,1.95,-1,-1,1.052631579
10/03/2023,Pakenham,Jackson Oldham,211046105,53407597,Lay,Lay WIN #1 Le Derriere,2,Le Derriere,0,6.6,0.178571429,-1,0.178571429
10/03/2023,Pakenham,Jackson Oldham,211046105,53407599,Back,Back WIN #5 Sweetened,2,Sweetened,0,2.86,-1,-1,0.53684754
10/03/2023,Pakenham,Jackson Oldham,211046111,53407604,Back,Back WIN #9 Edith,1,Edith,0,2.86,-1,-1,0.536757955
10/03/2023,Pukekohe,Mitchell Davis,211087003,53409007,Back,Back WIN #10 Privileged,1,Privileged Son,0,5.85,-1,-1,0.206185567
11/03/2023,Ascot,Steve Walters,211052324,44966636,Lay,Lay WIN #6 Casino Seven,2,Casino Seventeen,0,1.68,1.470588235,-1,1.470588235
11/03/2023,Eagle Farm,Shane Ciurleo,211051671,7430028,Lay,Lay WIN #4 Tenzing,1,Tenzing,0,5.97,0.201207243,-1,0.201207243
11/03/2023,Eagle Farm,Shane Ciurleo,211051679,53407624,Back,Back WIN #11 Miracle Sp,1,Miracle Spin,0,2.88,-1,-1,0.531914894
11/03/2023,Eagle Farm,Shane Ciurleo,211051691,34142344,Lay,Lay WIN #5 Two Smoking,2,Two Smokin Barrels,0,4.6,0.277777778,-1,0.277777778
11/03/2023,Eagle Farm,Shane Ciurleo,211051695,48489112,Back,Back WIN #3 Atlantic O,2,Atlantic Ocean,0,4.8,-1,-1,0.263157895
11/03/2023,Flemington,Barry Cook,211046808,52670397,Lay,Lay WIN #4 Shock Em Ova,2,Shock Em Ova,0,1.92,1.086956522,-1,1.086956522
11/03/2023,Flemington,Bella Anderson,211046817,53407807,Back,Back WIN #6 What You Need,1,What You Need,1,2.31,1.31,1.31,-1
11/03/2023,Flemington,Jackson Oldham,211046826,5157504,Back,Back WIN #9 Eternal Fla,1,Eternal Flame,0,35.49,-1,-1,0.028993911
11/03/2023,Flemington,Nat Hinkley,211046835,53407824,Lay,Lay WIN #11 Dubenenko,2,Dubenenko,0,6.6,0.178571429,-1,0.178571429
11/03/2023,Flemington,Norm Oke,211046835,53407820,Lay,Lay WIN #7 Veight,2,Veight,1,5.5,-1,4.5,-1
11/03/2023,Flemington,Ray Swannie,211046835,53407820,Lay,Lay WIN #7 Veight,2,Veight,1,5.5,-1,4.5,-1
11/03/2023,Flemington,Tom Haylock,211046835,8350724,Back,Back #4 TOM KITTEN,1,Tom Kitten,0,13.08,-1,-1,0.082781457
11/03/2023,Flemington,Tom Haylock,211046835,53407817,Back,Back #3 GANBARE,1,Ganbare,0,8,-1,-1,0.142857143
11/03/2023,Flemington,Tom Haylock,211046835,53407820,Lay,Lay WIN #7 VEIGHT,1,Veight,1,5.5,-1,4.5,-1
11/03/2023,Flemington,Tom Haylock,211046835,53407824,Lay,Lay WIN #11 DUBENENKO,1,Dubenenko,0,6.6,0.178571429,-1,0.178571429
11/03/2023,Flemington,Jackson Oldham,211046844,22648912,Back,Back WIN #4 Excelida,2,Excelida,0,4.73,-1,-1,0.268096515
11/03/2023,Flemington,Tom Haylock,211046844,22648912,Back,Back #4 EXCELIDA,1,Excelida,0,4.73,-1,-1,0.268096515
11/03/2023,Flemington,Tom Haylock,211046844,40579157,Back,Back #3 BARB RAIDER,1,Barb Raider,0,5,-1,-1,0.25
11/03/2023,Flemington,Tom Haylock,211046844,42049342,Back,Back #10 NO SECRET,1,No Secret,0,16,-1,-1,0.066666667
11/03/2023,Flemington,Jonathan Walsh,211046853,27185534,Lay,Lay WIN #7 Right You Ar,2,Right You Are,1,4.87,-1,3.87,-1
11/03/2023,Flemington,Tom Haylock,211046853,1147654,Back,Back #5 EMISSARY,1,Emissary,0,4.97,-1,-1,0.251889169
11/03/2023,Flemington,Tom Haylock,211046853,4041910,Back,Back #8 REGAL POWER,1,Regal Power,0,25,-1,-1,0.041666667
11/03/2023,Flemington,Bella Anderson,211046862,41574350,Back,Back WIN #3 I Wish I Win,1,I Wish I Win,0,4.87,-1,-1,0.258397933
11/03/2023,Flemington,Dean Evans,211046862,3141900,Back,Back WIN #15 In Secret,1,In Secret,1,7.35,6.35,6.35,-1
11/03/2023,Flemington,Dean Evans,211046862,28252860,Back,Back WIN #14 Swats That,1,Swats That,0,90,-1,-1,0.011235955
11/03/2023,Flemington,Dean Evans,211046862,36297193,Back,Back WIN #1 Private Eye,1,Private Eye,0,7.05,-1,-1,0.165289256
11/03/2023,Flemington,Dean Evans,211046862,38608112,Back,Back WIN #6 Bella Nipot,1,Bella Nipotina,0,14.8,-1,-1,0.072463768
11/03/2023,Flemington,Dean Evans,211046862,40447133,Back,Back WIN #2 Mazu,1,Mazu,0,12.08,-1,-1,0.090252708
11/03/2023,Flemington,Dean Evans,211046862,48261068,Back,Back WIN #4 Roch N Hors,1,Roch N Horse,0,22,-1,-1,0.047619048
11/03/2023,Flemington,Jackson Oldham,211046862,3141900,Lay,Lay WIN #15 Secret,2,In Secret,1,7.35,-1,6.35,-1
11/03/2023,Flemington,Tom Haylock,211046862,3141900,Back,Back WIN #15 IN SECRET,1,In Secret,1,7.35,6.35,6.35,-1
11/03/2023,Flemington,Tom Haylock,211046862,41574350,Back,Back #3 I WISH I WIN,1,I Wish I Win,0,4.87,-1,-1,0.258397933
11/03/2023,Flemington,Tom Haylock,211046862,53407832,Back,Back #16 BUENOS NOCHES,2,Buenos Noches,0,10.16,-1,-1,0.109170306
11/03/2023,Flemington,Anthony Jupp,211046863,3141900,Lay,Lay PLACE #15 In Secret,2,In Secret,1,2.85,-1,1.85,-1
11/03/2023,Flemington,Bella Anderson,211046871,4070504,Lay,Lay WIN #4 Ayrton,1,Ayrton,0,3.45,0.408163265,-1,0.408163265
11/03/2023,Flemington,Bella Anderson,211046871,19532919,Back,Back WIN #1 Scallopini,1,Scallopini,1,7,6,6,-1
11/03/2023,Flemington,Tom Haylock,211046871,4070504,Back,Back #4 AYRTON,1,Ayrton,0,3.45,-1,-1,0.408163265
11/03/2023,Flemington,Tom Haylock,211046871,53407834,Back,Back #8 VISINARI,1,Visinari,0,10.92,-1,-1,0.100806452
11/03/2023,Flemington,Tom Haylock,211046871,53407835,Back,Back #9 NOT AN OPTION,1,Not An Option,0,21,-1,-1,0.05
11/03/2023,Flemington,Glenn Ingram,211046880,53407842,Back,Back WIN #11 Is It Me,1,Is It Me,0,3.11,-1,-1,0.473933649
11/03/2023,Flemington,Tom Haylock,211046880,53407842,Back,Back WIN #11 IS IT ME,1,Is It Me,0,3.11,-1,-1,0.473933649
11/03/2023,Morphettville,Curly Seal,211049496,53407679,Lay,Lay WIN #5 Billie Bronx,2,Billie Bronx,1,3.15,-1,2.15,-1
11/03/2023,Morphettville,Lachlan Mosley,211049496,48401524,Back,Back WIN #3 Storm Hunte,2,Storm Hunter,0,8.7,-1,-1,0.12987013
11/03/2023,Morphettville,Lachlan Mosley,211049502,53407683,Back,Back WIN #4 Moredream,1,Moredream,0,38.23,-1,-1,0.026860059
11/03/2023,Morphettville,Lachlan Mosley,211049502,53407686,Back,Back WIN #7 Sir Panama,1,Sir Panama,0,3.86,-1,-1,0.34965035
11/03/2023,Morphettville,Lachlan Mosley,211049508,53407695,Back,Back WIN #4 Fourth Powe,1,Fourth Power,0,13.2,-1,-1,0.081967213
11/03/2023,Morphettville,Lachlan Mosley,211049508,53407696,Lay,Lay WIN #6 Lake Agawam,2,Lake Agawam,1,6.38,-1,5.38,-1
11/03/2023,Morphettville,Lachlan Mosley,211049520,1351971,Back,Back WIN #9 Master Of A,1,Master At Arms,0,13.59,-1,-1,0.079428118
11/03/2023,Morphettville,Lachlan Mosley,211049532,23597403,Back,Back WIN #3 Kalamon,1,Kalamon,0,21,-1,-1,0.05
11/03/2023,Pukekohe,Mitchell Davis,211087009,42412078,Lay,Lay WIN #2 Mascarinto,1,Mascarinto,0,6.72,0.174825175,-1,0.174825175
11/03/2023,Pukekohe,Loveracing.Nz,211087011,52900190,Back,Back WIN #1 Dragon Quee,2,Dragon Queen,0,2.97,-1,-1,0.507614213
11/03/2023,Pukekohe,Mitchell Davis,211087011,39630049,Back,Back WIN #3 Clever Ruds,1,Clever Ruds,0,6.67,-1,-1,0.176366843
11/03/2023,Pukekohe,Mitchell Davis,211087011,52900190,Back,Back WIN #1 Dragon Queen,2,Dragon Queen,0,2.97,-1,-1,0.507614213
11/03/2023,Pukekohe,Loveracing.Nz,211087017,42011465,Lay,Lay WIN #2 Pinarello,2,Pinarello,0,26.15,0.039761431,-1,0.039761431
11/03/2023,Pukekohe,Mitchell Davis,211087017,42011465,Lay,Lay WIN #2 Pinarello,2,Pinarello,0,26.15,0.039761431,-1,0.039761431
11/03/2023,Pukekohe,Mitchell Davis,211087023,50713449,Back,Back WIN #2 Astron,1,Astron,1,3.4,2.4,2.4,-1
11/03/2023,Rosehill,Linton Chataway,211051161,9289163,Back,Back WIN #12 Border Con,1,Border Control,0,7.12,-1,-1,0.163398693
11/03/2023,Rosehill,Linton Chataway,211051161,36782058,Back,Back WIN #4 Miss Kojiki,1,Miss Kojiki,0,9.6,-1,-1,0.11627907
11/03/2023,Rosehill,Tom Haylock,211051165,53408026,Back,Back #2 MAHARBA,1,Maharba,0,4,-1,-1,0.333333333
11/03/2023,Rosehill,Tom Haylock,211051165,53408028,Back,Back #7 INTRODUCING,1,Introducing,0,9.59,-1,-1,0.116414435
11/03/2023,Rosehill,Dave Dwyer,211051173,53408035,Lay,Lay WIN #1 Blanc De Bla,2,Blanc De Blanc,0,3.52,0.396825397,-1,0.396825397
11/03/2023,Rosehill,Tom Haylock,211051173,53408040,Back,Back #7 TU QUI SANTUZZA,1,Tu Qui Santuzza,0,7.39,-1,-1,0.156494523
11/03/2023,Rosehill,Linton Chataway,211051177,10382486,Lay,Lay WIN #6 Kalino,1,Kalino,0,10.13,0.109529025,-1,0.109529025
11/03/2023,Rosehill,Tom Haylock,211051177,41737112,Back,Back #5 CLEMENCEAU,1,Clemenceau,0,2.54,-1,-1,0.649350649
11/03/2023,Rosehill,Tom Haylock,211051177,43154211,Back,Back #2 ATHELRIC,1,Athelric,0,4.4,-1,-1,0.294117647
11/03/2023,Rosehill,Linton Chataway,211051181,53408051,Back,Back WIN #7 Zougotcha,2,Zougotcha,1,1.53,0.53,0.53,-1
11/03/2023,Rosehill,Tom Haylock,211051181,53408051,Back,Back #7 ZOUGOTCHA,2,Zougotcha,1,1.53,0.53,0.53,-1
11/03/2023,Rosehill,Linton Chataway,211051185,53408060,Back,Back WIN #16 Protagonis,1,Protagonist,1,4.87,3.87,3.87,-1
11/03/2023,Rosehill,Tom Haylock,211051185,53408056,Back,Back #12 SUNSHINE RISIN,1,Sunshine Rising,0,6.33,-1,-1,0.187617261
11/03/2023,Rosehill,Tom Haylock,211051185,53408059,Back,Back #15 KING FRANKEL,1,King Frankel,0,5.7,-1,-1,0.212765957
11/03/2023,Rosehill,Tom Haylock,211051185,53408060,Back,Back #16 PROTAGONIST,1,Protagonist,1,4.87,3.87,3.87,-1
11/03/2023,Rosehill,Linton Chataway,211051189,35682113,Back,Back WIN #2 Annavisto,1,Annavisto,0,5,-1,-1,0.25
11/03/2023,Rosehill,Linton Chataway,211051189,53408063,Back,Back WIN #13 Yearning,1,Yearning,0,14.79,-1,-1,0.072516316
11/03/2023,Rosehill,Tom Haylock,211051189,35682113,Back,Back #2 ANNAVISTO,1,Annavisto,0,5,-1,-1,0.25
11/03/2023,Rosehill,Tom Haylock,211051189,43350915,Lay,Lay #3 HOPE IN YOUR HEART,2,Hope In Your Heart,0,11.88,0.091911765,-1,0.091911765
11/03/2023,Rosehill,Tom Haylock,211051189,51936093,Back,Back #9 RUTHLESS DAME,1,Ruthless Dame,0,8.44,-1,-1,0.134408602
11/03/2023,Rosehill,Tom Haylock,211051189,53408062,Back,Back #7 PURPLEPAY,1,Purplepay,0,38.65,-1,-1,0.026560425
11/03/2023,Rosehill,Linton Chataway,211051193,7258971,Lay,Lay WIN #12 Waterford,2,Waterford,0,5.43,0.225733634,-1,0.225733634
11/03/2023,Rosehill,Linton Chataway,211051193,45542069,Back,Back WIN #4 Sibaaq,1,Sibaaq,0,5.09,-1,-1,0.244498778
12/03/2023,Birchip,Darren And Brett Carroll,211136851,41819491,Back,Back WIN #1 Island Caesar,2,Island Caesar,0,1.85,-1,-1,1.17299067
12/03/2023,Birchip,Darren And Brett Carroll,211136853,53409803,Back,Back WIN #7 Missmalachi,1,Missmalachite,0,5.56,-1,-1,0.219377177
12/03/2023,Birchip,Darren And Brett Carroll,211136861,39436938,Lay,Lay WIN #5 Danceforme,1,Danceforme,0,10.74,0.102645144,-1,0.102645144
12/03/2023,Birchip,Darren And Brett Carroll,211136863,42170467,Back,Back WIN Double The Hun,1,Double The Hunter,0,2.66,-1,-1,0.602409639
12/03/2023,Canberra,Linton Chataway,211136512,52735268,Lay,Lay PLACE #5 Sunshine Reggae,2,Sunshine Reggae,0,9.4,0.119047619,-1,0.119047619
12/03/2023,Canberra,Linton Chataway,211136514,53447136,Lay, Lay WIN #9 Vinolass,1,Vinolass,1,4,-1,3,-1
12/03/2023,Canberra,Linton Chataway,211136522,43378367,Back,Back WIN #2 Distillate,2,Distillate,0,3.5,-1,-1,0.4
12/03/2023,Canberra,Linton Chataway,211136526,53408049,Back,Back WIN #16 Tiz Invinc,1,Tiz Invincible,0,3.03,-1,-1,0.493203911
12/03/2023,Canberra,Linton Chataway,211136526,53447153,Back,Back WIN #14 Autumn Bal,1,Autumn Ballet,1,5.2,4.19604065,4.19604065,-1
12/03/2023,Carrick,Jamie Cockshutt,211136902,53385589,Back,Back WIN #3 Gypsy Armou,1,Gypsy Amour,1,2.14,1.1352088,1.1352088,-1
12/03/2023,Carrick,Jamie Cockshutt,211136904,35921015,Back,Back WIN #10 Kermadec,1,Kermadec,0,20.08,-1,-1,0.052401791
12/03/2023,Carrick,Jamie Cockshutt,211136904,48050430,Back,Back WIN #1 Biglittlesi,1,Biglittlesis,0,9.11,-1,-1,0.123370956
12/03/2023,Carrick,Jamie Cockshutt,211136906,27020023,Back,Back WIN #9 Beast Mode,1,Beast Mode,1,7,6,6,-1
12/03/2023,Carrick,Jamie Cockshutt,211136906,39905489,Back,Back WIN #11 Rock On Pl,1,Rock On Playboy,0,6.8,-1,-1,0.172413793
12/03/2023,Carrick,Jamie Cockshutt,211136908,39242377,Back,Back WIN #6 Hes Apples,1,Hes Apples,0,2.92,-1,-1,0.520833333
12/03/2023,Carrick,Jamie Cockshutt,211136908,43354655,Back,Back WIN #11 Top Hanove,1,Top Hanover,0,26.16,-1,-1,0.039752007
12/03/2023,Carrick,Jamie Cockshutt,211136910,19823304,Back,Back EW #1 Taxi Meter,1,Taxi Meter,0,32,-1,-1,0.032258065
12/03/2023,Carrick,Jamie Cockshutt,211136910,35610324,Back,Back WIN #10 Kivik,1,Kivik,0,3.7,-1,-1,0.370481102
12/03/2023,Carrick,Jamie Cockshutt,211136912,41498158,Back,Back WIN #5 Miss Papenhuyzen,2,Miss Papenhuyzen,1,1.6,0.59918887,0.59918887,-1
12/03/2023,Carrick,Jamie Cockshutt,211136914,41135415,Back,Back WIN #11 Marisabel,1,Marisabel,0,16.56,-1,-1,0.064270012
12/03/2023,Carrick,Jamie Cockshutt,211136914,53385590,Back,Back WIN #2 Our Shakala,1,Our Shakalaka,0,8.67,-1,-1,0.130358652
12/03/2023,Carrick,Jamie Cockshutt,211136916,19393794,Back,Back WIN #2 We Salute Y,1,We Salute You,1,4.4,3.4,3.4,-1
12/03/2023,Carrick,Jamie Cockshutt,211136916,41740373,Back,Back WIN #4 Iylac Beach,1,Iylac Beach,0,7.51,-1,-1,0.153633453
12/03/2023,Carrick,Jamie Cockshutt,211136918,51179399,Back,Back WIN #6 Maebee,1,Maebee,1,3.27,2.27339826,2.27339826,-1
