Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
1/05/2024,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,228271999,68825324,back,FALSE,"BACK (WIN) #10 Trumpty Dumpty for 1 unit

Trumpty Dumpty ran 10L 8th on debut but the run had a bit more merit than it looks. Was sent out $3.80 favourite but had no luck out the back of the field on a leader bias track. The last 200m was good and suggests he's looking for this longer. Trip. Can make a sharp improvement here.",Trumpty Dumpty,0,$4.41,-1.00,-1.00,0.29
1/05/2024,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,228272013,68825334,back,FALSE,"BACK (WIN) #4 Southern Shooter for 2 units

Southern Shooter caught the eye first up when made up significant ground to run into 3rd placing on a leader bias track. He's a horse that might have a bit more upside than the rest.",Southern Shooter,0,$5.10,-1.00,-1.00,0.24
1/05/2024,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,228272020,50853222,back,FALSE,"BACK (WIN) #8 Jamrock for 1 unit win 

Jamrock raced over an unsuitable distance last start and while he ran 5.5L 10th the run had a bit of merit, Looked more of a trial. Gets up to a more suitable trip here and draws softly with the 3kg claim for Tala Hutchinson.",Jamrock,0,$6.40,-1.00,-1.00,0.19
1/05/2024,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,228272021,50853222,back,FALSE,"BACK (Place) #8 Jamrock for 2 units 

Jamrock raced over an unsuitable distance last start and while he ran 5.5L 10th the run had a bit of merit, Looked more of a trial. Gets up to a more suitable trip here and draws softly with the 3kg claim for Tala Hutchinson.",Jamrock,0,$2.40,-1.00,-1.00,0.71
1/05/2024,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,228272027,56321528,back,FALSE,"BACK (WIN) #11 Amelia Valentina for 1 unit

Amelia Valentina should have won a metro race at Morphettville at monster odds when luckless. Last start was taken to Mildura and did't really fire a shot when 5L 7th. Wasn't a brilliant steer either.",Amelia Valentina,0,$19.88,-1.00,-1.00,0.05
1/05/2024,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,228272027,68825338,back,FALSE,"BACK (WIN) #6 Toi Et Me for 1 unit

Toi Et Mei is dropping back from metro level after running a credible 3L 8th to a pretty smart one in Foxy Femme. This is easier and she has a good record at Murray Bridge. She draws wide but gets back and runs on anyway which is easy to do at Murray Bridge.",Toi Et Moi,0,$5.30,-1.00,-1.00,0.23
1/05/2024,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,228272034,62632843,back,FALSE,"BACK (WIN) #1 Santastico for 1 unit

Thought Santastico ran a real eye-catcher in the South East last start. Got well back and really worked through the line nicely for 3rd.  Hes won 2 from 4 at this 1200m so the distance rise is a key factor.",Santastico,0,$5.20,-1.00,-1.00,0.24
1/05/2024,Thoroughbred,NSW,Canterbury,Linton Chataway,228270884,68825717,lay,FALSE,"LAY: 2. Eraantyva (WIN) for 1 unit (Rated at: $5)

Having a small play against debutant ERAANTYVA. She looks to have taken a little to get here to the races and comes into this off one trial. May be just too good but the short price isn’t appealing.
",Eraantyva,0,$2.43,0.70,-1.00,0.70
1/05/2024,Thoroughbred,NSW,Canterbury,Linton Chataway,228270876,40433880,back,FALSE,"BACK: 6. Arale (WIN) for 0.5 units (Rated at: $7)

Rating ARALE as good value in this race. She has a good record at this track &amp; distance and maps to be forward which is the advantage. She will be prominent in the run and if the track is favouring the leaders, she is well set up.
",Arale,0,$9.20,-1.00,-1.00,0.12
1/05/2024,Thoroughbred,NSW,Canterbury,Linton Chataway,228270916,68825743,lay,FALSE,"LAY: 8. Spring Lee (WIN) for 2 units (Rated at: $5)

SPRING LEE has drawn the widest barrier here today and I feel that she may need plenty of luck in the run given there is speed drawn below her. If she gets caught out wide it may become tricky
",Spring Lee,1,$3.70,-1.00,2.70,-1.00
1/05/2024,Thoroughbred,NSW,Canterbury,Linton Chataway,228270924,3288873,back,FALSE,"BACK: 5. Fury (WIN) for 1 unit (Rated at: $4)

Thought FURY ran well when winning last start at Sandown. He makes his way up to Sydney now. Is drawn well so gets a good run and should be forwards. Think he looks really well placed at this track.
",Fury,0,$6.05,-1.00,-1.00,0.20
1/05/2024,Thoroughbred,NSW,Canterbury,Linton Chataway,228270932,60490493,back,FALSE,"BACK: 5. Yet He Moves (WIN) for 2.5 units (Rated at: $2)

YET HE MOVES looks well placed rising in trip to the 1900m today after his 1st up run at Gosford. 2nd up and fitter now, drawn in barrier 2 gives him a good run as well. 
",Yet He Moves,0,$1.83,-1.00,-1.00,1.20
1/05/2024,Thoroughbred,NSW,Canterbury,Marc Lambourne,228270916,68825743,lay,FALSE,"PROS VS BOOKIES
PRO LAY: 8. Spring Lee (WIN). Resumes off a timid city run. Lightly raced &amp; trialled up but formlines lack depth. ",Spring Lee,1,$3.70,-1.00,2.70,-1.00
1/05/2024,Greyhounds,VIC,Warrnambool,Michael Tye,228323020,56090013,lay,TRUE,"LAY (WIN) #8 Exploded for 1.5 units (Rated at: $3.70)

Exploded is the best dog in the race but I would much prefer him drawn inside. He is going to need everything to go right to clear Pass Mark and Osprey Athena going into the first turn. There will be a big crowd at these 650m boxes and it will be noisier than usual. Box 8 won’t help matters if it’s noisy.",Exploded,0,$2.50,0.67,-1.00,0.67
1/05/2024,Greyhounds,VIC,Warrnambool,Michael Tye,228322995,64797158,back,FALSE,"BACK (WIN) #8 House Of Turbo for 1.5 units (Rated at: $1.80)

House Of Turbo is clearly the best dog in the race and should be winning this by plenty. You are basically taking the shorts and just hope he has his mind on the job, he has played up before but his best has also been very good. ",House Of Turbo,1,$1.29,0.29,0.29,-1.00
1/05/2024,Greyhounds,VIC,Warrnambool,Michael Tye,228323040,61140372,lay,FALSE,"LAY (WIN) #6 Flying Zulu for 1.5 units (Rated at: $6.50)

With Matt Loch and Fernando Phil drawn underneath, Flying Zulu is going to have a tough time getting across cleanly. If Matt Loch and Fernando Phil were to get a soft lead I doubt Flying Zulu can catch them. Even if there is a scrimmage early it may end up helping Bernie Burrow who could avoid any early trouble so there is another dog to barrack for to get Flying Zulu beaten. ",Flying Zulu,0,$12.00,0.09,-1.00,0.09
1/05/2024,Greyhounds,VIC,Warrnambool,Michael Tye,228323000,67325266,back,TRUE,"BACK (WIN) #1 Memphis Rains for 1.5 units (Rated at: $3.30)

Memphis Rains used the inside draw to perfection when he won at Bendigo in a very handy 23.92. He hasn’t raced at this venue but has enough experience now in races to negate that. He has an incredible draw here with the wide running Side Of Ice in Box 2 so he should get every chance to zoom to lead mid race.",Memphis Rains,0,$3.15,-1.00,-1.00,0.47
1/05/2024,Greyhounds,VIC,Warrnambool,Michael Tye,228323010,54974459,back,FALSE,"BACK (WIN) #8 Aminah for 1 unit (Rated at: $3.00)

I loved the way Aminah kicked into another gear in the closing stages of her Heat win. She used the inside draw to a tee on that occasion and now moves to Box 8. There is plenty of pace closer to the inside so she may benefit by being out wide and out of trouble in the early stages. ",Aminah,0,$3.30,-1.00,-1.00,0.43
1/05/2024,Greyhounds,VIC,Warrnambool,Michael Tye,228323025,65023705,back,FALSE,"BACK (WIN) #2 Got The Cash for 1.5 units (Rated at: $3.40)

There isn’t a ton of early speed drawn close to the rails here which may mean Got The Cash can utilise Box 2 and shrug them off early. If she can obtain a bruise free run and is out in front at full momentum she is going to be mighty hard to reel in. ",Got The Cash,0,$4.80,-1.00,-1.00,0.26
1/05/2024,Thoroughbred,VIC,Warrnambool,Norm Oke,228271051,51982689,lay,FALSE,"PROS VS BOOKIES
BOOKIE LAY: 2. Duke Of Bedford (WIN). Want to be with the Locals and Kuru who is flying.",Duke Of Bedford,0,$3.95,0.34,-1.00,0.34
1/05/2024,Thoroughbred,VIC,Warrnambool,Number Crunch,228271087,68825640,lay,FALSE,"LAY R8 | #12 Yellow Sam (WIN)

Mares have only won the Wangoom once this century, from 49 attempts. Also only 1 4YO has won the race since 2005.",Yellow Sam,0,$7.47,0.15,-1.00,0.15
1/05/2024,Thoroughbred,VIC,Warrnambool,Number Crunch,228271069,28631385,back,FALSE,"BACK (WIN) R6 | #2 Fabalot

Symon Wilde has the best strike rate of any Warrnambool trainer at the carnival since 2020.",Fabalot,0,$4.12,-1.00,-1.00,0.32
1/05/2024,Thoroughbred,WA,Ascot,Peter McCormack,228270988,68825782,lay,FALSE,"PROS VS BOOKIES
BOOKIE LAY: 4. Lost City (WIN). 2 from 2 but both were Pike peaches on leader biased tracks. ",Lost City,0,$2.96,0.51,-1.00,0.51
1/05/2024,Thoroughbred,QLD,Ipswich,Shane Ciurleo,228274236,60490681,back,FALSE,"BACK (WIN) #2 Pizarro for 1 unit (Rated at: $2.30)

He looks well placed in this under the set weight conditions of the race. He may have found his level in NSW but I expect he will prove to be competitive in QLD and can progress through the grades here.",Pizarro,1,$2.38,1.38,1.38,-1.00
1/05/2024,Thoroughbred,QLD,Ipswich,Shane Ciurleo,228274194,67560364,lay,TRUE,"LAY (WIN) #6 Astin Lane for 0.5 units (Rated at: $3.00)

Well backed on debut and got the win. She went quick early 8 lengths above the all average benchmark to the 600m however the final 600m was poor 10.7 lengths below the all average. Further it looks like Ceejay Graham may have decided to stick with the second fave Accelar who is resuming today and has some strong starting prices in much harder races. ",Astin Lane,0,$2.17,0.85,-1.00,0.85
1/05/2024,Thoroughbred,QLD,Ipswich,Shane Ciurleo,228274201,67325472,back,TRUE,"BACK (WIN) #10 Taltarni Fields for 1 unit (Rated at: $2.00)

Has been costly for punters to follow this prep however third up and reaching peak fitness he looks well placed in this to break his maiden.",Taltarni Fields,1,$1.84,0.84,0.84,-1.00
1/05/2024,Thoroughbred,QLD,Ipswich,Shane Ciurleo,228274215,68825255,back,FALSE,"BACK (WIN) #1 Flaming Conquest for 1 unit (Rated at: $1.90)

This is a big drop in grade for her and coming back from a spell she looks well placed from gate one I expect her to be too speedy around Ipswich for these. ",Flaming Conquest,1,$1.77,0.77,0.77,-1.00
1/05/2024,Greyhounds,VIC,Bendigo,Tip Titans,228324167,54340010,lay,FALSE,"LAY (WIN) #5 Crackerjack Maxy, Lay for a total liability of 3 Units under a price of $4.7",Crackerjack Maxy,0,$4.26,0.31,-1.00,0.31
1/05/2024,Greyhounds,QLD,Rockhampton,Tip Titans,228324432,53255072,lay,FALSE,"LAY (WIN) #4 Whos Billy, Lay for a total liability of 2.4 Units under a price of $3.6",Whos Billy,0,$4.66,0.27,-1.00,0.27
1/05/2024,Greyhounds,VIC,Bendigo,Tip Titans,228324127,63963628,lay,FALSE,"LAY (WIN) #5 See Sparks Fly, Lay for a total liability of 3 Units under a price of $4.5",See Sparks Fly,0,$4.72,0.27,-1.00,0.27
1/05/2024,Greyhounds,VIC,Bendigo,Tip Titans,228324162,46055935,lay,FALSE,"LAY (WIN) #1 Kinimakatka, Lay for a total liability of 3 Units under a price of $4.7",Kinimakatka,0,$4.84,0.26,-1.00,0.26
1/05/2024,Greyhounds,NSW,Temora,Tip Titans,228324072,53532783,lay,FALSE,"LAY (WIN) #3 Trudys Chance, Lay for a total liability of 3 Units under a price of $5.3",Trudys Chance,0,$5.60,0.22,-1.00,0.22
1/05/2024,Greyhounds,QLD,Albion Park,Tip Titans,228323486,59888003,lay,FALSE,"LAY (WIN) #8 Little Cosmo, Lay for a total liability of 3 Units under a price of $5.1. ",Little Cosmo,0,$7.20,0.16,-1.00,0.16
1/05/2024,Greyhounds,QLD,Albion Park,Tip Titans,228323531,45191644,lay,FALSE,"LAY (WIN) #1 Futures Changed, Lay for a total liability of 2.8 Units under a price of $4.1",Futures Changed,0,$7.23,0.16,-1.00,0.16
1/05/2024,Greyhounds,VIC,Bendigo,Tip Titans,228324152,53344150,lay,FALSE,"LAY (WIN) #1 Small Demeanour, Lay for a total liability of 3 Units under a price of $4.3",Small Demeanour,1,$4.34,-1.00,3.34,-1.00
1/05/2024,Thoroughbred,VIC,Warrnambool,Wolfden Pro Picks,228271087,53148340,back,FALSE,,Tuvalu,1,$10.51,9.51,9.51,-1.00
1/05/2024,Thoroughbred,VIC,Warrnambool,Wolfden Pro Picks,228271105,50880046,back,FALSE,,Jabbawockeez,1,$4.74,3.74,3.74,-1.00
1/05/2024,Thoroughbred,NSW,Canterbury,Wolfden Pro Picks,228270908,59146504,back,FALSE,,The Instructor,1,$4.27,3.27,3.27,-1.00
1/05/2024,Thoroughbred,NSW,Canterbury,Wolfden Pro Picks,228270876,46675493,back,FALSE,,Queenmaker,0,$5.50,-1.00,-1.00,0.22
1/05/2024,Thoroughbred,NSW,Canterbury,Wolfden Pro Picks,228270892,68638311,back,FALSE,,Lady Zodiac,0,$11.00,-1.00,-1.00,0.10
1/05/2024,Thoroughbred,VIC,Warrnambool,Wolfden Pro Picks,228271033,68825599,back,FALSE,,Black Peppermint,0,$2.61,-1.00,-1.00,0.62
1/05/2024,Thoroughbred,VIC,Warrnambool,Wolfden Pro Picks,228271069,38765936,back,FALSE,,The Mighty Spar,0,$7.40,-1.00,-1.00,0.16
2/05/2024,Thoroughbred,VIC,Warrnambool,Chris Camilleri,228271265,4719977,back,TRUE,"BACK: 2. Home Rule  (WIN) for 2 unit(s) (Rated at: $3.6)

Home Rule is the best bet of the day at the price for me. He won this race last year on a heavy deck and he has obviously been targeted at this race again. He was left in front a long way from home at Terang last start, maps to sit outside Epic Centre here and should look the winner at some stage up the straight. 
",Home Rule,0,$3.57,-1.00,-1.00,0.39
2/05/2024,Thoroughbred,VIC,Warrnambool,Chris Camilleri,228271274,50405152,back,FALSE,"BACK: 8. Bellini Miss (WIN) for 1 unit(s) (Rated at: $11)

Bellini Miss was out the back and ran home good closing splits late. I'm hoping she settles closer and her run two back with a big weight at Ballarat was full of merit. ",Bellini Miss,0,$15.00,-1.00,-1.00,0.07
2/05/2024,Harness,VIC,Melton,Darren and Brett Carroll,228324333,49119043,lay,TRUE,"LAY: 2. Kimchi (WIN) for 2 unit(s) (Rated at: $11.00)

Will be popular due to gun driver Jimmy Herbs on board but I'm not convinced he can lift this horse over the line. Looks a risk.
",Kimchi,1,$9.27,-1.00,8.27,-1.00
2/05/2024,Harness,VIC,Melton,Darren and Brett Carroll,228324336,68826430,back,TRUE,"BACK: 7. Our Saydie Kay (WIN) for 3 unit(s) (Rated at: $1.50)

After a promising juvenile season, this filly looks set to go greater heights this prep. Primed for her fresh run tonight with an excellent trial hitout last week. I'm expecting her class to see her get past these tonight.

",Our Saydie Kay,0,$1.68,-1.00,-1.00,1.47
2/05/2024,Harness,VIC,Melton,Darren and Brett Carroll,228324345,35896596,back,TRUE,"BACK: 10. Favouritehighlight (WIN) for 2 unit(s) (Rated at: $2.50)

Fit and racing well lately. His sit-sprint style will be suited by the trip here &amp; he's a good chance of getting over the top up the straight.
",Favouritehighlight,0,$9.42,-1.00,-1.00,0.12
2/05/2024,Thoroughbred,VIC,Warrnambool,Glenn Ingram,228271256,68826194,back,TRUE,"BACK: 6. Our Sassy Lady (WIN) for 2 unit(s) 

Dominant debut winner after good trials, needs to improve again on a sticky surface, Gaudray can plot a path from the front. 

",Our Sassy Lady,0,$3.84,-1.00,-1.00,0.35
2/05/2024,Greyhounds,QLD,Albion Park,Jaycin Campbell,228372924,68890442,back,FALSE,"BACK: 5. Hoshino (WIN) for 3 units (Rated at: $2.00)

Hoshino was heavily supported on debut in a heat of the Eric Thomson Memorial and dually saluted for punters defeating a key rival tonight in Cheers For Bella by one length. He was no match for Golden Bear in last week’s final who recorded a scintillating win in BON 29.85. To Hoshino’s credit, he weaved inside and out of runners to find the line in second position. 

He appears to have the most upside in this race and despite drawing box five, he should get room to move early with Cheers For Bella outside him likely to hold her line and Billie Cash Kid liking to angle towards the fence. This should allow Hoshino the time and space he requires to land in a threatening position.

",Hoshino,1,$2.58,1.58,1.58,-1.00
2/05/2024,Greyhounds,QLD,Albion Park,Jaycin Campbell,228372944,64797165,back,FALSE,"BACK: 3. August Bob (WIN) for 3 units (Rated at: $2.00)

August Bob lines up in his Queensland debut and is in good hands with master trainer Tony Brett unveiling his first official runner in 2024. August Bob has won 14 of his 29 starts with his recent form really standing off the paper. Just three runs back he defeated Nad Al Sheba by upwards of three lengths in a flying 29.35 over the Wentworth Park 520m. In his next two starts, he began on terms; however, he has been unable to find the lead with more speed drawn underneath him. 

Despite Duffman beginning better at Ipswich, he still has to do it at Albion Park and with this, August Bob has the opportunity of crossing the inside pair, finding the fence and from there, he will be hard to hold out.

",August Bob,1,$2.49,1.49,1.49,-1.00
2/05/2024,Greyhounds,QLD,Albion Park,Jaycin Campbell,228372964,51414599,back,FALSE,"BACK: 7. All Natural (WIN) for 4 units (Rated at: $1.80)

All Natural returns to his fortress after a brilliant crack at the Golden Easter Egg. He was good in a heat before taking sharp improvement into his semi-final where he won by a widening three lengths in 29.63. He was poorly drawn in the final and subsequently had no luck when finishing sixth. He has won seven of his past eight races over this track and trip with his only recent defeat coming to the hands of Morton in the group one Gold Bullion. 

He is well drawn in box seven with speed inside from Bear’s Bullet as well as Villante to his outside, likely to use the track heading into the first corner. 
",All Natural,1,$2.01,1.01,1.01,-1.00
2/05/2024,Greyhounds,QLD,Albion Park,Jaycin Campbell,228372974,61028183,lay,FALSE,"LAY: 8. Hara's Boots (WIN) for 2 units (Rated at: $5.00)

Hara’s Boots has drawn on the wrong side of the track here and appears vulnerable. She is far better suited to drawing low and in her two runs at Albion Park over the 520m, she has wanted to carve across and find the rails. There’s a cluster of speed here with many of these dogs capable of going to the first corner with each other. This will lead to Hara’s Boots forced to race three to four wide which I don’t think she’s comfortable doing.
",Haras Boots,0,$6.01,0.20,-1.00,0.20
2/05/2024,Greyhounds,QLD,Albion Park,Jaycin Campbell,228372949,68890448,lay,FALSE,"LAY: 1. Warm Cockles (WIN) for 2 units (Rated at: $3.50)

Warm Cockles lines up for his first start at Albion Park and appears vulnerable. He is only six days in-between runs here and wouldn’t have had the time to trial. This is extremely concerning considering he is versing Saanvi who is an open class G1 finalist over this track and trip as well as Inconspicuous who has been an extremely sound chaser over this 520m. Add in the fact he didn’t go past the leader at Sandown two starts ago, he cannot be trusted on all fronts.


",Warm Cockles,1,$4.54,-1.00,3.54,-1.00
2/05/2024,Greyhounds,NSW,Dapto,Joe Lannutti,228372257,68890365,back,TRUE,"BACK: 5. Anxious Lass (WIN) for 2 units (Rated at: $2)

5 is low flying right now and is drawn to lead and win once again. Looks the best of the night. 

",Anxious Lass,1,$2.16,1.16,1.16,-1.00
2/05/2024,Greyhounds,NSW,Dapto,Joe Lannutti,228372247,62263150,lay,TRUE,"LAY: 1. Zipping Lessie (WIN) for 1.5 units (Rated at: $4)

Good race here. 2-3-5 can all run and will be hard to beat. Laying box 1 as she just looks way too short. Been going well over the shorts but the winner will go quick in this. 
",Zipping Lessie,0,$2.36,0.74,-1.00,0.74
2/05/2024,Greyhounds,NSW,Dapto,Joe Lannutti,228372243,63085356,back,FALSE,"BACK: 4. Balmerino (PLACE) for 1 unit (Rated at: $5)

If odds allow, we want to be on the 4 each way here. 5 looks hard to beat rolling to the top but the 4 brings strong 600m form. He can land close enough in the run and with even luck will be in the finish. ",Balmerino,1,$1.60,0.60,0.60,-1.00
2/05/2024,Greyhounds,NSW,Dapto,Joe Lannutti,228372232,38893880,lay,FALSE,"LAY: 5. Rock Burner (WIN) for 1 unit (Rated at: $3)

5 went super last week and a repeat would see him winning BUT he's not normally reliable at box rise and looks too short. Happy to take him on and we'll know our fate early doors. 


",Rock Burner,0,$5.50,0.22,-1.00,0.22
