Date,Track,Race Name,Race,Market,Selection,Number,Horse,Rank,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP
2025-07-01,Ballarat,R7 1000m Hcap,7,245208652,83605086,1,Sioux Spirit,2,0.0,9.2,0.0,2.65
2025-07-01,Ballarat,R7 1000m Hcap,7,245208652,84431104,10,Ville De Lumiere,5,0.0,32.9,0.0,5.19
2025-07-01,Ballarat,R7 1000m Hcap,7,245208652,84511824,9,Give Faith,1,0.0,8.0,1.0,2.44
2025-07-02,Eagle Farm,R1 1000m 2yo,1,245230670,85016653,11,Moon Jewel,4,0.0,65.0,0.0,11.0
2025-07-02,Eagle Farm,R1 1000m 2yo,1,245230670,85445386,1,Spanish Treasure,3,0.0,2.78,1.0,1.49
2025-07-02,Eagle Farm,R1 1000m 2yo,1,245230670,85445387,2,Special Artist,2,1.0,6.72,1.0,1.87
2025-07-02,Eagle Farm,R1 1000m 2yo,1,245230670,85445388,3,Varejao,1,0.0,15.0,1.0,3.3
2025-07-02,Eagle Farm,R1 1000m 2yo,1,245230670,85445395,12,Cryptic Beauty,5,0.0,4.85,0.0,1.75
2025-07-02,Eagle Farm,R2 1000m 2yo,2,245230679,5041661,5,Wax On Wax Off,5,0.0,5.5,0.0,1.94
2025-07-02,Eagle Farm,R2 1000m 2yo,2,245230679,80131534,8,Miss Leana,3,0.0,7.05,0.0,2.29
2025-07-02,Eagle Farm,R2 1000m 2yo,2,245230679,80131542,9,Sweet Hesitation,2,1.0,3.3,1.0,1.43
2025-07-02,Eagle Farm,R2 1000m 2yo,2,245230679,85445400,3,Ruthven Rush,4,0.0,9.4,1.0,2.58
2025-07-02,Eagle Farm,R2 1000m 2yo,2,245230679,85445402,6,Ceretti,1,0.0,13.5,1.0,3.2
2025-07-02,Eagle Farm,R3 1000m Mdn,3,245230688,1483618,7,Bombard,2,0.0,15.5,0.0,5.25
2025-07-02,Eagle Farm,R3 1000m Mdn,3,245230688,61337962,1,Brazen Act,3,0.0,8.6,1.0,2.51
2025-07-02,Eagle Farm,R3 1000m Mdn,3,245230688,71587218,5,Cliodhna Maeve,5,0.0,31.21,0.0,6.17
2025-07-02,Eagle Farm,R3 1000m Mdn,3,245230688,85445409,3,Ten Good Reasons,4,1.0,5.67,1.0,2.17
2025-07-02,Eagle Farm,R3 1000m Mdn,3,245230688,85445410,4,Boom Break,1,0.0,5.31,1.0,2.32
2025-07-02,Eagle Farm,R4 1000m CL2,4,245230697,65023023,2,Port Erin,2,0.0,16.5,1.0,4.41
2025-07-02,Eagle Farm,R4 1000m CL2,4,245230697,71904224,6,Indaza,1,0.0,7.8,0.0,2.92
2025-07-02,Eagle Farm,R4 1000m CL2,4,245230697,80399536,8,Miss Personality,4,1.0,4.97,1.0,2.04
2025-07-02,Eagle Farm,R4 1000m CL2,4,245230697,84222463,1,I Am Caviar,3,0.0,11.5,0.0,3.68
2025-07-02,Eagle Farm,R4 1000m CL2,4,245230697,85445414,3,Ecclestone,5,0.0,4.93,0.0,1.93
2025-07-02,Eagle Farm,R5 1845m Hcap,5,245230706,44185241,6,Menazzi,1,0.0,30.0,0.0,5.8
2025-07-02,Eagle Farm,R5 1845m Hcap,5,245230706,44185760,2,Chayse N Artie,5,0.0,10.0,0.0,2.98
2025-07-02,Eagle Farm,R5 1845m Hcap,5,245230706,63798048,8,Dianas Affair,2,1.0,4.04,1.0,1.59
2025-07-02,Eagle Farm,R5 1845m Hcap,5,245230706,63798048,8,Dianas Affair,3,1.0,4.04,1.0,1.59
2025-07-02,Eagle Farm,R5 1845m Hcap,5,245230706,85445419,5,Twigman,4,0.0,3.6,0.0,1.64
2025-07-02,Eagle Farm,R6 1300m 3yo,6,245230715,3063026,4,Facundo,5,1.0,3.15,1.0,1.36
2025-07-02,Eagle Farm,R6 1300m 3yo,6,245230715,69642010,5,Run Lucy Run,4,0.0,13.58,0.0,3.01
2025-07-02,Eagle Farm,R6 1300m 3yo,6,245230715,74189370,1,Estrondo,1,0.0,11.0,1.0,2.71
2025-07-02,Eagle Farm,R6 1300m 3yo,6,245230715,85445423,10,November Sun,2,0.0,3.27,0.0,1.39
2025-07-02,Eagle Farm,R6 1300m 3yo,6,245230715,85445423,10,November Sun,3,0.0,3.27,0.0,1.39
2025-07-02,Eagle Farm,R7 1200m CL5,7,245230724,37027075,9,The Kewess,5,0.0,27.24,0.0,5.74
2025-07-02,Eagle Farm,R7 1200m CL5,7,245230724,53486967,5,Give Giggles,1,1.0,3.14,1.0,1.44
2025-07-02,Eagle Farm,R7 1200m CL5,7,245230724,53858432,10,Bindis Choice,3,0.0,4.22,0.0,1.57
2025-07-02,Eagle Farm,R7 1200m CL5,7,245230724,63859697,6,Milton Road,4,0.0,21.0,0.0,4.0
2025-07-02,Eagle Farm,R7 1200m CL5,7,245230724,64122309,1,Weigall Tiger,2,0.0,4.44,1.0,1.57
2025-07-02,Eagle Farm,R8 1600m Hcap,8,245230733,32349822,10,The Cullinan,5,0.0,140.0,0.0,27.84
2025-07-02,Eagle Farm,R8 1600m Hcap,8,245230733,63161552,7,Boondocks,1,0.0,7.37,0.0,2.86
2025-07-02,Eagle Farm,R8 1600m Hcap,8,245230733,76246606,9,Flywheel,4,0.0,4.67,0.0,2.25
2025-07-02,Eagle Farm,R8 1600m Hcap,8,245230733,84107543,12,Zaher,2,0.0,10.13,1.0,3.35
2025-07-02,Eagle Farm,R8 1600m Hcap,8,245230733,85445436,22,Nippas Nightcap,3,0.0,14.48,0.0,4.26
2025-07-02,Eagle Farm,R9 1400m CL1,9,245230742,3978149,4,First Man,3,0.0,9.47,1.0,2.99
2025-07-02,Eagle Farm,R9 1400m CL1,9,245230742,53914183,5,Make A Call,2,0.0,12.7,0.0,4.36
2025-07-02,Eagle Farm,R9 1400m CL1,9,245230742,65260738,2,Lovewillcomelater,4,0.0,9.2,0.0,3.46
2025-07-02,Eagle Farm,R9 1400m CL1,9,245230742,68323062,13,Velozes,1,0.0,6.81,1.0,3.32
2025-07-02,Eagle Farm,R9 1400m CL1,9,245230742,85445439,12,Victory Flame,5,1.0,7.8,1.0,2.95
2025-07-02,Murray Bridge,R1 1200m 3yo,1,245229841,4533051,4,Fast Tempo,2,0.0,4.8,0.0,1.9
2025-07-02,Murray Bridge,R1 1200m 3yo,1,245229841,66331418,1,August Bonus,3,0.0,18.41,0.0,4.1
2025-07-02,Murray Bridge,R1 1200m 3yo,1,245229841,74813685,6,Jewels Captain,4,0.0,4.37,1.0,1.93
2025-07-02,Murray Bridge,R1 1200m 3yo,1,245229841,85445104,3,Be Responsible,1,1.0,3.96,1.0,1.76
2025-07-02,Murray Bridge,R1 1200m 3yo,1,245229841,85445107,8,Affaire Vue,5,0.0,11.65,1.0,3.38
2025-07-02,Murray Bridge,R2 900m Mdn,2,245229850,2479577,7,Rich Lady,2,0.0,13.17,0.0,2.9
2025-07-02,Murray Bridge,R2 900m Mdn,2,245229850,3080312,3,Anecdotal,1,0.0,3.05,1.0,1.36
2025-07-02,Murray Bridge,R2 900m Mdn,2,245229850,50512031,4,Major Rumble,3,1.0,9.4,1.0,2.87
2025-07-02,Murray Bridge,R2 900m Mdn,2,245229850,77688033,1,Radiant Knight,4,0.0,55.0,0.0,8.7
2025-07-02,Murray Bridge,R2 900m Mdn,2,245229850,85445115,9,Another Bride,5,0.0,5.25,0.0,1.92
2025-07-02,Murray Bridge,R3 1400m Mdn,3,245229859,3440104,5,Wild Expectations,1,0.0,5.3,0.0,1.94
2025-07-02,Murray Bridge,R3 1400m Mdn,3,245229859,35709729,4,Naval Ensign,5,0.0,48.62,0.0,8.76
2025-07-02,Murray Bridge,R3 1400m Mdn,3,245229859,70385861,8,Layin Up,2,0.0,2.4,1.0,1.24
2025-07-02,Murray Bridge,R3 1400m Mdn,3,245229859,73642853,1,Cracken Good Time,4,0.0,21.03,0.0,4.72
2025-07-02,Murray Bridge,R3 1400m Mdn,3,245229859,75118950,3,Golden Mikki,3,1.0,7.4,1.0,1.89
2025-07-02,Murray Bridge,R4 900m Hcap,4,245229868,4664632,9,Velvet Fox,4,0.0,14.5,0.0,3.75
2025-07-02,Murray Bridge,R4 900m Hcap,4,245229868,11244537,5,Heaven Rocks,2,0.0,4.1,0.0,1.85
2025-07-02,Murray Bridge,R4 900m Hcap,4,245229868,35294982,7,Gold Spirit,5,0.0,5.27,1.0,2.14
2025-07-02,Murray Bridge,R4 900m Hcap,4,245229868,48401526,6,Hooked On Wealth,1,0.0,7.2,1.0,2.66
2025-07-02,Murray Bridge,R4 900m Hcap,4,245229868,64493810,2,Magic Field,3,0.0,12.35,0.0,4.26
2025-07-02,Murray Bridge,R5 1800m Hcap,5,245229877,72915669,13,Tametomo,2,0.0,22.49,0.0,5.71
2025-07-02,Murray Bridge,R5 1800m Hcap,5,245229877,77301784,8,Somewhere Soon,3,0.0,7.55,1.0,3.02
2025-07-02,Murray Bridge,R5 1800m Hcap,5,245229877,85445135,7,Brandnu Deal,1,0.0,42.0,0.0,10.14
2025-07-02,Murray Bridge,R5 1800m Hcap,5,245229877,85445136,10,Chartin,4,0.0,10.13,0.0,3.21
2025-07-02,Murray Bridge,R5 1800m Hcap,5,245229877,85445137,15,Fiorente Spritz,5,0.0,16.0,0.0,5.42
2025-07-02,Murray Bridge,R6 1400m Hcap,6,245229886,51594279,3,Duo Perna,2,0.0,9.86,0.0,3.23
2025-07-02,Murray Bridge,R6 1400m Hcap,6,245229886,60490257,8,Pricillas Choice,1,0.0,6.01,0.0,2.24
2025-07-02,Murray Bridge,R6 1400m Hcap,6,245229886,63402166,10,Winning Aura,5,0.0,170.0,0.0,30.0
2025-07-02,Murray Bridge,R6 1400m Hcap,6,245229886,85445140,5,Fleurieu Flipper,4,0.0,19.5,1.0,6.3
2025-07-02,Murray Bridge,R6 1400m Hcap,6,245229886,85445141,7,Sav On Ice,3,1.0,3.94,1.0,1.86
2025-07-02,Murray Bridge,,7,245229895,52696569,4,Esky,2,,,,
2025-07-02,Murray Bridge,R7 1400m Hcap,7,245229895,53858031,1,Bit Of A Rebel,4,0.0,4.02,1.0,1.86
2025-07-02,Murray Bridge,R7 1400m Hcap,7,245229895,81221273,11,Hysterical Lady,3,1.0,4.2,1.0,1.97
2025-07-02,Murray Bridge,R7 1400m Hcap,7,245229895,83641898,10,My Crackling,5,0.0,17.15,0.0,4.61
2025-07-02,Murray Bridge,R7 1400m Hcap,7,245229895,85445143,12,Scandalist,1,0.0,12.03,0.0,3.8
2025-07-02,Murray Bridge,R8 1200m Hcap,8,245229904,51294965,6,Justicas Bonus,3,0.0,15.5,1.0,4.38
2025-07-02,Murray Bridge,R8 1200m Hcap,8,245229904,66983421,11,Lady Skylla,1,0.0,12.51,0.0,4.3
2025-07-02,Murray Bridge,R8 1200m Hcap,8,245229904,76572493,12,Loca Bella,2,0.0,10.34,0.0,3.96
2025-07-02,Murray Bridge,R8 1200m Hcap,8,245229904,83641915,14,Amelia Valentina,5,1.0,7.8,1.0,3.25
2025-07-02,Murray Bridge,R8 1200m Hcap,8,245229904,85445144,2,Sundogg,4,0.0,21.0,0.0,5.6
2025-07-02,Northam,R1 1000m 2yo,1,245231059,5521957,3,Gentlemans Code,5,0.0,4.38,0.0,1.62
2025-07-02,Northam,R1 1000m 2yo,1,245231059,33030235,4,Messina,3,0.0,32.0,0.0,5.89
2025-07-02,Northam,R1 1000m 2yo,1,245231059,77387222,1,Buckled,1,1.0,3.63,1.0,1.31
2025-07-02,Northam,R1 1000m 2yo,1,245231059,80363813,2,Beaus A Lad,2,0.0,37.88,0.0,5.82
2025-07-02,Northam,R1 1000m 2yo,1,245231059,85445731,5,Miss Rompin,4,0.0,60.0,0.0,8.28
2025-07-02,Northam,R2 1300m Mdn,2,245231068,68930908,8,Classic Poetry,3,0.0,75.16,0.0,11.0
2025-07-02,Northam,R2 1300m Mdn,2,245231068,79456585,9,Return Of The Mach,1,1.0,3.5,1.0,1.45
2025-07-02,Northam,R2 1300m Mdn,2,245231068,85445737,4,Transcribe,5,0.0,88.83,0.0,14.38
2025-07-02,Northam,R2 1300m Mdn,2,245231068,85445739,10,Talkaway,4,0.0,3.89,1.0,1.71
2025-07-02,Northam,R2 1300m Mdn,2,245231068,85445741,13,Rock The Market,2,0.0,9.68,1.0,2.93
2025-07-02,Northam,R3 1400m Hcap,3,245231077,6792992,6,Show The Way,3,0.0,11.5,0.0,3.3
2025-07-02,Northam,R3 1400m Hcap,3,245231077,75639053,7,Karnup Queen,5,0.0,21.0,0.0,5.93
2025-07-02,Northam,R3 1400m Hcap,3,245231077,75964811,5,Housewife,1,1.0,14.94,1.0,3.95
2025-07-02,Northam,R3 1400m Hcap,3,245231077,85445745,2,Superfluous,2,0.0,3.96,1.0,1.76
2025-07-02,Northam,R3 1400m Hcap,3,245231077,85445746,10,Saxon Jewel,4,0.0,5.73,0.0,2.12
2025-07-02,Northam,R4 1000m CL3,4,245231086,401435,7,Diamond Dancer,2,0.0,3.7,1.0,1.38
2025-07-02,Northam,R4 1000m CL3,4,245231086,1037974,1,Art Session,3,0.0,2.16,1.0,1.24
2025-07-02,Northam,R4 1000m CL3,4,245231086,57377736,9,Desert Dancing,4,1.0,16.37,1.0,3.5
2025-07-02,Northam,R4 1000m CL3,4,245231086,60416727,3,Insyde Success,5,0.0,12.0,0.0,2.97
2025-07-02,Northam,R4 1000m CL3,4,245231086,73178759,2,The Top Bar,1,0.0,16.0,0.0,3.0
2025-07-02,Northam,R5 1400m CL1,5,245231095,76573611,12,The Lucky Chip,2,0.0,11.0,1.0,3.2
2025-07-02,Northam,R5 1400m CL1,5,245231095,84629745,7,Glanced,4,0.0,9.2,0.0,3.08
2025-07-02,Northam,R5 1400m CL1,5,245231095,84630116,5,Aphrodite Magic,3,0.0,3.92,0.0,1.82
2025-07-02,Northam,R5 1400m CL1,5,245231095,85445750,6,Blue Pepper,5,0.0,25.16,0.0,5.74
2025-07-02,Northam,R5 1400m CL1,5,245231095,85445751,8,Zouconi,1,1.0,3.08,1.0,1.55
2025-07-02,Northam,R6 1600m Hcap,6,245231104,7696271,10,Royal Gap,3,0.0,8.35,0.0,3.2
2025-07-02,Northam,R6 1600m Hcap,6,245231104,39317760,3,Roch Legacy,5,0.0,27.0,0.0,7.6
2025-07-02,Northam,R6 1600m Hcap,6,245231104,60153518,6,Valdarena,2,0.0,15.0,0.0,4.5
2025-07-02,Northam,R6 1600m Hcap,6,245231104,68064075,2,Long Genes,1,0.0,7.6,1.0,2.62
2025-07-02,Northam,R6 1600m Hcap,6,245231104,84223704,4,Amazing Cheat,4,1.0,7.4,1.0,2.42
2025-07-02,Northam,R7 2200m Hcap,7,245231113,63085656,2,Tonis Spirit,5,0.0,25.0,0.0,6.6
2025-07-02,Northam,R7 2200m Hcap,7,245231113,68325562,4,Major Mario,1,1.0,7.01,1.0,2.58
2025-07-02,Northam,R7 2200m Hcap,7,245231113,75436644,9,Elegant Indi,2,0.0,10.63,0.0,3.75
2025-07-02,Northam,R7 2200m Hcap,7,245231113,83837863,1,Grand Reserve,4,0.0,7.1,1.0,2.63
2025-07-02,Northam,R7 2200m Hcap,7,245231113,84942505,10,Sweet Surrender,3,0.0,4.03,0.0,1.76
2025-07-02,Sandown,R1 1300m 2yo,1,245230890,77022297,6,Imzada,4,0.0,4.58,0.0,2.55
2025-07-02,Sandown,R1 1300m 2yo,1,245230890,85445459,1,Celestra,1,0.0,3.67,0.0,2.05
2025-07-02,Sandown,R1 1300m 2yo,1,245230890,85445460,2,Licentious,5,0.0,41.75,0.0,11.5
2025-07-02,Sandown,R1 1300m 2yo,1,245230890,85445462,4,Too Much Too Soon,2,0.0,5.3,1.0,2.36
2025-07-02,Sandown,R1 1300m 2yo,1,245230890,85445463,5,His Lady Bay,3,0.0,8.13,0.0,4.07
2025-07-02,Sandown,R2 1300m Hcap,2,245230898,1459002,9,Walk Of Fame,3,0.0,16.16,0.0,4.3
2025-07-02,Sandown,R2 1300m Hcap,2,245230898,61287805,3,Vienna Vixen,5,0.0,15.0,1.0,3.53
2025-07-02,Sandown,R2 1300m Hcap,2,245230898,78432550,10,Eagle Express,2,0.0,7.31,0.0,2.56
2025-07-02,Sandown,R2 1300m Hcap,2,245230898,85445464,1,Sirius Statement,4,0.0,12.0,0.0,3.37
2025-07-02,Sandown,R2 1300m Hcap,2,245230898,85445466,5,Ten Deep,1,0.0,3.51,1.0,1.71
2025-07-02,Sandown,R3 1600m 3yo,3,245230906,51808180,1,All Business,3,1.0,2.94,1.0,1.33
2025-07-02,Sandown,R3 1600m 3yo,3,245230906,83984791,5,Chocolate Box,4,0.0,4.5,0.0,1.58
2025-07-02,Sandown,R3 1600m 3yo,3,245230906,85445468,2,Butternut Princess,1,0.0,5.4,1.0,1.82
2025-07-02,Sandown,R3 1600m 3yo,3,245230906,85445469,3,Shimonoseki,5,0.0,55.0,0.0,8.9
2025-07-02,Sandown,R3 1600m 3yo,3,245230906,85445471,8,Two Sigma,2,0.0,8.66,0.0,2.57
2025-07-02,Sandown,R4 1600m Hcap,4,245230914,1084822,6,Indian Jewel,1,0.0,8.26,0.0,3.1
2025-07-02,Sandown,R4 1600m Hcap,4,245230914,68855028,13,Cinematic Star,3,0.0,6.2,0.0,2.6
2025-07-02,Sandown,R4 1600m Hcap,4,245230914,77386803,3,Dream All Day,5,0.0,11.16,0.0,3.68
2025-07-02,Sandown,R4 1600m Hcap,4,245230914,85445473,4,Suances,2,0.0,12.87,0.0,4.3
2025-07-02,Sandown,R4 1600m Hcap,4,245230914,85445475,12,Sound It Out,4,1.0,5.7,1.0,2.31
2025-07-02,Sandown,R5 1200m Hcap,5,245230922,4181287,9,Eugenius,4,0.0,12.5,1.0,3.81
2025-07-02,Sandown,R5 1200m Hcap,5,245230922,54670612,3,Wallenda,3,0.0,15.11,0.0,3.98
2025-07-02,Sandown,R5 1200m Hcap,5,245230922,73404649,1,De Bergerac,1,0.0,4.6,1.0,1.86
2025-07-02,Sandown,R5 1200m Hcap,5,245230922,84511162,4,La Fracas,2,1.0,3.25,1.0,1.6
2025-07-02,Sandown,R5 1200m Hcap,5,245230922,85445478,2,Moonhaven,5,0.0,29.87,0.0,6.71
2025-07-02,Sandown,R6 2400m Hcap,6,245230930,26516559,4,Bluestone,5,0.0,5.4,1.0,2.01
2025-07-02,Sandown,R6 2400m Hcap,6,245230930,46495619,1,Golden Crusader,3,0.0,15.94,0.0,4.8
2025-07-02,Sandown,R6 2400m Hcap,6,245230930,64763313,3,Roaring Engine,4,0.0,38.0,0.0,8.14
2025-07-02,Sandown,R6 2400m Hcap,6,245230930,65787508,5,Galilaeus,1,1.0,36.12,1.0,7.2
2025-07-02,Sandown,R6 2400m Hcap,6,245230930,84511173,2,Mathew,2,0.0,9.6,1.0,3.55
2025-07-02,Sandown,R7 1400m Hcap,7,245230938,36593121,4,Anahita,4,0.0,9.8,0.0,3.25
2025-07-02,Sandown,,7,245230938,56645400,2,Blazing Harry,2,,,,
2025-07-02,Sandown,,7,245230938,76960002,11,Haraldus,1,,,,
2025-07-02,Sandown,,7,245230938,85445490,12,Impending Link,3,,,,
2025-07-02,Sandown,,7,245230938,85445497,19,Autumn Storm,5,,,,
2025-07-02,Sandown,R8 1600m Hcap,8,245230946,52696747,3,Falcon Of Malta,4,0.0,8.97,0.0,3.05
2025-07-02,Sandown,,8,245230946,76336748,5,Kahhof,2,,,,
2025-07-02,Sandown,R8 1600m Hcap,8,245230946,82857622,9,Ambassadorial,1,0.0,10.0,0.0,3.0
2025-07-02,Sandown,R8 1600m Hcap,8,245230946,85445500,11,Bigolino,3,0.0,8.51,0.0,2.88
2025-07-02,Sandown,R8 1600m Hcap,8,245230946,85445501,13,Extreme Virtue,5,0.0,5.73,0.0,2.22
2025-07-02,Warwick Farm,R1 1200m 3yo,1,245229913,84911030,2,Dyami,1,1.0,2.07,1.0,1.11
2025-07-02,Warwick Farm,R1 1200m 3yo,1,245229913,85445057,3,Edorado,4,0.0,14.5,0.0,1.99
2025-07-02,Warwick Farm,R1 1200m 3yo,1,245229913,85445058,6,Rach,2,0.0,13.1,1.0,1.5
2025-07-02,Warwick Farm,R1 1200m 3yo,1,245229913,85445060,8,Vanlee,3,0.0,2.8,1.0,1.13
2025-07-02,Warwick Farm,R2 1200m 2yo,2,245229922,85445063,3,Ernaux,3,0.0,5.11,0.0,1.73
2025-07-02,Warwick Farm,R2 1200m 2yo,2,245229922,85445067,10,Pyrolysis,1,0.0,3.79,1.0,1.39
2025-07-02,Warwick Farm,R2 1200m 2yo,2,245229922,85445070,13,Siebert,5,0.0,6.8,0.0,2.85
2025-07-02,Warwick Farm,R2 1200m 2yo,2,245229922,85445073,17,Make Mine Moet,2,0.0,34.0,0.0,5.19
2025-07-02,Warwick Farm,R2 1200m 2yo,2,245229922,85445075,19,Tomato Toastie,4,1.0,11.5,1.0,2.74
2025-07-02,Warwick Farm,R3 1200m Hcap,3,245229931,40050850,9,Mathrin,5,0.0,45.14,0.0,6.4
2025-07-02,Warwick Farm,R3 1200m Hcap,3,245229931,56644974,6,Not That Easy,1,0.0,3.66,0.0,1.53
2025-07-02,Warwick Farm,R3 1200m Hcap,3,245229931,84629634,2,Vanessi,2,0.0,4.6,0.0,1.61
2025-07-02,Warwick Farm,R3 1200m Hcap,3,245229931,85445076,3,Vermicella,4,0.0,5.5,1.0,1.76
2025-07-02,Warwick Farm,R3 1200m Hcap,3,245229931,85445078,8,Honey Perfume,3,0.0,8.2,1.0,2.01
2025-07-02,Warwick Farm,R4 1000m Hcap,4,245229940,55571785,1,Romeos Choice,3,1.0,5.99,1.0,2.16
2025-07-02,Warwick Farm,R4 1000m Hcap,4,245229940,55979254,12,Ringarosa,1,0.0,5.37,0.0,2.35
2025-07-02,Warwick Farm,R4 1000m Hcap,4,245229940,55979254,12,Ringarosa,2,0.0,5.37,0.0,2.35
2025-07-02,Warwick Farm,R4 1000m Hcap,4,245229940,57563527,7,Elegant Empress,5,0.0,6.69,0.0,2.53
2025-07-02,Warwick Farm,R4 1000m Hcap,4,245229940,83191901,4,Zaragoza,4,0.0,8.37,1.0,2.5
2025-07-02,Warwick Farm,R5 1400m Hcap,5,245229949,993763,1,Bat Out Of Hell,2,0.0,7.16,1.0,2.17
2025-07-02,Warwick Farm,R5 1400m Hcap,5,245229949,2841176,3,Travolta,3,1.0,8.0,1.0,2.89
2025-07-02,Warwick Farm,R5 1400m Hcap,5,245229949,65292334,5,French Marine,5,0.0,21.64,0.0,5.0
2025-07-02,Warwick Farm,R5 1400m Hcap,5,245229949,67258529,10,American Starlet,4,0.0,3.67,0.0,1.63
2025-07-02,Warwick Farm,R5 1400m Hcap,5,245229949,84911038,7,Believe In Angels,1,0.0,3.85,0.0,1.63
2025-07-02,Warwick Farm,R6 1600m Hcap,6,245229958,5022063,7,Hopper,2,0.0,2.92,0.0,1.44
2025-07-02,Warwick Farm,R6 1600m Hcap,6,245229958,38125260,13,Loose Love,5,0.0,34.0,0.0,5.6
2025-07-02,Warwick Farm,R6 1600m Hcap,6,245229958,56807285,9,Pink Shalala,1,0.0,7.29,0.0,2.32
2025-07-02,Warwick Farm,R6 1600m Hcap,6,245229958,75118341,10,Kenmare Bay,3,0.0,6.2,1.0,2.2
2025-07-02,Warwick Farm,R6 1600m Hcap,6,245229958,83313061,6,Captain Maverick,4,0.0,23.02,1.0,5.0
2025-07-02,Warwick Farm,R7 1600m Hcap,7,245229967,85445089,11,Cantarito,2,0.0,18.85,0.0,5.5
2025-07-02,Warwick Farm,R7 1600m Hcap,7,245229967,85445090,12,Sound Banker,1,0.0,5.01,0.0,1.93
2025-07-02,Warwick Farm,R7 1600m Hcap,7,245229967,85445092,15,Okami Star,3,0.0,12.32,0.0,3.85
