LOCAL_MEETING_DATE,SCHEDULED_RACE_TIME_MELBOURNE,ACTUAL_OFF_TIME_MELBOURNE,TRACK,STATE_CODE,RACE_NO,WIN_MARKET_ID,WIN_MARKET_NAME,PLACE_MARKET_ID,TRACK_TYPE,DISTANCE,RACE_TYPE,RACE_SPEED,PLACES_PAID,SELECTION_ID,SILK_NUMBER,SELECTION_NAME,SPEED_CATEGORY,EARLY_SPEED,LATE_SPEED,CARROT_CRUNCHER_RATED_PRICE,TOP_5_RANK,STALL_DRAW,TRAINER_NAME,JOCKEY_NAME,WEIGHT_VALUE,DAYS_SINCE_LAST_RUN,COLOUR_TYPE,FORM,SEX_TYPE,AGE,BRED,DAM_BRED,DAM_NAME,SIRE_BRED,SIRE_NAME,DAMSIRE_BRED,DAMSIRE_NAME,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,AVG_CORP_PRICE_AT_OFF,WIN_BSP_VOLUME,WIN_PREPLAY_MAX_PRICE_TAKEN,WIN_PREPLAY_MIN_PRICE_TAKEN,WIN_PREPLAY_LAST_PRICE_TAKEN,WIN_PREPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_PREPLAY_VOLUME,WIN_INPLAY_MAX_PRICE_TAKEN,WIN_INPLAY_MIN_PRICE_TAKEN,WIN_LAST_PRICE_TAKEN,WIN_INPLAY_WEIGHTED_AVERAGE_PRICE_TAKEN,WIN_INPLAY_VOLUME,PLACE_BSP_VOLUME,PLACE_MAX_PRICE_TAKEN,PLACE_MIN_PRICE_TAKEN,PLACE_LAST_PRICE_TAKEN,PLACE_WEIGHTED_AVERAGE_PRICE_TAKEN,PLACE_PREPLAY_VOLUME,BEST_AVAIL_BACK_AT_10AM_MELB_TIME,BEST_AVAIL_LAY_AT_10AM_MELB_TIME,BACK_MARKET_PERCENTAGE_AT_10AM_MELB_TIME,LAY_MARKET_PERCENTAGE_AT_10AM_MELB_TIME
2025-11-09,13:30:00.000,13:30:24.000,Ararat,VIC,1,250247048,R1 4000m Hcap,250247049,Country,4000,Hcap,Slow,3,90847915,9,Last Card Louie,Backmarker,0.125,3.0,44.18,,11,Denis Pagan,Gary Walsh,65.0,22,b/br,35224,g,4,NZ,AUS,Mary Of Modena,NZ,Tarzino,AUS,Encosta De Lago,0,119.54,0,13.77,40.6667,362.86,130.0,42.0,100.0,85.51,138.44,470.0,90.0,470.0,285.42,2.2,44.51,16.0,5.0,14.0,12.5,283.89,42.0,160.0,1.12,0.59
2025-11-09,14:00:00.000,14:00:57.000,Ararat,VIC,2,250247056,R2 1100m Mdn,250247057,Country,1100,Mdn,Average,3,47871620,1,Atomic Tommy,Midfield,0.5,1.0,147.82,,9,Bryan Dowsett,Melissa Julius,59.5,29,br,0x868,g,12,AUS,AUS,Chortova,AUS,Atomic,NZ,Rohatyn,0,550.86,0,46.48,151.0,119.83,870.0,140.0,490.0,367.64,121.01,650.0,490.0,490.0,550.85,16.01,114.81,80.0,36.0,46.0,49.59,51.52,90.0,370.0,1.14,0.82
2025-11-09,14:00:00.000,14:00:57.000,Ararat,VIC,2,250247056,R2 1100m Mdn,250247057,Country,1100,Mdn,Average,3,90009231,10,Hand Luggage,Backmarker,0.0416666666666666,2.0,20.72,4.0,2,Ciaron Maher,Zac Moore,56.0,22,b,4,f,3,AUS,AUS,Fly Lightly,AUS,Farnan,USA,More Than Ready,0,40.0,0,5.14,19.3333,1224.91,48.0,25.0,36.0,33.11,775.12,790.0,32.0,770.0,45.23,182.72,47.83,5.2,3.2,5.1,4.9,134.62,19.5,85.0,1.14,0.82
2025-11-09,14:00:00.000,14:00:57.000,Ararat,VIC,2,250247056,R2 1100m Mdn,250247057,Country,1100,Mdn,Average,3,6438570,11,Romantic Miss,On-Pace,0.75,3.0,2.48,1.0,4,Tom Dabernig,Linda Meech,56.0,21,b,7x432,f,3,AUS,AUS,Choice Sunday,IRE,Toronado,AUS,Duporth,1,1.75,1,1.14,1.7333,13809.79,2.9,1.68,1.89,1.9,36462.46,1.95,1.01,1.01,1.54,10474.73,1591.13,1.2,1.05,1.15,1.14,3703.27,2.04,2.9,1.14,0.82
2025-11-09,14:00:00.000,14:00:57.000,Ararat,VIC,2,250247056,R2 1100m Mdn,250247057,Country,1100,Mdn,Average,3,90847921,12,Tagyourit,No Data,0.0,Unknown,12.43,5.0,8,Paul Preusker,Jack Hill,56.0,0,ch,,f,3,AUS,AUS,Oak Park Goblet,AUS,Tagaloa,IRE,Dylan Thomas,0,16.28,0,3.45,11.6667,853.72,19.0,12.5,18.0,16.34,1209.13,780.0,16.0,780.0,64.11,23.27,124.96,3.5,3.05,3.45,3.3,895.5,12.0,24.0,1.14,0.82
2025-11-09,14:00:00.000,14:00:57.000,Ararat,VIC,2,250247056,R2 1100m Mdn,250247057,Country,1100,Mdn,Average,3,90847916,2,Brutus Junius,No Data,0.0,Unknown,33.76,,1,Peter R Gray,Cian MacRedmond,59.5,0,b/br,,g,4,AUS,AUS,Ruby Soho,NZ,Brutal,AUS,Publishing,0,90.0,0,10.0,38.6667,510.25,110.0,44.0,85.0,78.36,306.12,480.0,26.0,470.0,114.12,15.39,122.91,11.0,9.8,10.5,10.29,155.11,34.0,150.0,1.14,0.82
2025-11-09,14:00:00.000,14:00:57.000,Ararat,VIC,2,250247056,R2 1100m Mdn,250247057,Country,1100,Mdn,Average,3,90286832,3,Larkin,Midfield,0.3889166666666666,1.0,5.49,3.0,6,L & T Corstens & W Larkin,Dylan Dunn,59.5,15,b,20x3,g,4,NZ,NZ,Mandy O'Reilly,NZ,Ocean Park,NZ,O'Reilly,0,10.0,0,2.21,7.6667,3267.52,13.0,5.0,10.5,9.65,3693.89,790.0,8.2,580.0,31.52,93.66,167.17,2.28,1.56,2.2,2.21,762.34,5.1,5.2,1.14,0.82
2025-11-09,14:00:00.000,14:00:57.000,Ararat,VIC,2,250247056,R2 1100m Mdn,250247057,Country,1100,Mdn,Average,3,83940943,5,Sweatband,Backmarker,0.1041666666666666,3.0,13.09,,3,Paul Preusker,Will Gordon,58.0,21,ch,0x6,g,3,AUS,AUS,Screebe,IRE,Lucky Vega,AUS,Star Witness,0,19.0,1,3.49,13.0,1514.79,30.0,15.5,21.0,20.94,1075.85,580.0,19.5,480.0,54.01,33.54,60.77,3.8,3.3,3.5,3.54,720.28,14.0,27.0,1.14,0.82
2025-11-09,14:00:00.000,14:00:57.000,Ararat,VIC,2,250247056,R2 1100m Mdn,250247057,Country,1100,Mdn,Average,3,2300306,7,Bundoran,Midfield,0.4444166666666667,4.0,6.41,2.0,7,Archie Alexander,Declan Bates,57.5,252,b,4232x,m,4,AUS,AUS,Inishowen,AUS,Pride Of Dubai,AUS,Encosta De Lago,0,4.7,1,1.46,3.9,5022.94,6.4,4.2,4.6,4.83,6276.63,780.0,4.2,380.0,9.09,270.4,494.79,1.61,1.45,1.47,1.5,1396.15,5.5,5.6,1.14,0.82
2025-11-09,14:00:00.000,14:00:57.000,Ararat,VIC,2,250247056,R2 1100m Mdn,250247057,Country,1100,Mdn,Average,3,90847919,8,Karumba Girl,Backmarker,0.1666666666666666,5.0,57.93,,5,G & P Dalziel,John Keating,57.5,28,b,8,m,4,AUS,AUS,Fashion,NZ,Xtravagant,AUS,Encosta De Lago,0,84.49,0,8.8,41.0,992.04,130.0,44.0,85.0,62.92,527.08,480.0,60.0,470.0,164.83,5.13,509.44,9.8,7.0,9.2,8.74,173.87,42.0,150.0,1.14,0.82
2025-11-09,14:35:00.000,14:35:29.000,Ararat,VIC,3,250247064,R3 1300m Mdn,250247065,Country,1300,Mdn,Average,3,4843878,1,Battle Point,Midfield,0.4166666666666667,2.0,104.16,,8,Julie Scott,Cian MacRedmond,59.5,131,b,5746x,g,4,AUS,AUS,Fortress,IRE,Blue Point,USA,Bernardini,0,147.18,0,10.95,69.6667,686.64,180.0,80.0,140.0,130.49,445.67,410.0,85.0,410.0,297.42,1.81,872.15,14.5,10.0,11.5,11.75,174.05,55.0,200.0,1.16,0.72
2025-11-09,14:35:00.000,14:35:29.000,Ararat,VIC,3,250247064,R3 1300m Mdn,250247065,Country,1300,Mdn,Average,3,80972702,11,Petroula,Off-Pace,0.6666666666666666,5.0,16.88,,10,Henry Dwyer,Jack Hill,57.5,29,b,373x0,m,4,AUS,AUS,Obsidian Dragon,IRE,Magna Grecia,AUS,Hidden Dragon,0,24.6,0,3.97,17.0,1289.51,32.0,14.5,24.0,24.95,1025.18,450.0,12.0,450.0,39.2,52.55,123.03,4.6,3.8,4.1,4.01,303.02,14.5,34.0,1.16,0.72
2025-11-09,14:35:00.000,14:35:29.000,Ararat,VIC,3,250247064,R3 1300m Mdn,250247065,Country,1300,Mdn,Average,3,82602287,12,Shaykhlislamova,Off-Pace,0.625,1.0,19.11,,4,Maddie Raymond & Patrick Bell,Melissa Julius,57.5,10,b,0x220,m,4,NZ,IRE,Shemiyra,NZ,Ocean Park,GB,In The Wings,0,70.0,0,7.2,32.0,1377.09,75.0,18.0,70.0,62.5,1232.92,600.0,32.0,580.0,97.15,19.23,189.19,8.2,4.0,7.4,6.98,686.07,17.5,18.0,1.16,0.72
2025-11-09,14:35:00.000,14:35:29.000,Ararat,VIC,3,250247064,R3 1300m Mdn,250247065,Country,1300,Mdn,Average,3,90847926,13,Steelology,Backmarker,0.0555833333333333,2.0,198.08,,6,Shay Keating,Christine Puls,57.5,21,br,60x99,m,4,AUS,AUS,Ecology,AUS,Impending,NZ,Econsul,0,770.0,0,70.0,142.6667,81.05,980.0,180.0,630.0,484.11,51.02,,,,,,66.17,70.0,38.0,70.0,59.15,65.72,100.0,390.0,1.16,0.72
2025-11-09,14:35:00.000,14:35:29.000,Ararat,VIC,3,250247064,R3 1300m Mdn,250247065,Country,1300,Mdn,Average,3,79022472,15,Hughies Spirit,Off-Pace,0.5833333333333334,2.0,192.02,,5,Shayne Fisher,Dylan Dunn,59.5,21,b,807x7,g,5,AUS,NZ,Keep The Klass,USA,Jimmy Creed,AUS,Keeper,0,588.41,1,36.0,167.6667,130.69,750.0,160.0,540.0,563.43,36.88,540.0,3.85,460.0,51.28,67.56,177.55,40.0,36.0,36.0,36.21,34.9,100.0,390.0,1.16,0.72
2025-11-09,14:35:00.000,14:35:29.000,Ararat,VIC,3,250247064,R3 1300m Mdn,250247065,Country,1300,Mdn,Average,3,90847928,16,Naitanui,Off-Pace,0.5416666666666666,4.0,5.73,4.0,3,"Ben, Will & Jd Hayes",Luke Currie,59.5,168,bl,26x,g,4,NZ,NZ,Bella Carolina,USA,Per Incanto,NZ,O'Reilly,1,5.37,1,1.59,4.4333,2084.01,6.4,4.4,5.3,5.59,8581.96,19.5,1.01,1.01,2.3,1295.93,575.0,1.69,1.49,1.61,1.6,1862.41,5.0,5.3,1.16,0.72
2025-11-09,14:35:00.000,14:35:29.000,Ararat,VIC,3,250247064,R3 1300m Mdn,250247065,Country,1300,Mdn,Average,3,421276,3,Burleigh,On-Pace,0.75,5.0,2.18,1.0,2,Ciaron Maher,Declan Bates,58.0,21,br,5x3,c,3,AUS,AUS,Enduring Love,IRE,Blue Point,GB,Camelot,0,1.71,1,1.23,1.5,12852.18,2.0,1.62,1.74,1.68,31882.37,940.0,1.25,940.0,1.8,2595.03,1089.93,1.29,1.14,1.19,1.17,2717.32,1.86,3.05,1.16,0.72
2025-11-09,14:35:00.000,14:35:29.000,Ararat,VIC,3,250247064,R3 1300m Mdn,250247065,Country,1300,Mdn,Average,3,90847924,6,Paramount War,No Data,0.0,Unknown,17.46,2.0,9,Matthew Williams,Dean Yendall,58.0,0,b,,g,3,AUS,AUS,Dunlani,AUS,Impending,NZ,Dundeel,0,42.0,0,7.4,26.3333,1183.69,60.0,15.5,48.0,45.29,728.12,380.0,70.0,380.0,162.6,4.5,89.59,7.6,2.54,7.4,6.86,205.06,16.0,38.0,1.16,0.72
2025-11-09,14:35:00.000,14:35:29.000,Ararat,VIC,3,250247064,R3 1300m Mdn,250247065,Country,1300,Mdn,Average,3,90847925,7,Pitman,No Data,0.0,Unknown,17.23,5.0,1,Ciaron Maher,Teo Nugent,58.0,0,b,,g,3,NZ,GB,Lady Faustina,FR,Almanzor,GB,Frankel,0,25.0,0,4.2,21.3333,1139.26,38.0,17.5,24.0,29.83,903.01,470.0,3.15,470.0,11.51,128.69,108.05,4.8,3.6,4.2,4.39,361.55,15.5,38.0,1.16,0.72
2025-11-09,14:35:00.000,14:35:29.000,Ararat,VIC,3,250247064,R3 1300m Mdn,250247065,Country,1300,Mdn,Average,3,84777730,8,Watt On Earth,Off Midfield,0.2083333333333333,4.0,19.22,,7,Anthony Cosgriff,Tom Madden,58.0,16,ch,63x27,g,3,AUS,AUS,Il Sogno,IRE,Earthlight,AUS,Elvstroem,0,27.65,0,3.55,16.3333,1143.36,32.0,19.5,27.0,23.95,1156.06,1000.0,38.0,1000.0,64.68,17.15,121.66,3.7,3.5,3.55,3.56,181.86,21.0,70.0,1.16,0.72
2025-11-09,14:35:00.000,14:35:29.000,Ararat,VIC,3,250247064,R3 1300m Mdn,250247065,Country,1300,Mdn,Average,3,80718584,9,Hot Stepping Hippy,Midfield,0.5,3.0,14.66,3.0,11,Simon Zahra,Rhys McLeod,57.5,28,b,207x6,m,4,AUS,AUS,Woodstock Hussey,AUS,Nicconi,USA,Hussonet,0,15.5,0,2.92,12.0,1919.94,29.0,12.5,16.0,16.99,2362.51,470.0,6.2,450.0,22.9,76.07,203.57,3.35,2.8,2.94,2.9,276.46,12.0,25.0,1.16,0.72
2025-11-09,15:10:00.000,15:11:56.000,Ararat,VIC,4,250247072,R4 1600m Mdn,250247073,Country,1600,Mdn,Average,3,1037117,1,Aka Daka,Midfield,0.3999999999999999,2.0,4.72,2.0,2,Vincent Malady,Luke Currie,59.5,9,b,36x33,g,4,AUS,IRE,Collection Privee,GB,Too Darn Hot,GB,Frankel,1,5.14,1,1.65,4.0,3170.17,5.7,4.3,4.9,4.78,8360.58,80.0,1.01,1.01,2.33,2357.43,206.83,1.74,1.55,1.61,1.61,984.12,4.3,8.4,1.16,0.62
2025-11-09,15:10:00.000,15:11:56.000,Ararat,VIC,4,250247072,R4 1600m Mdn,250247073,Country,1600,Mdn,Average,3,90847932,10,Idling Behind,Backmarker,0.0499999999999999,3.0,187.4,,5,Henry Dwyer,Frederick Larson,57.5,16,b,80,m,4,AUS,AUS,Boredom,AUS,Astern,USA,Ad Valorem,0,272.82,0,30.58,101.0,442.64,460.0,150.0,310.0,288.17,256.98,470.0,90.0,450.0,132.5,5.42,181.95,55.0,29.0,32.0,37.39,210.22,90.0,160.0,1.16,0.62
2025-11-09,15:10:00.000,15:11:56.000,Ararat,VIC,4,250247072,R4 1600m Mdn,250247073,Country,1600,Mdn,Average,3,90847933,11,Limosa,Backmarker,0.0999999999999999,1.0,189.54,,1,Maddie Raymond & Patrick Bell,Harry Grace,57.5,10,b,0x357,m,4,NZ,NZ,Bird,GB,Raise The Flag,AUS,Danasinga,0,210.1,0,19.5,76.3333,243.81,220.0,48.0,210.0,150.69,301.66,650.0,110.0,650.0,154.88,3.06,47.91,21.0,13.5,19.5,17.0,325.68,90.0,370.0,1.16,0.62
2025-11-09,15:10:00.000,15:11:56.000,Ararat,VIC,4,250247072,R4 1600m Mdn,250247073,Country,1600,Mdn,Average,3,83642517,12,Coolazclara,Midfield,0.5,2.0,31.86,5.0,8,Rachel Samsonenko,Cian MacRedmond,56.0,16,b,0x446,f,3,AUS,AUS,Moonsong,NZ,Cool Aza Beel,AUS,Redoute's Choice,0,70.0,0,8.91,34.3333,1513.33,75.0,34.0,65.0,59.52,547.81,1000.0,19.5,1000.0,34.33,93.83,34.39,9.6,8.4,8.8,8.74,145.55,32.0,140.0,1.16,0.62
2025-11-09,15:10:00.000,15:11:56.000,Ararat,VIC,4,250247072,R4 1600m Mdn,250247073,Country,1600,Mdn,Average,3,90847934,13,Empress Of China,Backmarker,0.1333333333333333,3.0,187.4,,9,Dan O'Sullivan,Tom Madden,56.0,41,b,8x47,f,3,AUS,AUS,Love Spy,NZ,Cool Aza Beel,AUS,Love Conquers All,0,290.0,0,29.0,109.3333,196.89,990.0,160.0,270.0,317.54,120.81,470.0,140.0,470.0,266.42,1.4,69.09,50.0,25.0,29.0,29.74,100.97,160.0,530.0,1.16,0.62
2025-11-09,15:10:00.000,15:11:56.000,Ararat,VIC,4,250247072,R4 1600m Mdn,250247073,Country,1600,Mdn,Average,3,89018796,3,Makhanda,Midfield,0.4666666666666666,5.0,11.61,,7,Rod Symons,Eoin Walsh,59.5,20,br,83x52,g,4,AUS,AUS,Legion's Belle,AUS,Turffontein,AUS,Legion,0,11.23,0,2.46,8.5,4437.24,12.5,7.0,11.5,10.82,4217.18,790.0,8.2,780.0,28.7,68.83,1291.58,2.66,2.0,2.54,2.43,1250.37,8.6,21.0,1.16,0.62
2025-11-09,15:10:00.000,15:11:56.000,Ararat,VIC,4,250247072,R4 1600m Mdn,250247073,Country,1600,Mdn,Average,3,83050519,4,Rhooky,Off-Pace,0.5833333333333334,1.0,3.29,1.0,3,Symon Wilde,Declan Bates,59.5,176,b,36x,g,4,NZ,AUS,Lorna's Lass,GB,Raise The Flag,USA,Bianconi,0,3.4,1,1.5,3.1333,9380.3,3.95,2.91,3.4,3.56,16299.74,780.0,3.0,780.0,6.44,598.69,278.68,1.59,1.43,1.5,1.51,1518.76,3.3,6.4,1.16,0.62
2025-11-09,15:10:00.000,15:11:56.000,Ararat,VIC,4,250247072,R4 1600m Mdn,250247073,Country,1600,Mdn,Average,3,90847930,5,Boncapo,On-Pace,0.8333333333333334,4.0,10.93,3.0,4,Ciaron Maher,Teo Nugent,58.0,21,b/br,2,c,3,AUS,AUS,Bonanova's Dream,USA,Street Boss,AUS,Redoute's Choice,0,18.11,0,3.3,11.6667,2851.32,21.0,9.2,18.5,16.64,3335.15,780.0,3.1,780.0,14.24,113.27,258.84,3.35,2.34,3.3,3.21,2989.76,9.6,21.0,1.16,0.62
2025-11-09,15:10:00.000,15:11:56.000,Ararat,VIC,4,250247072,R4 1600m Mdn,250247073,Country,1600,Mdn,Average,3,88694261,6,Neverenoughlego,Midfield,0.4333333333333333,4.0,4.02,4.0,6,"Ben, Will & Jd Hayes",Will Gordon,58.0,13,b,4x722,g,3,AUS,NZ,Excessabeel,AUS,Ole Kirk,AUS,Savabeel,0,2.88,1,1.33,2.5667,4329.04,3.9,2.76,2.88,2.95,26307.17,780.0,1.02,130.0,2.12,1756.83,1229.68,1.54,1.22,1.33,1.35,3609.07,3.05,4.4,1.16,0.62
2025-11-09,15:10:00.000,15:11:56.000,Ararat,VIC,4,250247072,R4 1600m Mdn,250247073,Country,1600,Mdn,Average,3,90847931,8,Cee Rose,Backmarker,0.1666666666666666,4.0,189.54,,11,Jesse Carmichael,Dylan Dunn,57.5,12,b,07,m,4,AUS,AUS,Cee Ef Aye,AUS,Soul Patch,AUS,Al Maher,0,607.68,0,63.86,151.0,171.23,980.0,400.0,630.0,580.48,219.48,,,,,,51.12,120.0,55.0,75.0,70.1,29.21,160.0,530.0,1.16,0.62
2025-11-09,15:10:00.000,15:11:56.000,Ararat,VIC,4,250247072,R4 1600m Mdn,250247073,Country,1600,Mdn,Average,3,89019161,9,Cool Rocker,Off-Pace,0.6666666666666666,5.0,187.4,,10,Andrew Bobbin,Jack Hill,57.5,15,ch,39,m,4,AUS,AUS,Rock Away,IRE,Finn McCool,AUS,Elvstroem,0,400.0,0,31.27,122.6667,173.91,490.0,90.0,400.0,354.64,169.98,530.0,450.0,450.0,490.2,0.37,511.7,48.0,25.0,44.0,36.25,161.45,90.0,370.0,1.16,0.62
2025-11-09,15:45:00.000,15:45:32.000,Ararat,VIC,5,250247080,R5 1600m Hcap,250247081,Country,1600,Hcap,Average,3,54670569,1,Crafty Boss,Backmarker,0.125,4.0,13.83,,2,Geoff Withers,Alana Kelly,63.5,17,ch,41x00,g,6,AUS,AUS,Crafty Miss,USA,Street Boss,NZ,Starcraft,0,29.26,1,5.72,20.0,2587.9,36.0,12.5,32.0,31.4,1512.61,580.0,18.0,480.0,29.92,208.41,453.72,6.6,5.6,5.9,5.96,322.26,12.5,24.0,1.13,0.71
