venue_name,match_id,match_home_team,match_away_team,match_date,match_local_time,match_attendance,match_round,match_home_team_goals,match_home_team_behinds,match_home_team_score,match_away_team_goals,match_away_team_behinds,match_away_team_score,match_margin,match_winner,match_weather_temp_c,match_weather_type,player_id,player_first_name,player_last_name,player_height_cm,player_weight_kg,player_is_retired,player_team,guernsey_number,kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,subbed,player_position,date
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12519,Jordan,Dawson,190,0,FALSE,Adelaide,12,15,5,17,32,22,69,0,0,0,8,1,4,4,7,1,1,0,8,24,1,0,1,1,2,88,124,NA,1,3,9,504,7,3,1,0,0,1,0,7,9,0,5,0,0,2,0,18,8.8,0,0,0,0,NA,FPR,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12542,Shai,Bolton,176,0,FALSE,Richmond,29,10,1,10,20,13,65,0,3,0,3,0,6,7,6,2,2,0,11,8,1,1,3,4,2,89,64,NA,4,3,7,329,5,1,2,0,0,0,0,3,4,2,4,0,0,0,0,15,11.5,0,0,3,1,NA,FF,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12584,Jack,Graham,181,0,FALSE,Richmond,34,6,0,11,17,13,77,0,1,0,5,2,1,1,2,1,1,0,5,13,0,0,2,0,0,77,59,NA,0,1,5,100,0,0,1,0,0,0,0,11,3,1,3,0,0,0,0,26,3.4,0,0,1,0,NA,CHF,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12591,Darcy,Fogarty,192,0,FALSE,Adelaide,32,9,8,5,14,9,64,3,2,0,2,0,3,0,3,1,1,0,4,9,2,4,0,0,0,92,87,NA,0,0,7,246,3,0,1,0,0,4,2,2,5,1,1,0,0,0,1,11,7.6,0,0,6,0,NA,CHF,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12592,Lachlan,Murphy,178,0,FALSE,Adelaide,4,7,5,4,11,10,91,1,1,0,0,0,2,0,2,2,1,0,3,8,0,1,0,0,0,66,50,NA,0,0,6,225,2,1,0,0,0,2,1,3,6,0,1,0,0,0,0,11,6.8,0,1,2,0,NA,INT,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12668,Liam,Baker,173,0,FALSE,Richmond,7,19,8,5,24,18,75,1,0,0,1,0,7,6,4,1,1,0,9,16,0,1,2,0,0,85,99,NA,2,4,6,441,4,2,0,0,0,1,0,7,13,1,6,0,0,1,1,17,17.1,0,3,2,1,NA,C,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12686,Noah,Balta,194,0,FALSE,Richmond,21,18,12,2,20,18,90,0,0,0,2,5,1,0,3,1,2,0,4,15,0,0,4,0,0,87,97,NA,0,0,4,523,3,7,0,1,3,0,0,7,17,0,3,0,0,2,0,9,12.3,0,0,0,4,NA,FB,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12697,Chayce,Jones,180,0,FALSE,Adelaide,1,8,1,6,14,7,50,0,0,0,3,2,3,2,4,1,2,0,10,5,0,0,2,0,0,88,46,NA,0,2,2,279,2,2,0,0,1,0,0,7,4,1,9,0,0,0,0,12,8.4,0,2,0,2,NA,R,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12702,Chris,Burgess,193,0,FALSE,Adelaide,21,3,1,1,4,2,50,0,0,8,2,0,1,0,1,1,0,0,1,4,0,0,1,0,0,77,31,NA,0,0,2,71,2,0,0,0,0,3,0,3,2,0,0,4,30.8,0,1,9,4.9,26,1,1,1,NA,FF,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12725,Mitchell,Hinge,187,0,FALSE,Adelaide,20,13,2,9,22,17,77,0,1,0,0,5,4,0,2,0,0,0,5,14,0,0,0,1,1,76,64,NA,0,0,6,534,2,5,0,0,0,0,0,6,10,0,5,0,0,0,0,8,11.2,0,2,1,0,NA,BPR,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12780,Ned,McHenry,178,0,NA,Adelaide,25,2,0,6,8,7,88,0,0,0,0,0,0,1,2,1,1,0,4,4,0,0,0,0,1,26,16,NA,0,1,2,147,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,3,1.9,0,0,0,0,NA,SUB,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12783,Will,Hamill,185,0,NA,Adelaide,17,10,7,5,15,13,87,0,0,0,4,4,0,0,2,1,1,0,3,12,1,0,1,0,0,75,75,NA,0,0,2,254,4,3,0,0,0,0,0,6,9,0,1,0,0,2,0,8,6.1,0,0,0,0,NA,HBFR,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12811,Kieran,Strachan,202,0,NA,Adelaide,45,6,4,4,10,8,80,1,0,13,0,1,0,2,1,3,0,0,7,4,1,1,1,0,0,57,60,NA,0,2,5,50,2,4,0,0,0,1,1,4,5,1,3,2,28.9,3,0,6,8.2,45,2,1,1,NA,RK,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12813,Mark,Keane,194,0,NA,Adelaide,48,14,4,2,16,12,75,0,0,0,2,3,1,1,3,2,2,0,4,10,0,0,12,0,0,100,62,NA,0,1,1,201,4,9,0,0,3,0,0,13,10,0,3,0,0,2,0,14,16.3,0,0,0,11,NA,CHB,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12817,Harry,Schoenberg,180,0,NA,Adelaide,26,4,1,8,12,11,92,1,0,0,0,0,1,1,0,1,0,0,4,7,0,0,0,0,0,68,38,NA,0,1,4,100,0,0,0,0,0,0,0,3,4,0,2,0,0,0,0,8,9.1,0,0,1,0,NA,INT,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12818,Lachlan,Sholl,186,0,NA,Adelaide,38,16,7,7,23,19,83,0,1,0,3,6,0,1,2,0,0,0,7,17,0,0,0,0,0,94,96,NA,1,0,5,377,3,4,0,0,0,0,0,11,12,1,7,0,0,0,0,15,6.1,0,1,1,0,NA,WR,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12832,Jordon,Butts,195,0,NA,Adelaide,41,10,9,4,14,13,93,0,0,0,1,2,1,0,2,2,1,0,5,10,1,0,3,0,0,94,68,NA,0,0,4,122,1,7,0,0,4,0,0,5,9,0,2,0,0,4,0,6,8.2,0,3,0,3,NA,FB,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12836,Thomson,Dow,184,0,NA,Richmond,27,7,3,12,19,15,79,0,0,0,1,0,3,4,5,1,3,0,12,9,2,0,0,0,0,67,50,NA,3,1,2,253,7,2,0,0,0,0,0,4,4,1,7,0,0,1,0,13,8.8,0,0,0,0,NA,INT,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12855,Sam,Berry,181,0,NA,Adelaide,3,6,2,6,12,9,75,0,1,0,9,2,3,5,2,4,1,0,7,6,0,0,1,0,0,71,74,NA,2,3,3,186,3,2,1,0,0,0,0,12,3,0,3,0,0,1,1,24,11.5,0,2,1,0,NA,INT,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12861,Jacob,Koschitzke,196,0,NA,Richmond,20,3,4,1,4,3,75,1,0,0,4,0,1,1,3,1,2,0,5,3,2,2,2,0,0,76,40,NA,0,1,2,94,4,1,1,0,0,2,0,5,2,1,1,0,0,1,0,10,6.2,0,1,1,1,NA,INT,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12884,Rhyan,Mansell,180,0,NA,Richmond,31,9,4,1,10,6,60,2,1,0,8,1,6,0,4,1,2,0,4,5,0,1,2,1,0,79,81,NA,0,0,4,302,3,2,3,0,0,0,0,6,6,1,3,0,0,1,0,28,17.4,0,1,3,1,NA,HFFR,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12904,Hugo,Ralphsmith,187,0,NA,Richmond,13,3,1,4,7,3,43,0,0,0,5,0,3,0,5,0,1,0,2,6,0,0,3,0,0,91,37,NA,0,0,2,176,3,0,2,0,0,0,0,7,0,0,2,0,0,0,0,19,-1,0,0,0,3,NA,WR,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12918,Samson,Ryan,206,0,NA,Richmond,32,4,1,4,8,5,63,0,0,14,0,0,1,2,2,2,2,0,5,4,0,0,6,0,1,79,33,NA,0,2,4,68,2,1,0,0,0,4,0,0,3,0,2,5,63.6,0,0,5,2.5,22,1,0,5,NA,FPR,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12940,Ben,Miller,198,0,NA,Richmond,46,9,7,8,17,15,88,0,0,0,1,2,0,0,1,0,0,0,3,13,1,0,6,0,0,95,68,NA,0,0,0,235,1,5,0,0,3,0,0,9,8,0,2,0,0,2,0,10,9.2,0,0,0,5,NA,BPR,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12956,Jake,Soligo,179,0,NA,Adelaide,14,11,5,9,20,15,75,0,1,0,4,2,3,3,4,0,2,0,8,13,0,0,0,1,1,73,77,NA,1,2,4,258,4,5,0,0,0,0,0,10,7,0,8,0,0,1,0,16,7.2,0,1,1,0,NA,C,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12957,Josh,Rachele,180,0,NA,Adelaide,8,10,7,2,12,9,75,2,0,0,1,0,5,0,1,1,0,0,4,8,0,3,0,0,2,76,72,NA,0,0,8,283,2,0,0,0,0,1,1,6,7,1,3,0,0,0,0,17,13,0,0,3,0,NA,HFFR,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,12994,Noah,Cumberland,183,0,NA,Richmond,38,4,2,1,5,5,100,3,0,0,2,0,0,1,2,1,2,0,4,2,0,1,1,0,0,79,41,NA,0,1,4,102,2,0,1,0,0,1,0,0,4,0,1,0,0,0,1,5,9.8,0,0,3,0,NA,FPL,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,13015,Tyler,Sonsie,181,0,NA,Richmond,40,6,4,5,11,10,91,0,0,0,1,0,2,0,1,1,0,0,1,10,0,0,0,0,0,65,45,NA,0,0,4,172,2,1,1,0,0,0,0,1,6,1,1,0,0,0,1,14,3.5,0,0,0,0,NA,INT,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,13038,Max,Michalanney,190,0,NA,Adelaide,16,16,11,9,25,20,80,0,0,0,2,5,1,1,2,1,0,0,6,18,0,0,1,0,0,85,108,NA,0,1,5,320,5,5,0,0,0,0,0,8,12,0,5,0,0,1,0,9,5.4,0,2,0,1,NA,WL,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,13084,Luke,Nankervis,189,0,NA,Adelaide,27,17,11,11,28,22,79,0,0,0,1,2,3,0,2,1,0,0,10,19,1,0,2,0,0,84,111,NA,0,0,5,284,5,10,0,0,0,0,0,6,14,0,7,0,0,2,0,7,12.7,0,0,0,1,NA,INT,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,13088,James,Borlase,192,0,NA,Adelaide,35,8,6,5,13,11,85,1,1,4,4,0,1,1,0,1,0,0,6,7,2,2,2,0,0,86,80,NA,1,0,8,164,1,2,0,0,0,0,0,5,6,1,3,0,17.4,0,2,9,10.2,23,0,2,2,NA,HBFL,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,13097,Tom,Brown,193,0,NA,Richmond,30,9,4,7,16,14,88,0,0,0,1,2,2,0,1,1,0,0,10,6,0,0,0,0,1,81,58,NA,0,0,3,173,2,11,0,0,0,0,0,2,7,0,9,0,0,1,0,7,11.1,0,2,0,0,NA,BPL,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,13100,Seth,Campbell,182,0,NA,Richmond,44,6,1,3,9,7,78,2,0,0,1,0,3,0,2,0,0,0,2,7,0,0,2,1,0,77,43,NA,0,0,2,288,4,2,0,0,0,1,0,6,5,2,2,0,0,0,1,19,16,0,0,2,1,NA,HFFL,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,13122,Kane,McAuliffe,187,0,NA,Richmond,28,2,0,5,7,5,71,0,0,0,1,0,1,2,1,0,0,0,5,3,0,0,2,0,0,12,20,NA,0,2,0,44,0,2,0,0,0,0,0,3,2,1,3,0,0,0,0,3,6.2,0,0,0,0,NA,SUB,6/06/2024
Adelaide Oval,16719,Adelaide,Richmond,6/06/2024,19:00:00,0,13,10,11,71,12,7,79,8,Richmond,18,MOSTLY_SUNNY,13151,Billy,Dowling,187,0,NA,Adelaide,31,13,9,4,17,12,71,1,0,0,2,0,4,2,2,1,0,0,3,14,0,1,0,0,0,69,89,NA,0,2,5,437,5,1,0,0,0,1,0,6,8,0,2,0,0,0,0,11,3.2,0,1,3,0,NA,FPL,6/06/2024
Marvel Stadium,16720,Western Bulldogs,Brisbane Lions,7/06/2024,19:40:00,0,13,10,11,71,17,12,114,43,Brisbane Lions,17,MOSTLY_SUNNY,11874,Liam,Jones,199,0,FALSE,Western Bulldogs,19,13,10,6,19,16,84,0,0,0,0,4,3,0,1,1,0,0,5,13,2,0,9,0,1,100,82,NA,0,0,1,343,3,12,0,2,2,0,0,3,11,0,2,0,0,7,0,3,13.8,0,1,0,8,NA,FB,7/06/2024
Marvel Stadium,16720,Western Bulldogs,Brisbane Lions,7/06/2024,19:40:00,0,13,10,11,71,17,12,114,43,Brisbane Lions,17,MOSTLY_SUNNY,11901,Ryan,Lester,192,0,FALSE,Brisbane Lions,35,8,6,3,11,9,82,0,0,0,0,3,0,2,0,0,0,0,3,8,1,0,3,0,0,82,48,NA,0,2,2,171,0,1,0,0,2,0,0,1,6,0,2,0,0,1,0,4,7.8,0,0,0,1,NA,BPR,7/06/2024
Marvel Stadium,16720,Western Bulldogs,Brisbane Lions,7/06/2024,19:40:00,0,13,10,11,71,17,12,114,43,Brisbane Lions,17,MOSTLY_SUNNY,11904,Tom,Liberatore,184,0,FALSE,Western Bulldogs,21,15,3,8,23,18,78,0,1,0,5,3,7,7,4,0,3,0,11,13,0,0,1,0,2,67,82,NA,2,5,4,452,4,2,0,0,0,0,0,9,10,2,7,0,0,0,0,22,12.3,0,1,1,0,NA,R,7/06/2024
Marvel Stadium,16720,Western Bulldogs,Brisbane Lions,7/06/2024,19:40:00,0,13,10,11,71,17,12,114,43,Brisbane Lions,17,MOSTLY_SUNNY,12058,Adam,Treloar,185,0,FALSE,Western Bulldogs,1,12,8,18,30,23,77,1,0,0,2,3,3,5,4,1,1,0,7,22,0,0,1,3,0,85,108,NA,2,3,10,351,3,2,0,0,0,0,0,9,7,2,6,0,0,1,0,11,15.3,0,4,1,1,NA,C,7/06/2024
Marvel Stadium,16720,Western Bulldogs,Brisbane Lions,7/06/2024,19:40:00,0,13,10,11,71,17,12,114,43,Brisbane Lions,17,MOSTLY_SUNNY,12061,Lachie,Neale,178,0,FALSE,Brisbane Lions,9,17,6,21,38,32,84,2,0,0,2,1,2,10,3,0,1,0,14,26,0,1,0,0,0,88,128,NA,4,6,6,378,3,1,0,0,0,0,0,9,12,1,9,0,0,1,0,14,25.3,0,2,2,0,NA,R,7/06/2024
Marvel Stadium,16720,Western Bulldogs,Brisbane Lions,7/06/2024,19:40:00,0,13,10,11,71,17,12,114,43,Brisbane Lions,17,MOSTLY_SUNNY,12082,Dayne,Zorko,175,0,FALSE,Brisbane Lions,15,19,6,4,23,20,87,0,0,0,4,4,5,1,2,0,1,0,3,13,0,0,2,0,0,83,96,NA,0,1,3,595,5,3,0,0,0,0,0,5,16,0,2,0,0,1,0,13,13.9,0,2,0,1,NA,BPL,7/06/2024
Marvel Stadium,16720,Western Bulldogs,Brisbane Lions,7/06/2024,19:40:00,0,13,10,11,71,17,12,114,43,Brisbane Lions,17,MOSTLY_SUNNY,12169,Taylor,Duryea,181,0,FALSE,Western Bulldogs,15,5,2,6,11,9,82,0,0,0,3,1,2,2,2,0,1,0,4,6,0,0,1,0,0,78,42,NA,1,1,2,232,0,3,0,0,1,0,0,9,4,0,4,0,0,0,0,12,5.5,0,1,0,1,NA,HBFL,7/06/2024
Marvel Stadium,16720,Western Bulldogs,Brisbane Lions,7/06/2024,19:40:00,0,13,10,11,71,17,12,114,43,Brisbane Lions,17,MOSTLY_SUNNY,12172,Jack,Macrae,192,0,FALSE,Western Bulldogs,11,6,4,14,20,14,70,0,0,0,1,1,0,3,2,2,0,0,8,12,0,0,1,0,0,82,64,NA,3,0,4,144,4,2,0,0,0,0,0,5,3,1,6,0,0,0,1,13,9.9,0,1,0,0,NA,HFFR,7/06/2024
Marvel Stadium,16720,Western Bulldogs,Brisbane Lions,7/06/2024,19:40:00,0,13,10,11,71,17,12,114,43,Brisbane Lions,17,MOSTLY_SUNNY,12205,Joe,Daniher,201,0,FALSE,Brisbane Lions,3,14,10,5,19,12,63,2,3,3,2,0,2,4,4,0,2,0,5,13,0,4,0,0,1,97,102,NA,0,4,8,259,5,1,0,0,0,0,0,2,7,3,4,1,20,1,0,7,3.2,15,2,6,0,NA,FF,7/06/2024
Marvel Stadium,16720,Western Bulldogs,Brisbane Lions,7/06/2024,19:40:00,0,13,10,11,71,17,12,114,43,Brisbane Lions,17,MOSTLY_SUNNY,12277,Marcus,Bontempelli,194,0,FALSE,Western Bulldogs,4,11,6,8,19,13,68,3,0,0,2,0,4,2,2,0,0,0,10,12,2,2,6,0,2,86,93,NA,2,0,9,361,3,4,0,0,0,0,0,6,7,0,4,0,0,0,0,21,21.2,0,2,4,1,NA,RR,7/06/2024
Marvel Stadium,16720,Western Bulldogs,Brisbane Lions,7/06/2024,19:40:00,0,13,10,11,71,17,12,114,43,Brisbane Lions,17,MOSTLY_SUNNY,12284,Charlie,Cameron,180,0,FALSE,Brisbane Lions,23,6,2,3,9,3,33,0,1,0,4,0,5,0,1,0,0,0,2,7,1,1,0,0,0,82,47,NA,0,0,2,184,3,1,3,0,0,1,0,3,1,0,1,0,0,0,0,17,1.5,0,0,1,0,NA,HFFL,7/06/2024
