venue_name,match_id,match_home_team,match_away_team,match_date,match_local_time,match_attendance,match_round,match_home_team_goals,match_home_team_behinds,match_home_team_score,match_away_team_goals,match_away_team_behinds,match_away_team_score,match_margin,match_winner,match_weather_temp_c,match_weather_type,player_id,player_first_name,player_last_name,player_height_cm,player_weight_kg,player_is_retired,player_team,guernsey_number,kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,subbed,player_position,date
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12331,Isaac,Heeney,185,0,FALSE,Sydney,5,17,5,9,26,18,69,1,1,0,7,2,8,13,2,2,0,0,18,10,0,1,4,0,1,79,121,NA,4,9,12,619,2,4,1,0,0,0,0,12,10,1,11,0,0,1,0,26,29.1,0,3,2,2,NA,HFFL,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12359,Jake,Lever,194,0,FALSE,Melbourne,8,9,6,3,12,10,83,0,0,0,0,3,2,0,3,0,1,0,1,12,0,0,5,0,0,100,48,NA,0,0,2,318,3,4,0,0,1,0,0,3,7,0,1,0,0,3,0,3,5.4,0,1,0,5,NA,BPR,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12375,Alex,Neal-Bullen,182,0,FALSE,Melbourne,30,6,2,9,15,10,67,0,1,0,6,1,2,3,2,1,0,0,6,9,0,0,1,0,0,83,68,NA,1,2,1,139,3,2,3,0,0,0,0,12,2,3,5,0,0,0,0,20,9.2,0,1,1,1,NA,FPL,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12401,Ed,Langdon,182,0,FALSE,Melbourne,15,10,4,9,19,10,53,1,0,0,3,3,5,0,4,1,0,0,9,12,0,2,0,0,0,90,79,NA,0,0,2,362,7,5,0,0,0,0,0,8,3,0,8,0,0,0,0,18,9.1,0,0,1,0,NA,WL,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12411,Clayton,Oliver,189,0,FALSE,Melbourne,13,18,2,12,30,21,70,0,0,0,2,0,6,6,3,0,1,0,10,14,0,0,1,0,1,82,89,NA,2,4,5,417,6,2,1,0,0,0,0,7,10,3,9,0,0,0,0,25,16,0,1,0,0,NA,R,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12419,Tom,Papley,177,0,FALSE,Sydney,11,15,4,5,20,13,65,1,1,0,3,1,4,3,1,1,0,0,10,9,0,2,3,0,0,81,87,NA,1,2,9,404,4,2,2,0,0,0,0,7,8,4,7,0,0,0,3,19,19,0,1,4,1,NA,FPL,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12423,Josh,Schache,199,0,FALSE,Melbourne,19,3,2,1,4,1,25,0,2,1,2,0,0,0,1,1,0,0,2,3,0,1,3,0,0,76,29,NA,0,0,2,62,1,1,2,0,0,2,0,4,1,1,1,1,7.1,1,0,8,2.7,14,1,2,3,NA,CHF,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12437,Christian,Petracca,187,0,FALSE,Melbourne,5,11,1,15,26,18,69,1,2,0,3,0,3,3,3,1,0,0,13,12,0,0,3,0,1,84,87,NA,2,1,8,326,4,5,2,0,0,1,0,3,5,4,11,0,0,0,0,15,18.6,0,3,4,1,NA,C,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12501,Oliver,Florent,184,0,FALSE,Sydney,13,10,3,8,18,12,67,1,0,0,2,7,2,3,1,0,0,0,8,8,0,0,1,0,0,91,69,NA,0,3,1,374,6,5,0,0,0,0,0,11,6,0,7,0,0,0,0,14,12.2,0,0,1,1,NA,CHB,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12515,Robbie,Fox,185,0,FALSE,Sydney,42,6,2,3,9,5,56,1,1,0,6,0,0,1,4,2,2,0,5,4,0,0,4,0,0,91,57,NA,0,1,2,90,5,1,4,0,0,3,0,4,3,2,3,0,0,0,0,20,4.4,0,0,3,3,NA,FF,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12516,Will,Hayward,186,0,FALSE,Sydney,9,8,4,2,10,6,60,2,0,0,2,1,0,0,2,0,0,0,2,9,0,2,4,0,0,83,60,NA,0,0,3,195,3,0,1,0,1,0,0,1,5,2,2,0,0,0,2,12,9.6,0,0,4,3,NA,FPR,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12533,Lewis,Melican,194,0,FALSE,Sydney,43,4,2,1,5,5,100,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,6,0,0,80,20,NA,0,0,2,47,0,5,0,0,0,0,0,2,4,0,1,0,0,2,0,2,6.6,0,2,0,4,NA,BPL,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12603,Bayley,Fritsch,188,0,FALSE,Melbourne,31,6,2,0,6,5,83,4,1,0,3,0,0,0,2,1,1,0,1,6,0,2,1,0,0,92,59,NA,0,0,5,183,1,0,3,0,0,0,0,1,5,0,0,0,0,0,1,11,12.5,0,0,5,1,NA,FF,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12628,Charlie,Spargo,172,0,FALSE,Melbourne,9,5,1,7,12,9,75,0,1,0,2,0,3,0,3,1,2,0,2,10,0,0,0,1,0,77,36,NA,0,0,3,134,4,0,2,0,0,0,0,0,3,0,2,0,0,0,0,8,2.5,0,0,1,0,NA,INT,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12634,Tom,McCartin,194,0,FALSE,Sydney,30,7,7,2,9,7,78,0,0,0,0,1,0,0,3,0,0,0,4,6,1,0,4,0,0,97,46,NA,0,0,1,91,1,6,0,1,2,0,0,6,6,0,3,0,0,4,0,7,6.5,0,1,0,4,NA,FB,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12692,Tom,Sparrow,183,0,FALSE,Melbourne,32,3,2,10,13,12,92,0,0,0,9,1,2,3,6,1,3,0,9,8,0,0,1,0,0,80,63,NA,1,2,3,103,2,4,0,0,0,0,0,11,3,1,6,0,0,1,0,31,8.7,0,3,0,0,NA,INT,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12699,Nick,Blakey,196,0,FALSE,Sydney,22,18,9,8,26,18,69,0,0,0,0,7,6,0,2,2,0,0,6,16,1,0,6,6,2,78,99,NA,0,0,4,529,3,6,0,0,0,0,0,4,13,0,3,0,0,2,0,5,15.6,0,1,0,6,NA,HBFL,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12711,Justin,McInerney,189,0,FALSE,Sydney,27,7,6,13,20,14,70,1,0,1,4,2,1,1,4,0,3,0,6,15,0,0,0,0,0,86,79,NA,0,1,3,129,3,2,0,0,0,1,0,9,6,1,6,0,100,0,0,15,7.2,1,1,1,0,NA,INT,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12715,James,Rowbottom,186,0,FALSE,Sydney,8,12,0,9,21,12,57,0,2,0,7,2,5,6,4,2,3,0,14,8,0,0,1,0,0,79,77,NA,1,5,4,343,7,5,2,0,0,0,0,14,5,1,10,0,0,0,0,29,11.9,0,2,2,0,NA,R,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12745,Hayden,McLean,197,0,FALSE,Sydney,2,4,2,1,5,3,60,2,2,10,2,0,1,0,5,0,4,0,4,1,1,1,7,0,0,76,40,NA,0,0,4,150,1,2,0,0,1,3,1,2,2,1,2,0,41.7,0,0,13,3,24,1,4,5,NA,INT,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12756,Kade,Chandler,175,0,FALSE,Melbourne,37,4,2,7,11,9,82,0,0,0,3,0,3,0,3,0,0,0,5,6,0,0,2,0,0,82,44,NA,0,0,2,145,2,2,3,0,0,2,0,7,3,1,5,0,0,0,0,20,5,0,0,1,1,NA,INT,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12778,Trent,Rivers,188,0,NA,Melbourne,24,10,4,7,17,11,65,0,0,0,0,2,3,1,4,0,1,0,4,12,0,0,2,0,0,80,53,NA,1,0,1,304,4,5,0,0,0,0,0,9,4,0,4,0,0,1,0,10,7.3,0,0,0,0,NA,BPL,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12799,Chad,Warner,185,0,NA,Sydney,1,17,4,9,26,19,73,1,1,0,1,1,12,2,7,2,2,0,11,17,0,0,2,1,2,81,88,NA,1,1,8,588,7,2,0,0,0,0,0,9,13,3,9,0,0,1,0,18,19.8,0,2,2,1,NA,C,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12820,Sam,Wicks,181,0,NA,Sydney,15,2,2,3,5,5,100,1,0,0,1,0,0,1,1,0,1,0,4,1,1,1,0,0,0,30,25,NA,0,1,3,47,0,1,0,0,0,2,1,1,2,1,3,0,0,0,1,9,8.8,0,0,1,0,NA,SUB,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12847,Joel,Amartey,195,0,NA,Sydney,36,3,1,0,3,0,0,0,1,2,2,0,0,0,1,0,0,0,0,2,0,0,1,0,0,43,23,NA,0,0,1,78,2,0,1,0,0,0,0,2,0,0,0,0,50,0,0,5,-2.1,4,0,1,1,NA,HFFR,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12853,James,Jordon,187,0,NA,Sydney,17,8,3,10,18,14,78,0,0,0,7,2,4,2,3,1,2,0,6,13,0,0,2,0,0,71,76,NA,0,2,3,158,3,2,2,0,0,0,0,7,5,0,3,0,0,1,0,19,7.7,0,0,0,1,NA,RR,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12863,Logan,McDonald,195,0,NA,Sydney,6,5,3,3,8,4,50,1,0,0,1,0,2,0,3,0,1,0,4,4,2,1,2,0,0,83,37,NA,0,0,5,189,2,1,0,0,0,0,0,4,3,1,1,0,0,0,0,9,4.9,0,1,2,1,NA,CHF,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12864,Errol,Gulden,175,0,NA,Sydney,21,16,2,4,20,11,55,0,1,0,2,2,5,2,4,1,1,0,9,14,0,0,2,0,0,89,69,NA,0,2,4,442,8,3,0,0,0,0,0,10,7,0,7,0,0,0,0,23,7.8,0,1,1,0,NA,WR,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12865,Braeden,Campbell,181,0,NA,Sydney,16,12,7,4,16,12,75,0,0,0,2,2,5,1,2,1,0,0,3,15,0,0,1,0,0,68,74,NA,0,1,2,378,4,4,0,0,0,0,0,7,9,0,1,0,0,1,0,10,8.1,0,0,0,0,NA,INT,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12933,Jake,Bowey,175,0,NA,Melbourne,17,13,3,1,14,11,79,0,0,0,1,6,0,0,1,0,0,0,1,9,0,0,1,0,0,48,54,NA,0,0,0,251,2,1,0,0,1,0,0,5,10,0,1,0,0,0,1,5,3.5,0,0,0,1,NA,HBFR,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,12993,Matt,Roberts,184,0,NA,Sydney,34,16,8,3,19,18,95,0,0,0,3,3,1,0,1,1,0,0,1,13,0,0,1,0,0,84,91,NA,0,0,1,260,2,3,0,0,0,0,0,14,15,0,0,0,0,1,0,17,2.8,0,1,0,1,NA,WL,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,13035,Bailey,Laurie,179,0,NA,Melbourne,16,3,1,5,8,5,63,0,0,0,1,1,3,0,1,0,0,0,2,6,0,0,0,0,0,42,26,NA,0,0,1,77,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,8,-0.1,0,0,0,0,NA,FPR,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,13036,Judd,McVee,185,0,NA,Melbourne,4,14,6,6,20,16,80,0,0,0,0,9,1,3,2,1,0,0,8,11,0,0,2,0,1,78,73,NA,0,3,3,390,4,4,0,1,1,0,0,1,12,0,7,0,0,0,0,1,12.3,0,1,0,1,NA,HBFL,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,13048,Jacob,van Rooyen,193,0,NA,Melbourne,2,3,2,7,10,9,90,1,0,0,3,0,1,0,2,1,1,0,2,7,0,0,1,0,0,83,45,NA,0,0,1,110,2,1,2,0,0,1,1,0,3,1,1,0,0,0,0,6,2.3,2,0,1,1,NA,HFFR,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,13098,Blake,Howes,191,0,NA,Melbourne,22,9,7,8,17,14,82,0,0,0,3,5,1,0,3,1,1,0,9,9,0,0,4,0,0,74,74,NA,0,0,0,224,4,12,0,0,4,0,0,11,7,0,7,0,0,3,0,12,13.7,0,0,0,3,NA,INT,7/03/2024
SCG,16586,Sydney,Melbourne,7/03/2024,19:30:00,0,Opening Round,12,14,86,9,10,64,22,Sydney,28,RAIN,13099,Caleb,Windsor,185,0,NA,Melbourne,6,6,0,7,13,8,62,0,0,0,4,0,0,1,2,0,1,0,6,8,0,0,2,0,1,81,45,NA,1,0,4,117,1,3,0,0,0,0,0,12,4,0,6,0,0,0,0,20,7.3,0,2,0,1,NA,WR,7/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,11901,Ryan,Lester,192,0,FALSE,Brisbane Lions,35,12,6,3,15,12,80,0,0,0,2,3,1,1,3,0,0,0,4,9,0,0,2,0,0,87,68,NA,0,1,2,255,2,6,0,0,2,0,0,2,10,0,4,0,0,2,0,4,8,0,2,0,2,NA,BPR,8/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,12061,Lachie,Neale,178,0,FALSE,Brisbane Lions,9,9,2,16,25,19,76,0,0,0,2,0,5,5,1,2,0,0,13,12,0,0,0,0,1,79,75,NA,2,3,6,211,2,5,0,0,0,0,0,6,7,0,12,0,0,0,0,17,13.8,0,3,0,0,NA,R,8/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,12073,Jarryd,Lyons,184,0,FALSE,Brisbane Lions,17,10,5,9,19,15,79,0,0,0,9,0,2,1,3,1,2,0,7,11,0,0,0,0,1,70,94,NA,1,0,6,258,2,2,0,0,0,1,0,12,10,0,6,0,0,0,1,23,7.1,0,1,0,0,NA,INT,8/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,12082,Dayne,Zorko,175,0,FALSE,Brisbane Lions,15,12,7,7,19,16,84,2,0,0,6,1,3,0,3,1,1,0,5,13,0,1,0,0,1,76,105,NA,0,0,7,292,2,3,1,0,0,0,0,10,9,1,5,0,0,0,0,20,15.6,0,1,2,0,NA,FPR,8/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,12094,Lincoln,McCarthy,178,0,FALSE,Brisbane Lions,11,10,6,3,13,7,54,2,3,0,2,1,2,1,3,1,2,0,4,9,1,3,1,0,0,81,72,NA,0,1,10,300,2,0,1,0,0,1,0,3,6,0,2,0,0,0,2,15,7.2,0,0,5,1,NA,INT,8/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,12175,Sam,Docherty,187,0,FALSE,Carlton,15,9,5,1,10,6,60,0,0,0,1,4,1,0,3,0,0,0,2,9,0,0,1,0,0,35,48,NA,0,0,2,314,5,1,0,0,0,0,0,4,6,1,1,0,0,0,0,7,-0.5,0,1,0,0,NA,R,8/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,12181,Zac,Williams,186,0,FALSE,Carlton,6,17,4,2,19,15,79,0,0,0,2,4,1,1,4,0,2,0,5,12,0,0,1,0,0,80,69,NA,0,1,1,375,4,4,0,0,0,0,0,10,13,0,5,0,0,0,0,12,7.2,0,0,0,0,NA,HBFR,8/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,12205,Joe,Daniher,201,0,FALSE,Brisbane Lions,3,11,5,3,14,7,50,1,2,3,0,0,6,1,4,0,2,0,5,9,1,1,2,0,1,95,59,NA,0,1,8,433,3,0,0,0,0,2,0,2,4,0,3,0,13.6,0,0,10,7,22,0,3,1,NA,FF,8/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,12269,Patrick,Cripps,195,0,FALSE,Carlton,9,8,3,15,23,17,74,1,0,2,2,0,3,2,4,2,1,0,10,13,0,1,0,0,0,79,78,NA,2,0,1,239,1,3,0,0,0,0,0,8,5,0,7,1,40,0,1,14,13.8,5,0,1,0,NA,C,8/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,12274,Darcy,Gardiner,192,0,FALSE,Brisbane Lions,27,3,2,8,11,11,100,0,0,0,2,1,1,0,3,0,1,0,6,5,0,1,1,0,1,76,36,NA,0,0,8,140,4,2,1,0,0,2,0,5,3,3,6,0,0,0,1,9,6.7,0,1,0,0,NA,HBFR,8/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,12282,Blake,Acres,193,0,FALSE,Carlton,13,12,6,10,22,17,77,0,0,0,0,1,3,5,2,1,2,0,11,12,1,0,2,0,1,82,69,NA,1,4,7,331,1,6,0,0,0,1,0,3,7,0,9,0,0,1,0,10,12.2,0,2,1,1,NA,WL,8/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,12284,Charlie,Cameron,180,0,FALSE,Brisbane Lions,23,8,3,2,10,4,40,2,3,0,3,0,2,1,3,2,2,0,6,4,2,3,0,0,0,89,60,NA,1,0,5,182,5,0,0,0,0,4,2,2,3,2,2,0,0,0,0,12,2,0,0,6,0,NA,HFFL,8/03/2024
Gabba,16587,Brisbane Lions,Carlton,8/03/2024,18:40:00,0,Opening Round,12,13,85,13,8,86,1,Carlton,29,RAIN,12308,Orazio,Fantasia,180,0,FALSE,Carlton,14,4,1,7,11,5,46,0,0,0,1,0,2,0,2,0,0,0,3,7,0,0,0,0,2,71,33,NA,0,0,3,131,2,1,0,0,0,0,0,4,1,1,3,0,0,0,0,10,4.6,0,1,0,0,NA,FPL,8/03/2024
